,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Nicolas Deschamps,LW,CHI/MON,18.941,199,87,87,54,174,228,557,16.475,0.482,0.462,0.302,0.938,1.24,2.885
1,Mike Hoffman,C,GAT/DRU/SNB,19.059,180,122,63,42,185,227,695,17.225,0.718,0.38,0.238,1.095,1.332,4.1
2,Pierre-Alexandre Vandall,C,SHA,19.08,182,95,68,50,163,213,542,17.41,0.532,0.392,0.3,0.925,1.223,3.08
3,Mikhail Stefanovich,RW,QUE,19.05,171,106,62,42,168,210,599,16.762,0.585,0.397,0.268,0.98,1.245,3.442
4,Luke Adam,C,SNL/MTL/CAP,18.495,173,107,61,37,168,205,602,17.678,0.685,0.39,0.225,1.078,1.3,3.892
5,Jacob Lagace,RW,CHI/CAP,18.932,191,90,67,47,157,204,608,15.78,0.5,0.358,0.252,0.857,1.112,3.198
6,Chris Doyle,LW,PEI/VIC,18.736,185,82,77,45,159,204,610,13.39,0.435,0.415,0.255,0.85,1.105,3.245
7,Philippe Cornet,LW,RIM/ROU,18.719,189,80,74,49,154,203,635,12.585,0.425,0.405,0.27,0.83,1.095,3.425
8,Nicholas Petersen,RW,SHA/SNB,19.554,178,87,73,38,160,198,498,17.848,0.52,0.392,0.232,0.913,1.142,2.815
9,Kelsey Tessier,C,QUE/MON,18.914,186,80,70,44,150,194,502,15.452,0.405,0.375,0.242,0.78,1.022,2.612
10,Dany Masse,C,BAT/DRU,19.844,138,73,74,42,147,189,504,14.38,0.53,0.535,0.305,1.065,1.375,3.66
11,Cedric Lalonde-McNicoll,C,SHA,19.549,134,81,59,47,140,187,497,16.495,0.6,0.44,0.355,1.05,1.4,3.72
12,Joel Champagne,C,CHI/PEI/VIC,18.892,187,80,63,37,143,180,532,15.685,0.47,0.358,0.215,0.825,1.045,2.95
13,Matthew Pistilli,RW,GAT/SHA,19.412,126,82,58,39,140,179,465,17.595,0.65,0.46,0.31,1.115,1.425,3.69
14,Maxime Sauve,C,QUE/VDO,18.875,159,66,72,38,138,176,452,15.335,0.458,0.483,0.29,0.94,1.23,2.975
15,Christopher DiDomenico,LW,SNB/DRU,19.817,133,65,61,50,126,176,394,20.735,0.522,0.552,0.467,1.072,1.545,2.665
16,Yannick Riendeau,RW,ROU/DRU,19.743,106,81,58,36,139,175,371,21.62,0.73,0.535,0.305,1.26,1.57,3.345
17,Eric Faille,C,BAT,19.387,191,68,65,41,133,174,480,15.878,0.382,0.368,0.225,0.75,0.972,2.495
18,Tomas Knotek,C,HAL,18.922,182,70,62,41,132,173,515,13.46,0.405,0.34,0.202,0.745,0.95,3.07
19,Marc-Olivier Vallerand,LW,QUE,19.664,191,77,52,44,129,173,444,17.947,0.428,0.285,0.242,0.708,0.95,2.383
20,Michael Kirkpatrick,C,SNB,18.604,203,77,51,41,128,169,464,16.438,0.392,0.302,0.235,0.702,0.94,2.435
21,Marc-Olivier Vachon,C,DRU,18.61,205,66,67,35,133,168,482,13.968,0.358,0.345,0.192,0.702,0.893,2.508
22,Paul Byron,C,GAT,18.886,116,70,55,42,125,167,329,21.255,0.615,0.47,0.345,1.08,1.43,2.875
23,Gabriel Dumont,RW,DRU,18.194,172,90,48,29,138,167,722,12.55,0.595,0.312,0.192,0.905,1.095,4.455
24,Samson Mahbod,RW,DRU/PEI,19.864,150,56,61,49,117,166,412,13.218,0.35,0.425,0.318,0.775,1.095,2.662
25,Philip-Michael Devos,C,VIC,18.64,200,58,71,36,129,165,388,15.992,0.342,0.395,0.212,0.74,0.958,2.045
26,Nick MacNeil,C,CAP,19.954,197,85,48,32,133,165,592,14.85,0.448,0.262,0.18,0.715,0.895,3.008
27,Felix Petit,C,QUE/BAC,19.551,136,50,78,36,128,164,395,12.67,0.37,0.575,0.265,0.94,1.205,2.905
28,Jordan Caron,RW,RIM/ROU,18.12,145,82,38,43,120,163,516,15.77,0.568,0.288,0.29,0.857,1.148,3.61
29,Alexandre Quesnel,LW,CAP/GAT/VDO,19.116,159,71,49,42,120,162,382,17.415,0.428,0.29,0.272,0.718,0.99,2.367
30,Jeff Desjardins,C,ROU,19.891,185,65,65,31,130,161,471,14.285,0.355,0.332,0.162,0.69,0.855,2.508
31,Dmitri Kugryshev,RW,QUE,19.159,123,63,67,31,130,161,422,14.915,0.52,0.54,0.255,1.055,1.31,3.45
32,Samuel Morneau,LW,BAC/VDO,18.845,187,78,45,35,123,158,610,13.067,0.458,0.275,0.198,0.732,0.93,3.48
33,Randy Cameron,C,MON,19.88,186,55,58,45,113,158,526,10.425,0.308,0.332,0.245,0.64,0.885,2.94
34,Danick Paquette,RW,LEW/QUE,18.415,188,90,41,26,131,157,473,19.808,0.498,0.24,0.145,0.738,0.883,2.532
35,Guillaume Goulet,RW,BAC/VIC,18.166,183,83,38,32,121,153,477,16.188,0.46,0.235,0.18,0.695,0.875,2.698
36,Mark Barberio,D,MON,18.733,201,43,53,55,96,151,503,8.898,0.228,0.27,0.3,0.495,0.795,2.535
37,Benjamin Casavant,LW,ROU/PEI,17.9,160,78,29,43,107,150,464,16.282,0.462,0.145,0.258,0.61,0.87,2.805
38,Benjamin Breault,C,BAC/QUE,20.066,121,70,44,35,114,149,444,15.815,0.58,0.365,0.29,0.94,1.23,3.665
39,Felix Lefrancois,C,RIM,18.429,190,62,43,43,105,148,404,15.82,0.39,0.252,0.25,0.643,0.898,2.278
40,Jonathan Hazen,RW,VDO,18.495,180,65,45,34,110,144,387,16.805,0.385,0.3,0.208,0.685,0.893,2.34
41,Jonathan Audy-Marchessault,C,QUE,17.969,186,58,52,34,110,144,452,12.958,0.338,0.285,0.202,0.622,0.822,2.61
42,Gabriel Bourque,LW,BAC/MON,18.229,180,48,40,53,88,141,331,14.045,0.275,0.262,0.295,0.538,0.837,1.998
43,Tomy Joly,LW,BAT/MON,19.713,139,77,37,25,114,139,389,20.115,0.555,0.265,0.18,0.82,1.0,2.8
44,Pier-Luc Giguere,RW,ROU,19.502,193,50,52,36,102,138,306,15.398,0.25,0.27,0.188,0.518,0.702,1.67
45,Gabriel Levesque,C,ROU,18.566,185,41,62,35,103,138,239,16.998,0.25,0.38,0.21,0.63,0.835,1.395
46,Joel Chouinard,D,VIC,18.689,198,42,48,48,90,138,432,10.202,0.248,0.26,0.275,0.512,0.79,2.328
47,Nicolas Chouinard,RW,CAP/MTL,18.076,198,56,45,36,101,137,551,9.98,0.322,0.242,0.18,0.568,0.74,3.0
48,Chris Culligan,C,CAP,19.729,128,33,66,38,99,137,427,7.79,0.26,0.515,0.3,0.775,1.07,3.335
49,Robert Slaney,LW,CAP,19.423,127,62,46,28,108,136,419,14.83,0.49,0.36,0.22,0.855,1.075,3.3
50,Dave Labrecque,C,SHA,18.883,144,40,47,48,87,135,360,11.122,0.285,0.302,0.3,0.582,0.883,2.52
51,David Savard,D,BAC/MON,18.15,199,23,58,52,81,133,394,5.575,0.135,0.338,0.33,0.482,0.808,2.225
52,Jean-Philip Chabot,C,GAT,19.959,137,71,32,30,103,133,368,19.51,0.515,0.235,0.22,0.75,0.97,2.695
53,Mathieu Tousignant,C,BAC/PEI/CHI,18.317,131,51,50,32,101,133,378,13.43,0.39,0.385,0.24,0.765,1.01,2.885
54,Scott Brannon,RW,MON,19.795,191,77,32,21,109,130,580,13.695,0.442,0.178,0.108,0.62,0.728,3.105
55,Jarrad Struthers,LW,ROU/PEI,18.388,193,59,41,29,100,129,446,13.69,0.328,0.205,0.138,0.532,0.67,2.362
56,Philippe Lefebvre,LW,DRU,17.796,196,57,41,30,98,128,530,10.718,0.312,0.222,0.158,0.532,0.692,2.865
57,Alexander Beaton,C,LEW/GAT,18.612,199,39,54,35,93,128,314,12.525,0.21,0.26,0.195,0.465,0.66,1.665
58,Nick Layton,RW,SNL/MTL,19.267,132,50,43,34,93,127,441,11.48,0.38,0.325,0.255,0.7,0.955,3.32
59,Sean Couturier,C,DRU,16.272,126,50,59,18,109,127,381,11.605,0.38,0.455,0.14,0.83,0.97,2.95
60,Ryan Sparling,RW,SNB,19.647,112,50,51,24,101,125,283,17.49,0.445,0.455,0.21,0.9,1.115,2.52
61,Simon Lacroix,D,SHA/VDO,19.548,181,28,58,39,86,125,307,9.09,0.152,0.292,0.22,0.452,0.67,1.755
62,Marc-Antoine Desnoyers,D,BAT/DRU,19.916,200,32,47,45,79,124,420,7.998,0.182,0.238,0.24,0.42,0.66,2.2
63,Simon Olsson,C,PEI/BAC,19.358,127,49,38,37,87,124,365,13.45,0.39,0.3,0.295,0.685,0.975,2.87
64,Patrice Cormier,D,RIM/ROU,18.505,136,52,44,27,96,123,372,12.902,0.37,0.368,0.195,0.745,0.935,2.963
65,Matt Eagles,C,MON,20.159,129,54,41,27,95,122,374,14.42,0.42,0.32,0.21,0.74,0.945,2.9
66,Emmanuel Boudreau,D,RIM/VIC,19.335,190,34,60,27,94,121,341,10.125,0.21,0.375,0.165,0.588,0.753,2.038
67,Antoine Roussel,LW,CHI,19.067,196,52,37,30,89,119,382,13.855,0.288,0.195,0.148,0.48,0.628,2.08
68,Marc-Andre Bourdon,D,ROU/RIM,18.495,123,30,48,41,78,119,292,10.175,0.25,0.395,0.335,0.65,0.985,2.435
69,Keven Guerette-Charland,LW,SNB/VDO/GAT,19.6,179,60,31,27,91,118,419,14.632,0.378,0.17,0.188,0.548,0.74,2.54
70,Dominic Jalbert,D,CHI,19.37,168,30,49,39,79,118,285,9.705,0.178,0.315,0.23,0.485,0.72,1.755
71,Alexandre Monahan,LW,VIC/VDO,20.006,136,63,31,23,94,117,436,14.305,0.46,0.23,0.17,0.69,0.86,3.205
72,Joey Haddad,RW,CAP,19.425,120,61,26,30,87,117,436,14.005,0.52,0.22,0.25,0.74,0.995,3.755
73,Philippe Paradis,LW,SHA,17.952,174,54,33,30,87,117,390,14.045,0.322,0.178,0.165,0.503,0.668,2.33
74,Jean-Simon Allard,C,SNL/QUE,18.812,133,32,53,31,85,116,262,12.27,0.24,0.4,0.235,0.64,0.875,1.97
75,Jeremy Gouchie,C,CAP/MTL,18.645,193,47,39,29,86,115,397,11.795,0.268,0.225,0.18,0.497,0.675,2.148
76,Mathieu Perreault,C,BAT,19.694,65,34,49,31,83,114,244,13.93,0.52,0.75,0.48,1.28,1.75,3.75
77,Drew Paris,D,BAT/DRU/CHI,19.844,135,42,40,30,82,112,497,8.495,0.31,0.3,0.22,0.605,0.83,3.69
78,Keven Veilleux,RW,VIC/RIM,18.719,90,32,37,43,69,112,281,12.105,0.4,0.43,0.525,0.83,1.355,3.225
79,Sebastien Piche,D,ROU/SHA/RIM,20.113,112,25,52,35,77,112,373,5.57,0.205,0.46,0.315,0.665,0.98,3.27
80,Charles-Olivier Roussel,D,SHA,17.257,182,29,39,43,68,111,368,7.568,0.17,0.235,0.23,0.405,0.643,2.195
81,Angelo Esposito,C,QUE/MTL,19.067,91,54,40,17,94,111,329,16.955,0.615,0.425,0.175,1.04,1.215,3.605
82,Andrej Nestrasil,RW,VIC,18.063,116,38,49,21,87,108,282,13.405,0.325,0.425,0.19,0.755,0.94,2.44
83,Olivier Ouellet,LW,CHI/SNB/SHA,18.659,170,43,36,29,79,108,307,13.112,0.252,0.24,0.185,0.497,0.678,2.05
84,Alexandre Neron,D,RIM/QUE,18.604,165,18,43,45,61,106,339,4.43,0.09,0.262,0.298,0.348,0.65,1.965
85,Claude Giroux,RW,GAT,19.675,55,38,35,33,73,106,172,22.09,0.69,0.64,0.6,1.33,1.93,3.13
86,David Gilbert,C,QUE/BAT,17.848,157,42,33,30,75,105,399,10.645,0.298,0.2,0.178,0.498,0.67,2.715
87,Billy Lacasse,LW,LEW,18.661,196,48,30,27,78,105,366,12.518,0.268,0.202,0.14,0.47,0.612,2.035
88,Brandon Hynes,RW,VIC,16.502,128,59,25,20,84,104,511,11.11,0.45,0.185,0.155,0.64,0.79,3.965
89,Steven Anthony,LW,SNB,17.739,183,43,33,27,76,103,320,13.312,0.248,0.175,0.158,0.425,0.578,1.858
90,Derek Famulare,LW,VDO/CHI/PEI/BAT,18.982,184,35,34,34,69,103,426,8.19,0.18,0.158,0.158,0.338,0.493,2.18
91,Maxime Tanguay,C,VIC/RIM,19.33,115,42,37,24,79,103,265,15.64,0.36,0.32,0.205,0.68,0.88,2.3
92,Francis Pare,C,CHI,20.211,69,54,36,12,90,102,315,17.14,0.78,0.52,0.17,1.3,1.48,4.57
93,Pierre-Luc Lessard,D,BAC/PEI,20.165,134,20,45,36,65,101,262,7.725,0.15,0.335,0.27,0.485,0.755,1.955
