,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
619,Theo Hill,C,SAR,16.449,52,3,2,1,5,6,18,16.67,0.06,0.04,0.02,0.1,0.12,0.35,1.54,0.03,1,3,33.33,1,1,100.0,1,14,7.14,168,347,48.41
620,Jacob Murray,D,KGN,16.43,50,2,1,3,3,6,44,4.55,0.04,0.02,0.06,0.06,0.12,0.88,1.39,0.03,0,1,0.0,0,2,0.0,2,41,4.88,0,0,0.0
621,Emmett Gordon,D,KGN,17.624,106,0,1,5,1,6,57,0.0,0.0,0.007,0.05,0.007,0.06,0.563,0.6,0.017,0,1,0.0,0,2,0.0,0,54,0.0,4,5,55.557
622,Marino Moro,LW,OS,17.616,37,1,4,1,5,6,16,6.25,0.03,0.11,0.03,0.14,0.16,0.43,1.47,0.04,1,3,33.33,0,1,0.0,0,12,0.0,22,76,28.95
623,Ben Badalamenti,RW,SAG,17.607,34,4,1,1,5,6,42,9.52,0.12,0.03,0.03,0.15,0.18,1.24,3.76,0.11,3,5,60.0,0,5,0.0,1,32,3.12,4,18,22.22
624,Charlie Callaghan,D,MISS,16.262999999999998,44,0,1,4,1,5,23,0.0,0.0,0.02,0.09,0.02,0.11,0.52,0.89,0.02,0,1,0.0,0,1,0.0,0,21,0.0,0,0,0.0
625,Quinn Hanna,D,GUE/PBO,12.282,39,1,3,1,4,5,25,1.333,0.01,0.183,0.01,0.193,0.203,0.227,0.34,0.01,0,1,0.0,0,2,0.0,1,22,1.517,0,0,0.0
626,Nolan Seed,D,OS,16.395,47,1,1,3,2,5,24,4.17,0.02,0.02,0.06,0.04,0.11,0.51,1.28,0.03,0,1,0.0,0,2,0.0,1,21,4.76,0,0,0.0
627,Robert Calisti,D,SSM,11.425,58,1,3,1,4,5,35,1.077,0.007,0.02,0.007,0.027,0.033,0.423,0.503,0.017,1,2,16.667,0,1,0.0,0,32,0.0,0,0,0.0
628,Dane Johnstone,RW,FLNT,18.535999999999998,35,0,5,0,5,5,33,0.0,0.0,0.14,0.0,0.14,0.14,0.94,3.99,0.11,0,5,0.0,0,8,0.0,0,20,0.0,16,32,50.0
629,Evan Brand,D,KGN,11.338,78,0,4,1,4,5,42,0.0,0.0,0.027,0.013,0.027,0.04,0.307,0.68,0.013,0,2,0.0,0,3,0.0,0,37,0.0,0,0,0.0
630,Marcus Dickerson,RW,MISS,18.648,52,2,1,2,3,5,61,3.28,0.04,0.02,0.04,0.06,0.1,1.17,5.69,0.11,1,7,14.29,0,7,0.0,1,47,2.13,0,1,0.0
631,Matthew Titus,RW,MISS,35.678000000000004,62,3,1,1,4,5,31,13.64,0.06,0.02,0.02,0.08,0.1,1.25,3.3200000000000003,0.14,1,4,50.0,1,5,20.0,1,22,6.67,0,2,0.0
632,Ian McKinnon,C,PBO/MISS/LDN,38.065,47,0,3,2,3,5,50,0.0,0.0,0.07,0.04,0.07,0.11,1.11,4.57,0.1,0,4,0.0,0,11,0.0,0,35,0.0,4,8,50.0
633,Emmet Pierce,RW,LDN/FLNT,11.197,14,4,0,1,4,5,15,8.89,0.103,0.0,0.027,0.103,0.127,0.383,0.383,0.03,0,1,0.0,2,4,16.667,2,10,6.667,1,3,11.11
634,Peter Fleming,LW,BAR,17.528,44,3,2,0,5,5,20,15.0,0.07,0.05,0.0,0.11,0.11,0.45,1.46,0.03,1,2,50.0,1,1,100.0,1,17,5.88,125,275,45.45
635,Aidan Timmermans,D,ER,17.386,43,1,1,3,2,5,37,1.04,0.01,0.01,0.027,0.017,0.043,0.947,0.56,0.027,0,2,0.0,0,2,0.0,1,33,1.19,0,0,0.0
636,Bryce Caruk,C,OS,17.684,27,2,2,1,4,5,12,16.67,0.07,0.07,0.04,0.15,0.19,0.44,0.98,0.04,2,3,66.67,0,1,0.0,0,8,0.0,16,37,43.24
637,William Portokalis,C,MISS,16.449,46,3,1,1,4,5,26,11.54,0.07,0.02,0.02,0.09,0.11,0.57,2.2,0.05,0,4,0.0,2,6,33.33,1,16,6.25,28,76,36.84
638,Isaac Walker,D,MISS,12.0,83,0,1,4,1,5,34,0.0,0.0,0.007,0.03,0.007,0.037,0.287,0.327,0.007,0,0,0.0,0,0,0.0,0,34,0.0,0,0,0.0
639,Tim Fallowfield,D,LDN,18.61,43,2,2,0,4,4,28,7.14,0.05,0.05,0.0,0.09,0.09,0.65,0.73,0.02,0,0,0.0,0,0,0.0,2,28,7.14,0,0,0.0
640,Nolan Makkonen,D,GUE/SBY,36.209,33,1,2,1,3,4,24,4.76,0.04,0.07,0.04,0.11,0.14,1.35,0.53,0.03,0,0,0.0,0,0,0.0,1,24,4.76,0,1,0.0
641,Cameron Gaylor,LW,MISS,17.824,42,3,0,1,3,4,32,9.38,0.07,0.0,0.02,0.07,0.1,0.76,3.87,0.09,1,5,20.0,2,8,25.0,0,19,0.0,47,127,37.01
642,Jonah De Simone,RW,NIAG,16.555999999999997,43,3,0,1,3,4,20,15.0,0.07,0.0,0.02,0.07,0.09,0.47,1.19,0.03,0,1,0.0,1,4,25.0,2,15,13.33,0,0,0.0
643,Victor Hadfield,D,BAR,11.655,65,0,0,4,0,4,42,0.0,0.0,0.0,0.037,0.0,0.037,0.43,0.833,0.027,0,3,0.0,0,4,0.0,0,35,0.0,0,1,0.0
644,Austin Clapham,D,NIAG,19.187,25,0,1,3,1,4,9,0.0,0.0,0.04,0.12,0.04,0.16,0.36,0.52,0.02,0,0,0.0,0,0,0.0,0,9,0.0,0,2,0.0
645,Cameron Peters,C,NB,16.187,36,1,1,2,2,4,32,3.12,0.03,0.03,0.06,0.06,0.11,0.89,2.36,0.07,1,3,33.33,0,2,0.0,0,27,0.0,36,121,29.75
646,Gerard Keane,D,LDN,16.625,23,3,0,1,3,4,17,17.65,0.13,0.0,0.04,0.13,0.17,0.74,0.4,0.02,0,0,0.0,0,0,0.0,3,17,17.65,0,0,0.0
647,Jake Ramalho,D,MISS,18.311,40,0,3,1,3,4,14,0.0,0.0,0.07,0.03,0.07,0.1,0.35,0.4,0.01,0,0,0.0,0,0,0.0,0,14,0.0,0,3,0.0
648,William Brown,D,OTT,18.371,20,0,3,1,3,4,15,0.0,0.0,0.15,0.05,0.15,0.2,0.75,0.51,0.03,0,1,0.0,0,0,0.0,0,14,0.0,0,0,0.0
649,Jacob Stos,LW,SAR,18.292,29,2,1,1,3,4,23,8.7,0.07,0.03,0.03,0.1,0.14,0.79,2.27,0.08,0,4,0.0,1,8,12.5,1,11,9.09,0,1,0.0
650,Michael Bianconi,D,FLNT,16.326,47,1,2,1,3,4,36,2.78,0.02,0.04,0.02,0.06,0.09,0.77,1.11,0.02,0,0,0.0,0,0,0.0,1,36,2.78,0,1,0.0
651,Brady Pataki,RW,LDN/SBY,17.952,30,1,1,2,2,4,29,3.45,0.03,0.03,0.07,0.07,0.13,0.97,2.85,0.1,0,4,0.0,1,3,33.33,0,22,0.0,2,4,50.0
652,Cameron Hough,LW,SAR/KGN,16.896,65,2,2,0,4,4,77,4.167,0.04,0.03,0.0,0.073,0.073,1.163,2.153,0.11,1,8,16.667,1,10,11.11,0,59,0.0,1,6,16.667
653,Tyler MacArthur,D,OS/BAR,39.62,29,1,2,1,3,4,24,4.55,0.04,0.24000000000000002,0.04,0.28,0.32,1.32,0.86,0.04,0,0,0.0,0,0,0.0,1,24,4.55,0,0,0.0
654,Kurtis Evans,C/RW,NB,11.268,54,2,2,0,4,4,40,3.663,0.027,0.033,0.0,0.057,0.057,0.487,1.107,0.04,0,3,0.0,2,11,20.37,0,26,0.0,16,44,23.307
655,Nikita Alexandrov,D,FLNT,12.553,60,2,1,0,3,3,54,1.333,0.01,0.007,0.0,0.017,0.017,0.953,0.59,0.023,0,1,0.0,2,2,33.333,0,51,0.0,0,0,0.0
656,Dennis Golovatchev,LW,KGN,17.569000000000003,49,2,1,0,3,3,32,6.25,0.04,0.02,0.0,0.06,0.06,0.65,2.6,0.05,1,2,50.0,0,5,0.0,1,25,4.0,49,130,37.69
657,Pacey Schlueting,D,NB,16.701,47,0,3,0,3,3,21,0.0,0.0,0.06,0.0,0.06,0.06,0.45,0.7,0.01,0,0,0.0,0,1,0.0,0,20,0.0,0,0,0.0
658,Brendan Kischnick,D,ER,17.471,38,1,2,0,3,3,29,3.45,0.03,0.05,0.0,0.08,0.08,0.76,1.18,0.03,0,1,0.0,1,2,50.0,0,26,0.0,0,0,0.0
659,Mason Howard,D,NIAG,17.613,41,1,2,0,3,3,49,2.04,0.02,0.05,0.0,0.07,0.07,1.2,1.31,0.03,0,0,0.0,0,0,0.0,1,49,2.04,0,0,0.0
660,Elias Cohen,C,ER,16.041,6,3,0,0,3,3,10,30.0,0.5,0.0,0.0,0.5,0.5,1.67,0.98,0.16,1,2,50.0,0,3,0.0,2,5,40.0,0,1,0.0
661,Seva Losev,LW,OTT,17.257,30,2,1,0,3,3,13,15.38,0.07,0.03,0.0,0.1,0.1,0.43,1.58,0.05,2,4,50.0,0,1,0.0,0,8,0.0,20,62,32.26
662,Kyle Jackson,LW,NB,15.913,9,2,0,1,2,3,8,25.0,0.22,0.0,0.11,0.22,0.33,0.89,0.79,0.09,1,1,100.0,1,2,50.0,0,5,0.0,15,39,38.46
663,Jake Partridge,LW,PBO/BAR/PBO,11.274,36,0,2,1,2,3,26,0.0,0.0,0.02,0.01,0.02,0.03,0.563,0.843,0.04,0,8,0.0,0,3,0.0,0,15,0.0,3,10,10.0
664,Frank Jenkins,D,HAM,15.972999999999999,39,1,0,2,1,3,21,4.76,0.03,0.0,0.05,0.03,0.08,0.54,0.85,0.02,1,1,100.0,0,0,0.0,0,20,0.0,0,0,0.0
665,Joseph Rupoli,D,OSH/KIT/OSH,11.874,46,0,0,3,0,3,16,0.0,0.0,0.0,0.053,0.0,0.053,0.173,0.18,0.003,0,0,0.0,0,0,0.0,0,16,0.0,0,0,0.0
666,Evan Krassey,RW,SBY,37.917,8,2,0,1,2,3,10,22.22,0.33,0.0,0.17,0.33,0.5,2.0,1.33,0.25,2,4,50.0,0,3,0.0,0,3,0.0,0,1,0.0
667,Mike Baird,LW,WSR,19.477,18,1,2,0,3,3,14,7.14,0.06,0.11,0.0,0.17,0.17,0.78,1.66,0.09,1,2,50.0,0,4,0.0,0,8,0.0,1,2,50.0
668,Jake Murray,C,HAM,17.405,30,1,1,1,2,3,13,7.69,0.03,0.03,0.03,0.07,0.1,0.43,1.73,0.06,1,3,33.33,0,4,0.0,0,6,0.0,24,86,27.91
669,Michael Renwick,D,HAM,16.636,18,1,1,1,2,3,22,4.55,0.06,0.06,0.06,0.11,0.17,1.22,0.55,0.03,0,0,0.0,0,0,0.0,1,22,4.55,0,0,0.0
670,Shawn Boudrias,RW,GAT,18.004,2,1,2,0,3,3,2,50.0,0.5,1.0,0.0,1.5,1.5,1.0,0.11,0.06,0,0,0.0,0,0,0.0,1,2,50.0,14,29,48.28
671,Eric Allair,D,NB,35.42,29,0,1,2,1,3,23,0.0,0.0,0.08,0.12,0.08,0.2,1.6099999999999999,0.52,0.04,0,0,0.0,0,0,0.0,0,23,0.0,0,1,0.0
672,Cal Davis,LW,KGN/NIAG/KGN,35.979,43,2,1,0,3,3,25,14.29,0.13,0.04,0.0,0.17,0.17,1.32,2.6799999999999997,0.14,1,5,50.0,0,3,0.0,1,17,10.0,3,11,79.17
673,Mitchell Balmas,LW,GAT,19.494,1,3,0,0,3,3,5,60.0,3.0,0.0,0.0,3.0,3.0,5.0,0.57,0.57,0,0,0.0,1,2,50.0,2,3,66.67,0,2,0.0
674,Dominic Mufarreh,C,SSM,16.553,9,2,0,1,2,3,4,50.0,0.22,0.0,0.11,0.22,0.33,0.44,0.26,0.03,0,0,0.0,1,1,100.0,1,3,33.33,0,0,0.0
675,Shawn Spearing,D,PBO,16.14,29,2,0,1,2,3,19,10.53,0.07,0.0,0.03,0.07,0.1,0.66,1.51,0.05,0,7,0.0,0,1,0.0,2,11,18.18,0,1,0.0
676,Adam Kadlec,C,WSR/OSH,18.035,25,0,2,1,2,3,24,0.0,0.0,0.08,0.04,0.08,0.12,0.96,2.32,0.09,0,2,0.0,0,5,0.0,0,17,0.0,70,141,49.65
677,Andrew Somerville,D,NIAG/GUE,35.260999999999996,16,0,0,2,0,2,8,0.0,0.0,0.0,0.18,0.0,0.18,0.8400000000000001,0.29000000000000004,0.02,0,0,0.0,0,0,0.0,0,8,0.0,1,1,100.0
678,Steven Grant,LW,GUE,17.355999999999998,9,0,1,1,1,2,2,0.0,0.0,0.11,0.11,0.11,0.22,0.22,0.17,0.02,0,1,0.0,0,0,0.0,0,1,0.0,0,1,0.0
679,Luke Evangelista,RW,LDN,16.564,25,0,0,2,0,2,13,0.0,0.0,0.0,0.08,0.0,0.08,0.52,1.09,0.04,0,4,0.0,0,1,0.0,0,8,0.0,1,1,100.0
680,Ethan Sims,C,NIAG,16.685,4,0,0,2,0,2,0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
681,Dayton Murray,D,NB,19.54,4,0,1,1,1,2,1,0.0,0.0,0.25,0.25,0.25,0.5,0.25,0.01,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
682,N Barke,LW,SAR,2017.703,6,1,0,1,1,2,3,33.33,0.17,0.0,0.17,0.17,0.33,0.5,0.42,0.07,0,0,0.0,1,2,50.0,0,1,0.0,2,3,66.67
683,Zack Pilon,D,FLNT,16.797,43,0,1,1,1,2,22,0.0,0.0,0.02,0.02,0.02,0.05,0.51,1.1,0.03,0,2,0.0,0,0,0.0,0,20,0.0,0,0,0.0
684,Matthieu Franche,D,OSH,19.483,32,1,1,0,2,2,13,7.69,0.03,0.03,0.0,0.06,0.06,0.41,1.07,0.03,0,1,0.0,1,2,50.0,0,10,0.0,0,1,0.0
685,Zack Terry,D,GUE,16.447,41,1,1,0,2,2,17,5.88,0.02,0.02,0.0,0.05,0.05,0.41,0.79,0.02,0,2,0.0,0,0,0.0,1,15,6.67,0,1,0.0
686,Arber Xhekaj,D,KIT,17.624000000000002,46,1,0,1,1,2,40,2.5,0.02,0.0,0.02,0.02,0.04,0.87,1.18,0.03,0,0,0.0,0,2,0.0,1,38,2.63,0,1,0.0
687,Yanic Crete,C,OTT,16.359,14,0,2,0,2,2,10,0.0,0.0,0.14,0.0,0.14,0.14,0.71,0.7,0.05,0,1,0.0,0,0,0.0,0,9,0.0,25,39,64.1
688,Ondrej Kachyna,D,HAM,18.38,13,1,0,1,1,2,12,8.33,0.08,0.0,0.08,0.08,0.15,0.92,0.47,0.04,0,1,0.0,0,0,0.0,1,11,9.09,0,0,0.0
689,Jake Cella,D,MISS,18.081,19,1,1,0,2,2,7,14.29,0.05,0.05,0.0,0.11,0.11,0.37,0.32,0.02,0,0,0.0,0,0,0.0,1,7,14.29,0,0,0.0
690,Danyk Drouin,C,OSH,17.564,30,2,0,0,2,2,18,11.11,0.07,0.0,0.0,0.07,0.07,0.6,1.67,0.06,1,4,25.0,1,1,100.0,0,13,0.0,7,16,43.75
691,Mason Hardy,D,MISS,17.451,32,0,2,0,2,2,17,0.0,0.0,0.06,0.0,0.06,0.06,0.53,0.43,0.01,0,0,0.0,0,0,0.0,0,17,0.0,0,0,0.0
692,Kallaway Mercer,LW,KGN,16.165,35,2,0,0,2,2,24,8.33,0.06,0.0,0.0,0.06,0.06,0.69,2.25,0.06,0,3,0.0,1,7,14.29,1,14,7.14,10,25,40.0
693,Nikita Zuyev,D,MISS,18.974,23,0,1,1,1,2,19,0.0,0.0,0.04,0.04,0.04,0.09,0.83,0.68,0.03,0,0,0.0,0,0,0.0,0,19,0.0,0,0,0.0
694,Phil Caron,D,SSM/SSM/GUE,11.765,26,0,0,2,0,2,17,0.0,0.0,0.0,0.027,0.0,0.027,0.39,0.167,0.01,0,0,0.0,0,0,0.0,0,17,0.0,0,0,0.0
695,Samuel Duchesne,D,FLNT,17.301,44,0,1,1,1,2,26,0.0,0.0,0.02,0.02,0.02,0.05,0.59,1.3,0.03,0,2,0.0,0,0,0.0,0,24,0.0,0,0,0.0
696,Levi Tetrault,D,GUE,18.61,31,0,1,1,1,2,23,0.0,0.0,0.03,0.03,0.03,0.06,0.74,0.7,0.02,0,0,0.0,0,0,0.0,0,23,0.0,1,2,50.0
697,Maddux Rychel,LW,WSR,17.651,8,0,2,0,2,2,3,0.0,0.0,0.25,0.0,0.25,0.25,0.38,0.35,0.04,0,0,0.0,0,0,0.0,0,3,0.0,0,1,0.0
698,Gianluca Fuoco,LW,SAG/ER,36.411,54,2,0,0,2,2,29,6.9,0.04,0.0,0.0,0.04,0.04,0.55,3.04,0.06,1,4,25.0,1,7,14.29,0,18,0.0,47,134,35.07
699,Liam Whittaker,D,LDN,11.184,2,0,0,1,0,1,0,0.0,0.0,0.0,0.333,0.0,0.333,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
700,Ethan Cardwell,RW,SAG,16.044,6,1,0,0,1,1,5,20.0,0.17,0.0,0.0,0.17,0.17,0.83,0.46,0.08,0,1,0.0,0,1,0.0,1,3,33.33,1,2,50.0
701,Noah Serre,RW,SBY,19.143,1,1,0,0,1,1,1,100.0,1.0,0.0,0.0,1.0,1.0,1.0,0.17,0.17,1,1,100.0,0,0,0.0,0,0,0.0,1,5,20.0
702,Tyler Deline,D,FLNT,16.022000000000002,9,0,1,0,1,1,7,0.0,0.0,0.11,0.0,0.11,0.11,0.78,0.23,0.03,0,0,0.0,0,0,0.0,0,7,0.0,0,0,0.0
703,Hayden Johnston,D,WSR,17.273,4,0,1,0,1,1,1,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.03,0.01,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
704,Tom Bappert,D,SAG,18.664,16,0,0,1,0,1,19,0.0,0.0,0.0,0.06,0.0,0.06,1.19,0.45,0.03,0,0,0.0,0,0,0.0,0,19,0.0,0,0,0.0
705,Levi Siau,C,SBY,16.458,9,0,0,1,0,1,10,0.0,0.0,0.0,0.11,0.0,0.11,1.11,1.18,0.13,0,1,0.0,0,2,0.0,0,7,0.0,33,60,55.0
706,Callan Christner,LW,MISS,16.77,12,0,0,1,0,1,1,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.09,0.01,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
707,Eric Eschweiler,RW,SBY,19.382,9,0,0,1,0,1,10,0.0,0.0,0.0,0.11,0.0,0.11,1.11,0.82,0.09,0,3,0.0,0,0,0.0,0,7,0.0,2,4,50.0
708,Graham Dickerson,RW,KIT,17.569000000000003,29,0,0,1,0,1,17,0.0,0.0,0.0,0.03,0.0,0.03,0.59,1.62,0.06,0,5,0.0,0,3,0.0,0,9,0.0,0,2,0.0
709,Ben McFarlane,RW,GUE,16.102,8,0,1,0,1,1,6,0.0,0.0,0.12,0.0,0.12,0.12,0.75,0.18,0.02,0,0,0.0,0,0,0.0,0,6,0.0,6,24,25.0
710,Luka Profaca,D,GUE,16.463,12,0,0,1,0,1,8,0.0,0.0,0.0,0.08,0.0,0.08,0.67,0.12,0.01,0,0,0.0,0,0,0.0,0,8,0.0,0,0,0.0
711,Ian Lemieux,D,SAG,16.586,9,0,0,1,0,1,8,0.0,0.0,0.0,0.11,0.0,0.11,0.89,0.39,0.04,0,0,0.0,0,1,0.0,0,7,0.0,0,0,0.0
712,Mitchell Hewitson,LW,OSH,17.347,27,1,0,0,1,1,16,6.25,0.04,0.0,0.0,0.04,0.04,0.59,1.66,0.06,0,3,0.0,1,4,25.0,0,9,0.0,1,7,14.29
713,Jesse Dick,C,OTT,17.347,6,1,0,0,1,1,4,25.0,0.17,0.0,0.0,0.17,0.17,0.67,0.35,0.06,1,1,100.0,0,0,0.0,0,3,0.0,1,3,33.33
714,Drew Wawrow,D,SSM/SBY,17.616,14,0,1,0,1,1,7,0.0,0.0,0.07,0.0,0.07,0.07,0.5,0.56,0.04,0,1,0.0,0,1,0.0,0,5,0.0,0,1,0.0
715,Alex Peterson,D,KIT,18.308,46,1,0,0,1,1,18,2.223,0.01,0.0,0.0,0.01,0.01,0.293,0.197,0.01,0,0,0.0,0,0,0.0,1,18,2.223,1,1,33.333
716,Jaimen Allison,D,OSH,16.874000000000002,2,0,1,0,1,1,1,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.04,0.02,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
717,Daniel Nardi,D,NIAG/HAM/MISS,11.314,16,0,1,0,1,1,10,0.0,0.0,0.027,0.0,0.027,0.027,0.34,0.117,0.01,0,0,0.0,0,2,0.0,0,8,0.0,0,1,0.0
718,Michal Steinocher,D,FLNT,16.789,40,1,0,0,1,1,22,4.55,0.03,0.0,0.0,0.03,0.03,0.55,1.0,0.02,0,0,0.0,0,0,0.0,1,22,4.55,0,1,0.0
719,Noah Bennett,RW,LDN,18.996,2,1,0,0,1,1,2,50.0,0.5,0.0,0.0,0.5,0.5,1.0,0.44,0.22,0,0,0.0,1,2,50.0,0,0,0.0,0,0,0.0
720,Troy Henley,D,PBO,19.672,9,0,1,0,1,1,3,0.0,0.0,0.11,0.0,0.11,0.11,0.33,0.07,0.01,0,0,0.0,0,0,0.0,0,3,0.0,0,0,0.0
721,Eric Nagy,D,NB,18.883,10,0,0,1,0,1,4,0.0,0.0,0.0,0.1,0.0,0.1,0.4,0.15,0.01,0,0,0.0,0,0,0.0,0,4,0.0,0,0,0.0
722,Jeremey Goodwin,LW,MISS,17.033,28,1,0,0,1,1,12,8.33,0.04,0.0,0.0,0.04,0.04,0.43,0.96,0.03,0,1,0.0,0,1,0.0,1,10,10.0,1,2,50.0
723,David Sherman,LW,NB,18.333,2,0,1,0,1,1,2,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.22,0.11,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0
724,Charles-Antoine Roy,C,GAT,18.574,2,0,0,1,0,1,2,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.06,0.03,0,0,0.0,0,0,0.0,0,2,0.0,0,1,0.0
725,Austin Grzenia,RW,KGN,18.322,8,0,1,0,1,1,3,0.0,0.0,0.12,0.0,0.12,0.12,0.38,0.27,0.03,0,1,0.0,0,0,0.0,0,2,0.0,1,2,50.0
726,Chet Phillips,D,SAG,33.367000000000004,23,0,0,1,0,1,10,0.0,0.0,0.0,0.09,0.0,0.09,0.84,0.51,0.05,0,1,0.0,0,0,0.0,0,9,0.0,0,0,0.0
727,Brock Philips,D,GUE,18.519000000000002,9,0,0,1,0,1,7,0.0,0.0,0.0,0.11,0.0,0.11,0.78,0.94,0.1,0,2,0.0,0,2,0.0,0,3,0.0,0,1,0.0
728,Jonne Tammela,C,PBO,19.113,2,1,0,0,1,1,5,20.0,0.5,0.0,0.0,0.5,0.5,2.5,0.66,0.33,0,1,0.0,0,1,0.0,1,3,33.33,0,0,0.0
729,Liam Peyton,LW,KIT,33.925,4,1,0,0,1,1,5,50.0,1.0,0.0,0.0,1.0,1.0,3.0,0.7,0.4,0,1,0.0,1,3,50.0,0,1,0.0,1,1,100.0
730,Brett Hahkala,LW,NB,17.246,5,1,0,0,1,1,5,20.0,0.2,0.0,0.0,0.2,0.2,1.0,0.4,0.08,1,1,100.0,0,0,0.0,0,4,0.0,0,0,0.0
731,Alex Robert,RW,NB,35.393,36,1,0,0,1,1,19,33.33,0.17,0.0,0.0,0.17,0.17,1.03,2.21,0.13,0,3,0.0,1,4,50.0,0,12,0.0,0,1,0.0
732,Josh Supryka,C,KGN,19.499000000000002,19,1,0,0,1,1,11,9.09,0.05,0.0,0.0,0.05,0.05,0.58,1.27,0.07,1,2,50.0,0,2,0.0,0,7,0.0,0,3,0.0
733,Kalvyn Watson,RW,SSM,16.337,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
734,Matthew Sredl,D,BAR,16.4,10,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.13,0.01,0,0,0.0,0,0,0.0,0,5,0.0,0,0,0.0
735,Nolan DeGurse,LW,SAR,16.937,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.13,0.04,0,0,0.0,0,0,0.0,0,1,0.0,8,23,34.78
736,Nolan Dillingham,D,SAR,16.646,12,0,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.29,0.02,0,0,0.0,0,0,0.0,0,11,0.0,0,0,0.0
737,Owen Saye,RW,SAR,16.692999999999998,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.07,0.02,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
738,AJ Cook,D,NIAG,16.983,8,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.11,0.01,0,0,0.0,0,0,0.0,0,5,0.0,0,0,0.0
739,Carson Whitson,RW,MISS,16.63,7,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.05,0.01,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
740,Felix-Antoine Tourigny,C,OTT,18.618,5,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.12,0.02,0,0,0.0,0,0,0.0,0,1,0.0,14,35,40.0
741,Matthew Papais,LW,GUE,2017.703,4,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.49,0.12,0,1,0.0,0,1,0.0,0,3,0.0,0,0,0.0
742,Dawson McKinney,C,OSH,16.23,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.01,0.01,0,0,0.0,0,0,0.0,0,1,0.0,0,2,0.0
743,Dustin Hutton,LW,PBO,16.98,7,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.07,0.01,0,0,0.0,0,0,0.0,0,1,0.0,2,5,40.0
744,Connor LePage,LW,BAR,16.989,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.0
745,Carter Tresoor,C,KIT,17.58,26,0,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.54,1.23,0.05,0,1,0.0,0,1,0.0,0,12,0.0,15,33,45.45
746,Sam Meisenheimer,RW,MISS,20.679000000000002,2,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.32,0.16,0,0,0.0,0,1,0.0,0,3,0.0,0,1,0.0
747,Joseph Serpa,C,KIT,16.482,6,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.06,0.01,0,0,0.0,0,0,0.0,0,1,0.0,4,19,21.05
748,Josh Barraclough,RW,PBO,17.613,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
749,Matt Gordon,C,KIT,11.365,11,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.053,0.01,0,1,0.0,0,0,0.0,0,0,0.0,3,11,10.0
750,Colin Van Den Hurk,D,KGN,35.617000000000004,6,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.14,0.03,0,0,0.0,0,0,0.0,0,3,0.0,0,1,0.0
