,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Nicolas Petan,C,POR,18.548,252,110,159,89,269,358,0.376,0.77,0.397,1.146,1.54
1,Sam Reinhart,C,KTN,17.922,250,120,114,85,234,319,0.469,0.514,0.381,0.982,1.364
2,Ty Rattie,RW,POR,18.858,198,133,105,72,238,310,0.698,0.542,0.38,1.238,1.618
3,Brendan Leipsic,LW,POR,18.452,261,132,113,57,245,302,0.589,0.534,0.25,1.121,1.372
4,Tim Bozon,LW,KAM/KTN,19.605,260,140,82,72,222,294,0.564,0.291,0.258,0.862,1.12
5,Oliver Bjorkstrand,RW,POR,18.684,193,144,90,56,234,290,0.835,0.49,0.31,1.328,1.638
6,Mitch Holmberg,RW,SPO,19.646,262,143,96,47,239,286,0.661,0.448,0.189,1.109,1.297
7,Michael St. Croix,C,EDM,18.683,212,109,117,46,226,272,0.51,0.548,0.218,1.065,1.28
8,Jaedon Descheneau,RW,KTN,18.688,263,111,106,54,217,271,0.464,0.436,0.204,0.896,1.104
9,Connor Rankin,LW,T.C/CAL,18.855,339,121,96,51,217,268,0.389,0.348,0.178,0.741,0.919
10,Morgan Klimchuk,LW,REG/BDN,18.603,261,118,100,49,218,267,0.497,0.463,0.213,0.955,1.169
11,Brendan Ranford,LW,KAM,19.619,207,95,104,66,199,265,0.422,0.51,0.338,0.93,1.268
12,Brandon Magee,RW,CWK/VIC,19.707,317,113,102,49,215,264,0.41,0.459,0.172,0.872,1.044
13,Myles Bell,RW,REG/KEL,19.199,258,109,85,62,194,256,0.504,0.336,0.239,0.839,1.078
14,Curtis Valk,C,M.H,19.725,266,125,80,50,205,255,0.55,0.328,0.218,0.878,1.1
15,Brady Brassart,C,SPO/CAL,19.377,270,103,83,68,186,254,0.445,0.339,0.288,0.784,1.071
16,Justin Feser,C,T.C,19.381,216,107,80,65,187,252,0.522,0.418,0.305,0.942,1.242
17,Chase De Leo,C,POR,18.017,279,110,84,57,194,251,0.481,0.352,0.226,0.835,1.058
18,Trevor Cox,LW,M.H,18.219,268,80,123,41,203,244,0.35,0.645,0.185,0.996,1.181
19,Coda Gordon,LW,S.C,19.178,258,98,88,58,186,244,0.368,0.347,0.233,0.714,0.945
20,Dylan Wruck,LW,EDM,19.228,205,81,89,73,170,243,0.375,0.45,0.372,0.83,1.203
21,Todd Fiddler,LW,P.A/SPO/M.J/P.G,19.301,279,127,70,44,197,241,0.591,0.33,0.215,0.922,1.13
22,Colin Smith,C,KAM,18.489,216,97,90,54,187,241,0.48,0.455,0.27,0.935,1.203
23,Brenden Kichton,D,SPO,19.493,206,62,105,73,167,240,0.305,0.518,0.355,0.82,1.178
24,Josh Nicholls,RW,SAS,19.636,198,111,78,51,189,240,0.585,0.365,0.255,0.95,1.21
25,Cole Ully,LW,KAM,18.63,256,95,78,64,173,237,0.406,0.377,0.342,0.786,1.126
26,Brayden  Point,C,M.J,17.633,204,99,84,53,183,236,0.51,0.385,0.271,0.9,1.172
27,Hunter Shinkaruk,LW,M.H,18.05,211,105,84,46,189,235,0.405,0.454,0.178,0.86,1.036
28,Troy  Bourke,C,P.G,18.589,271,81,86,66,167,233,0.336,0.36,0.291,0.702,0.989
29,Brendan Shinnimin,C,T.C,20.188,129,92,83,55,175,230,0.705,0.64,0.425,1.345,1.77
