,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
30,Kevin Hancock,LW,OS,18.04,134,43,40,30,83,113,382,10.805,0.32,0.3,0.22,0.615,0.835,2.845,22.105,0.325,9,46,20.19,11,63,16.8,23,273,7.905,789,1564,50.185
31,Aaron Luchuk,C,WSR,18.946,136,55,39,18,94,112,351,15.685,0.405,0.285,0.135,0.69,0.825,2.58,24.22,0.36,20,68,29.52,11,53,20.655,24,230,10.465,1213,2375,51.255
32,Warren Foegele,C,KGN/ER,19.957,113,40,42,29,82,111,373,10.405,0.345,0.37,0.26,0.715,0.975,3.265,24.295,0.425,17,89,19.075,6,54,11.11,17,230,6.55,1048,1831,57.34
33,Steven Lorentz,C,PBO,19.924,124,53,31,26,84,110,406,13.395,0.425,0.245,0.21,0.675,0.885,3.235,27.68,0.445,13,64,20.38,13,77,17.81,27,265,10.075,914,1673,54.57
34,Julius  Nattinen,C,BAR/WSR,19.168,103,35,42,32,77,109,225,16.07,0.335,0.405,0.31,0.745,1.06,2.185,13.495,0.26,9,29,31.665,8,32,24.705,18,164,11.485,895,1710,52.45
35,Jonathan Ang,C,PBO,18.122,135,48,31,29,79,108,294,16.355,0.355,0.225,0.215,0.585,0.8,2.18,19.73,0.29,12,48,25.715,8,58,13.855,28,188,14.745,327,745,43.31
36,Blake Speers,RW,SSM,19.201,98,41,38,29,79,108,338,12.555,0.44,0.385,0.29,0.825,1.11,3.5,17.975,0.395,5,22,24.355,9,35,26.135,27,281,9.745,820,1390,59.48
37,Matthew Tkachuk,LW,LDN,17.761,57,30,36,41,66,107,191,15.71,0.53,0.63,0.72,1.16,1.88,3.35,30.04,0.53,9,46,19.57,7,39,17.95,14,106,13.21,38,74,51.35
38,Andrew Mangiapane,LW,BAR,19.447,59,51,38,17,89,106,213,23.94,0.86,0.64,0.29,1.51,1.8,3.61,35.98,0.61,9,36,25.0,15,57,26.32,27,120,22.5,63,138,45.65
39,Nikita Korostelev,RW,SAR/PBO,19.1,108,52,38,16,90,106,340,15.34,0.48,0.35,0.145,0.83,0.975,3.14,22.58,0.415,18,55,33.025,8,45,17.59,26,240,10.595,24,52,44.585
40,Matt Luff,RW,HAM,18.864,106,52,40,14,92,106,358,14.555,0.5,0.38,0.13,0.885,1.01,3.47,20.18,0.395,7,30,20.0,11,53,23.26,34,275,12.6,16,59,27.235
41,Domenico Commisso,C,OSH,18.07,134,37,49,19,86,105,287,13.28,0.275,0.365,0.14,0.64,0.785,2.135,17.72,0.26,10,47,26.25,10,48,20.87,17,192,8.855,907,1773,51.03
42,Steve Harland,RW,NB,19.85,121,39,47,19,86,105,229,17.37,0.315,0.385,0.16,0.695,0.855,1.825,15.795,0.25,14,38,33.655,7,40,14.88,18,151,14.11,7,21,39.285
43,Dante Salituro,RW,OTT/LDN,19.332,95,49,30,26,79,105,309,16.35,0.475,0.285,0.245,0.76,1.005,2.95,21.925,0.42,9,38,27.01,10,62,16.37,30,209,14.33,286,590,41.06
44,Nathan Bastian,RW,MISS,18.276,122,35,47,22,82,104,306,11.42,0.29,0.385,0.18,0.665,0.85,2.505,22.39,0.37,14,60,23.755,7,67,10.84,14,179,7.79,440,931,47.175
45,Michael Cramarossa,LW,HAM,19.812,129,36,41,27,77,104,238,15.045,0.275,0.315,0.205,0.6,0.805,1.84,16.255,0.25,10,42,21.48,8,38,21.11,18,158,11.51,26,54,46.77
46,Johnny Corneil,LW,NIAG,18.582,135,51,29,23,80,103,264,19.115,0.375,0.215,0.17,0.595,0.765,1.955,17.175,0.255,22,41,53.945,14,49,29.57,15,174,8.095,32,75,42.68
47,Travis Konecny,RW,OTT/SAR,18.514,60,30,44,27,74,101,241,12.45,0.5,0.73,0.45,1.23,1.68,4.02,24.99,0.42,3,18,16.67,2,27,7.41,25,196,12.76,73,159,45.91
48,Nicholas Caamano,RW,FLNT,17.523,131,55,27,19,82,101,412,13.29,0.415,0.205,0.145,0.625,0.77,3.13,28.665,0.435,14,82,17.265,17,79,19.955,24,251,9.83,30,66,45.31
49,Mikhail Sergachev,D,WSR,17.725,117,27,41,33,68,101,328,8.355,0.225,0.35,0.285,0.58,0.865,2.885,11.555,0.205,0,4,0.0,2,25,6.25,25,299,8.54,2,7,33.335
50,Cordell James,C,BAR/OS,19.754,130,53,28,20,81,101,317,16.4,0.41,0.215,0.155,0.625,0.78,2.445,23.255,0.36,17,73,23.305,18,71,25.635,18,173,9.255,1512,2826,53.52
51,Matthew Strome,LW,HAM,17.191,127,50,30,20,80,100,291,16.665,0.39,0.235,0.155,0.625,0.78,2.27,20.5,0.32,24,68,35.085,11,58,16.92,15,165,8.58,84,219,35.755
52,Anthony Stefano,LW,WSR/BAR,20.198,122,43,36,21,79,100,291,15.295,0.35,0.29,0.175,0.645,0.815,2.38,17.095,0.28,9,57,15.555,15,48,31.25,19,186,10.985,89,198,45.135
53,Jeremiah Addison,LW,OTT/WSR,19.401,117,51,25,23,76,99,319,16.11,0.44,0.21,0.2,0.65,0.845,2.73,22.4,0.38,17,57,29.735,13,59,22.43,21,203,10.48,77,173,49.505
54,Gabriel Vilardi,C,WSR,16.584,111,46,29,24,75,99,262,17.255,0.43,0.275,0.225,0.71,0.925,2.435,19.145,0.36,12,40,30.21,9,54,17.1,25,168,14.475,400,839,48.6
55,Mike Amadio,C,NB,19.341,68,50,35,13,85,98,249,20.08,0.74,0.51,0.19,1.25,1.44,3.66,34.33,0.5,7,31,22.58,15,46,32.61,28,172,16.28,855,1673,51.11
56,Jonah Gadjovich,LW,OS,17.427,126,60,16,22,76,98,450,12.365,0.49,0.13,0.175,0.62,0.795,3.615,27.845,0.45,12,59,19.04,17,78,20.83,31,313,9.035,8,20,40.0
57,Stephen Desrocher,D,KGN/OSH,20.137,134,23,32,42,55,97,403,5.79,0.17,0.24,0.315,0.41,0.725,3.025,12.66,0.19,2,14,15.555,2,10,12.5,19,379,5.125,1,1,50.0
58,Logan DeNoble,C,PBO,18.418,130,54,29,14,83,97,291,18.3,0.415,0.22,0.11,0.635,0.745,2.225,19.71,0.3,17,54,30.555,17,56,33.02,20,181,10.485,154,278,55.58
59,Ivan Lodnia,RW,ER,16.542,128,40,32,24,72,96,281,14.295,0.31,0.25,0.19,0.56,0.745,2.18,16.395,0.255,8,42,19.26,10,44,23.68,22,195,11.275,67,155,42.16
60,Niki Petti,C,HAM,19.59,111,42,35,19,77,96,325,12.92,0.38,0.32,0.175,0.695,0.87,2.935,21.045,0.385,10,55,16.43,16,74,21.25,16,196,8.175,1092,2111,51.74
61,Owen Tippett,RW,MISS,17.079,108,59,19,17,78,95,380,15.555,0.52,0.16,0.15,0.68,0.835,3.365,20.265,0.355,19,40,45.835,11,62,22.145,29,278,9.39,22,51,54.165
62,Austen Keating,C,OTT,17.027,117,35,35,25,70,95,217,16.295,0.295,0.29,0.205,0.585,0.79,1.815,15.465,0.255,11,46,21.57,8,38,20.715,16,133,12.665,266,552,47.72
63,Graham Knott,LW,NIAG/WSR,19.171,127,27,45,22,72,94,228,11.82,0.215,0.36,0.175,0.575,0.75,1.815,14.36,0.23,10,33,29.965,7,53,13.505,10,142,7.495,820,1675,49.19
64,Tim Gettinger,LW,SSM,17.922,122,48,31,14,79,93,381,12.4,0.39,0.255,0.115,0.645,0.76,3.12,21.83,0.36,13,48,29.445,11,59,18.62,24,274,8.31,43,85,46.985
65,Jack Kopacka,RW,SSM,18.032,132,50,25,17,75,92,412,12.025,0.38,0.185,0.13,0.57,0.695,3.125,20.545,0.31,10,37,28.275,9,42,24.07,31,333,8.985,47,82,49.665
66,Mitchell Stephens,C,SAG/LDN,19.108,90,42,32,17,74,91,309,13.725,0.47,0.355,0.175,0.825,1.005,3.435,19.49,0.43,9,36,27.925,13,57,23.81,20,216,9.525,839,1565,53.615
67,Mitchell Vande Sompel,D,OSH/LDN,19.091,113,30,25,36,55,91,279,10.445,0.26,0.225,0.325,0.485,0.81,2.47,10.865,0.185,3,11,25.0,5,16,30.95,22,252,8.585,5,29,17.03
68,James McEwan,C,GUE,19.004,126,44,29,18,73,91,444,9.88,0.35,0.23,0.145,0.575,0.715,3.515,20.515,0.32,10,61,16.23,11,66,14.88,23,317,7.305,1030,2064,49.91
69,Kenny Huether,RW,OSH,18.61,132,42,25,24,67,91,449,9.225,0.325,0.19,0.185,0.51,0.7,3.42,21.27,0.325,8,36,21.985,10,60,16.065,24,353,6.605,27,89,31.785
70,Ethan Szypula,C,OS,19.13,129,29,36,25,65,90,364,7.915,0.225,0.28,0.195,0.505,0.695,2.815,20.165,0.31,4,38,10.64,8,66,11.315,17,260,6.675,737,1571,46.94
71,Kris Bennett,C,SAG,20.192,124,49,27,14,76,90,342,14.93,0.395,0.215,0.115,0.615,0.72,2.735,20.755,0.33,17,47,41.075,14,87,16.99,18,208,8.42,966,2018,47.635
72,Kyle Capobianco,D,SBY,18.59,133,17,38,35,55,90,290,5.83,0.125,0.285,0.265,0.415,0.675,2.18,9.805,0.15,0,13,0.0,4,16,23.81,13,261,4.975,1,6,10.0
73,Hayden Hodgson,RW,SAR/SAG,20.039,123,47,27,16,74,90,349,12.035,0.365,0.215,0.125,0.58,0.705,2.77,21.115,0.335,11,54,22.31,13,66,15.475,23,229,9.195,65,129,48.565
74,Mathieu Henderson,D,FLNT,20.189,136,20,39,31,59,90,265,7.575,0.15,0.285,0.225,0.435,0.66,1.945,9.315,0.135,1,5,12.5,4,22,18.8,15,238,6.305,7,10,70.0
75,Connor Bunnaman,C,KIT,17.917,132,53,21,16,74,90,296,17.34,0.41,0.16,0.125,0.565,0.685,2.25,21.52,0.33,19,68,22.845,17,60,27.085,17,168,10.115,382,723,52.35
76,Christian  Fischer,RW,WSR,18.418,66,40,32,18,72,90,266,15.04,0.61,0.48,0.27,1.09,1.36,4.03,32.74,0.5,10,44,22.73,4,37,10.81,26,185,14.05,15,48,31.25
77,Jeff King,D,SAR,20.061,130,19,34,36,53,89,210,8.735,0.145,0.26,0.275,0.405,0.685,1.61,7.795,0.12,1,10,12.5,2,17,9.09,16,183,8.425,2,4,66.665
78,Morgan Frost,C,SSM,16.841,132,27,39,23,66,89,211,12.11,0.205,0.295,0.17,0.495,0.675,1.59,12.265,0.185,7,28,22.19,7,32,25.36,13,151,7.96,693,1362,50.145
79,Max Jones,LW,LDN,18.076,96,45,31,12,76,88,307,14.68,0.48,0.37,0.11,0.85,0.96,3.265,20.87,0.455,12,55,19.165,11,58,18.695,22,194,12.08,20,40,73.685
80,Anthony Salinitri,LW,SAR,18.032,128,45,27,16,72,88,311,14.46,0.345,0.21,0.125,0.555,0.68,2.41,20.97,0.325,13,58,21.75,10,47,20.49,22,206,11.245,652,1297,50.32
81,Hunter Garlent,C,PBO,20.611,68,40,28,19,68,87,269,14.87,0.59,0.41,0.28,1.0,1.28,3.96,31.08,0.46,6,33,18.18,6,33,18.18,28,203,13.79,732,1331,55.0
82,Givani Smith,RW,GUE,18.048,129,49,27,10,76,86,397,12.345,0.38,0.21,0.08,0.59,0.67,3.08,25.375,0.39,15,57,26.705,12,55,21.825,22,285,7.705,12,28,44.445
83,Mason Kohn,LW,KIT/OSH,18.87,127,27,33,26,60,86,296,9.095,0.215,0.265,0.2,0.475,0.685,2.34,20.04,0.32,11,73,14.445,8,55,13.84,8,168,4.635,801,1612,49.795
84,Olli Juolevi,D,LDN,17.865,115,19,34,32,53,85,253,7.525,0.165,0.295,0.28,0.46,0.74,2.2,7.45,0.13,0,2,0.0,0,3,0.0,19,248,7.67,2,2,50.0
85,Matthew Timms,D,PBO,17.846,136,14,34,36,48,84,223,5.86,0.1,0.25,0.265,0.355,0.62,1.64,6.62,0.095,1,4,12.5,1,5,10.0,12,214,5.345,0,1,0.0
86,Kyle Jenkins,D,PBO,19.899,129,15,41,28,56,84,304,4.535,0.115,0.32,0.22,0.43,0.65,2.34,8.96,0.14,1,7,12.5,3,8,36.665,11,289,3.47,0,3,0.0
87,Ryan Mantha,D,NIAG,19.743,130,22,28,33,50,83,474,4.27,0.17,0.215,0.255,0.385,0.635,3.65,12.895,0.2,0,10,0.0,1,19,3.57,21,445,4.385,1,5,25.0
88,Eric  Cornel,RW,PBO,19.428,68,27,36,20,63,83,238,11.34,0.4,0.53,0.29,0.93,1.22,3.5,26.96,0.4,6,41,14.63,4,37,10.81,17,160,10.62,33,77,42.86
89,Victor Mete,D,LDN,17.774,118,23,28,32,51,83,218,10.495,0.21,0.245,0.28,0.45,0.73,1.895,9.275,0.165,3,9,33.33,7,18,36.25,13,191,6.81,0,0,0.0
90,David Levin,LW,SBY,16.499,113,27,35,21,62,83,222,11.965,0.23,0.315,0.175,0.545,0.72,1.925,13.365,0.23,4,31,12.145,6,29,17.645,17,162,11.22,696,1558,44.435
91,Josh Ho-Sang,RW,NIAG,19.647,66,19,39,24,58,82,131,14.5,0.29,0.59,0.36,0.88,1.24,1.98,16.94,0.26,5,23,21.74,3,25,12.0,11,83,13.25,23,54,42.59
92,Alan Lyszczarczyk,C,SBY,18.076,128,27,34,21,61,82,302,8.795,0.205,0.26,0.165,0.475,0.635,2.35,18.2,0.285,12,62,19.335,4,45,8.895,11,195,5.415,63,159,39.42
93,Gustav  Bouramman,D,SSM,19.141,134,8,33,41,41,82,201,3.815,0.06,0.245,0.305,0.305,0.615,1.495,6.15,0.09,1,6,25.0,0,7,0.0,7,188,3.455,11,22,50.855
94,Trent Fox,LW,HAM/MISS,18.667,131,41,22,19,63,82,339,11.675,0.31,0.17,0.145,0.48,0.625,2.575,19.505,0.295,4,48,7.78,13,50,25.735,24,241,9.685,258,535,50.57
95,Robert Thomas,C,LDN,16.707,106,19,41,21,60,81,156,11.47,0.155,0.345,0.18,0.505,0.69,1.32,10.025,0.17,6,27,26.19,2,39,3.225,11,90,10.0,761,1342,56.655
96,Darby Llewellyn,LW,KIT,19.658,127,45,22,14,67,81,270,16.7,0.355,0.18,0.11,0.535,0.645,2.145,19.43,0.315,19,60,31.535,7,40,16.665,19,170,11.175,203,514,37.395
97,Ryan MacInnis,C,KIT,19.584,59,38,21,22,59,81,243,15.64,0.64,0.36,0.37,1.0,1.37,4.12,34.45,0.58,7,31,22.58,11,53,20.75,20,159,12.58,475,1048,45.32
98,Patrick White,C,SAR/OTT,20.088,130,38,23,19,61,80,269,14.39,0.29,0.18,0.145,0.465,0.61,2.05,17.695,0.27,7,46,16.865,9,56,15.645,22,167,13.115,533,1081,49.15
99,Michael Dal Colle,LW,KGN/OSH,19.237,60,35,33,12,68,80,251,13.94,0.58,0.55,0.2,1.13,1.33,4.18,34.66,0.58,11,42,26.19,10,38,26.32,14,171,8.19,71,152,46.71
100,Jack Studnicka,C,OSH,17.074,126,22,31,25,53,78,238,8.245,0.17,0.245,0.2,0.415,0.615,1.885,12.435,0.2,7,37,16.615,9,46,19.675,6,155,3.06,682,1353,48.685
101,Ryan Valentini,C,LDN/SBY,18.675,114,29,24,24,53,77,276,10.76,0.25,0.195,0.215,0.445,0.66,2.36,15.595,0.26,10,40,26.665,8,57,13.16,11,179,6.755,291,640,44.625
102,Garrett McFadden,D,GUE,18.568,126,23,26,28,49,77,326,7.06,0.185,0.205,0.225,0.39,0.615,2.6,10.725,0.175,0,10,0.0,0,11,0.0,23,305,7.55,2,6,33.33
103,Matthew Kreis,LW,SAG,18.623,130,28,31,17,59,76,236,11.735,0.215,0.24,0.13,0.455,0.585,1.815,14.385,0.22,8,37,21.765,5,46,11.145,15,153,9.305,331,733,44.565
104,Eric Henderson,LW,LDN/OSH,17.898,111,30,33,13,63,76,215,13.76,0.255,0.285,0.12,0.54,0.66,1.84,14.27,0.24,12,51,24.04,7,42,22.725,11,122,7.985,9,22,40.905
105,Troy Lajeunesse,C,SAR,18.823,127,32,28,16,60,76,234,13.735,0.255,0.22,0.125,0.475,0.6,1.84,14.07,0.225,10,38,26.135,5,32,15.48,17,164,10.435,642,1240,52.28
106,Cristiano DiGiacinto,LW,WSR,20.181,110,29,30,17,59,76,268,10.795,0.265,0.28,0.15,0.55,0.695,2.47,16.875,0.31,9,43,21.105,9,60,14.57,11,165,6.635,7,24,34.445
107,Roy Radke,RW,BAR,19.264,111,42,25,8,67,75,292,14.485,0.4,0.22,0.075,0.62,0.695,2.705,16.405,0.305,12,40,31.46,11,50,22.25,19,202,9.405,19,66,30.545
108,Alexander Nylander,LW,MISS,17.539,57,28,27,20,55,75,178,15.73,0.49,0.47,0.35,0.96,1.32,3.12,17.73,0.31,3,18,16.67,11,30,36.67,14,130,10.77,19,44,43.18
109,Kyle Pettit,C,ER,20.156,124,36,26,13,62,75,225,15.91,0.28,0.205,0.105,0.485,0.59,1.82,15.325,0.245,15,50,30.0,10,50,18.17,11,125,9.255,1325,2194,60.44
110,Conor Timmins,D,SSM,17.492,127,11,33,30,44,74,173,8.73,0.085,0.25,0.23,0.335,0.565,1.315,6.34,0.095,2,7,58.335,2,9,16.665,7,157,4.275,5,8,31.25
111,Everett Clark,C,MISS/FLNT,20.148,124,31,26,17,57,74,259,11.965,0.25,0.21,0.135,0.46,0.595,2.095,16.86,0.275,12,43,28.03,7,61,11.435,12,155,7.79,1390,2533,54.855
112,Vili Saarijarvi,D,FLNT/MISS,18.837,93,23,27,24,50,74,370,6.38,0.26,0.29,0.265,0.555,0.82,4.075,11.245,0.25,1,8,8.335,1,18,5.0,21,344,6.365,5,5,100.0
113,Medric Mercier,D,SSM/OSH,19.412,130,25,21,27,46,73,271,7.68,0.19,0.16,0.205,0.35,0.555,2.065,7.48,0.115,1,1,50.0,1,6,25.0,23,264,7.005,0,2,0.0
114,Cam Dineen,D,NB,17.742,97,19,26,28,45,73,234,8.29,0.2,0.23,0.245,0.425,0.675,2.405,7.255,0.155,5,15,30.68,2,9,32.145,12,210,5.895,0,0,0.0
115,Marcus Crawford,D,SAG,18.987,126,8,32,33,40,73,277,2.705,0.065,0.255,0.265,0.32,0.585,2.225,8.895,0.145,0,11,0.0,0,9,0.0,8,257,2.925,1,2,50.0
116,Joseph Garreffa,RW,KIT,16.603,109,28,23,22,51,73,165,13.82,0.22,0.21,0.17,0.43,0.6,1.39,10.18,0.175,6,28,13.635,5,24,13.16,17,113,13.815,69,142,72.35
117,Benjamin Gleason,D,LDN/HAM,17.977,132,13,23,36,36,72,280,4.635,0.1,0.175,0.275,0.27,0.545,2.125,8.02,0.125,0,6,0.0,1,13,10.0,12,261,4.62,1,6,10.0
118,Aaron Berisha,RW,LDN,20.532,66,45,15,12,60,72,194,23.2,0.68,0.23,0.18,0.91,1.09,2.94,30.5,0.46,10,26,38.46,11,36,30.56,24,132,18.18,61,118,51.69
119,Stephen Harper,C,NIAG/HAM,20.477,68,25,29,17,54,71,249,10.04,0.37,0.43,0.25,0.79,1.04,3.66,28.6,0.42,6,35,17.14,4,33,12.12,15,181,8.29,556,1118,49.73
120,Drake Rymsha,C,LDN/OTT/SAR,17.61,97,38,17,16,55,71,246,11.905,0.315,0.155,0.145,0.47,0.615,2.3,15.655,0.285,13,42,23.895,9,53,9.375,16,151,8.815,1020,1756,57.785
121,Travis Barron,LW,OTT,17.58,119,26,30,15,56,71,256,10.385,0.22,0.25,0.125,0.47,0.6,2.155,16.87,0.28,11,58,19.175,7,41,16.985,8,157,5.305,227,477,48.825
122,Brady Gilmour,C,SAG,16.912,126,33,18,19,51,70,192,15.62,0.255,0.14,0.15,0.395,0.55,1.51,11.695,0.185,7,32,22.16,9,46,14.515,17,114,13.14,499,1276,39.08
123,Dylan Sadowy,LW,BAR/SAG,19.453,64,45,15,10,60,70,232,19.4,0.7,0.23,0.16,0.94,1.09,3.62,38.91,0.61,17,58,29.31,9,39,23.08,19,135,14.07,77,195,39.49
124,Jalen Smereck,D,OSH/FLNT,19.165,123,14,26,30,40,70,292,4.83,0.115,0.215,0.245,0.33,0.575,2.39,8.835,0.145,0,9,0.0,2,6,37.5,12,277,4.305,6,11,27.275
125,Nicolas Hague,D,MISS,17.279,131,32,22,16,54,70,345,9.375,0.245,0.17,0.125,0.415,0.535,2.64,12.125,0.185,2,8,26.665,8,22,33.93,22,315,6.755,3,6,50.0
126,Tye Felhaber,LW,SAG/OTT,17.613,112,35,22,12,57,69,308,11.38,0.315,0.195,0.105,0.51,0.62,2.815,16.73,0.31,7,24,29.72,5,46,10.985,23,238,9.75,261,570,45.63
127,Sam Miletic,LW,LDN,18.867,100,40,20,9,60,69,254,12.085,0.33,0.195,0.1,0.52,0.625,2.275,16.455,0.29,11,50,17.75,10,46,23.025,19,158,7.54,88,174,50.36
128,Mathew Santos,RW,NB,20.501,64,29,25,15,54,69,196,14.8,0.45,0.39,0.23,0.84,1.08,3.06,24.8,0.39,13,37,35.14,3,32,9.38,13,127,10.24,17,50,34.0
129,Joe Manchurek,LW,OSH,19.598,114,34,22,12,56,68,285,12.01,0.3,0.195,0.1,0.495,0.595,2.5,17.05,0.3,10,45,21.325,10,52,19.11,14,188,7.855,75,193,39.07
