,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Dubuque Fighting Saints,180,103,55.372,612,503,109,54.37,6070,5058,1012,9.732,0.904,100.195
1,Cedar Rapids RoughRiders,180,99,55.162,588,490,98,48.485,5205,5575,-370,10.81,0.917,102.52
2,Waterloo Black Hawks,180,97,54.33,623,507,116,55.078,6454,5192,1262,9.38,0.904,99.702
3,Sioux Falls Stampede,180,92,50.44,547,521,26,49.495,5524,5429,95,9.308,0.91,100.28
4,Omaha Lancers,180,91,51.112,557,494,63,50.345,5323,5105,218,9.815,0.907,100.532
5,Sioux City Musketeers,180,89,48.808,568,533,35,49.882,5730,5661,69,9.02,0.906,99.658
6,Green Bay Gamblers,180,79,52.882,524,513,11,50.562,5301,5459,-158,9.518,0.913,100.81
7,Youngstown Phantoms,180,79,51.54,588,563,25,48.927,5340,5443,-103,10.805,0.902,101.022
8,Chicago Steel,180,78,49.058,538,568,-30,48.278,5629,5915,-286,9.528,0.909,100.418
9,Tri-City Storm,180,76,51.2,528,524,4,51.592,5737,5479,258,8.95,0.91,99.96
10,Muskegon Lumberjacks,180,76,47.45,547,600,-53,48.368,5749,6128,-379,9.355,0.902,99.568
11,Team USA,180,70,47.302,619,653,-34,49.845,5548,5484,64,10.298,0.884,98.7
12,Lincoln Stars,180,61,46.45,488,613,-125,47.752,5397,5992,-595,9.03,0.906,99.632
13,Fargo Force,180,59,44.712,414,561,-147,48.092,5187,6034,-847,7.778,0.911,98.86
14,Bloomington Thunder,120,58,50.775,342,333,9,53.435,3798,3311,487,8.645,0.902,98.935
15,Des Moines Buccaneers,180,57,44.002,474,604,-130,47.735,5432,6072,-640,8.428,0.902,98.578
16,Madison Capitols,120,42,45.33,334,403,-69,46.245,3626,4216,-590,9.02,0.907,99.735
17,Indiana Ice,60,40,62.43,231,139,92,57.16,2007,1504,503,11.11,0.909,102.05
