,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Kitchener Rangers,612,367,60.46,2235,1822,413,58.583,22837,20103,2734,9.905,0.909,100.798
1,Plymouth Whalers,612,360,53.878,2175,1692,483,48.544,20141,19459,682,10.471,0.918,102.191
2,London Knights,612,350,55.558,2293,1903,390,49.263,20700,21154,-454,11.359,0.911,102.475
3,Barrie Colts,612,335,50.62,2102,1841,261,48.079,21737,20872,865,9.622,0.914,101.049
4,Guelph Storm,612,327,52.994,2055,1852,203,51.042,20760,19550,1210,9.851,0.908,100.65
5,Belleville Bulls,606,323,55.839,2125,1952,173,49.588,20586,20917,-331,10.702,0.917,102.364
6,Ottawa 67's,604,322,47.892,2224,1958,266,48.877,21895,20770,1125,9.459,0.902,99.598
7,Brampton Battalion,612,306,53.12,2030,1994,36,53.886,20849,20518,331,9.626,0.9,99.612
8,Sault Ste. Marie Greyhounds,612,305,54.656,1995,1957,38,52.988,20710,20134,576,10.02,0.906,100.56
9,Peterborough Petes,610,303,46.154,2008,2030,-22,45.015,20496,21575,-1079,9.762,0.907,100.466
10,Windsor Spitfires,612,296,51.413,2135,2129,6,52.925,21015,20623,392,9.847,0.895,99.352
11,Sarnia Sting,612,277,50.083,2020,2081,-61,49.771,20989,21104,-115,10.311,0.9,100.276
12,Erie Otters,612,268,39.173,1945,2265,-320,44.978,20374,20989,-615,9.315,0.881,97.421
13,Kingston Frontenacs,612,267,45.54,2083,2311,-228,47.349,21179,22985,-1806,10.292,0.889,99.117
14,Toronto St. Michael's Majors,540,256,44.602,1708,1844,-136,46.044,18118,19158,-1040,9.95,0.895,99.426
15,Sudbury Wolves,610,243,43.194,1836,2048,-212,46.101,20040,20871,-831,9.114,0.899,98.989
16,Owen Sound Attack,544,242,45.714,1796,1894,-98,52.208,20059,18049,2010,8.474,0.891,97.479
17,Oshawa Generals,608,236,48.834,2014,2321,-307,50.844,20711,21213,-502,10.525,0.884,98.976
18,Mississauga IceDogs,544,197,50.766,1678,2199,-521,52.625,18552,20160,-1608,10.124,0.892,99.29
19,Saginaw Spirit,408,151,50.216,1225,1452,-227,50.354,13087,14190,-1103,9.884,0.901,99.951
20,North Bay Centennials,202,81,45.61,623,714,-91,49.028,6968,7192,-224,8.48,0.904,98.805
21,Niagara IceDogs,68,40,54.99,270,221,49,52.55,2409,2175,234,11.06,0.901,101.19
22,Mississauga St. Michael's Majors,68,28,45.45,200,240,-40,49.39,2171,2225,-54,8.88,0.894,98.25
23,Owen Sound Platers,68,25,44.8,237,292,-55,46.3,2485,2882,-397,9.43,0.901,99.48
