,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Quebec Remparts,408,229,54.644,1569,1228,341,49.272,12481,12141,340,12.313,0.902,102.434
1,Moncton Wildcats,408,213,53.2,1454,1286,168,50.605,12880,12415,465,11.65,0.896,101.245
2,Saint John Sea Dogs,408,210,47.486,1480,1283,197,47.804,13051,12818,233,10.093,0.899,99.937
3,Drummondville Voltigeurs,408,209,48.733,1411,1254,157,51.365,12954,10847,2107,10.212,0.889,99.033
4,Rimouski Oceanic,408,205,56.484,1500,1334,166,53.358,12501,12123,378,11.548,0.896,101.105
5,Victoriaville Tigres,408,195,50.098,1552,1356,196,47.916,12908,12832,76,11.572,0.894,100.97
6,Halifax Mooseheads,408,192,53.551,1456,1370,86,53.334,12993,11755,1238,11.047,0.89,100.046
7,Gatineau Olympiques,408,182,49.982,1370,1382,-12,50.619,11548,11583,-35,11.469,0.883,99.778
8,Shawinigan Cataractes,408,176,48.63,1301,1351,-50,47.46,12421,13096,-675,10.478,0.901,100.556
9,Val-d'Or Foreurs,408,173,52.624,1476,1530,-54,51.849,12363,12574,-211,12.08,0.884,100.369
10,Rouyn-Noranda Huskies,408,168,49.65,1400,1567,-167,52.137,12012,11867,145,11.739,0.87,98.839
11,Baie-Comeau Drakkar,408,168,52.021,1291,1382,-91,51.131,12494,12167,327,10.42,0.899,100.254
12,Chicoutimi Sagueneens,408,152,45.133,1180,1400,-220,48.642,11803,12767,-964,9.217,0.893,98.534
13,Cape Breton Screaming Eagles,408,151,47.978,1277,1561,-284,50.059,12053,12570,-517,10.982,0.882,99.1
14,Blainville-Boisbriand Armada,272,149,56.925,1003,762,241,53.532,8135,7103,1032,11.856,0.896,101.426
15,Acadie-Bathurst Titan,408,138,39.154,1225,1532,-307,46.397,12069,13632,-1563,8.632,0.887,97.222
16,PEI Rocket,272,117,48.815,888,976,-88,48.236,8091,9043,-952,10.788,0.892,99.929
17,Sherbrooke Phoenix,204,59,43.295,582,812,-230,46.095,5580,6926,-1346,10.34,0.884,98.692
18,Lewiston MAINEiacs,136,58,47.96,472,515,-43,48.76,4252,4505,-253,10.96,0.888,99.825
19,Charlottetown Islanders,136,48,45.07,404,490,-86,47.81,4335,4739,-404,9.145,0.901,99.23
20,Montreal Juniors,68,41,58.9,258,180,78,56.53,2315,1780,535,10.8,0.899,100.74
21,Montreal Junior,68,28,50.24,212,210,2,50.53,2113,2069,44,9.65,0.902,99.8
