,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Colin Long,C,KEL,18.741,140,64,79,48,143,191,0.46,0.565,0.34,1.02,1.365
1,Tyler Ennis,C,M.H,18.443,131,86,59,31,145,176,0.655,0.45,0.24,1.105,1.345
2,Mitch Fadden,C,LET/T.C,19.951,135,71,63,31,134,165,0.53,0.465,0.23,0.99,1.225
3,Drayson Bowman,LW,SPO,19.023,128,89,46,30,135,165,0.7,0.355,0.235,1.055,1.29
4,Casey Pierro-Zabotel,LW,VAN,19.352,121,55,58,50,113,163,0.445,0.46,0.385,0.9,1.29
5,Jason Reese,C,TRI/M.J/T.C,20.132,138,55,63,45,118,163,0.4,0.455,0.325,0.855,1.18
6,Brandon Kozun,RW,CGY/CAL,18.024,141,59,61,41,120,161,0.42,0.43,0.29,0.845,1.135
7,Brayden Schenn,C,BRN/BDN,16.567,136,60,63,36,123,159,0.44,0.46,0.265,0.905,1.17
8,Kyle Bortis,C,S.C/CGY/CAL,19.549,138,61,63,32,124,156,0.44,0.46,0.23,0.895,1.135
9,Greg Scott,LW,SEA,19.784,137,70,53,28,123,151,0.51,0.385,0.205,0.9,1.105
10,Justin Bernhardt,RW,KEL/P.A,20.055,138,61,52,36,113,149,0.44,0.37,0.26,0.815,1.07
11,Jamie Benn,LW,KEL,18.662,107,79,41,27,120,147,0.735,0.385,0.255,1.12,1.365
12,Jordan Eberle,C,REG,17.838,131,77,44,25,121,146,0.585,0.34,0.195,0.925,1.12
13,Colton Sceviour,C,LET/POR,18.905,138,62,52,30,114,144,0.45,0.375,0.22,0.825,1.045
14,Jason Bast,C,M.J,18.788,144,60,49,34,109,143,0.415,0.34,0.235,0.755,0.995
15,Joel Broda,C,TRI/M.J/CAL,18.308,140,83,29,28,112,140,0.6,0.205,0.2,0.805,1.015
16,Mitch Wahl,C,SPO,18.147,130,52,45,43,97,140,0.405,0.345,0.325,0.75,1.075
17,Matt Lowry,C,BRN/BDN,20.039,143,37,48,53,85,138,0.255,0.335,0.37,0.59,0.965
18,Keegan Dansereau,RW,S.C,20.206,132,59,51,27,110,137,0.445,0.38,0.205,0.825,1.03
19,Evander Kane,C,VAN,16.622,126,72,36,29,108,137,0.58,0.29,0.235,0.87,1.1
20,Andrew Clark,LW,BRN/BDN,19.937,121,56,42,35,98,133,0.445,0.365,0.295,0.81,1.1
21,Taylor Procyshen,RW,TRI/T.C,19.696,123,68,36,29,104,133,0.565,0.28,0.23,0.84,1.07
22,Jay Fehr,C,BRN/BDN,19.039,132,48,46,37,94,131,0.36,0.345,0.275,0.705,0.985
23,Matt Calvert,LW,BRN/BDN,18.226,130,52,45,34,97,131,0.405,0.35,0.26,0.76,1.025
24,Prab Rai,LW,SEA,18.314,133,45,55,30,100,130,0.345,0.415,0.225,0.76,0.985
25,Zach Boychuk,C,LET,18.448,104,61,36,32,97,129,0.595,0.34,0.315,0.935,1.255
26,Jonathon Blum,D,VAN,19.124,115,34,51,44,85,129,0.295,0.455,0.385,0.75,1.135
27,Dwight King,C,LET,18.697,136,59,41,29,100,129,0.43,0.3,0.21,0.735,0.95
28,Scott Glennie,C,BRN/BDN,17.063,116,54,52,22,106,128,0.47,0.45,0.19,0.92,1.11
29,Brennan Bosch,C,M.H,20.085,144,43,59,26,102,128,0.3,0.41,0.18,0.71,0.89
30,Paul Postma,D,S.C/CGY/CAL,19.061,138,37,37,52,74,126,0.27,0.27,0.375,0.535,0.91
31,Andrew Bailey,RW,KTN,19.883,142,56,46,24,102,126,0.395,0.325,0.17,0.72,0.885
32,Kyle Beach,LW,EVT/LET,18.172,114,51,37,35,88,123,0.445,0.325,0.31,0.77,1.085
33,Derek Hulak,LW,SAS,18.536,144,46,44,32,90,122,0.32,0.305,0.22,0.625,0.85
34,Cody Almond,C,KEL,18.645,139,55,42,25,97,122,0.395,0.3,0.18,0.695,0.875
35,Brett Sonne,C,CGY/CAL,18.834,91,56,37,27,93,120,0.525,0.36,0.26,0.89,1.15
36,Ryan McDonald,C,P.A,20.195,141,63,36,21,99,120,0.45,0.255,0.15,0.705,0.85
37,Kruise Reddick,C,TRI/T.C,17.695,126,42,46,31,88,119,0.335,0.36,0.24,0.695,0.93
38,Jim O'Brien,C,SEA,19.127,133,48,36,33,84,117,0.365,0.27,0.25,0.635,0.885
39,Brent Regner,D,VAN,18.831,142,23,45,46,68,114,0.16,0.315,0.325,0.485,0.805
40,C.J. Stretch,C,KAM,18.618,137,40,53,21,93,114,0.285,0.38,0.15,0.66,0.81
41,Carson McMillan,RW,CGY/CAL,19.513,140,47,36,31,83,114,0.34,0.255,0.225,0.595,0.82
42,Matt Robertson,LW,P.A/REG,20.104,140,53,30,30,83,113,0.38,0.215,0.215,0.595,0.81
43,Ian Duval,C,CGY/KEL/M.J,19.858,128,46,49,16,95,111,0.365,0.39,0.13,0.755,0.885
44,Shane Harper,RW,EVT,19.119,143,49,32,28,81,109,0.34,0.225,0.195,0.565,0.765
45,Dustin Sylvester,C,KTN,19.193,104,56,24,29,80,109,0.56,0.26,0.27,0.82,1.09
46,Dana Tyrell,C,P.G,18.897,98,44,45,16,89,105,0.5,0.47,0.175,0.97,1.145
47,Eric Doyle,D,S.C,18.946,141,22,48,34,70,104,0.155,0.34,0.24,0.5,0.735
48,Brenden Dowd,C,EDM,19.206,142,45,32,24,77,101,0.315,0.225,0.165,0.54,0.71
49,Geordie Wudrick,LW,S.C,17.936,135,55,29,17,84,101,0.405,0.215,0.125,0.625,0.75
50,Mark Santorelli,LW,CWK,19.108,72,27,41,33,68,101,0.38,0.57,0.46,0.94,1.4
51,Nathan Green,C,BRN/BDN,18.675,141,39,33,28,72,100,0.275,0.23,0.195,0.505,0.705
52,Johnny Lazo,C,TRI/T.C,19.184,142,37,38,24,75,99,0.26,0.265,0.17,0.53,0.695
53,Michael Stickland,RW,KTN/S.C,18.779,136,49,33,17,82,99,0.365,0.24,0.125,0.605,0.725
54,Colton Yellow Horn,LW,TRI,20.365,67,48,30,19,78,97,0.72,0.45,0.28,1.16,1.45
55,Kenton Dulle,RW,KAM,19.896,127,45,26,25,71,96,0.355,0.205,0.195,0.56,0.755
56,Thomas Hickey,D,SEA,19.1,120,27,32,37,59,96,0.225,0.27,0.31,0.5,0.8
57,Tyler Johnson,C,SPO,17.632,131,39,38,19,77,96,0.305,0.295,0.15,0.595,0.745
58,Michael Stone,D,CGY/CAL,17.774,140,29,30,37,59,96,0.21,0.215,0.265,0.425,0.685
59,Stefan Elliott,D,SAS,17.126,138,25,38,32,63,95,0.18,0.275,0.23,0.455,0.685
60,Tyson Barrie,D,KEL,16.641,132,21,38,36,59,95,0.16,0.29,0.275,0.45,0.715
