,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Kootenay Ice,720,403,54.254,2360,1976,384,53.325,22358,20124,2234,10.346,0.9,100.275
1,Kelowna Rockets,720,403,53.323,2322,1891,431,50.561,22253,19217,3036,10.308,0.907,101.007
2,Brandon Wheat Kings,720,402,54.837,2610,2172,438,53.154,22759,20747,2012,11.494,0.893,100.73
3,Medicine Hat Tigers,720,390,55.762,2583,2180,403,50.205,22526,20995,1531,11.418,0.908,102.138
4,Calgary Hitmen,720,378,50.004,2384,2027,357,51.198,22242,19723,2519,9.86,0.898,99.63
5,Vancouver Giants,720,375,54.404,2397,2096,301,54.958,22881,19721,3160,10.367,0.894,99.776
6,Tri-City Americans,720,371,56.922,2362,2172,190,53.373,22509,22115,394,10.721,0.909,101.512
7,Spokane Chiefs,720,354,59.85,2277,2040,237,56.296,23000,21155,1845,10.09,0.912,101.245
8,Red Deer Rebels,720,346,53.78,2041,2001,40,52.102,21305,20569,736,9.545,0.912,100.744
9,Saskatoon Blades,720,341,55.916,2235,2247,-12,52.268,21547,22575,-1028,11.137,0.904,101.545
10,Swift Current Broncos,720,332,45.903,2149,2232,-83,47.872,21231,22292,-1061,9.178,0.9,99.184
11,Kamloops Blazers,720,324,44.672,2172,2343,-171,47.745,20767,22484,-1717,9.866,0.89,98.824
12,Moose Jaw Warriors,720,317,48.474,2271,2403,-132,49.094,21908,23081,-1173,10.024,0.896,99.589
13,Seattle Thunderbirds,720,316,44.196,2120,2176,-56,45.82,22170,22114,56,8.528,0.909,99.399
14,Lethbridge Hurricanes,720,304,43.257,2203,2376,-173,46.237,20421,21637,-1216,9.663,0.891,98.692
15,Regina Pats,720,280,43.669,2058,2417,-359,47.508,20946,22486,-1540,9.744,0.888,98.496
16,Prince Albert Raiders,720,280,46.554,2068,2479,-411,49.064,21458,23099,-1641,9.332,0.897,99.018
17,Everett Silvertips,576,277,48.549,1541,1435,106,47.561,15958,17089,-1131,8.702,0.917,100.406
18,Prince George Cougars,720,268,43.318,2062,2576,-514,47.369,21117,23718,-2601,9.703,0.887,98.384
19,Portland Winter Hawks,576,206,36.033,1511,2060,-549,43.26,16635,18617,-1982,8.122,0.89,97.206
20,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
21,Edmonton Oil Kings,288,90,44.959,763,1002,-239,49.588,8392,9207,-815,9.15,0.893,98.36
22,Portland Winterhawks,144,88,54.76,563,464,99,51.52,5304,4990,314,10.19,0.908,100.995
