,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,London Knights,544,342,57.66,2170,1582,588,51.3,18542,18023,519,11.351,0.912,102.546
1,Kitchener Rangers,544,330,52.71,2028,1571,457,54.036,20410,16751,3659,9.395,0.902,99.564
2,Plymouth Whalers,544,302,52.292,1917,1602,315,48.817,17644,18124,-480,10.461,0.91,101.445
3,Guelph Storm,544,287,52.324,1798,1597,201,51.193,17936,16495,1441,9.747,0.907,100.451
4,Barrie Colts,544,286,50.847,1796,1604,192,49.134,18952,18367,585,9.061,0.915,100.603
5,Belleville Bulls,540,280,57.678,1799,1691,108,49.232,17517,18748,-1231,10.69,0.923,102.976
6,Brampton Battalion,544,278,55.84,1845,1741,104,56.428,18525,17755,770,9.661,0.9,99.708
7,Windsor Spitfires,544,278,57.933,1973,1847,126,56.568,19165,18013,1152,10.174,0.904,100.525
8,Ottawa 67's,540,275,50.852,1990,1806,184,50.869,19218,18616,602,9.949,0.901,99.988
9,Peterborough Petes,542,256,45.056,1752,1862,-110,44.516,17469,19454,-1985,9.649,0.906,100.275
10,Sault Ste. Marie Greyhounds,544,254,45.839,1706,1772,-66,48.457,17920,17420,500,9.433,0.895,98.921
11,Sarnia Sting,544,244,50.504,1789,1855,-66,50.436,18471,18679,-208,9.628,0.905,100.092
12,Owen Sound Attack,544,234,46.516,1765,1908,-143,50.136,19825,18011,1814,8.862,0.897,98.559
13,Kingston Frontenacs,544,213,43.768,1792,2122,-330,47.624,18221,20037,-1816,9.455,0.891,98.454
14,Erie Otters,544,211,44.094,1685,2102,-417,47.605,17839,19002,-1163,9.068,0.893,98.35
15,Oshawa Generals,542,203,46.037,1818,2131,-313,48.489,17976,18751,-775,10.067,0.888,98.861
16,Toronto St. Michael's Majors,408,199,44.744,1301,1383,-82,46.111,13561,14266,-705,9.952,0.895,99.452
17,Sudbury Wolves,544,193,43.922,1571,1913,-342,45.376,17082,18924,-1842,9.804,0.898,99.615
18,Mississauga IceDogs,408,184,50.905,1361,1473,-112,52.684,14335,14093,242,10.14,0.892,99.326
19,Saginaw Spirit,476,184,51.058,1457,1667,-210,49.982,15359,16498,-1139,9.867,0.905,100.346
20,Niagara IceDogs,136,63,49.93,480,479,1,50.595,4717,4612,105,10.02,0.899,99.94
21,Mississauga St. Michael's Majors,136,61,48.715,423,446,-23,50.565,4494,4392,102,9.14,0.901,99.16
22,North Bay Centennials,68,18,42.82,185,247,-62,48.51,2393,2540,-147,7.54,0.905,98.03
