,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Drummondville Voltigeurs,408,241,54.344,1565,1188,377,54.914,13861,10512,3349,10.709,0.892,99.873
1,Quebec Remparts,408,239,56.132,1585,1179,406,49.14,12628,12007,621,12.016,0.908,102.836
2,Moncton Wildcats,408,218,51.343,1406,1202,204,50.314,12937,12396,541,10.426,0.901,100.522
3,Saint John Sea Dogs,408,210,44.666,1463,1278,185,45.391,12984,12921,63,9.57,0.903,99.83
4,Victoriaville Tigres,408,198,52.177,1521,1332,189,49.58,13023,12644,379,10.938,0.902,101.111
5,Rimouski Oceanic,408,197,54.679,1483,1361,122,50.848,12382,12237,145,11.6,0.899,101.482
6,Gatineau Olympiques,408,189,50.406,1368,1375,-7,51.138,11543,11558,-15,11.555,0.88,99.539
7,Shawinigan Cataractes,408,187,42.828,1349,1322,27,46.048,12658,12994,-336,9.048,0.898,98.776
8,Halifax Mooseheads,408,178,58.902,1421,1415,6,55.48,12958,11994,964,11.765,0.897,101.474
9,Rouyn-Noranda Huskies,408,167,49.207,1366,1565,-199,51.739,11892,11878,14,11.621,0.872,98.86
10,Cape Breton Screaming Eagles,408,162,44.611,1267,1518,-251,49.664,12385,12518,-133,10.094,0.876,97.643
11,Val-d'Or Foreurs,408,159,53.612,1401,1557,-156,52.517,12363,12922,-559,11.714,0.889,100.58
12,Baie-Comeau Drakkar,408,154,55.414,1269,1443,-174,54.9,12362,12228,134,10.148,0.9,100.134
13,Chicoutimi Sagueneens,408,148,44.419,1193,1413,-220,48.188,11675,12805,-1130,9.197,0.893,98.534
14,PEI Rocket,340,142,48.799,1116,1214,-98,48.286,10167,11383,-1216,10.817,0.892,99.911
15,Acadie-Bathurst Titan,408,141,41.626,1254,1513,-259,46.879,12138,13972,-1834,8.762,0.894,98.124
16,Blainville-Boisbriand Armada,204,112,56.43,763,584,179,52.573,6170,5462,708,12.132,0.896,101.732
17,Lewiston MAINEiacs,204,76,47.485,658,799,-141,49.502,6235,6692,-457,10.74,0.886,99.27
18,Montreal Junior,136,62,50.79,423,410,13,49.45,4190,4286,-96,9.71,0.907,100.375
19,Montreal Juniors,68,41,58.9,258,180,78,56.53,2315,1780,535,10.8,0.899,100.74
20,Sherbrooke Phoenix,136,30,38.75,361,571,-210,41.97,3567,4931,-1364,9.92,0.887,98.535
21,Charlottetown Islanders,68,15,41.76,180,251,-71,46.66,2189,2502,-313,8.1,0.906,98.72
