,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Kelowna Rockets,1068,586,49.862,3660,2996,664,49.814,33530,31071,2459,9.822,0.902,99.966
1,Medicine Hat Tigers,1068,573,50.454,3771,3165,606,52.229,35890,31824,4066,9.338,0.901,99.401
2,Calgary Hitmen,1067,565,49.303,3651,3096,555,52.244,33957,29922,4035,10.028,0.886,98.613
3,Brandon Wheat Kings,1067,551,51.136,3931,3458,473,48.028,34618,33748,870,10.844,0.904,101.214
4,Tri-City Americans,1066,544,49.75,3475,3173,302,46.302,32794,33455,-661,10.52,0.907,101.245
5,Spokane Chiefs,1065,524,52.108,3565,3181,384,52.332,34810,31056,3754,10.47,0.893,99.726
6,Everett Silvertips,1068,522,60.47,3047,2817,230,55.392,31505,31951,-446,8.89,0.929,101.729
7,Vancouver Giants,1067,515,51.217,3427,3217,210,50.908,34437,29655,4782,9.48,0.906,100.017
8,Saskatoon Blades,1068,492,50.354,3455,3604,-149,50.589,33171,35099,-1928,10.013,0.898,99.843
9,Moose Jaw Warriors,1066,468,55.065,3441,3608,-167,50.682,33213,34428,-1215,11.102,0.908,101.851
10,Seattle Thunderbirds,1067,464,49.329,3145,3318,-173,48.89,32828,33845,-1017,10.159,0.902,100.3
11,Kamloops Blazers,1065,449,48.244,3225,3470,-245,49.528,32261,33624,-1363,8.806,0.908,99.594
12,Red Deer Rebels,1066,447,48.323,3065,3251,-186,48.628,32456,33298,-842,9.635,0.904,99.98
13,Regina Pats,1068,443,46.787,3402,3656,-254,49.99,33551,34039,-488,9.439,0.894,98.786
14,Swift Current Broncos,1065,438,43.416,3110,3432,-322,42.44,31822,35504,-3682,9.735,0.908,100.514
15,Lethbridge Hurricanes,1067,432,50.871,3352,3749,-397,49.894,31870,35164,-3294,10.67,0.898,100.418
16,Portland Winterhawks,708,429,55.797,2848,2162,686,54.051,26427,23021,3406,9.838,0.906,100.507
17,Prince Albert Raiders,1068,424,56.643,3260,3649,-389,54.124,33468,34661,-1193,10.713,0.906,101.201
18,Kootenay Ice,792,419,50.641,2557,2220,337,49.658,24637,23400,1237,9.945,0.904,100.266
19,Edmonton Oil Kings,852,368,48.083,2653,2745,-92,51.47,27655,25751,1904,9.58,0.89,98.513
20,Prince George Cougars,1068,367,42.744,2963,3834,-871,48.067,31795,34914,-3119,8.42,0.899,98.209
21,Victoria Royals,564,277,50.751,1900,1798,102,48.0,17023,17997,-974,10.866,0.905,101.318
22,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
23,Portland Winter Hawks,360,106,36.096,851,1368,-517,43.312,9951,12168,-2217,8.097,0.891,97.218
24,Kootenay ICE,276,59,37.55,703,1203,-500,45.164,7846,9988,-2142,8.958,0.88,96.908
