,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Vancouver Giants,576,331,53.212,2016,1473,543,54.048,19347,14344,5003,10.396,0.892,99.641
1,Medicine Hat Tigers,576,323,55.492,2003,1539,464,49.592,18170,16311,1859,11.059,0.913,102.319
2,Tri-City Americans,576,322,58.326,1936,1557,379,53.188,18482,17015,1467,10.886,0.912,102.003
3,Calgary Hitmen,576,320,52.6,1924,1519,405,53.036,17972,15352,2620,10.416,0.894,99.797
4,Kootenay Ice,576,320,53.487,1886,1548,338,52.08,17925,16525,1400,10.051,0.905,100.463
5,Brandon Wheat Kings,576,309,53.288,2132,1804,328,51.094,18463,17353,1110,11.179,0.897,100.831
6,Saskatoon Blades,576,299,53.875,1911,1754,157,50.686,17598,18139,-541,10.908,0.904,101.267
7,Spokane Chiefs,576,286,56.648,1892,1579,313,56.564,18950,16488,2462,10.086,0.898,99.884
8,Kelowna Rockets,576,284,50.092,1777,1606,171,49.028,17307,16397,910,9.965,0.905,100.411
9,Everett Silvertips,576,258,44.938,1567,1542,25,45.016,16134,17787,-1653,8.874,0.911,100.003
10,Kamloops Blazers,576,247,51.375,1745,1917,-172,50.97,16656,17754,-1098,10.732,0.897,100.346
11,Seattle Thunderbirds,576,241,40.365,1580,1732,-152,44.25,17401,18336,-935,8.205,0.905,98.682
12,Moose Jaw Warriors,576,239,51.491,1824,1995,-171,51.088,17784,18474,-690,10.092,0.9,100.094
13,Red Deer Rebels,576,232,50.347,1539,1714,-175,51.356,17087,17084,3,8.869,0.91,99.811
14,Lethbridge Hurricanes,576,231,43.245,1726,1914,-188,46.372,16595,17628,-1033,9.52,0.892,98.688
15,Swift Current Broncos,576,230,45.127,1614,1856,-242,47.214,16555,18662,-2107,9.411,0.898,99.24
16,Regina Pats,576,215,47.705,1708,1988,-280,48.848,17120,18057,-937,9.984,0.896,99.528
17,Prince Albert Raiders,576,201,43.798,1649,2020,-371,48.514,17331,18916,-1585,9.144,0.889,98.04
18,Prince George Cougars,576,190,41.202,1511,2063,-552,45.854,16214,18724,-2510,8.938,0.892,98.149
19,Edmonton Oil Kings,360,138,53.464,1071,1191,-120,52.449,10946,11271,-325,10.485,0.902,100.6
20,Portland Winterhawks,216,133,56.73,887,692,195,54.445,8270,7194,1076,10.42,0.904,100.773
21,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
22,Portland Winter Hawks,360,106,36.096,851,1368,-517,43.312,9951,12168,-2217,8.097,0.891,97.218
23,Victoria Royals,72,21,41.74,230,321,-91,46.1,2053,2400,-347,10.99,0.868,97.79
