,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,eTOI,eTOI/GP,eG/60,eA1/60,eA2/60,eP1/60,eP/60,eSh/60,exG/60,QoT TOI,QoC TOI,QoT GF%,QoC GF%,GF%Rel,GF%,GF,GA,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
342,Aaron Dutra,D,QUE,18.659,38,1,2,2,3,5,22,4.55,0.03,0.05,0.05,0.08,0.13,0.58,1.28,0.03,544.66,14.33,0.11,0.22,0.22,0.33,0.55,2.42,0.14,17.17,17.07,55.14,48.76,19.11,71.11,32,13,1,1,100.0,0,2,0.0,0,19,0.0,0,0,0.0
343,Samuel Hould,D,VDO,17.471,24,2,1,2,3,5,19,10.53,0.08,0.04,0.08,0.12,0.21,0.79,1.17,0.05,366.88,15.29,0.33,0.16,0.33,0.49,0.82,3.11,0.19,17.18,17.08,51.9,50.87,3.67,57.14,20,15,1,1,100.0,0,0,0.0,1,18,5.56,0,0,0.0
344,Elijah Francis,D,BAT,16.531,29,0,3,2,3,5,15,0.0,0.0,0.1,0.07,0.1,0.17,0.52,0.49,0.02,492.37,16.98,0.0,0.37,0.24,0.37,0.61,1.83,0.06,16.29,17.0,39.33,50.0,1.11,31.82,14,30,0,0,0.0,0,0,0.0,0,15,0.0,0,0,0.0
345,Alexandre Coulombe,D,SHA,19.436,52,1,2,2,3,5,31,3.23,0.02,0.04,0.04,0.06,0.1,0.6,0.83,0.02,888.97,17.1,0.07,0.13,0.13,0.2,0.34,2.09,0.06,16.29,18.06,52.41,52.93,-29.35,32.95,29,59,0,0,0.0,0,1,0.0,1,30,3.33,0,0,0.0
346,Anthony Beaulieu,D,VIC/GAT,19.592,60,1,4,0,5,5,33,3.03,0.02,0.07,0.0,0.08,0.08,0.55,1.0,0.02,1024.8,17.08,0.06,0.23,0.0,0.29,0.29,1.93,0.06,17.76,18.16,50.8,52.43,-12.19,44.66,46,57,0,0,0.0,0,1,0.0,1,32,3.12,0,0,0.0
347,Olivier Garneau,LW,QUE,16.154,51,3,2,0,5,5,28,10.71,0.06,0.04,0.0,0.1,0.1,0.55,2.73,0.05,537.5,10.54,0.33,0.22,0.0,0.56,0.56,3.13,0.3,16.11,17.01,47.24,51.16,-30.49,25.64,10,29,1,1,100.0,2,6,33.33,0,21,0.0,53,153,34.64
348,Evan Scott,D,SHA,18.508,49,2,1,2,3,5,23,8.7,0.04,0.02,0.04,0.06,0.1,0.47,0.76,0.02,804.02,16.41,0.15,0.07,0.15,0.22,0.37,1.72,0.06,16.43,18.13,50.93,52.02,-22.26,37.5,30,50,0,0,0.0,0,0,0.0,2,23,8.7,0,1,0.0
349,Vincent Lavoie,LW,BAC,16.876,31,2,2,1,4,5,18,11.11,0.06,0.06,0.03,0.13,0.16,0.58,1.68,0.05,280.14,9.04,0.43,0.43,0.21,0.86,1.07,3.86,0.36,15.45,16.47,46.3,51.4,0.26,50.0,5,5,1,2,50.0,1,2,50.0,0,14,0.0,0,1,0.0
350,Justin Samson,C,RIM,18.374,27,2,2,1,4,5,19,10.53,0.07,0.07,0.04,0.15,0.19,0.7,1.78,0.07,262.11,9.71,0.46,0.46,0.23,0.92,1.14,4.35,0.41,17.5,17.15,54.57,49.89,-19.01,46.15,6,7,2,5,40.0,0,2,0.0,0,12,0.0,29,52,55.77
351,Matt Green,C,SNB,16.674,44,1,3,1,4,5,25,4.0,0.02,0.07,0.02,0.09,0.11,0.57,2.5,0.06,480.22,10.91,0.12,0.37,0.12,0.5,0.62,3.12,0.31,17.19,17.11,48.8,49.9,0.38,47.37,18,20,1,9,11.11,0,3,0.0,0,13,0.0,65,118,55.08
352,Brandon Vuic,LW,HAL,19.195,46,2,1,2,3,5,34,5.88,0.04,0.02,0.04,0.07,0.11,0.74,4.33,0.09,452.9,9.85,0.26,0.13,0.26,0.4,0.66,4.5,0.57,16.0,16.45,38.27,50.19,-15.04,34.62,9,17,0,1,0.0,0,4,0.0,2,29,6.9,1,3,33.33
353,Antoine Dufort-Plante,LW,BLB/DRU,18.237,6,1,2,1,3,4,10,10.0,0.17,0.33,0.17,0.5,0.67,1.67,0.86,0.14,82.8,13.8,0.72,1.45,0.72,2.17,2.9,7.25,0.62,16.87,17.03,55.5,47.19,1.97,57.14,4,3,0,1,0.0,1,2,50.0,0,7,0.0,12,26,46.15
354,Marc-Antoine Germain,LW,ROU,18.667,44,1,3,0,4,4,23,4.35,0.02,0.07,0.0,0.09,0.09,0.52,2.5,0.06,419.05,9.52,0.14,0.43,0.0,0.57,0.57,3.29,0.36,16.74,16.55,48.09,51.32,11.61,59.09,13,9,1,4,25.0,0,1,0.0,0,18,0.0,0,0,0.0
355,Felix Boivin,D,BAT,16.515,16,0,0,4,0,4,20,0.0,0.0,0.0,0.25,0.0,0.25,1.25,1.19,0.07,240.49,15.03,0.0,0.0,1.0,0.0,1.0,4.99,0.3,16.13,16.67,38.69,46.8,44.14,75.0,12,4,0,0,0.0,0,0,0.0,0,20,0.0,0,0,0.0
356,Raphael Sawyer,C,SHE,16.975,35,1,2,1,3,4,19,5.26,0.03,0.06,0.03,0.09,0.11,0.54,0.94,0.03,335.28,9.58,0.18,0.36,0.18,0.54,0.72,3.4,0.17,17.54,17.14,44.08,54.55,-18.74,27.78,5,13,0,0,0.0,1,3,33.33,0,16,0.0,19,54,35.19
357,Jacob Neveu,D,ROU,16.674,59,0,2,2,2,4,28,0.0,0.0,0.03,0.03,0.03,0.07,0.47,0.98,0.02,992.09,16.82,0.0,0.12,0.12,0.12,0.24,1.69,0.06,17.43,18.12,49.53,54.35,-31.71,25.24,26,77,0,0,0.0,0,0,0.0,0,28,0.0,0,0,0.0
358,Donovan Rehill,LW,QUE,16.909,30,1,2,1,3,4,6,16.67,0.03,0.07,0.03,0.1,0.13,0.2,0.72,0.02,267.31,8.91,0.22,0.45,0.22,0.67,0.9,1.35,0.16,15.81,16.8,43.72,48.92,-14.42,38.46,5,8,0,1,0.0,0,0,0.0,1,5,20.0,0,0,0.0
359,Xavier St-Pierre,D,RIM,18.667,20,0,3,1,3,4,6,0.0,0.0,0.15,0.05,0.15,0.2,0.3,0.18,0.01,249.62,12.48,0.0,0.72,0.24,0.72,0.96,1.44,0.04,16.15,16.05,54.68,46.6,3.93,58.82,10,7,0,0,0.0,0,0,0.0,0,6,0.0,0,0,0.0
360,Joey Sansoni,D,VIC,17.117,24,1,2,1,3,4,16,6.25,0.04,0.08,0.04,0.12,0.17,0.67,0.49,0.02,388.95,16.21,0.15,0.31,0.15,0.46,0.62,2.47,0.08,17.04,18.77,46.79,55.79,-23.55,20.45,9,35,0,1,0.0,0,0,0.0,1,15,6.67,0,3,0.0
361,Owen Bennington,LW,VDO/SHE,19.447,66,2,2,0,4,4,19,10.53,0.03,0.03,0.0,0.06,0.06,0.29,2.33,0.04,601.09,9.11,0.2,0.2,0.0,0.4,0.4,1.9,0.23,16.87,17.18,46.69,52.84,-24.1,23.33,7,23,0,1,0.0,1,4,25.0,1,14,7.14,0,0,0.0
362,Matthew Nosella,D,CAP,19.176,62,3,1,0,4,4,36,8.33,0.05,0.02,0.0,0.06,0.06,0.58,1.78,0.03,896.63,14.46,0.2,0.07,0.0,0.27,0.27,2.41,0.12,17.57,17.36,52.47,49.74,-3.26,50.0,38,38,1,1,100.0,2,3,66.67,0,32,0.0,0,1,0.0
363,Simon Fortier,RW,DRU,19.658,27,1,3,0,4,4,28,3.57,0.04,0.11,0.0,0.15,0.15,1.04,2.14,0.08,370.62,13.73,0.16,0.49,0.0,0.65,0.65,4.53,0.35,18.41,18.94,42.54,55.91,-33.96,20.59,7,27,0,2,0.0,0,4,0.0,1,22,4.55,3,8,37.5
364,Julien Proulx,LW,VIC,18.675,45,1,2,1,3,4,16,6.25,0.02,0.04,0.02,0.07,0.09,0.36,1.62,0.04,406.92,9.04,0.15,0.29,0.15,0.44,0.59,2.36,0.24,16.53,17.18,46.42,50.98,-5.54,42.11,8,11,0,4,0.0,0,1,0.0,1,11,9.09,0,1,0.0
365,Colin MacSween,LW,BLB/CAP,18.689,46,3,0,1,3,4,33,9.09,0.07,0.0,0.02,0.07,0.09,0.72,3.75,0.08,447.72,9.73,0.4,0.0,0.13,0.4,0.54,4.42,0.5,17.29,17.09,52.07,51.7,-27.37,33.33,7,14,1,7,14.29,0,1,0.0,2,25,8.0,22,59,37.29
366,Guillaume Vien,D,BLB/BAT,18.155,34,0,1,3,1,4,23,0.0,0.0,0.03,0.09,0.03,0.12,0.68,0.94,0.03,516.06,15.18,0.0,0.12,0.35,0.12,0.47,2.67,0.11,16.08,17.1,45.28,51.29,7.99,42.86,15,20,0,0,0.0,0,2,0.0,0,21,0.0,0,0,0.0
367,Yan Dion,LW,VDO,16.364,21,0,2,1,2,3,7,0.0,0.0,0.1,0.05,0.1,0.14,0.33,0.9,0.04,192.08,9.15,0.0,0.62,0.31,0.62,0.94,2.19,0.28,15.51,16.98,51.22,47.63,-3.15,50.0,5,5,0,0,0.0,0,3,0.0,0,4,0.0,0,0,0.0
368,Felix-Antoine Bergeron,LW,SHA,20.699,4,0,0,3,0,3,12,0.0,0.0,0.0,0.75,0.0,0.75,3.0,0.79,0.2,58.75,14.69,0.0,0.0,3.06,0.0,3.06,12.26,0.81,16.74,18.21,49.76,48.37,-7.14,42.86,3,4,0,1,0.0,0,1,0.0,0,10,0.0,39,73,53.42
369,Domenico Argento,D,HAL,16.616,21,0,2,1,2,3,15,0.0,0.0,0.1,0.05,0.1,0.14,0.71,0.61,0.03,265.54,12.64,0.0,0.45,0.23,0.45,0.68,3.39,0.14,16.61,16.46,50.95,49.01,-18.38,37.5,6,10,0,0,0.0,0,0,0.0,0,15,0.0,0,0,0.0
370,Louis-Philippe Simard,D,CHI,17.164,20,2,0,1,2,3,20,10.0,0.1,0.0,0.05,0.1,0.15,1.0,1.5,0.08,246.05,12.3,0.49,0.0,0.24,0.49,0.73,4.88,0.37,18.11,17.68,46.95,50.59,14.74,55.56,5,4,2,3,66.67,0,2,0.0,0,15,0.0,1,5,20.0
371,Hunter Moreau,RW,RIM,16.367,29,1,1,1,2,3,40,2.5,0.03,0.03,0.03,0.07,0.1,1.38,2.35,0.08,299.29,10.32,0.2,0.2,0.2,0.4,0.6,8.02,0.47,16.44,16.26,56.22,48.46,-32.66,20.0,3,12,1,2,50.0,0,3,0.0,0,35,0.0,50,127,39.37
372,Ross MacDougall,D,QUE,17.528,12,1,1,1,2,3,10,10.0,0.08,0.08,0.08,0.17,0.25,0.83,0.4,0.03,186.83,15.57,0.32,0.32,0.32,0.64,0.96,3.21,0.13,18.22,17.38,59.07,49.28,0.63,55.56,10,8,0,0,0.0,0,0,0.0,1,10,10.0,0,0,0.0
373,Jean-Francois Lavoie,C,SHE,18.056,15,1,1,1,2,3,13,7.69,0.07,0.07,0.07,0.13,0.2,0.87,1.27,0.08,152.69,10.18,0.39,0.39,0.39,0.79,1.18,5.11,0.5,17.17,17.06,44.36,52.16,-8.82,44.44,4,5,1,1,100.0,0,2,0.0,0,10,0.0,21,58,36.21
374,Nicolas Jones-Gagne,LW,BAC,17.123,33,1,2,0,3,3,13,7.69,0.03,0.06,0.0,0.09,0.09,0.39,0.71,0.02,295.09,8.94,0.2,0.41,0.0,0.61,0.61,2.64,0.14,16.09,16.9,47.12,52.18,-14.12,33.33,4,8,0,0,0.0,0,1,0.0,1,12,8.33,3,5,60.0
375,Chris Chaddock,C,CHA,17.057,17,3,0,0,3,3,10,30.0,0.18,0.0,0.0,0.18,0.18,0.59,1.35,0.08,167.81,9.87,1.07,0.0,0.0,1.07,1.07,3.58,0.48,17.55,17.08,47.37,49.14,-5.79,40.0,4,6,2,3,66.67,0,1,0.0,1,6,16.67,38,98,38.78
376,Joey Brennan,C,GAT,17.375,3,2,1,0,3,3,5,40.0,0.67,0.33,0.0,1.0,1.0,1.67,0.46,0.15,45.82,15.27,2.62,1.31,0.0,3.93,3.93,6.55,0.6,15.1,15.61,47.42,45.39,-4.29,60.0,3,2,1,1,100.0,0,0,0.0,1,4,25.0,4,8,50.0
377,Nicolas Dumulong,D,BAT,18.486,59,0,2,1,2,3,56,0.0,0.0,0.03,0.02,0.03,0.05,0.95,1.66,0.03,881.91,14.95,0.0,0.14,0.07,0.14,0.2,3.81,0.11,16.4,17.48,39.88,52.8,2.12,38.33,23,37,0,0,0.0,0,2,0.0,0,54,0.0,0,0,0.0
378,Danil Dolgushkin,D,ROU,16.778,23,1,0,2,1,3,9,11.11,0.04,0.0,0.09,0.04,0.13,0.39,0.22,0.01,296.18,12.88,0.2,0.0,0.41,0.2,0.61,1.82,0.04,17.58,16.35,51.83,47.53,21.83,72.22,13,5,0,0,0.0,0,0,0.0,1,9,11.11,0,0,0.0
379,Fraser Turner,D,GAT,19.505,25,1,1,1,2,3,14,7.14,0.04,0.04,0.04,0.08,0.12,0.56,0.3,0.01,366.15,14.65,0.16,0.16,0.16,0.33,0.49,2.29,0.05,17.16,17.59,51.65,50.72,2.08,50.0,15,15,0,0,0.0,0,0,0.0,1,14,7.14,0,0,0.0
380,Simon Boudreau,D,QUE,19.655,22,0,1,2,1,3,10,0.0,0.0,0.05,0.09,0.05,0.14,0.45,0.26,0.01,372.14,16.92,0.0,0.16,0.32,0.16,0.48,1.61,0.04,15.15,17.14,50.11,49.49,-5.46,48.78,20,21,0,0,0.0,0,0,0.0,0,10,0.0,0,0,0.0
381,Joachim Vachon,C,BAC,17.112,7,0,1,1,1,2,8,0.0,0.0,0.14,0.14,0.14,0.29,1.14,0.58,0.08,80.92,11.56,0.0,0.74,0.74,0.74,1.48,5.93,0.43,16.24,17.26,45.67,51.07,25.64,66.67,4,2,0,0,0.0,0,2,0.0,0,6,0.0,0,0,0.0
382,Zack MacEwen,C,MON,18.188,9,1,0,1,1,2,18,5.56,0.11,0.0,0.11,0.11,0.22,2.0,2.37,0.26,107.18,11.91,0.56,0.0,0.56,0.56,1.12,10.08,1.33,17.31,17.41,57.93,44.27,26.79,75.0,6,2,0,4,0.0,1,2,50.0,0,12,0.0,4,4,100.0
383,Morgan Adams-Moisan,RW,BLB,17.605,32,1,0,1,1,2,10,10.0,0.03,0.0,0.03,0.03,0.06,0.31,1.27,0.04,279.76,8.74,0.21,0.0,0.21,0.21,0.43,2.14,0.27,17.28,18.14,57.14,51.96,-26.91,33.33,3,6,1,4,25.0,0,0,0.0,0,6,0.0,1,2,50.0
384,Bruno-Carl Denis,D,SHA,18.47,28,0,0,2,0,2,15,0.0,0.0,0.0,0.07,0.0,0.07,0.54,0.36,0.01,407.3,14.55,0.0,0.0,0.29,0.0,0.29,2.21,0.05,16.78,17.65,54.38,50.95,-27.71,39.39,13,20,0,0,0.0,0,0,0.0,0,15,0.0,0,0,0.0
385,Mathieu Nadeau,RW,VDO/VIC,17.698,7,1,0,1,1,2,4,25.0,0.14,0.0,0.14,0.14,0.29,0.57,0.38,0.05,66.76,9.54,0.9,0.0,0.9,0.9,1.8,3.6,0.34,16.2,16.48,44.69,47.61,15.82,75.0,3,1,0,0,0.0,1,1,100.0,0,3,0.0,2,10,20.0
386,Benji Curtis,RW,MON,18.473,7,0,1,1,1,2,1,0.0,0.0,0.14,0.14,0.14,0.29,0.14,0.06,0.01,59.53,8.5,0.0,1.01,1.01,1.01,2.02,1.01,0.06,17.82,14.9,56.64,44.13,38.33,100.0,3,0,0,0,0.0,0,0,0.0,0,1,0.0,1,1,100.0
387,Matt Sartoris,D,GAT,16.419,39,0,1,1,1,2,9,0.0,0.0,0.03,0.03,0.03,0.05,0.23,0.4,0.01,474.28,12.16,0.0,0.13,0.13,0.13,0.25,1.14,0.05,16.69,16.65,52.1,48.83,-12.54,37.04,10,17,0,0,0.0,0,1,0.0,0,8,0.0,0,0,0.0
388,Giancarlo Fiori,D,QUE,17.632,46,0,0,2,0,2,21,0.0,0.0,0.0,0.04,0.0,0.04,0.46,0.23,0.0,586.37,12.75,0.0,0.0,0.2,0.0,0.2,2.15,0.02,17.06,16.55,55.3,48.54,2.7,55.26,21,17,0,0,0.0,0,0,0.0,0,21,0.0,1,1,100.0
389,Zach McFadden,D,CHA,18.963,29,0,0,2,0,2,15,0.0,0.0,0.0,0.07,0.0,0.07,0.52,0.61,0.02,367.75,12.68,0.0,0.0,0.33,0.0,0.33,2.45,0.1,16.97,16.16,50.81,47.84,-4.08,47.83,11,12,0,0,0.0,0,0,0.0,0,15,0.0,0,0,0.0
390,Beau Rusk,D,RIM,18.407,30,0,1,1,1,2,19,0.0,0.0,0.03,0.03,0.03,0.07,0.63,0.73,0.02,468.85,15.63,0.0,0.13,0.13,0.13,0.26,2.43,0.09,18.12,17.82,59.85,50.32,-6.07,55.0,22,18,0,0,0.0,0,0,0.0,0,19,0.0,0,0,0.0
391,Marc-Olivier Crevier-Morin,D,GAT,18.399,15,2,0,0,2,2,8,25.0,0.13,0.0,0.0,0.13,0.13,0.53,0.42,0.03,241.14,16.08,0.5,0.0,0.0,0.5,0.5,1.99,0.11,16.84,16.95,52.48,49.33,-7.48,36.36,8,14,0,0,0.0,0,0,0.0,2,8,25.0,0,0,0.0
392,Anthony Patriarco,RW,BLB,19.324,2,1,1,0,2,2,1,100.0,0.5,0.5,0.0,1.0,1.0,0.5,0.05,0.02,35.28,17.64,1.7,1.7,0.0,3.4,3.4,1.7,0.08,15.26,19.05,49.99,53.78,46.43,75.0,3,1,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0
393,Yan Plourde,C,BAT,16.184,30,1,1,0,2,2,11,9.09,0.03,0.03,0.0,0.07,0.07,0.37,0.51,0.02,330.99,11.03,0.18,0.18,0.0,0.36,0.36,1.99,0.09,16.64,17.27,38.52,51.61,-8.6,26.09,6,17,0,1,0.0,0,0,0.0,1,10,10.0,66,149,44.3
394,Matthew Cusson,RW,BAT,18.705,6,0,2,0,2,2,3,0.0,0.0,0.33,0.0,0.33,0.33,0.5,0.25,0.04,64.44,10.74,0.0,1.86,0.0,1.86,1.86,2.79,0.23,16.16,15.99,40.86,47.02,-22.16,40.0,2,3,0,1,0.0,0,0,0.0,0,2,0.0,0,0,0.0
395,Patrice Demuy,RW,CHI,17.605,43,1,1,0,2,2,15,6.67,0.02,0.02,0.0,0.05,0.05,0.35,1.48,0.03,388.87,9.04,0.15,0.15,0.0,0.31,0.31,2.31,0.23,16.51,17.46,44.85,51.47,-23.99,26.67,4,11,0,1,0.0,1,2,50.0,0,12,0.0,66,156,42.31
396,Justin Vachon,LW,RIM,19.601,41,1,1,0,2,2,21,4.76,0.02,0.02,0.0,0.05,0.05,0.51,1.36,0.03,384.38,9.38,0.16,0.16,0.0,0.31,0.31,3.28,0.21,16.58,18.33,49.19,51.2,-36.11,20.0,4,16,0,1,0.0,0,2,0.0,1,18,5.56,0,0,0.0
397,Christopher Cochrane,C,VDO,16.893,18,1,1,0,2,2,5,20.0,0.06,0.06,0.0,0.11,0.11,0.28,0.55,0.03,161.46,8.97,0.37,0.37,0.0,0.74,0.74,1.86,0.2,15.34,17.68,46.82,54.36,-19.19,25.0,2,6,1,1,100.0,0,1,0.0,0,3,0.0,7,14,50.0
398,Trevor Bush,D,DRU,17.41,23,1,1,0,2,2,10,10.0,0.04,0.04,0.0,0.09,0.09,0.43,0.83,0.04,275.85,11.99,0.22,0.22,0.0,0.44,0.44,2.18,0.18,16.9,17.7,43.86,50.48,-18.14,23.08,3,10,1,2,50.0,0,1,0.0,0,7,0.0,0,0,0.0
399,Gabriel Paquin,LW,CHI,18.089,10,0,2,0,2,2,7,0.0,0.0,0.2,0.0,0.2,0.2,0.7,0.52,0.05,99.96,10.0,0.0,1.2,0.0,1.2,1.2,4.2,0.31,18.39,18.74,46.71,45.97,-13.85,40.0,2,3,0,0,0.0,0,0,0.0,0,7,0.0,15,29,51.72
400,Jimmy Huntington,C,BAT,15.825,29,0,2,0,2,2,12,0.0,0.0,0.07,0.0,0.07,0.07,0.41,0.89,0.03,346.65,11.95,0.0,0.35,0.0,0.35,0.35,2.08,0.15,17.35,17.7,37.87,53.95,-25.5,13.79,4,25,0,0,0.0,0,2,0.0,0,10,0.0,82,224,36.61
401,Lucas Thierus,RW,SHE,16.657,28,2,0,0,2,2,12,16.67,0.07,0.0,0.0,0.07,0.07,0.43,0.66,0.02,238.35,8.51,0.5,0.0,0.0,0.5,0.5,3.02,0.17,17.0,17.07,44.67,51.66,-9.01,42.86,3,4,0,1,0.0,1,2,50.0,1,9,11.11,0,1,0.0
402,Alexander McQuaid,D,QUE/CHI,18.276,54,0,2,0,2,2,21,0.0,0.0,0.04,0.0,0.04,0.04,0.39,0.37,0.01,770.95,14.28,0.0,0.16,0.0,0.16,0.16,1.63,0.03,16.24,17.0,50.73,49.34,1.34,53.45,31,27,0,0,0.0,0,0,0.0,0,21,0.0,0,1,0.0
403,Nicolas Hebert,C,QUE,18.615,32,0,2,0,2,2,12,0.0,0.0,0.06,0.0,0.06,0.06,0.38,1.22,0.04,367.61,11.49,0.0,0.33,0.0,0.33,0.33,1.96,0.2,15.94,17.45,46.11,51.92,-32.06,25.0,8,24,0,2,0.0,0,3,0.0,0,7,0.0,132,253,52.17
404,Keven Larouche,D,VDO,18.407,23,0,0,1,0,1,17,0.0,0.0,0.0,0.04,0.0,0.04,0.74,0.57,0.02,336.35,14.62,0.0,0.0,0.18,0.0,0.18,3.03,0.1,16.62,16.89,51.92,50.07,-21.56,33.33,9,18,0,0,0.0,0,0,0.0,0,17,0.0,0,0,0.0
405,Brandon Lukezic,D,MON,18.678,18,0,0,1,0,1,4,0.0,0.0,0.0,0.06,0.0,0.06,0.22,0.09,0.0,214.77,11.93,0.0,0.0,0.28,0.0,0.28,1.12,0.02,17.24,16.68,55.57,45.74,3.35,57.14,8,6,0,0,0.0,0,0,0.0,0,4,0.0,0,0,0.0
406,Alexis Bertrand,C,DRU,16.518,2,0,1,0,1,1,2,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.36,0.18,31.16,15.58,0.0,1.93,0.0,1.93,1.93,3.85,0.69,17.81,17.84,42.58,53.2,30.0,50.0,2,2,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0
407,Joseph Strong,LW,CHI,18.908,7,0,0,1,0,1,2,0.0,0.0,0.0,0.14,0.0,0.14,0.29,0.06,0.01,60.96,8.71,0.0,0.0,0.98,0.0,0.98,1.97,0.06,17.63,19.52,42.71,54.39,23.68,50.0,1,1,0,0,0.0,0,0,0.0,0,2,0.0,0,1,0.0
408,Alexandre Dufour,LW,SHA,17.509,2,0,1,0,1,1,1,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.35,0.18,19.62,9.81,0.0,3.06,0.0,3.06,3.06,3.06,1.08,15.6,17.33,49.64,48.22,61.54,100.0,1,0,0,1,0.0,0,0,0.0,0,0,0.0,3,6,50.0
409,Mason Gray,LW,CAP,19.68,9,0,0,1,0,1,1,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.09,0.01,77.3,8.59,0.0,0.0,0.78,0.0,0.78,0.78,0.07,15.66,16.61,49.1,49.66,-32.75,25.0,1,3,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
410,Cray Roberge,RW,GAT,18.473,1,0,0,1,0,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.01,0.01,12.25,12.25,0.0,0.0,4.9,0.0,4.9,4.9,0.07,16.91,18.59,47.03,38.91,40.0,100.0,1,0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
411,Gabriel Labbe,D,SHE,18.79,4,0,0,1,0,1,1,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.02,0.0,52.72,13.18,0.0,0.0,1.14,0.0,1.14,1.14,0.02,18.04,17.2,47.34,54.83,-20.83,25.0,1,3,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
412,Samuel Beck,RW,RIM,15.913,4,0,0,1,0,1,1,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.05,0.01,37.56,9.39,0.0,0.0,1.6,0.0,1.6,1.6,0.08,16.0,16.29,55.06,48.84,9.09,66.67,2,1,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
413,Alexandre Drapeau,D,RIM,17.561,5,0,0,1,0,1,5,0.0,0.0,0.0,0.2,0.0,0.2,1.0,0.12,0.02,69.2,13.84,0.0,0.0,0.87,0.0,0.87,4.34,0.1,16.24,16.63,54.91,46.57,-15.68,42.86,3,4,0,0,0.0,0,0,0.0,0,5,0.0,0,0,0.0
414,Joshua Fitzgerald,D,HAL,18.511,24,0,0,1,0,1,9,0.0,0.0,0.0,0.04,0.0,0.04,0.38,0.28,0.01,322.6,13.44,0.0,0.0,0.19,0.0,0.19,1.67,0.05,15.88,16.65,42.99,50.52,-19.69,22.73,5,17,0,0,0.0,0,0,0.0,0,9,0.0,0,0,0.0
415,Edouard Michaud,C,SHE,16.98,2,0,0,1,0,1,1,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.16,0.08,18.26,9.13,0.0,0.0,3.29,0.0,3.29,3.29,0.52,16.66,14.73,43.63,38.5,40.0,100.0,1,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0
416,Raphael Bastille,C,RIM,17.364,7,0,0,1,0,1,5,0.0,0.0,0.0,0.14,0.0,0.14,0.71,0.36,0.05,66.5,9.5,0.0,0.0,0.9,0.0,0.9,4.51,0.33,17.95,15.99,55.0,51.92,-25.21,33.33,1,2,0,0,0.0,0,0,0.0,0,5,0.0,1,1,100.0
417,Marc-Andre Gauvreau,D,BAT,17.605,8,0,0,1,0,1,1,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.01,0.0,78.85,9.86,0.0,0.0,0.76,0.0,0.76,0.76,0.0,17.32,16.65,38.6,51.68,70.27,100.0,1,0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
418,Vincent Chapleau,C,ROU,16.926,2,0,0,1,0,1,1,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.05,0.03,22.12,11.06,0.0,0.0,2.71,0.0,2.71,2.71,0.14,18.33,16.34,57.62,45.27,-14.29,50.0,1,1,0,0,0.0,0,0,0.0,0,1,0.0,4,9,44.44
419,Chad Pietroniro,RW,BAC,18.188,19,0,0,1,0,1,12,0.0,0.0,0.0,0.05,0.0,0.05,0.63,0.82,0.04,201.22,10.59,0.0,0.0,0.3,0.0,0.3,3.58,0.25,16.59,17.43,46.53,52.65,-20.05,28.57,4,10,0,2,0.0,0,0,0.0,0,10,0.0,22,67,32.84
420,William Leclerc,C,DRU,16.731,2,0,0,1,0,1,1,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.02,0.01,18.77,9.38,0.0,0.0,3.2,0.0,3.2,3.2,0.06,19.15,19.14,45.62,59.54,66.67,100.0,1,0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
421,Jonathan Fillion,D,SHA,18.059,1,0,1,0,1,1,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,14.59,14.59,0.0,4.11,0.0,4.11,4.11,0.0,0.0,14.91,17.24,48.27,45.51,-25.0,50.0,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
422,Johnny Jones,LW,ROU,17.241,36,0,1,0,1,1,16,0.0,0.0,0.03,0.0,0.03,0.03,0.44,2.12,0.06,303.14,8.42,0.0,0.2,0.0,0.2,0.2,3.17,0.42,17.49,17.35,51.67,48.78,14.27,66.67,6,3,0,1,0.0,0,5,0.0,0,10,0.0,1,3,33.33
