,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Nathan Barrett,C,LET,20.118,72,45,41,21,86,107,0.62,0.57,0.29,1.19,1.49
1,Joffrey Lupul,C,M.H,17.98,72,56,30,20,86,106,0.78,0.42,0.28,1.19,1.47
2,Eric Johansson,C,TRI,19.688,69,44,44,15,88,103,0.64,0.64,0.22,1.28,1.49
3,Tyler Beechey,LW,KTN/CGY,20.28,70,44,36,19,80,99,0.63,0.51,0.27,1.14,1.41
4,Josef Balej,RW,POR,19.562,65,51,20,21,71,92,0.78,0.31,0.32,1.09,1.42
5,Jeremy Jackson,RW,LET/VAN,19.313,71,38,26,27,64,91,0.54,0.37,0.38,0.9,1.28
6,Mikhail Yakubov,C,RDR,19.579,71,32,41,16,73,89,0.45,0.58,0.23,1.03,1.25
7,Josh Olson,LW,POR,20.176,72,40,30,18,70,88,0.56,0.42,0.25,0.97,1.22
8,Duncan Milroy,RW,KTN/S.C,18.601,64,45,23,19,68,87,0.7,0.36,0.3,1.06,1.36
9,Justin Kelly,RW,SAS,20.499,72,39,32,15,71,86,0.54,0.44,0.21,0.99,1.19
10,Tomas Plihal,C,KTN,18.47,72,32,28,26,60,86,0.44,0.39,0.36,0.83,1.19
11,Ryley Layden,C,LET,19.3,72,26,33,25,59,84,0.36,0.46,0.35,0.82,1.17
12,Scott Kelman,C,TRI/M.J,20.359,71,34,26,24,60,84,0.48,0.37,0.34,0.85,1.18
13,Scott Upshall,C,KAM,17.942,61,32,27,24,59,83,0.52,0.44,0.39,0.97,1.36
14,Ben Knopp,RW,KAM/M.J,19.439,78,44,25,14,69,83,0.56,0.32,0.18,0.88,1.06
15,Brandon Segal,RW,CGY,18.18,71,43,25,15,68,83,0.61,0.35,0.21,0.96,1.17
16,Kevin Korol,LW,REG,20.611,72,24,36,23,60,83,0.33,0.5,0.32,0.83,1.15
17,Jason Jaffray,LW,KTN/S.C,20.211,73,38,28,17,66,83,0.52,0.38,0.23,0.9,1.14
18,Mike Wirll,C,P.G/P.A,19.546,72,32,35,15,67,82,0.44,0.49,0.21,0.93,1.14
19,Matt Hubbauer,C,REG,18.746,66,48,20,14,68,82,0.73,0.3,0.21,1.03,1.24
20,Ben Kilgour,RW,TRI,19.456,70,36,33,13,69,82,0.51,0.47,0.19,0.99,1.17
21,Dustin Johner,C,SEA,18.53,71,33,29,19,62,81,0.46,0.41,0.27,0.87,1.14
22,Paul Gaustad,C,POR,19.614,72,36,29,15,65,80,0.5,0.4,0.21,0.9,1.11
23,Ian White,D,S.C,17.282,70,32,24,23,56,79,0.46,0.34,0.33,0.8,1.13
24,Brooks Laich,C,SEA/M.J,18.232,75,28,36,14,64,78,0.37,0.48,0.19,0.85,1.04
25,Ben Thomson,RW,M.H,19.212,71,32,32,14,64,78,0.45,0.45,0.2,0.9,1.1
26,Marek Svatos,C,KTN,19.247,53,38,24,15,62,77,0.72,0.45,0.28,1.17,1.45
27,Carsen Germyn,RW,KEL/RDR,19.562,60,33,22,21,55,76,0.55,0.37,0.35,0.92,1.27
28,Tomas Kopecky,C,LET,19.609,60,34,24,18,58,76,0.57,0.4,0.3,0.97,1.27
29,Blake Robson,C,P.G,19.461,70,26,34,16,60,76,0.37,0.49,0.23,0.86,1.09
30,Tim Smith,LW,S.C,20.154,67,28,32,15,60,75,0.42,0.48,0.22,0.9,1.12
31,Cam Paddock,C,KEL,18.486,72,38,21,14,59,73,0.53,0.29,0.19,0.82,1.01
32,Mason Wallin,C,SPO,19.327,72,27,31,14,58,72,0.38,0.43,0.19,0.81,1.0
33,Ben Ondrus,RW,S.C,19.226,67,30,23,18,53,71,0.45,0.34,0.27,0.79,1.06
34,Jordin Tootoo,RW,BRN,18.618,64,32,24,15,56,71,0.5,0.38,0.23,0.88,1.11
35,James Hiebert,RW,S.C,19.28,65,29,26,16,55,71,0.45,0.4,0.25,0.85,1.09
36,Tyler Metcalfe,LW,SEA,17.26,71,24,27,19,51,70,0.34,0.38,0.27,0.72,0.99
37,Ryan Hollweg,C,M.H,18.399,58,30,25,15,55,70,0.52,0.43,0.26,0.95,1.21
38,Owen Fussey,LW,CGY,18.456,72,43,19,8,62,70,0.6,0.26,0.11,0.86,0.97
39,Derek Halldorson,C,P.G,20.666,71,40,18,11,58,69,0.56,0.25,0.15,0.82,0.97
40,Jesse Ferguson,D,KEL/POR,20.318,68,11,32,26,43,69,0.16,0.47,0.38,0.63,1.01
41,Chris St. Jacques,C,M.H,18.648,45,30,24,14,54,68,0.67,0.53,0.31,1.2,1.51
42,Colby Armstrong,D,RDR,18.812,64,27,25,16,52,68,0.42,0.39,0.25,0.81,1.06
43,Igor Pohanka,C,P.A,18.199,58,25,31,12,56,68,0.43,0.53,0.21,0.97,1.17
44,Michael Bubnick,LW,CGY,19.68,71,26,32,10,58,68,0.37,0.45,0.14,0.82,0.96
45,Brandin Cote,C,SPO,20.403,71,28,25,15,53,68,0.39,0.35,0.21,0.75,0.96
46,Dan Baum,LW,P.G,18.284,72,32,15,20,47,67,0.44,0.21,0.28,0.65,0.93
47,Matthew Keith,C,SPO,18.432,68,34,21,12,55,67,0.5,0.31,0.18,0.81,0.99
48,Jared Aulin,C,KAM,19.505,46,33,20,14,53,67,0.72,0.43,0.3,1.15,1.46
49,Jarret Stoll,RW,KTN,19.228,47,32,23,11,55,66,0.68,0.49,0.23,1.17,1.4
50,Jakub Klepis,C,POR,17.364,70,14,23,27,37,64,0.2,0.33,0.39,0.53,0.91
51,Ryan Craig,C,BRN,19.664,52,29,17,18,46,64,0.56,0.33,0.35,0.88,1.23
52,Jesse Schultz,RW,KEL/P.A,18.965,73,28,26,10,54,64,0.38,0.36,0.14,0.74,0.88
53,Garth Murray,C,REG,18.996,62,33,24,6,57,63,0.53,0.39,0.1,0.92,1.02
54,Joff Kehler,LW,SPO,18.256,64,27,22,14,49,63,0.42,0.34,0.22,0.77,0.98
55,Paul Deniset,C,P.A/VAN,20.176,67,30,15,18,45,63,0.45,0.22,0.27,0.67,0.94
56,Chuck Kobasew,RW,KEL,19.414,55,41,8,13,49,62,0.75,0.15,0.24,0.89,1.13
57,Shawn Roed,C,POR,20.647,68,20,24,18,44,62,0.29,0.35,0.26,0.65,0.91
58,David Bararuk,C,M.J,18.308,72,33,15,14,48,62,0.46,0.21,0.19,0.67,0.86
59,Nick Marach,RW,KEL/VAN,20.247,71,30,16,16,46,62,0.42,0.23,0.23,0.65,0.87
60,Jay Bouwmeester,D,M.H,17.969,61,11,31,19,42,61,0.18,0.51,0.31,0.69,1.0
61,Dean Beuker,RW,POR/REG,20.693,65,30,23,8,53,61,0.46,0.35,0.12,0.82,0.94
62,Darren Lynch,RW,VAN,18.193,72,30,23,8,53,61,0.42,0.32,0.11,0.74,0.85
63,Shawn Limpright,LW,M.J,20.195,54,28,20,13,48,61,0.52,0.37,0.24,0.89,1.13
64,Brent Twordik,C,S.C,20.334,62,24,17,19,41,60,0.39,0.27,0.31,0.66,0.97
65,Nathan Smith,C,S.C,19.598,47,22,24,14,46,60,0.47,0.51,0.3,0.98,1.28
66,Seth Leonard,LW,KEL/P.A,17.796,69,30,17,13,47,60,0.43,0.25,0.19,0.68,0.87
67,Dan Hamhuis,D,P.G,18.757,59,10,22,28,32,60,0.17,0.37,0.47,0.54,1.02
68,Warren Peters,C,SAS,19.185,72,34,17,9,51,60,0.47,0.24,0.12,0.71,0.83
69,Richard Mueller,C,BRN/SAS,19.362,66,25,24,9,49,58,0.38,0.36,0.14,0.74,0.88
70,Erik Christensen,C,KAM,17.747,70,22,28,8,50,58,0.31,0.4,0.11,0.71,0.83
71,Filip Novak,D,REG,19.36,60,12,22,24,34,58,0.2,0.37,0.4,0.57,0.97
72,Tim Krymusa,LW,SPO,19.644,70,27,18,12,45,57,0.39,0.26,0.17,0.64,0.81
73,David Selthun,D,LET/VAN,19.445,67,15,21,21,36,57,0.22,0.31,0.31,0.54,0.85
74,Brad Schell,C,SPO,17.112,70,20,19,17,39,56,0.29,0.27,0.24,0.56,0.8
75,Brett Draney,C,M.H,20.512,51,18,20,17,38,55,0.35,0.39,0.33,0.75,1.08
76,Wade Davis,D,CGY,19.425,68,21,18,16,39,55,0.31,0.26,0.24,0.57,0.81
77,Trevor Johnson,D,KTN/SEA,19.639,67,17,15,22,32,54,0.25,0.22,0.33,0.48,0.81
78,Scott Henkelman,LW,KAM/VAN,20.652,72,21,19,14,40,54,0.29,0.26,0.19,0.56,0.75
79,Joel Stepp,C,RDR,18.593,70,27,20,6,47,53,0.39,0.29,0.09,0.67,0.76
80,Ryan Cuthbert,D,KEL,19.434,69,17,20,15,37,52,0.25,0.29,0.22,0.54,0.75
81,Nathan Paetsch,D,M.J,18.464,59,16,22,14,38,52,0.27,0.37,0.24,0.64,0.88
82,Gerard Dicaire,LD,KTN/SEA,19.004,66,6,16,30,22,52,0.09,0.24,0.45,0.33,0.79
83,Aaron Foster,LW,P.G,18.837,58,24,22,6,46,52,0.41,0.38,0.1,0.79,0.9
84,Greg Watson,C,P.A,18.541,51,22,20,10,42,52,0.43,0.39,0.2,0.82,1.02
85,Boyd Gordon,RW,RDR,17.909,66,22,17,12,39,51,0.33,0.26,0.18,0.59,0.77
86,Dylan Stanley,C,TRI,17.643,64,21,23,7,44,51,0.33,0.36,0.11,0.69,0.8
87,Riley Cote,LW,P.A,19.502,67,28,12,11,40,51,0.42,0.18,0.16,0.6,0.76
88,Scott Borders,LW,LET,20.041,68,22,19,10,41,51,0.32,0.28,0.15,0.6,0.75
89,Frederik Sjostrom,RW,CGY,18.363,58,19,16,15,35,50,0.33,0.28,0.26,0.6,0.86
90,Chris Falloon,RW,P.G,18.084,72,21,17,12,38,50,0.29,0.24,0.17,0.53,0.69
91,Colin McRae,C,BRN,19.486,56,28,12,10,40,50,0.5,0.21,0.18,0.71,0.89
92,Rory McDade,C,KEL/TRI/VAN,20.052,51,15,20,15,35,50,0.29,0.39,0.29,0.69,0.98
93,Tim Green,LW,LET,19.981,49,26,14,9,40,49,0.53,0.29,0.18,0.82,1.0
94,Ryan Annesley,LW,KAM,18.782,68,31,12,6,43,49,0.46,0.18,0.09,0.63,0.72
95,Keegan McAvoy,RW,KAM,20.619,71,14,19,16,33,49,0.2,0.27,0.23,0.46,0.69
96,Ales Cerny,D,S.C,19.228,70,8,17,23,25,48,0.11,0.24,0.33,0.36,0.69
97,Kiel McLeod,C,KEL,18.711,41,17,22,9,39,48,0.41,0.54,0.22,0.95,1.17
98,Derek Krestanovich,C,KAM/M.J,18.382,63,15,18,15,33,48,0.24,0.29,0.24,0.52,0.76
99,Rod Sarich,D,CGY,20.482,71,7,21,20,28,48,0.1,0.3,0.28,0.39,0.68
100,Doug Lynch,D,RDR,18.451,71,21,15,12,36,48,0.3,0.21,0.17,0.51,0.68
101,Lance Monych,RW,BRN,17.142,71,18,19,11,37,48,0.25,0.27,0.15,0.52,0.68
102,Ryan Kinasewich,LW,TRI,18.073,61,19,19,9,38,47,0.31,0.31,0.15,0.62,0.77
103,Colin Sinclair,RW,KTN,19.576,62,13,24,8,37,45,0.21,0.39,0.13,0.6,0.73
104,Tim Konsorada,RW,BRN,17.487,71,17,21,7,38,45,0.24,0.3,0.1,0.54,0.63
