,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Moncton Wildcats,354,206,59.456,1290,1065,225,56.081,12131,11047,1084,10.857,0.908,101.592
1,Quebec Remparts,354,201,56.881,1313,1135,178,54.486,12376,10897,1479,11.122,0.9,101.082
2,Chicoutimi Sagueneens,354,195,57.668,1317,1181,136,50.908,11356,11559,-203,12.295,0.906,102.887
3,Cape Breton Screaming Eagles,354,193,53.608,1198,1053,145,51.029,11614,11485,129,9.681,0.913,100.966
4,Halifax Mooseheads,354,192,51.234,1233,1106,127,51.678,11666,10610,1056,9.957,0.897,99.661
5,Shawinigan Cataractes,354,183,51.496,1237,1128,109,49.096,10699,10526,173,11.414,0.894,100.824
6,Acadie-Bathurst Titan,354,174,50.048,1166,1190,-24,52.106,11574,10977,597,9.946,0.892,99.21
7,Baie-Comeau Drakkar,354,172,46.213,1258,1294,-36,47.314,11185,11856,-671,10.613,0.89,99.578
8,Rouyn-Noranda Huskies,354,170,52.252,1329,1319,10,51.291,11719,11796,-77,11.527,0.89,100.504
9,Val-d'Or Foreurs,354,157,45.89,1114,1232,-118,48.854,10813,10915,-102,10.07,0.887,98.766
10,Drummondville Voltigeurs,354,154,49.711,1129,1272,-143,52.251,10609,11349,-740,10.513,0.885,98.988
11,Victoriaville Tigres,354,154,43.555,1165,1344,-179,45.918,11196,12127,-931,9.965,0.892,99.138
12,Rimouski Oceanic,354,142,42.611,1260,1545,-285,44.887,11584,13091,-1507,10.445,0.885,98.89
13,Gatineau Olympiques,210,125,55.043,778,628,150,52.772,6978,6193,785,10.92,0.9,100.955
14,Lewiston MAINEiacs,210,107,52.935,686,623,63,54.635,7343,6168,1175,9.02,0.901,99.14
15,PEI Rocket,210,90,46.015,666,750,-84,46.332,6272,6810,-538,10.652,0.893,99.97
16,Hull Olympiques,144,74,51.065,496,475,21,49.655,4097,4152,-55,11.785,0.888,100.59
17,Sherbrooke Castors,144,64,48.7,468,498,-30,47.665,4346,4785,-439,10.6,0.898,100.385
18,Montreal Rocket,144,61,47.21,454,504,-50,49.575,4520,4597,-77,9.845,0.892,99.065
19,St. John's Fog Devils,70,26,43.0,215,285,-70,46.89,2223,2518,-295,9.51,0.889,98.4
20,Saint John Sea Dogs,70,13,35.03,172,319,-147,41.67,1975,2765,-790,8.57,0.887,97.26
