,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Sault Ste. Marie Greyhounds,330,218,58.595,1434,1010,424,52.974,11438,10080,1358,12.221,0.901,102.312
1,London Knights,330,205,57.618,1379,1013,366,51.329,10851,10633,218,11.714,0.908,102.528
2,Oshawa Generals,331,177,54.084,1202,1032,170,50.787,11007,10243,764,11.226,0.902,101.394
3,Erie Otters,330,176,48.458,1315,1091,224,50.892,10898,9419,1479,11.09,0.878,98.84
4,Kitchener Rangers,330,174,49.536,1153,1100,53,49.727,10669,10394,275,10.858,0.892,100.09
5,Owen Sound Attack,330,170,51.004,1214,1058,156,54.966,11824,9788,2036,9.555,0.886,98.118
6,Ottawa 67's,329,164,54.517,1165,1122,43,51.702,10069,10047,22,11.801,0.895,101.212
7,Barrie Colts,331,159,50.538,1243,1146,97,48.463,10689,11020,-331,10.922,0.9,100.94
8,Sarnia Sting,332,159,51.12,1269,1195,74,49.86,10811,10833,-22,11.918,0.886,100.532
9,Niagara IceDogs,330,156,54.66,1193,1110,83,50.965,11286,11088,198,10.933,0.905,101.426
10,Windsor Spitfires,332,154,49.006,1109,1121,-12,49.114,10347,10412,-65,10.522,0.898,100.396
11,Kingston Frontenacs,331,145,42.921,985,1036,-51,47.074,10671,10425,246,8.78,0.895,98.285
12,Mississauga Steelheads,330,141,49.652,1080,1156,-76,52.168,10768,10875,-107,9.764,0.893,99.035
13,North Bay Battalion,330,141,46.661,1063,1133,-70,47.871,10452,10348,104,10.068,0.896,99.609
14,Peterborough Petes,330,138,46.3,1087,1240,-153,47.276,10553,11760,-1207,10.058,0.895,99.553
15,Saginaw Spirit,330,137,50.62,1060,1222,-162,50.9,10561,10836,-275,10.362,0.895,99.83
16,Guelph Storm,330,125,50.116,1065,1279,-214,48.982,10453,11813,-1360,10.949,0.896,100.478
17,Hamilton Bulldogs,264,119,48.91,897,932,-35,51.581,8506,8131,375,10.432,0.884,98.83
18,Sudbury Wolves,330,98,46.847,938,1381,-443,47.816,9965,11971,-2006,10.072,0.896,99.696
19,Flint Firebirds,264,76,38.491,780,1149,-369,46.145,8307,9095,-788,9.358,0.872,96.576
20,Belleville Bulls,68,22,45.1,198,241,-43,46.15,2184,2548,-364,8.9,0.908,99.69
21,Plymouth Whalers,68,21,43.27,193,253,-60,44.18,2023,2556,-533,9.41,0.906,99.97
