,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Kelowna Rockets,936,516,56.798,3097,2544,553,51.39,29101,25634,3467,11.504,0.909,102.374
1,Kootenay Ice,936,513,50.414,3064,2607,457,50.552,28961,26615,2346,9.429,0.905,99.86
2,Calgary Hitmen,936,501,54.7,3202,2697,505,52.57,29209,25827,3382,10.715,0.901,100.822
3,Brandon Wheat Kings,936,495,46.593,3311,2947,364,47.688,29613,28112,1501,9.923,0.896,99.542
4,Medicine Hat Tigers,936,486,52.466,3344,2944,400,49.358,29219,28423,796,10.494,0.908,101.332
5,Tri-City Americans,936,482,55.234,3102,2868,234,50.965,29048,29080,-32,10.862,0.909,101.648
6,Spokane Chiefs,936,471,55.19,3040,2710,330,54.732,30052,27126,2926,10.25,0.897,99.929
7,Red Deer Rebels,936,461,49.999,2744,2597,147,49.494,28361,27162,1199,8.596,0.916,100.246
8,Kamloops Blazers,936,452,55.22,3005,3002,3,53.094,27980,29122,-1142,10.659,0.904,100.956
9,Saskatoon Blades,936,442,54.906,2970,2977,-7,51.877,28709,29643,-934,10.514,0.906,101.091
10,Swift Current Broncos,936,436,48.488,2840,2902,-62,48.956,28146,28898,-752,9.142,0.908,99.908
11,Vancouver Giants,864,426,46.211,2839,2625,214,52.142,27301,23850,3451,9.709,0.876,97.356
12,Moose Jaw Warriors,936,415,47.034,2991,3147,-156,50.314,29022,29977,-955,9.009,0.898,98.784
13,Seattle Thunderbirds,936,389,41.345,2757,3049,-292,46.168,28696,29845,-1149,8.56,0.896,98.137
14,Lethbridge Hurricanes,936,386,44.628,2834,3142,-308,46.632,27039,28708,-1669,9.165,0.901,99.18
15,Regina Pats,936,380,44.862,2762,3135,-373,45.351,27032,29372,-2340,10.284,0.897,99.939
16,Prince Albert Raiders,936,347,46.895,2716,3365,-649,49.296,28199,30835,-2636,9.253,0.898,99.039
17,Prince George Cougars,936,337,40.203,2640,3364,-724,47.072,27631,30748,-3117,8.383,0.89,97.323
18,Everett Silvertips,720,321,42.12,1895,1959,-64,43.965,19813,22265,-2452,8.856,0.904,99.309
19,Portland Winter Hawks,648,247,36.03,1765,2297,-532,43.256,18818,20609,-1791,8.126,0.89,97.208
20,Portland Winterhawks,288,189,61.665,1220,859,361,56.202,11146,9280,1866,10.86,0.912,102.102
21,Edmonton Oil Kings,432,188,59.092,1348,1342,6,55.57,13680,13195,485,10.192,0.912,101.42
22,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
23,Victoria Royals,144,51,44.31,448,568,-120,47.07,4147,4665,-518,10.55,0.881,98.635
