,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Calgary Hitmen,792,439,49.132,2823,2284,539,52.557,25504,22086,3418,9.932,0.885,98.413
1,Tri-City Americans,792,428,49.526,2689,2328,361,46.716,24767,24554,213,11.38,0.9,101.412
2,Kelowna Rockets,792,425,57.81,2782,2243,539,53.561,24891,23275,1616,11.169,0.906,101.696
3,Medicine Hat Tigers,792,425,53.908,2846,2415,431,54.934,26329,23949,2380,10.376,0.892,99.575
4,Brandon Wheat Kings,792,411,52.824,2991,2550,441,51.013,26448,24738,1710,10.367,0.905,100.835
5,Spokane Chiefs,792,408,48.187,2691,2275,416,51.208,26020,22778,3242,9.923,0.888,98.646
6,Everett Silvertips,792,366,54.584,2236,2233,3,52.14,23040,24241,-1201,9.532,0.914,100.896
7,Vancouver Giants,792,361,40.941,2545,2472,73,46.816,25778,22114,3664,9.011,0.887,97.678
8,Portland Winterhawks,576,351,53.167,2342,1775,567,51.293,21485,18986,2499,10.012,0.906,100.609
9,Saskatoon Blades,792,350,42.609,2536,2726,-190,46.304,24588,26215,-1627,9.182,0.892,98.411
10,Regina Pats,792,341,56.201,2616,2671,-55,53.733,25214,25206,8,10.706,0.904,101.057
11,Seattle Thunderbirds,792,341,53.326,2321,2496,-175,52.502,24423,25390,-967,9.846,0.905,100.328
12,Swift Current Broncos,792,341,48.656,2404,2536,-132,48.324,24545,25941,-1396,9.57,0.906,100.158
13,Kamloops Blazers,792,340,52.16,2523,2655,-132,48.864,24418,25220,-802,9.786,0.914,101.167
14,Red Deer Rebels,792,338,50.806,2312,2399,-87,50.32,24346,24944,-598,9.9,0.904,100.24
15,Kootenay Ice,648,325,50.64,2108,1909,199,49.662,20547,19463,1084,9.946,0.904,100.266
16,Moose Jaw Warriors,792,325,50.868,2466,2749,-283,47.875,24471,25909,-1438,10.401,0.909,101.251
17,Edmonton Oil Kings,720,316,45.181,2237,2249,-12,51.748,23566,21677,1889,8.398,0.89,97.443
18,Lethbridge Hurricanes,792,301,50.652,2469,2877,-408,46.999,23498,26733,-3235,11.403,0.902,101.642
19,Prince Albert Raiders,792,293,44.619,2398,2854,-456,48.144,25018,26781,-1763,8.952,0.899,98.753
20,Prince George Cougars,792,274,51.348,2274,2929,-655,51.546,23822,26187,-2365,9.552,0.904,99.905
21,Victoria Royals,432,213,54.704,1438,1345,93,49.908,13103,13560,-457,10.674,0.911,101.79
22,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
23,Portland Winter Hawks,216,42,34.11,449,917,-468,42.34,5677,7953,-2276,7.92,0.888,96.72
24,Kootenay ICE,144,23,33.54,329,651,-322,41.185,3902,5568,-1666,8.26,0.886,96.8
