,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
39,Jonathan Ang,C,PBO/SAR/PBO,55.867000000000004,200,73,63,42,136,178,456,48.14,1.0899999999999999,0.94,0.6300000000000001,2.05,2.68,6.8500000000000005,61.46,0.9199999999999999,18,70,78.7,10,82,36.04,45,304,44.150000000000006,716,1474,139.98000000000002
40,Michael McLeod,C,MISS,55.842,152,64,69,45,133,178,465,41.129999999999995,1.26,1.3599999999999999,0.8900000000000001,2.62,3.51,9.21,69.1,1.4000000000000001,27,119,66.17,24,98,71.43,13,248,15.84,2060,3390,183.9
41,Adam Ruzicka,C,SAR/SAR/SBY,13.762,175,84,55,36,139,175,590,10.61,0.358,0.238,0.158,0.595,0.752,2.535,19.09,0.325,24,90,20.242,14,100,10.495,46,400,8.588,1549,2800,41.11
42,Cole Carter,RW,WSR/WSR/KIT/MISS/KIT/MISS,18.695,243,76,67,31,143,174,587,12.015,0.33,0.282,0.13,0.615,0.745,2.498,18.125,0.312,27,107,23.508,13,95,15.828,36,385,8.603,94,203,45.268
43,Brett McKenzie,C,NB/OS/NB,58.536,197,77,56,36,133,169,718,32.989999999999995,1.1600000000000001,0.8500000000000001,0.55,2.03,2.5700000000000003,10.93,78.75999999999999,1.2000000000000002,14,79,50.900000000000006,21,117,55.87,42,522,24.61,1582,3549,134.53
44,Mac Hollowell,D,SSM,18.471,235,37,62,66,99,165,411,7.218,0.167,0.267,0.288,0.435,0.722,1.828,7.387,0.132,2,22,5.495,4,24,22.915,31,365,6.22,5,5,75.0
45,Allan McShane,C/LW,ER/OSH/OSH/OSH,13.189,179,63,65,35,128,163,441,10.758,0.272,0.272,0.143,0.548,0.69,1.882,12.522,0.215,16,55,21.568,19,78,18.218,28,308,6.852,1174,2128,41.35
46,Tim Gettinger,LW,SSM,55.266999999999996,188,81,52,29,133,162,637,37.69,1.28,0.8300000000000001,0.46,2.11,2.5700000000000003,10.120000000000001,76.18,1.21,21,79,84.7,19,97,58.28999999999999,41,461,25.709999999999997,101,187,150.82999999999998
47,Logan Brown,C,WSR/WSR/KIT,55.596000000000004,126,57,62,43,119,162,397,43.64,1.45,1.47,0.98,2.91,3.8899999999999997,9.809999999999999,49.89,1.22,12,68,56.14,12,67,53.14,33,262,39.010000000000005,1056,2073,149.2
48,Sam Miletic,LW,LDN/NIAG/LDN,58.101,163,76,52,33,128,161,499,38.86,1.23,0.9,0.5800000000000001,2.12,2.71,8.44,65.25999999999999,1.0899999999999999,17,85,52.64,17,77,68.63,42,337,27.93,113,225,149.74
49,Nate Schnarr,C/RW,GUE,18.054,169,62,53,43,115,158,435,15.56,0.325,0.285,0.272,0.608,0.885,2.192,13.59,0.265,17,66,33.58,14,71,14.555,31,298,7.882,1188,2298,53.132
50,Nicholas Caamano,RW,FLNT/HAM/FLNT,54.069,195,80,50,28,130,158,649,37.129999999999995,1.2200000000000002,0.77,0.43,2.0,2.43,9.96,90.24,1.38,22,138,48.82,26,130,57.56,32,381,25.810000000000002,60,138,132.29000000000002
51,Gabriel Vilardi,C,WSR/KGN,51.251000000000005,143,68,52,37,120,157,375,53.98,1.5499999999999998,1.27,0.86,2.83,3.66,8.4,54.989999999999995,1.24,15,53,83.5,11,70,46.7,42,252,49.19,661,1350,148.28
52,Robert Thomas,C,LDN/HAM/LDN,51.621,155,43,71,42,114,156,273,43.45,0.8,1.3,0.79,2.1100000000000003,2.91,5.029999999999999,36.6,0.6799999999999999,10,41,80.94999999999999,10,67,35.02,23,165,36.0,1314,2308,170.56
53,Jack Kopacka,RW,SSM,55.596000000000004,198,81,45,29,126,155,639,37.71,1.23,0.6699999999999999,0.44,1.9100000000000001,2.34,9.69,68.67,1.04,14,65,70.84,13,77,59.57,54,497,31.99,78,135,157.82
54,Cole Coskey,RW,SAG,17.792,238,72,50,33,122,155,496,13.565,0.31,0.218,0.14,0.528,0.668,2.068,13.21,0.22,17,71,19.07,13,75,22.2,42,350,11.245,333,739,46.072
55,David Levin,LW,SBY,17.499,202,59,58,37,117,154,491,11.972,0.295,0.288,0.18,0.582,0.762,2.482,13.43,0.268,11,56,19.545,15,79,17.832,33,356,9.585,1092,2297,49.012
56,Johnny Corneil,LW,NIAG,57.247,199,72,47,32,119,151,432,50.730000000000004,1.08,0.7100000000000001,0.48,1.7999999999999998,2.2800000000000002,6.53,57.28,0.87,28,71,127.89,21,73,88.31,23,288,23.21,49,119,124.0
57,Brett Neumann,C,ER/ER/KGN/KGN/KGN/OSH,18.082,244,75,44,30,119,149,717,9.862,0.31,0.182,0.12,0.495,0.617,2.92,18.425,0.3,20,84,21.748,21,131,16.25,34,502,6.3,1456,2661,53.588
58,Logan DeNoble,C,PBO,56.754,189,85,43,21,128,149,471,53.81999999999999,1.36,0.6799999999999999,0.33999999999999997,2.0300000000000002,2.37,7.5,65.09,1.04,28,84,97.78,24,86,89.37,33,301,31.799999999999997,301,575,160.65
59,Liam Hawel,C,SSM/GUE/SSM/GUE/GUE,17.912,246,58,55,35,113,148,377,13.832,0.252,0.23,0.15,0.482,0.63,1.582,10.722,0.182,16,59,29.465,12,57,18.012,30,261,10.095,1032,2109,47.35
60,Nicolas Hague,D,MISS,53.337,198,67,44,37,111,148,615,31.71,1.01,0.67,0.56,1.6800000000000002,2.2299999999999995,9.31,48.94,0.74,7,19,98.78,11,32,97.86,49,564,24.35,7,13,157.14
61,Jeremy Bracco,RW,KIT/WSR/KIT,37.996,106,46,67,34,113,147,277,33.52,0.87,1.25,0.64,2.12,2.77,5.2,39.25,0.73,7,39,40.57,16,56,58.33,23,182,24.98,4,11,40.0
62,Petrus Palmu,RW,OS,37.334,114,63,56,28,119,147,479,25.83,1.09,0.96,0.47,2.05,2.52,8.350000000000001,50.38,0.87,10,35,56.86,9,45,40.120000000000005,44,399,21.5,62,115,109.89
63,Jordan Sambrook,D,ER/SSM/ER/SSM,18.931,249,49,43,54,92,146,484,10.458,0.202,0.178,0.218,0.375,0.595,1.995,7.94,0.13,7,21,35.418,8,29,28.622,34,434,7.932,2,2,25.0
64,Jonah Gadjovich,LW,OS,53.781,168,85,29,32,114,146,669,36.15,1.58,0.5700000000000001,0.59,2.14,2.7299999999999995,12.440000000000001,87.47,1.6600000000000001,24,101,66.65,20,111,50.75,41,457,25.01,14,34,122.86
65,Barrett Hayton,C,SSM,12.951,162,52,57,37,109,146,390,9.718,0.27,0.292,0.192,0.562,0.755,1.95,11.522,0.23,9,54,12.032,8,61,10.17,35,275,9.162,935,1805,38.823
66,Ethan Szypula,C,OS,58.89,196,48,61,37,109,146,541,26.560000000000002,0.7300000000000001,0.93,0.5700000000000001,1.67,2.23,8.27,57.9,0.88,8,56,43.5,11,92,34.17,29,393,22.369999999999997,888,1898,140.06
67,Kenny Huether,RW,OSH,57.33,199,72,38,35,110,145,690,30.9,1.0999999999999999,0.5700000000000001,0.53,1.6600000000000001,2.21,10.44,68.16,1.03,13,57,67.78,18,102,51.17999999999999,41,531,22.76,43,144,92.66
68,Albert Michnac,C/LW,GUE/MISS/SAG,14.183,178,52,46,47,98,145,416,9.368,0.222,0.198,0.198,0.42,0.618,1.768,12.275,0.208,22,63,26.65,11,63,14.495,19,290,4.717,72,131,33.575
69,Greg Meireles,RW,KIT,18.205,182,59,44,42,103,145,416,16.725,0.322,0.258,0.213,0.575,0.79,2.075,13.08,0.265,17,76,17.118,17,87,27.548,25,253,7.695,1205,2453,36.765
70,Serron Noel,RW,OSH,12.828,181,66,47,31,113,144,328,14.435,0.28,0.2,0.132,0.478,0.607,1.385,13.0,0.22,30,102,20.475,20,74,20.232,16,152,6.54,34,94,24.965
71,Drake Rymsha,C,LDN/OTT/SAR/OTT/SAR,54.331,165,69,40,35,109,144,444,39.47,1.09,0.65,0.5700000000000001,1.73,2.3,7.51,61.97,1.02,25,85,75.7,16,93,36.25,28,266,28.06,1762,2894,180.76999999999998
72,Luke Burghardt,LW,GUE/NB/NB,18.846,209,60,49,35,109,144,468,12.265,0.27,0.24,0.17,0.51,0.68,2.218,14.335,0.27,13,74,17.77,19,106,19.123,28,288,8.985,895,1881,48.285
73,Matthew Timms,D,PBO/LDN,18.846,217,18,61,64,79,143,344,4.475,0.075,0.292,0.302,0.37,0.672,1.557,4.995,0.088,1,7,6.25,2,9,17.5,15,328,3.745,0,1,0.0
74,Spencer Watson,RW,KGN/MISS,39.782,105,71,44,27,115,142,522,28.75,1.35,0.8,0.52,2.16,2.6799999999999997,9.64,66.11,1.25,21,87,52.08,15,75,40.36,35,360,20.240000000000002,17,40,94.27000000000001
75,Ryan McGregor,C,SAR,18.128,224,57,49,36,106,142,419,13.815,0.26,0.227,0.17,0.488,0.658,1.902,13.483,0.245,15,69,22.357,10,87,8.795,32,263,11.265,1234,2411,49.372
76,Mason Kohn,LW,KIT/KIT/OSH/SAG/OSH,58.11,191,47,52,41,99,140,455,30.769999999999996,0.74,0.8300000000000001,0.63,1.56,2.21,7.16,62.3,0.99,15,103,42.22,16,100,45.46,16,252,18.79,991,1979,151.36
77,Connor Bunnaman,C,KIT,55.251000000000005,198,80,36,24,116,140,501,47.85,1.23,0.55,0.37,1.77,2.13,7.609999999999999,72.2,1.1,29,97,80.16999999999999,24,108,68.75,27,296,28.04,730,1331,161.94
78,Matthew Struthers,C,OS/OS/NB/NB,17.222,222,62,46,31,108,139,483,11.905,0.285,0.222,0.148,0.505,0.655,2.195,14.322,0.26,14,81,24.102,21,81,25.373,27,321,7.192,1260,2756,45.635
79,Ty Dellandrea,C,FLNT,12.865,173,59,56,23,115,138,499,8.998,0.255,0.252,0.098,0.507,0.605,2.145,14.422,0.25,17,68,18.4,14,84,12.687,28,347,6.238,1700,3197,39.498
80,JJ Piccinich,RW,LDN,39.519,132,56,57,24,113,137,329,34.13,0.8400000000000001,0.86,0.36,1.71,2.08,4.98,50.48,0.77,22,75,57.68,10,66,30.04,24,188,25.64,61,117,103.84
81,Artur Tyanulin,RW,OTT,38.304,134,44,62,31,106,137,294,30.65,0.6599999999999999,0.92,0.45999999999999996,1.58,2.05,4.390000000000001,41.61,0.62,12,54,45.44,14,56,51.43,18,184,19.97,6,27,38.82
82,Cam Dineen,D,NB/SAR/NB,54.726,162,39,42,56,81,137,401,28.56,0.71,0.71,0.9199999999999999,1.4000000000000001,2.33,7.380000000000001,26.07,0.49000000000000005,5,19,61.36,6,17,114.28999999999999,28,365,22.11,0,0,0.0
83,Adam Timleck,RW,PBO,19.051,215,66,42,28,108,136,552,12.265,0.312,0.205,0.132,0.522,0.65,2.575,15.53,0.288,11,56,20.835,22,114,19.852,33,382,8.94,16,36,39.33
84,Trent Fox,LW,HAM/HAM/MISS/MISS,57.501000000000005,191,65,42,28,107,135,554,34.510000000000005,1.02,0.6699999999999999,0.44000000000000006,1.69,2.13,8.73,65.25,1.03,7,75,26.669999999999998,21,100,67.47,37,379,28.79,590,1167,153.67000000000002
85,Nathan Dunkley,LW,KGN/LDN/KGN/LDN,13.148,172,48,48,39,96,135,322,10.632,0.21,0.208,0.17,0.418,0.588,1.415,12.183,0.215,16,71,15.238,14,79,13.428,18,172,7.41,820,1500,41.178
86,Linus Nyman,LW,KGN,35.365,135,65,42,28,107,135,371,34.769999999999996,0.96,0.63,0.42,1.5899999999999999,2.01,5.5,47.94,0.72,15,54,55.769999999999996,17,60,54.58,33,257,25.7,47,93,100.94
87,Sean Durzi,D,OS/GUE/OS,18.402,175,35,46,54,81,135,390,9.725,0.225,0.292,0.305,0.515,0.822,2.362,6.965,0.173,3,14,30.0,5,32,12.912,27,344,8.975,0,1,0.0
88,Aidan Dudas,C,OS,12.939,179,61,40,33,101,134,471,9.222,0.25,0.162,0.138,0.415,0.552,1.94,13.657,0.225,15,60,17.568,12,75,12.73,34,336,6.98,956,1965,36.345
89,Eric Henderson,LW,LDN/OSH/OSH/OSH/HAM/OSH,18.898,232,49,56,28,105,133,456,10.765,0.21,0.24,0.125,0.448,0.572,1.93,13.662,0.227,20,97,21.148,10,78,14.622,19,281,6.512,343,773,42.682
90,Arthur Kaliyev,RW,HAM,8.361,123,75,24,34,99,133,469,7.942,0.315,0.105,0.143,0.418,0.565,1.95,16.122,0.27,17,66,12.822,18,94,9.075,40,309,6.125,2,10,7.142
91,Maksim Sushko,RW/LW,OS,13.947,165,63,46,24,109,133,382,12.218,0.28,0.21,0.11,0.493,0.597,1.737,12.362,0.225,12,47,18.838,27,75,26.5,24,260,6.767,20,43,38.99
92,Christopher Paquette,C,NIAG/PBO/NIAG/PBO/PBO,18.972,238,63,50,19,113,132,628,9.67,0.268,0.208,0.08,0.473,0.552,2.62,15.455,0.255,16,73,26.345,8,96,8.605,39,459,7.41,1854,3344,54.808
93,Zachary Senyshyn,RW,SSM,37.926,125,87,28,15,115,130,524,33.2,1.3900000000000001,0.45,0.24,1.8399999999999999,2.08,8.4,80.33000000000001,1.29,30,126,47.400000000000006,27,94,57.519999999999996,30,304,19.78,7,26,53.57
94,Matt Brassard,D,BAR/OSH/BAR/OSH/NIAG/OSH,18.605,207,39,40,51,79,130,609,6.815,0.167,0.172,0.232,0.34,0.57,2.618,8.882,0.153,3,12,22.915,3,17,16.11,33,580,6.66,0,5,0.0
95,Noel Hoefenmayer,D,OTT,18.191,226,37,51,42,88,130,417,8.655,0.16,0.215,0.18,0.378,0.558,1.805,6.958,0.12,4,9,25.0,5,26,18.155,28,382,6.975,1,2,12.5
96,Bobby MacIntyre,LW,SSM,39.038,125,48,41,39,89,128,339,28.36,0.76,0.65,0.62,1.42,2.04,5.42,36.08,0.57,11,44,51.58,13,36,77.77,24,259,18.45,123,322,72.83
97,Travis Barron,LW,OTT,54.239999999999995,186,47,56,25,103,128,483,30.02,0.75,0.89,0.4,1.64,2.05,7.700000000000001,61.89999999999999,0.98,21,100,62.16,10,93,39.739999999999995,16,290,16.63,471,996,144.66
98,Kevin  Labanc,RW,BAR,19.759,65,39,61,27,100,127,253,15.42,0.6,0.94,0.42,1.54,1.95,3.89,33.38,0.51,12,33,36.36,10,44,22.73,17,176,9.66,14,38,36.84
99,Hayden Verbeek,C,SSM,56.736999999999995,194,55,44,27,99,126,356,45.769999999999996,0.8400000000000001,0.67,0.42000000000000004,1.52,1.9300000000000002,5.460000000000001,46.18,0.71,27,74,105.82999999999998,6,62,27.31,22,220,30.479999999999997,1528,3058,149.51000000000002
100,Marcus Crawford,D,SAG,58.462,194,21,48,57,69,126,505,11.11,0.32,0.75,0.88,1.0699999999999998,1.95,7.799999999999999,30.4,0.48000000000000004,1,13,50.0,1,16,14.29,19,476,10.87,1,2,100.0
101,Franco Sproviero,C,SAR,18.613,196,41,54,31,95,126,352,9.418,0.17,0.225,0.19,0.39,0.582,1.67,10.358,0.19,8,55,13.0,15,81,15.407,18,216,6.318,906,1816,37.445
102,Brady Gilmour,C,SAG,17.912,217,52,41,33,93,126,367,13.28,0.232,0.195,0.153,0.428,0.582,1.732,11.17,0.212,13,61,21.342,13,81,12.768,26,225,10.515,1075,2427,44.378
103,James McEwan,C,GUE,58.512,190,57,37,32,94,126,664,25.669999999999998,0.8999999999999999,0.58,0.51,1.48,1.9800000000000002,10.469999999999999,57.3,0.89,13,77,51.21,15,90,46.43,29,497,17.939999999999998,1255,2458,156.93
104,Anthony Cirelli,C,OSH/ER/OSH,37.34,113,46,43,34,89,123,330,27.97,0.8300000000000001,0.76,0.61,1.5899999999999999,2.2,5.880000000000001,44.28,0.79,13,81,32.2,8,54,31.67,25,195,25.6,1349,2432,111.47999999999999
105,Riley Damiani,C,KIT,13.117,170,49,47,26,96,122,420,8.562,0.232,0.235,0.128,0.462,0.59,1.925,11.573,0.21,13,65,14.77,15,72,14.595,21,283,5.638,874,1935,33.75
106,Darren Raddysh,D,ER,40.094,128,24,44,53,68,121,362,12.96,0.38,0.7,0.8400000000000001,1.08,1.92,5.67,21.979999999999997,0.35,1,13,14.29,3,19,30.96,20,330,11.899999999999999,2,8,28.57
107,Maurizio Colella,LW,NB/HAM/NB/FLNT/FLNT,58.462,198,49,37,35,86,121,444,33.49,0.74,0.56,0.53,1.3,1.83,6.71,47.94,0.73,12,62,59.2,9,59,40.2,28,323,26.54,106,260,121.75999999999999
108,Garrett McFadden,D,GUE,57.206,194,29,40,52,69,121,489,17.8,0.45999999999999996,0.62,0.8,1.07,1.88,7.6,31.689999999999998,0.5,0,14,0.0,1,17,16.67,28,458,18.37,4,9,133.32999999999998
109,Christian  Dvorak,C,LDN,19.617,59,52,34,35,86,121,192,27.08,0.88,0.58,0.59,1.46,2.05,3.25,37.09,0.63,20,51,39.22,6,52,11.54,26,89,29.21,806,1335,60.37
110,Benjamin Gleason,D,LDN/HAM/HAM/HAM,55.431,195,22,43,55,65,120,457,14.35,0.34,0.6699999999999999,0.8500000000000001,1.0,1.8499999999999999,7.0600000000000005,27.1,0.43,1,11,20.0,1,18,20.0,20,428,14.030000000000001,2,8,70.0
111,Troy Lajeunesse,C,SAR/SBY/ER,57.969,187,47,44,28,91,119,329,43.26,0.76,0.71,0.45,1.47,1.92,5.26,39.63,0.6399999999999999,15,51,90.72999999999999,6,47,37.63,26,231,34.3,1045,1965,160.15
112,MacKenzie Entwistle,RW,HAM/GUE/HAM,17.674,207,52,42,24,94,118,432,11.635,0.268,0.218,0.122,0.48,0.6,2.172,13.407,0.27,19,90,22.357,11,78,14.435,22,264,8.123,658,1442,45.18
113,Macauley Carson,LW,SBY,18.013,227,57,43,17,100,117,361,15.39,0.242,0.198,0.075,0.44,0.515,1.622,14.008,0.252,23,103,25.08,16,82,17.315,18,176,9.58,1105,2158,47.07
114,Jason Willms,C,BAR,13.951,190,54,49,13,103,116,467,8.5,0.213,0.195,0.05,0.405,0.46,1.862,15.768,0.25,15,97,11.945,10,78,9.372,29,292,7.08,1797,3306,40.672
115,Mitchell Marner,RW,LDN,18.363,57,39,51,26,90,116,227,17.18,0.68,0.89,0.46,1.58,2.04,3.98,32.99,0.58,5,28,17.86,8,39,20.51,26,160,16.25,106,213,49.77
116,Semyon Der-Arguchintsev,C,PBO,12.75,179,25,44,47,69,116,240,7.965,0.102,0.182,0.205,0.288,0.49,1.027,6.01,0.103,3,25,9.198,7,39,15.118,15,176,5.895,992,2020,36.598
