,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Calgary Hitmen,864,479,49.133,3011,2435,576,52.558,27670,23832,3838,9.93,0.885,98.412
1,Kelowna Rockets,864,468,57.818,3022,2428,594,53.567,27150,25222,1928,11.169,0.906,101.696
2,Medicine Hat Tigers,864,466,53.908,3097,2578,519,54.936,28895,25744,3151,10.375,0.892,99.574
3,Tri-City Americans,864,453,49.521,2872,2546,326,46.714,26686,26737,-51,11.38,0.9,101.411
4,Brandon Wheat Kings,864,436,52.82,3204,2805,399,51.01,28459,27095,1364,10.367,0.905,100.834
5,Spokane Chiefs,864,429,48.183,2880,2526,354,51.208,28229,25009,3220,9.922,0.888,98.645
6,Vancouver Giants,864,406,40.94,2795,2622,173,46.816,28213,23678,4535,9.011,0.887,97.678
7,Everett Silvertips,864,399,54.581,2432,2388,44,52.14,24962,26110,-1148,9.532,0.914,100.895
8,Saskatoon Blades,864,383,42.614,2760,2939,-179,46.306,26732,28653,-1921,9.182,0.892,98.412
9,Regina Pats,864,376,56.201,2847,2901,-54,53.732,27389,27363,26,10.706,0.904,101.057
10,Seattle Thunderbirds,864,371,53.322,2502,2702,-200,52.499,26514,27600,-1086,9.846,0.905,100.328
11,Kamloops Blazers,864,370,52.158,2698,2848,-150,48.861,26276,27260,-984,9.785,0.914,101.168
12,Kootenay Ice,720,368,50.636,2339,2083,256,49.657,22710,21556,1154,9.944,0.904,100.266
13,Moose Jaw Warriors,864,365,50.874,2740,2951,-211,47.878,26954,28084,-1130,10.401,0.909,101.253
14,Swift Current Broncos,864,361,48.654,2575,2770,-195,48.322,26376,28345,-1969,9.57,0.906,100.159
15,Red Deer Rebels,864,360,50.802,2474,2614,-140,50.32,26316,27129,-813,9.899,0.904,100.24
16,Portland Winterhawks,576,351,53.167,2342,1775,567,51.293,21485,18986,2499,10.012,0.906,100.609
17,Lethbridge Hurricanes,864,326,50.65,2662,3121,-459,46.997,25424,28975,-3551,11.403,0.902,101.642
18,Edmonton Oil Kings,720,316,45.181,2237,2249,-12,51.748,23566,21677,1889,8.398,0.89,97.443
19,Prince Albert Raiders,864,312,44.619,2559,3072,-513,48.144,26922,28971,-2049,8.952,0.899,98.753
20,Prince George Cougars,864,304,51.347,2464,3120,-656,51.546,25945,28374,-2429,9.551,0.904,99.905
21,Victoria Royals,432,213,54.704,1438,1345,93,49.908,13103,13560,-457,10.674,0.911,101.79
22,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
23,Portland Winter Hawks,288,68,35.668,647,1170,-523,43.06,7701,10119,-2418,8.159,0.89,97.145
24,Kootenay ICE,144,23,33.54,329,651,-322,41.185,3902,5568,-1666,8.26,0.886,96.8
