,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Shawinigan Cataractes,428,247,52.5,1625,1301,324,49.963,13662,12367,1295,10.355,0.905,100.836
1,Halifax Mooseheads,428,240,53.704,1543,1361,182,53.43,14294,13139,1155,9.943,0.901,100.014
2,Moncton Wildcats,428,228,53.817,1483,1418,65,52.46,14331,13872,459,9.305,0.913,100.545
3,Quebec Remparts,428,224,52.956,1481,1431,50,51.722,14278,13556,722,9.984,0.904,100.368
4,Baie-Comeau Drakkar,428,219,45.554,1550,1549,1,46.252,13315,14461,-1146,10.294,0.895,99.766
5,Cape Breton Screaming Eagles,428,215,53.002,1465,1445,20,51.668,13729,14323,-594,9.728,0.908,100.475
6,Rimouski Oceanic,428,210,52.686,1715,1771,-56,50.073,14850,15300,-450,11.787,0.894,101.152
7,Rouyn-Noranda Huskies,428,209,50.743,1616,1602,14,49.971,14061,13960,101,11.11,0.893,100.428
8,Victoriaville Tigres,428,208,44.483,1569,1628,-59,47.508,14340,14930,-590,9.514,0.894,98.918
9,Val-d'Or Foreurs,428,202,47.106,1486,1538,-52,48.754,13397,13315,82,9.882,0.895,99.336
10,Chicoutimi Sagueneens,428,197,51.346,1467,1631,-164,48.035,13572,14559,-987,11.144,0.902,101.325
11,Acadie-Bathurst Titan,428,191,42.768,1346,1564,-218,48.974,13842,13759,83,8.638,0.89,97.707
12,Drummondville Voltigeurs,428,189,47.685,1409,1565,-156,48.27,13034,14005,-971,10.009,0.899,99.877
13,Hull Olympiques,288,158,52.575,1123,1015,108,50.234,8804,8985,-181,12.176,0.889,101.045
14,Sherbrooke Castors,288,134,49.782,980,1027,-47,49.199,9151,9492,-341,10.49,0.898,100.215
15,Montreal Rocket,288,120,47.41,979,1127,-148,49.466,9284,9476,-192,10.491,0.886,99.105
16,Gatineau Olympiques,140,90,55.385,522,416,106,53.375,4665,4072,593,11.0,0.9,101.03
17,Lewiston MAINEiacs,140,72,51.3,447,424,23,53.82,4772,4102,670,9.06,0.897,98.76
18,PEI Rocket,140,69,50.14,449,449,0,51.535,4416,4153,263,9.805,0.895,99.3
