,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,FOW,FOT,FOW%
190,Jean-Francois Plante,RW,SHA,17.213,59,8,8,5,16,21,82,9.76,0.14,0.14,0.08,0.27,0.36,1.39,60,163,36.81
191,Jean-Philippe Caron,RW,BAC,18.369,67,14,2,5,16,21,146,9.59,0.21,0.03,0.07,0.24,0.31,2.18,447,872,51.26
192,Bryce Milson,LW,BAT/LEW,17.638,57,8,7,5,15,20,64,12.5,0.14,0.12,0.09,0.26,0.35,1.12,41,89,46.07
193,Josh Currie,C,PEI,17.879,52,9,8,3,17,20,91,9.89,0.17,0.15,0.06,0.33,0.38,1.75,26,63,41.27
194,Olivier Hinse,LW,QUE,19.54,61,8,6,6,14,20,126,6.35,0.13,0.1,0.1,0.23,0.33,2.07,132,291,45.36
195,Taylor MacDougall,C,CAP,20.392,28,9,9,2,18,20,82,10.98,0.32,0.32,0.07,0.64,0.71,2.93,291,554,52.53
196,Jonathan Parisien,D,LEW/BAC,19.264,65,3,5,12,8,20,67,4.48,0.05,0.08,0.18,0.12,0.31,1.03,2,3,66.67
197,Benjamin Laliberte,RW,GAT/VIC,17.12,53,6,7,7,13,20,69,8.7,0.11,0.13,0.13,0.25,0.38,1.3,17,41,41.46
198,Brad Cuzner,LW,CAP,18.232,56,6,9,4,15,19,81,7.41,0.11,0.16,0.07,0.27,0.34,1.45,285,615,46.34
199,Anthony Taylor,RW,VDO,19.666,59,13,2,4,15,19,71,18.31,0.22,0.03,0.07,0.25,0.32,1.2,8,31,25.81
200,Alexandre Mallet,C,RIM,18.317,60,10,5,4,15,19,88,11.36,0.17,0.08,0.07,0.25,0.32,1.47,34,62,54.84
201,Marc-Antoine Goyette,D,SHA,19.102,46,3,12,4,15,19,59,5.08,0.07,0.26,0.09,0.33,0.41,1.28,0,0,0.0
202,Shawn Morton-Boutin,D,VDO,20.6,48,6,5,8,11,19,93,6.45,0.12,0.1,0.17,0.23,0.4,1.94,2,6,33.33
203,Loik Poudrier,C,SHA,18.191,47,13,4,2,17,19,79,16.46,0.28,0.09,0.04,0.36,0.4,1.68,351,740,47.43
204,Matthew Brown,C,QUE,19.557,63,5,11,3,16,19,111,4.5,0.08,0.17,0.05,0.25,0.3,1.76,489,928,52.69
205,Luca Ciampini,LW,HAL,16.523,37,8,5,6,13,19,51,15.69,0.22,0.14,0.16,0.35,0.51,1.38,2,4,50.0
206,Matthew Boudreau,C,HAL,17.52,55,9,7,2,16,18,100,9.0,0.16,0.13,0.04,0.29,0.33,1.82,168,343,48.98
207,Mathieu Brisebois,D,ROU,18.412,47,3,8,7,11,18,57,5.26,0.06,0.17,0.15,0.23,0.38,1.21,5,16,31.25
208,Frederic Gamelin,C,BAC,16.181,64,5,4,9,9,18,58,8.62,0.08,0.06,0.14,0.14,0.28,0.91,247,529,46.69
209,Gabriel Beaupre,D,VDO,17.81,66,3,10,5,13,18,60,5.0,0.05,0.15,0.08,0.2,0.27,0.91,0,1,0.0
210,Felipe Corbo,RW,PEI,17.657,65,9,4,5,13,18,101,8.91,0.14,0.06,0.08,0.2,0.28,1.55,7,23,30.43
211,Gerrad Grant,C,HAL,20.428,61,7,6,5,13,18,109,6.42,0.11,0.1,0.08,0.21,0.3,1.79,112,273,41.03
212,Raphael Pouliot,LW,SHA/MTL,19.417,66,10,4,4,14,18,111,9.01,0.15,0.06,0.06,0.21,0.27,1.68,64,133,48.12
213,Raphael Lafontaine,C,GAT,15.781,60,4,8,6,12,18,65,6.15,0.07,0.13,0.1,0.2,0.3,1.08,249,540,46.11
214,Matthieu Theriault,C,VDO,18.188,56,7,1,9,8,17,71,9.86,0.12,0.02,0.16,0.14,0.3,1.27,481,850,56.59
215,Dylan C. Capstick,D,PEI,17.725,59,4,6,7,10,17,73,5.48,0.07,0.1,0.12,0.17,0.29,1.24,0,0,0.0
216,Felix Girard,C,BAC,16.354,64,5,6,6,11,17,88,5.68,0.08,0.09,0.09,0.17,0.27,1.38,459,957,47.96
217,Cedrick Henley,C,VDO,18.681,22,5,4,8,9,17,33,15.15,0.23,0.18,0.36,0.41,0.77,1.5,10,25,40.0
218,Dominic Poulin,D,CHI,16.622,63,4,5,8,9,17,104,3.85,0.06,0.08,0.13,0.14,0.27,1.65,0,0,0.0
219,Thomas Flynn,RW,MON,17.558,60,5,7,5,12,17,77,6.49,0.08,0.12,0.08,0.2,0.28,1.28,342,700,48.86
220,Trey Lewis,D,HAL,17.293,62,5,8,4,13,17,58,8.62,0.08,0.13,0.06,0.21,0.27,0.94,2,2,100.0
221,Frederic Tanguay,LW,VIC,18.111,42,10,5,2,15,17,70,14.29,0.24,0.12,0.05,0.36,0.4,1.67,4,9,44.44
222,Janos Hari,LW,MTL/ROU,18.369,46,4,9,4,13,17,81,4.94,0.09,0.2,0.09,0.28,0.37,1.76,178,346,51.45
223,Samuel Hodhod,LW,SHA,16.584,47,7,6,3,13,16,48,14.58,0.15,0.13,0.06,0.28,0.34,1.02,115,248,46.37
224,Julien Tremblay,RW,DRU/BAC,18.714,42,11,3,2,14,16,83,13.25,0.26,0.07,0.05,0.33,0.38,1.98,5,12,41.67
225,Cole Hawes,LW,LEW,17.558,40,10,4,2,14,16,37,27.03,0.25,0.1,0.05,0.35,0.4,0.93,48,120,40.0
226,Julien Leduc,D,VDO,16.214,56,2,10,4,12,16,55,3.64,0.04,0.18,0.07,0.21,0.29,0.98,1,4,25.0
227,Cody Linteau,LW,GAT/PEI,17.914,58,6,6,4,12,16,53,11.32,0.1,0.1,0.07,0.21,0.28,0.91,16,52,30.77
228,Alexis Bernier,D,ROU,18.497,64,3,10,3,13,16,57,5.26,0.05,0.16,0.05,0.2,0.25,0.89,0,0,0.0
229,Scott Trask,LW,MON,17.78,68,5,6,4,11,15,64,7.81,0.07,0.09,0.06,0.16,0.22,0.94,37,96,38.54
230,Jimmy Oligny,D,PEI,17.377,66,2,4,9,6,15,53,3.77,0.03,0.06,0.14,0.09,0.23,0.8,0,0,0.0
231,Victor Provencher,LW,PEI,17.041,68,7,7,1,14,15,65,10.77,0.1,0.1,0.01,0.21,0.22,0.96,3,12,25.0
232,Felix Bergeron,RW,GAT/CAP,18.585,62,7,6,2,13,15,45,15.56,0.11,0.1,0.03,0.21,0.24,0.73,1,2,50.0
233,Eliezer Sherbatov,LW,MTL/BAC,18.935,58,6,4,5,10,15,91,6.59,0.1,0.07,0.09,0.17,0.26,1.57,77,180,42.78
234,Justin Hache,D,SHA,16.679,37,3,7,5,10,15,29,10.34,0.08,0.19,0.14,0.27,0.41,0.78,0,1,0.0
235,Thierry Comtois,LW,VDO,17.503,67,3,6,6,9,15,65,4.62,0.04,0.09,0.09,0.13,0.22,0.97,389,769,50.59
236,Francis Turbide,D,HAL,17.654,64,7,5,3,12,15,77,9.09,0.11,0.08,0.05,0.19,0.23,1.2,323,703,45.95
237,Jonathan Narbonne,D,MTL,17.996,67,2,6,7,8,15,66,3.03,0.03,0.09,0.1,0.12,0.22,0.99,0,0,0.0
238,Jonathan Lavoie,RW,RIM,17.282,68,4,4,7,8,15,59,6.78,0.06,0.06,0.1,0.12,0.22,0.87,170,393,43.26
239,Vincent Boudreau-Plouffe,RW,CAP,17.925,64,4,5,5,9,14,82,4.88,0.06,0.08,0.08,0.14,0.22,1.28,230,462,49.78
240,Dillon Fournier,D,LEW,16.252,60,3,6,5,9,14,44,6.82,0.05,0.1,0.08,0.15,0.23,0.73,0,0,0.0
241,Casey Babineau,D,RIM,18.47,55,4,5,5,9,14,52,7.69,0.07,0.09,0.09,0.16,0.25,0.95,0,0,0.0
242,Alexandre Larouche,LW,BAC,17.58,63,5,4,5,9,14,69,7.25,0.08,0.06,0.08,0.14,0.22,1.1,2,6,33.33
243,Olivier Croteau,LW,GAT/PEI,18.618,45,8,2,4,10,14,74,10.81,0.18,0.04,0.09,0.22,0.31,1.64,62,126,49.21
244,Tommy Giroux,C,SHA,18.306,40,7,3,4,10,14,49,14.29,0.17,0.07,0.1,0.25,0.35,1.23,154,342,45.03
245,Alex Zafiris,C,LEW,18.021,53,2,8,4,10,14,29,6.9,0.04,0.15,0.08,0.19,0.26,0.55,130,341,38.12
246,Alex Souligny,RW,HAL,17.347,52,5,5,4,10,14,62,8.06,0.1,0.1,0.08,0.19,0.27,1.19,6,10,60.0
247,Steve Gillard,D,HAL,18.621,67,0,7,7,7,14,62,0.0,0.0,0.1,0.1,0.1,0.21,0.93,0,0,0.0
248,Pierrick Martel,C,BAC,19.015,14,8,4,2,12,14,43,18.6,0.57,0.29,0.14,0.86,1.0,3.07,195,375,52.0
249,Samuel Finn,D,LEW,19.623,49,0,9,4,9,13,37,0.0,0.0,0.18,0.08,0.18,0.27,0.76,0,0,0.0
250,Zachary Shannon,D,LEW,17.925,57,2,6,5,8,13,56,3.57,0.04,0.11,0.09,0.14,0.23,0.98,0,0,0.0
251,Jonathan Oligny,D,DRU,18.59,65,1,3,9,4,13,75,1.33,0.02,0.05,0.14,0.06,0.2,1.15,0,0,0.0
252,Patrick Downe,D,MON,18.336,65,1,4,8,5,13,39,2.56,0.02,0.06,0.12,0.08,0.2,0.6,2,3,66.67
253,Anthony Verret,C,ROU,17.605,55,5,4,4,9,13,45,11.11,0.09,0.07,0.07,0.16,0.24,0.82,244,510,47.84
254,Matt Provost,D,MTL,18.407,62,4,5,4,9,13,50,8.0,0.06,0.08,0.06,0.15,0.21,0.81,2,4,50.0
255,Alexandre Tanguay,LW,RIM,17.334,57,3,6,4,9,13,46,6.52,0.05,0.11,0.07,0.16,0.23,0.81,37,95,38.95
256,Vincent Marcoux,C,VIC,17.917,67,5,6,2,11,13,57,8.77,0.07,0.09,0.03,0.16,0.19,0.85,118,251,47.01
257,Maxime Gravel,LW,BAC,20.187,27,7,6,0,13,13,59,11.86,0.26,0.22,0.0,0.48,0.48,2.19,65,132,49.24
258,Jean-Christophe Laflamme,RW,MTL,16.83,32,7,5,1,12,13,45,15.56,0.22,0.16,0.03,0.38,0.41,1.41,0,3,0.0
259,Dany Potvin,LW,SHA/CAP,18.514,49,8,2,3,10,13,72,11.11,0.16,0.04,0.06,0.2,0.27,1.47,4,16,25.0
260,William Carrier,LW,CAP,15.737,61,8,2,2,10,12,104,7.69,0.13,0.03,0.03,0.16,0.2,1.7,30,72,41.67
261,Olivier Daoust,LW,MON,17.807,49,5,2,5,7,12,66,7.58,0.1,0.04,0.1,0.14,0.24,1.35,1,7,14.29
262,Zachary Evans-Renaud,D,LEW,18.56,30,2,4,6,6,12,39,5.13,0.07,0.13,0.2,0.2,0.4,1.3,0,0,0.0
263,Dominik Schlumpf,D,SHA,19.538,56,2,4,6,6,12,48,4.17,0.04,0.07,0.11,0.11,0.21,0.86,0,0,0.0
264,Maxim Kazakov,LW,ROU,17.471,51,7,1,4,8,12,63,11.11,0.14,0.02,0.08,0.16,0.24,1.24,1,1,100.0
265,Bohumil Jank,D,VIC,18.193,20,0,7,5,7,12,26,0.0,0.0,0.35,0.25,0.35,0.6,1.3,0,0,0.0
266,Alex Lemieux,RW,MTL/HAL,17.72,46,3,7,2,10,12,62,4.84,0.07,0.15,0.04,0.22,0.26,1.35,4,8,50.0
267,Guillaume Cloutier,D,SNB/CHI,17.572,62,3,4,5,7,12,59,5.08,0.05,0.06,0.08,0.11,0.19,0.95,0,2,0.0
268,Taylor Burke,RW,GAT,16.233,39,3,6,3,9,12,33,9.09,0.08,0.15,0.08,0.23,0.31,0.85,200,354,56.5
269,Nicolas Dionne,C,DRU,17.64,61,6,4,1,10,11,77,7.79,0.1,0.07,0.02,0.16,0.18,1.26,257,539,47.68
270,Charles-Antoine Roy,LW,RIM/VIC,18.645,68,9,2,0,11,11,49,18.37,0.13,0.03,0.0,0.16,0.16,0.72,4,8,50.0
271,Francois Godin,D,VIC,17.597,44,1,6,4,7,11,26,3.85,0.02,0.14,0.09,0.16,0.25,0.59,0,0,0.0
272,Vincent Blanchette,C,CHI,17.473,68,2,5,4,7,11,50,4.0,0.03,0.07,0.06,0.1,0.16,0.74,312,622,50.16
273,Andrew Ryan,LW,HAL,16.666,48,5,4,2,9,11,42,11.9,0.1,0.08,0.04,0.19,0.23,0.88,22,50,44.0
274,Michael Clarke,LW,MTL,17.323,34,4,5,2,9,11,46,8.7,0.12,0.15,0.06,0.26,0.32,1.35,34,67,50.75
275,Ryan Culkin,D,QUE,16.751,40,6,3,2,9,11,32,18.75,0.15,0.07,0.05,0.23,0.28,0.8,0,2,0.0
276,Daniel Tanel,D,BAT,19.798,65,3,3,5,6,11,45,6.67,0.05,0.05,0.08,0.09,0.17,0.69,0,3,0.0
277,Antoine Quevillon,LW,ROU,18.796,31,3,5,3,8,11,77,3.9,0.1,0.16,0.1,0.26,0.35,2.48,38,88,43.18
278,Julien Levasseur,D,DRU/RIM,18.935,44,3,5,3,8,11,49,6.12,0.07,0.11,0.07,0.18,0.25,1.11,0,0,0.0
279,William Plourde,D,VIC,19.499,56,2,5,3,7,10,31,6.45,0.04,0.09,0.05,0.12,0.18,0.55,1,3,33.33
280,Scott Oke,LW,SNB,17.501,54,5,2,3,7,10,55,9.09,0.09,0.04,0.06,0.13,0.19,1.02,4,12,33.33
281,Liam O'Brien,LW,RIM,16.132,61,2,3,5,5,10,47,4.26,0.03,0.05,0.08,0.08,0.16,0.77,2,12,16.67
282,Gabriel Verpaelst,D,BAC,16.997,66,3,7,0,10,10,37,8.11,0.05,0.11,0.0,0.15,0.15,0.56,2,3,66.67
283,Andrew O'Brien,D,CHI,17.816,55,1,5,4,6,10,55,1.82,0.02,0.09,0.07,0.11,0.18,1.0,0,0,0.0
284,Etienne St-Germain,D,VIC,19.398,47,3,3,4,6,10,42,7.14,0.06,0.06,0.09,0.13,0.21,0.89,0,0,0.0
285,Sean Girard,D,CHI/ROU,17.435,58,0,6,4,6,10,86,0.0,0.0,0.1,0.07,0.1,0.17,1.48,0,1,0.0
286,Jamie MacIntyre,LW,PEI,19.395,48,4,3,3,7,10,41,9.76,0.08,0.06,0.06,0.15,0.21,0.85,66,139,47.48
287,Jean-Laurence Beauchemin,D,MTL/PEI,19.571,63,4,4,2,8,10,68,5.88,0.06,0.06,0.03,0.13,0.16,1.08,2,3,66.67
288,Aidan Kelly,RW,SNB,17.58,49,6,3,1,9,10,38,15.79,0.12,0.06,0.02,0.18,0.2,0.78,60,119,50.42
289,Maxime Villemaire,C,DRU,17.92,57,6,3,1,9,10,54,11.11,0.11,0.05,0.02,0.16,0.18,0.95,15,29,51.72
290,Adam Jones,LW,VDO,18.207,55,3,6,1,9,10,47,6.38,0.05,0.11,0.02,0.16,0.18,0.85,0,0,0.0
291,Samuel Noreau,D,BAC,17.621,67,5,4,1,9,10,61,8.2,0.07,0.06,0.01,0.13,0.15,0.91,0,0,0.0
292,Jordan Murray,D,BAT,17.744,54,6,4,0,10,10,62,9.68,0.11,0.07,0.0,0.19,0.19,1.15,12,27,44.44
293,William Cochrane,LW,CAP,16.989,34,6,2,2,8,10,43,13.95,0.18,0.06,0.06,0.24,0.29,1.26,10,34,29.41
294,Jean-Francois Grenier C.,D,ROU,17.419,64,4,4,2,8,10,72,5.56,0.06,0.06,0.03,0.12,0.16,1.12,0,2,0.0
295,Vincent Montreuil,RW,QUE,17.358,50,6,2,2,8,10,40,15.0,0.12,0.04,0.04,0.16,0.2,0.8,0,2,0.0
296,Jordan Bernier,LW,GAT,19.45,19,5,3,1,8,9,25,20.0,0.26,0.16,0.05,0.42,0.47,1.32,12,23,52.17
297,Steven Mercier,LW,ROU,17.618,15,3,2,4,5,9,9,33.33,0.2,0.13,0.27,0.33,0.6,0.6,27,55,49.09
298,Alex Micallef,D,MTL,18.174,41,2,3,4,5,9,20,10.0,0.05,0.07,0.1,0.12,0.22,0.49,1,1,100.0
299,Maxime Levesque,RW,CHI,17.884,65,2,3,4,5,9,29,6.9,0.03,0.05,0.06,0.08,0.14,0.45,63,168,37.5
300,Michael Ortika,C,PEI,17.312,65,5,3,1,8,9,51,9.8,0.08,0.05,0.02,0.12,0.14,0.78,244,552,44.2
301,Cedric LeBlanc,RW,MON,17.542,59,4,5,0,9,9,56,7.14,0.07,0.08,0.0,0.15,0.15,0.95,3,7,42.86
302,Gabriel Desjardins,LW,HAL,17.848,46,6,3,0,9,9,87,6.9,0.13,0.07,0.0,0.2,0.2,1.89,12,29,41.38
303,Olivier Dallaire,D,VDO,18.889,55,4,2,3,6,9,66,6.06,0.07,0.04,0.05,0.11,0.16,1.2,0,0,0.0
304,Nick Parker,C,CAP,17.243,56,3,5,1,8,9,62,4.84,0.05,0.09,0.02,0.14,0.16,1.11,64,164,39.02
305,Raman Hrabarenka,D,CAP,18.059,50,2,5,2,7,9,58,3.45,0.04,0.1,0.04,0.14,0.18,1.16,0,1,0.0
306,Pierre-Alexandre Ouellet,LW,RIM/BAC,18.481,38,3,4,2,7,9,42,7.14,0.08,0.11,0.05,0.18,0.24,1.11,196,458,42.79
307,Simon Darveau,RW,BAC,18.152,39,5,2,2,7,9,69,7.25,0.13,0.05,0.05,0.18,0.23,1.77,15,50,30.0
308,Spencer Metcalfe,D,CAP,19.888,59,3,5,1,8,9,65,4.62,0.05,0.08,0.02,0.14,0.15,1.1,1,1,100.0
309,Alex Filiatrault,D,VDO,17.657,56,3,4,2,7,9,36,8.33,0.05,0.07,0.04,0.12,0.16,0.64,1,1,100.0
310,Charles-David Beaudoin,D,DRU,16.679,54,2,1,5,3,8,36,5.56,0.04,0.02,0.09,0.06,0.15,0.67,0,0,0.0
311,Danny Chiasson,RW,BAT/BAC,17.977,46,1,2,5,3,8,36,2.78,0.02,0.04,0.11,0.07,0.17,0.78,27,43,62.79
312,Gabriel Vermette,D,CHI,18.656,53,2,3,3,5,8,45,4.44,0.04,0.06,0.06,0.09,0.15,0.85,1,1,100.0
313,Christophe Lalonde,RW,LEW,16.674,48,3,4,1,7,8,34,8.82,0.06,0.08,0.02,0.15,0.17,0.71,0,2,0.0
314,Radovan Pulis,LW,BAT/ROU,18.996,36,3,2,3,5,8,45,6.67,0.08,0.06,0.08,0.14,0.22,1.25,3,9,33.33
315,Stephen Woodworth,D,CAP,17.649,65,1,4,3,5,8,37,2.7,0.02,0.06,0.05,0.08,0.12,0.57,2,5,40.0
316,David Weckworth,D,GAT,17.287,50,1,3,4,4,8,23,4.35,0.02,0.06,0.08,0.08,0.16,0.46,0,0,0.0
317,Vincent Bernier,LW,ROU,17.473,60,3,3,2,6,8,57,5.26,0.05,0.05,0.03,0.1,0.13,0.95,31,95,32.63
318,Dillon Donnelly,D,SHA,17.022,63,1,5,2,6,8,32,3.12,0.02,0.08,0.03,0.1,0.13,0.51,0,0,0.0
319,Ian Saab,D,LEW,18.601,46,3,4,1,7,8,54,5.56,0.07,0.09,0.02,0.15,0.17,1.17,0,1,0.0
320,Pierre-Karl Marion,LW,CHI/ROU,18.234,31,3,4,1,7,8,41,7.32,0.1,0.13,0.03,0.23,0.26,1.32,1,6,16.67
321,Guillaume Rousseau,D,QUE,19.587,54,0,1,6,1,7,17,0.0,0.0,0.02,0.11,0.02,0.13,0.31,2,4,50.0
322,Jordan Escott,C,PEI,18.965,14,4,0,3,4,7,19,21.05,0.29,0.0,0.21,0.29,0.5,1.36,90,177,50.85
323,Hubert Labrie,D,GAT,19.179,9,3,2,2,5,7,12,25.0,0.33,0.22,0.22,0.56,0.78,1.33,0,0,0.0
324,Alexandre Chenevert,D,BAC,17.588,48,1,2,4,3,7,31,3.23,0.02,0.04,0.08,0.06,0.15,0.65,1,1,100.0
325,Olivier Picard,D,GAT/VIC,17.44,39,1,1,5,2,7,23,4.35,0.03,0.03,0.13,0.05,0.18,0.59,0,0,0.0
326,Mitchell Maynard,RW,SHA,18.38,66,2,3,2,5,7,42,4.76,0.03,0.05,0.03,0.08,0.11,0.64,37,68,54.41
327,Simon Desmarais,D,HAL,16.485,44,2,3,2,5,7,24,8.33,0.05,0.07,0.05,0.11,0.16,0.55,0,0,0.0
328,Trent Samuels-Thomas,LW,DRU,17.23,36,2,3,2,5,7,20,10.0,0.06,0.08,0.06,0.14,0.19,0.56,1,2,50.0
329,Sawyer Hannay,D,HAL,18.024,58,0,6,1,6,7,39,0.0,0.0,0.1,0.02,0.1,0.12,0.67,4,6,66.67
330,Jonathan Racine,D,SHA,17.301,68,2,5,0,7,7,66,3.03,0.03,0.07,0.0,0.1,0.1,0.97,0,0,0.0
331,Simon Tardif-Richard,C,DRU,17.273,48,5,1,1,6,7,47,10.64,0.1,0.02,0.02,0.12,0.15,0.98,17,41,41.46
332,Brett Hester,LW,VDO,17.128,39,5,1,1,6,7,33,15.15,0.13,0.03,0.03,0.15,0.18,0.85,7,14,50.0
333,Napessis Andre,D,CHI,17.807,32,2,4,1,6,7,23,8.7,0.06,0.12,0.03,0.19,0.22,0.72,0,0,0.0
334,Olivier Jodoin,LW,CAP,17.399,64,2,4,1,6,7,84,2.38,0.03,0.06,0.02,0.09,0.11,1.31,3,9,33.33
335,Jason Cameron,C,SNB,17.531,46,3,2,2,5,7,38,7.89,0.07,0.04,0.04,0.11,0.15,0.83,195,377,51.72
336,Kevin Bisaillon,RW,BAC,17.895,25,4,2,0,6,6,20,20.0,0.16,0.08,0.0,0.24,0.24,0.8,0,4,0.0
337,Kevin Fiset,RW,BAC,18.087,35,3,0,3,3,6,38,7.89,0.09,0.0,0.09,0.09,0.17,1.09,74,191,38.74
338,Mathieu Lavallee,RW,QUE,18.128,45,4,1,1,5,6,31,12.9,0.09,0.02,0.02,0.11,0.13,0.69,3,3,100.0
339,Antoine Laperriere,D,ROU/BAC,20.203,41,0,1,5,1,6,47,0.0,0.0,0.02,0.12,0.02,0.15,1.15,0,0,0.0
340,Alexandre Carrier,C,CAP,17.468,35,0,1,5,1,6,22,0.0,0.0,0.03,0.14,0.03,0.17,0.63,16,29,55.17
341,Mathieu Gagnon,D,SHA,17.879,49,1,2,3,3,6,42,2.38,0.02,0.04,0.06,0.06,0.12,0.86,0,0,0.0
342,Brett Malone,RW,MON,16.156,44,4,1,1,5,6,22,18.18,0.09,0.02,0.02,0.11,0.14,0.5,9,19,47.37
343,Francis Lambert-Lemay,D,DRU,17.142,51,0,3,3,3,6,22,0.0,0.0,0.06,0.06,0.06,0.12,0.43,0,1,0.0
344,Wes Herrett,D,CAP,18.128,62,0,3,3,3,6,21,0.0,0.0,0.05,0.05,0.05,0.1,0.34,0,1,0.0
345,Jean Kristoff Grenier,C,CAP,16.816,50,4,1,1,5,6,33,12.12,0.08,0.02,0.02,0.1,0.12,0.66,87,217,40.09
346,Olivier Houle,D,BAT,17.69,63,3,2,1,5,6,42,7.14,0.05,0.03,0.02,0.08,0.1,0.67,0,0,0.0
347,Mario Kurali,D,BAT,18.662,45,0,3,2,3,5,30,0.0,0.0,0.07,0.04,0.07,0.11,0.67,0,0,0.0
348,Andrew Smith,RW,VIC,18.957,50,1,2,2,3,5,25,4.0,0.02,0.04,0.04,0.06,0.1,0.5,0,3,0.0
349,Ryan Penny,C,MON,16.017,44,1,0,4,1,5,19,5.26,0.02,0.0,0.09,0.02,0.11,0.43,127,277,45.85
350,James Melindy,D,MON,16.761,40,4,0,1,4,5,22,18.18,0.1,0.0,0.03,0.1,0.12,0.55,0,0,0.0
351,Jeremie Fraser,D,BAT,16.03,31,0,2,3,2,5,18,0.0,0.0,0.06,0.1,0.06,0.16,0.58,0,0,0.0
352,Jeremy Barriault,D,CHI/ROU,17.914,44,2,2,1,4,5,19,10.53,0.05,0.05,0.02,0.09,0.11,0.43,0,2,0.0
353,Brad Yetman,D,PEI,19.332,18,1,2,2,3,5,12,8.33,0.06,0.11,0.11,0.17,0.28,0.67,0,0,0.0
354,Branden Eden,C,ROU,18.281,10,1,1,2,2,4,13,7.69,0.1,0.1,0.2,0.2,0.4,1.3,54,105,51.43
355,Julien Lepage,D,BAC,16.652,32,0,2,2,2,4,14,0.0,0.0,0.06,0.06,0.06,0.12,0.44,0,0,0.0
356,Robert McEwan,D,DRU/ROU,19.064,24,1,1,2,2,4,14,7.14,0.04,0.04,0.08,0.08,0.17,0.58,0,3,0.0
357,Brendan Duke,D,QUE,17.347,43,1,1,2,2,4,25,4.0,0.02,0.02,0.05,0.05,0.09,0.58,0,0,0.0
358,Jacob Conrad,LW,GAT,18.27,49,1,1,2,2,4,25,4.0,0.02,0.02,0.04,0.04,0.08,0.51,3,4,75.0
359,Connor Gagnon,C,VDO,17.928,24,2,1,1,3,4,31,6.45,0.08,0.04,0.04,0.12,0.17,1.29,70,139,50.36
360,Alexandre Leclerc,D,ROU,16.559,54,0,1,3,1,4,30,0.0,0.0,0.02,0.06,0.02,0.07,0.56,0,0,0.0
361,Vincent Richer,D,VIC,17.936,44,0,1,3,1,4,36,0.0,0.0,0.02,0.07,0.02,0.09,0.82,0,0,0.0
362,Michael Claffey,D,SHA,18.659,7,0,3,1,3,4,7,0.0,0.0,0.43,0.14,0.43,0.57,1.0,0,0,0.0
363,Troy Vance,D,VIC,17.12,23,1,2,1,3,4,8,12.5,0.04,0.09,0.04,0.13,0.17,0.35,0,0,0.0
364,Danick Malouin,D,BAC,20.485,20,2,1,1,3,4,36,5.56,0.1,0.05,0.05,0.15,0.2,1.8,0,0,0.0
365,Loic Leduc,D,CAP,16.255,36,1,2,1,3,4,12,8.33,0.03,0.06,0.03,0.08,0.11,0.33,0,0,0.0
366,Lance Pridham,D,MON,18.541,47,1,2,1,3,4,35,2.86,0.02,0.04,0.02,0.06,0.09,0.74,3,6,50.0
367,Mitchell Robillard,LW,DRU,17.454,33,1,2,1,3,4,18,5.56,0.03,0.06,0.03,0.09,0.12,0.55,81,167,48.5
368,Tyler Howe,RW,MON,19.483,42,1,2,1,3,4,25,4.0,0.02,0.05,0.02,0.07,0.1,0.6,0,1,0.0
369,Patrick Walsh,LW,QUE,16.406,35,0,3,1,3,4,22,0.0,0.0,0.09,0.03,0.09,0.11,0.63,23,86,26.74
370,Jason Seed,D,SNB/GAT,18.634,54,0,1,2,1,3,26,0.0,0.0,0.02,0.04,0.02,0.06,0.48,0,2,0.0
371,Patrick Dore,D,QUE/RIM,18.388,51,0,0,3,0,3,22,0.0,0.0,0.0,0.06,0.0,0.06,0.43,0,0,0.0
372,Mathieu Leduc,D,ROU,19.716,14,1,0,2,1,3,11,9.09,0.07,0.0,0.14,0.07,0.21,0.79,0,0,0.0
373,Matus Matis,RW,CHI,17.345,33,3,0,0,3,3,37,8.11,0.09,0.0,0.0,0.09,0.09,1.12,0,0,0.0
374,Danick Emond,D,CHI,17.402,45,0,1,2,1,3,21,0.0,0.0,0.02,0.04,0.02,0.07,0.47,0,1,0.0
375,Marc-Andre Levasseur,RW,CHI,18.533,28,0,2,1,2,3,39,0.0,0.0,0.07,0.04,0.07,0.11,1.39,22,48,45.83
376,Louick Marcotte,LW,PEI,16.688,20,2,1,0,3,3,20,10.0,0.1,0.05,0.0,0.15,0.15,1.0,1,2,50.0
377,Christophe Dery,LW,ROU,17.547,8,0,3,0,3,3,7,0.0,0.0,0.38,0.0,0.38,0.38,0.88,0,1,0.0
378,Scott Sandercock,RW,GAT,19.601,14,1,2,0,3,3,10,10.0,0.07,0.14,0.0,0.21,0.21,0.71,1,2,50.0
379,Mathieu Girard,LW,QUE,17.98,10,0,3,0,3,3,15,0.0,0.0,0.3,0.0,0.3,0.3,1.5,16,35,45.71
380,Sebastien Bergeron,LW,GAT/BAC,18.029,9,0,2,1,2,3,12,0.0,0.0,0.22,0.11,0.22,0.33,1.33,0,3,0.0
381,Jordan Carroll,LW,MON,19.346,20,2,0,1,2,3,31,6.45,0.1,0.0,0.05,0.1,0.15,1.55,43,94,45.74
