,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Moncton Wildcats,212,132,54.75,731,597,134,52.7,7309,6632,677,9.362,0.915,100.805
1,Halifax Mooseheads,212,119,54.183,725,652,73,54.29,7000,6072,928,9.968,0.899,99.845
2,Quebec Remparts,212,116,54.212,755,655,100,52.295,7237,6623,614,10.165,0.906,100.68
3,Cape Breton Screaming Eagles,212,109,51.988,679,627,52,50.8,6730,6779,-49,9.59,0.909,100.44
4,Chicoutimi Sagueneens,212,107,51.14,721,729,-8,47.755,6482,7125,-643,11.17,0.902,101.328
5,Shawinigan Cataractes,212,104,50.778,667,652,15,49.165,6308,6442,-134,10.012,0.904,100.42
6,Val-d'Or Foreurs,212,103,47.518,643,679,-36,48.978,6362,6488,-126,9.768,0.897,99.418
7,Baie-Comeau Drakkar,212,102,46.455,722,778,-56,47.075,6678,7232,-554,10.258,0.896,99.805
8,Rouyn-Noranda Huskies,212,100,50.845,794,782,12,50.132,7090,7101,-11,11.102,0.893,100.398
9,Rimouski Oceanic,212,97,50.618,807,876,-69,49.095,7015,7665,-650,11.502,0.892,100.62
10,Victoriaville Tigres,212,91,44.552,655,786,-131,47.768,6608,7065,-457,9.478,0.894,98.848
11,Gatineau Olympiques,140,90,55.385,522,416,106,53.375,4665,4072,593,11.0,0.9,101.03
12,Acadie-Bathurst Titan,212,87,44.1,623,747,-124,49.395,6756,6860,-104,8.675,0.894,98.08
13,Drummondville Voltigeurs,212,84,45.98,601,754,-153,46.872,5961,7152,-1191,9.835,0.899,99.748
14,Lewiston MAINEiacs,140,72,51.3,447,424,23,53.82,4772,4102,670,9.06,0.897,98.76
15,PEI Rocket,140,69,50.14,449,449,0,51.535,4416,4153,263,9.805,0.895,99.3
16,Hull Olympiques,72,40,54.51,266,222,44,52.32,2167,1975,192,12.07,0.889,101.01
17,Sherbrooke Castors,72,40,52.55,237,214,23,50.95,2277,2192,85,10.25,0.903,100.57
18,Montreal Rocket,72,34,49.52,256,261,-5,49.3,2205,2268,-63,11.41,0.886,100.06
