,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Moncton Wildcats,280,175,54.656,1070,823,247,52.378,9819,8401,1418,11.226,0.898,100.991
1,Cape Breton Screaming Eagles,280,168,57.895,1019,761,258,54.588,9600,8262,1338,10.806,0.906,101.338
2,Gatineau Olympiques,280,161,53.746,1078,900,178,50.946,9105,8396,709,12.47,0.89,101.477
3,Chicoutimi Sagueneens,280,156,53.735,1031,855,176,50.781,8689,8696,-7,11.525,0.898,101.266
4,Quebec Remparts,280,155,53.338,1113,955,158,50.906,9836,9205,631,11.708,0.895,101.176
5,Lewiston MAINEiacs,280,155,56.128,966,815,151,54.582,9671,8109,1562,10.295,0.902,100.455
6,Rouyn-Noranda Huskies,280,140,51.115,1088,1027,61,50.575,9456,9262,194,11.395,0.888,100.156
7,Drummondville Voltigeurs,280,138,50.71,957,944,13,52.811,9212,8576,636,10.231,0.889,99.158
8,Shawinigan Cataractes,280,130,47.332,963,976,-13,46.562,8504,9272,-768,11.146,0.892,100.354
9,Halifax Mooseheads,280,127,48.81,943,986,-43,49.625,9037,8936,101,10.651,0.89,99.612
10,PEI Rocket,280,124,49.548,942,994,-52,47.321,8455,9146,-691,11.526,0.896,101.135
11,Val-d'Or Foreurs,280,123,50.27,920,983,-63,50.765,8738,8926,-188,10.689,0.89,99.694
12,Acadie-Bathurst Titan,280,112,49.942,922,1040,-118,51.92,8997,8834,163,10.98,0.882,99.145
13,Rimouski Oceanic,280,111,43.901,1033,1168,-135,47.502,9202,10183,-981,10.21,0.881,98.25
14,Baie-Comeau Drakkar,280,110,48.118,953,1127,-174,49.344,8571,9570,-999,11.529,0.88,99.508
15,Victoriaville Tigres,280,106,47.194,872,1086,-214,46.834,8685,10032,-1347,10.358,0.899,100.281
16,St. John's Fog Devils,140,51,42.685,440,591,-151,47.14,4353,4883,-530,9.93,0.881,98.035
17,Saint John Sea Dogs,140,27,36.38,375,654,-279,43.305,3978,5219,-1241,9.33,0.876,96.955
