,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,eTOI,eTOI/GP,eG/60,eA1/60,eA2/60,eP1/60,eP/60,eSh/60,exG/60,QoT TOI,QoC TOI,QoT GF%,QoC GF%,GF%Rel,GF%,GF,GA,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
10,Nikita Jevpalovs,LW,BLB,19.518,125,77,41,36,118,154,384,19.695,0.615,0.33,0.285,0.935,1.225,3.065,26.425,0.425,1232.63,19.67,1.84,0.98,0.845,2.82,3.665,9.385,1.285,19.83,18.47,60.645,49.53,24.3,71.125,204,79,17,35,48.69,16,56,28.46,44,293,14.405,554,1013,54.46
11,Daniel Audette,C,SHE,17.86,128,50,71,28,121,149,420,12.09,0.395,0.55,0.22,0.945,1.17,3.28,23.225,0.365,1359.02,21.24,1.12,1.555,0.63,2.67,3.295,9.27,1.03,19.365,18.345,47.525,51.94,20.17,53.595,192,168,9,34,28.03,10,57,17.81,31,329,9.71,992,2391,42.21
12,Adam Erne,LW,QUE,18.906,108,62,48,38,110,148,453,13.325,0.56,0.455,0.345,1.015,1.36,4.175,26.84,0.495,1196.995,22.2,1.52,1.23,0.94,2.75,3.685,11.3,1.34,19.765,18.425,58.28,51.11,8.54,60.835,197,124,23,65,33.975,14,61,23.01,25,327,7.19,777,1440,53.95
13,Anthony Richard,C,VDO,17.236,132,68,45,30,113,143,438,15.83,0.515,0.34,0.23,0.855,1.085,3.32,27.685,0.42,1205.565,18.27,1.665,1.08,0.755,2.745,3.495,10.615,1.355,18.77,18.06,56.35,51.625,0.16,55.355,183,147,22,76,29.13,18,63,28.475,28,299,8.935,221,497,44.91
14,Christophe Lalonde,RW,MON/SHA,20.175,114,75,39,28,114,142,395,19.205,0.66,0.35,0.255,1.015,1.27,3.455,30.625,0.535,1250.62,21.89,1.82,0.965,0.705,2.785,3.49,9.47,1.465,19.22,18.18,56.195,49.015,16.46,60.545,202,135,16,54,30.555,21,71,31.275,38,270,14.12,317,776,40.84
15,Cameron Darcy,C,CAP/SHE,20.04,121,56,48,37,104,141,411,13.56,0.46,0.39,0.31,0.85,1.155,3.41,28.07,0.465,1243.295,20.59,1.34,1.145,0.9,2.485,3.385,9.935,1.355,19.42,18.26,52.925,51.11,19.305,58.835,202,140,8,46,16.375,11,74,13.69,37,291,12.775,1188,2240,53.025
16,Maxime St-Cyr,C,BAC/ROU,20.084,135,83,29,26,112,138,496,16.39,0.61,0.215,0.195,0.83,1.025,3.67,39.52,0.585,1332.25,19.72,1.825,0.67,0.58,2.495,3.07,11.06,1.76,18.1,18.04,55.62,49.415,12.38,59.575,195,134,25,85,29.325,22,93,21.825,36,318,11.15,1501,2790,54.085
17,Christopher Clapperton,LW,BLB/RIM,20.062,114,61,41,36,102,138,376,16.485,0.53,0.36,0.315,0.89,1.21,3.26,25.23,0.44,1112.955,19.53,1.635,1.105,0.97,2.74,3.71,10.035,1.355,18.89,18.255,59.765,49.73,17.465,67.21,181,89,12,46,26.775,17,62,27.5,32,268,12.225,63,119,44.885
18,Anthony Duclair,LW,QUE,18.556,85,65,46,22,111,133,284,21.89,0.715,0.52,0.26,1.23,1.495,3.225,23.89,0.525,901.18,20.495,2.065,1.515,0.775,3.585,4.355,9.44,1.525,19.45,18.405,57.3,51.685,16.55,65.05,157,87,15,60,28.125,18,43,40.18,32,181,16.745,29,82,31.99
19,Nicolas Aube-Kubel,RW,VDO,17.85,126,60,41,32,101,133,373,15.805,0.48,0.33,0.255,0.805,1.065,2.97,23.79,0.375,1106.37,17.62,1.605,1.095,0.87,2.7,3.57,10.09,1.29,18.93,17.86,56.86,49.76,10.655,62.635,187,111,14,46,29.905,19,66,26.635,27,261,10.065,53,127,39.57
20,Francis Perron,LW,ROU,17.91,132,45,51,35,96,131,384,11.675,0.345,0.385,0.265,0.735,1.0,2.935,18.435,0.285,1212.105,18.415,1.1,1.25,0.87,2.345,3.225,9.375,0.9,18.465,18.445,53.01,52.04,12.94,59.425,187,128,7,30,24.21,17,49,34.405,21,305,6.85,141,318,44.27
21,Laurent Dauphin,C,CHI,18.975,108,55,42,32,97,129,537,10.225,0.505,0.39,0.295,0.895,1.19,4.96,31.275,0.58,1225.945,22.655,1.34,1.025,0.775,2.365,3.135,13.115,1.54,18.48,18.42,48.86,51.485,23.62,59.2,173,120,18,65,27.855,12,73,16.445,25,399,6.14,1094,2050,53.37
22,Anthony Beauregard,C,VDO,18.334,136,39,57,32,96,128,246,15.985,0.29,0.42,0.235,0.705,0.94,1.81,15.85,0.235,1078.91,15.87,1.03,1.525,0.89,2.555,3.45,6.98,0.88,18.815,17.81,56.14,50.005,11.34,62.76,183,107,15,44,34.885,11,50,20.615,13,152,8.75,1173,2083,55.695
23,Mathieu Lemay,RW,ROU,19.24,134,63,38,26,101,127,469,12.885,0.47,0.28,0.195,0.75,0.945,3.49,24.275,0.36,1205.975,17.96,1.505,0.93,0.645,2.435,3.08,11.575,1.185,17.925,18.355,53.28,51.635,9.06,56.67,164,124,12,40,28.205,12,70,17.7,39,359,10.08,10,22,49.105
24,Anthony Beauvillier,C,SHA,16.771,131,51,51,25,102,127,515,8.76,0.385,0.385,0.19,0.765,0.96,3.905,27.825,0.42,1278.66,19.48,1.115,1.145,0.585,2.26,2.845,11.8,1.255,18.07,18.4,51.93,51.705,13.52,55.765,167,120,9,46,16.665,12,72,14.64,30,397,6.985,1574,2776,56.4
25,Frederic Gamelin,C,BAC,19.682,123,23,57,45,80,125,259,8.95,0.185,0.46,0.365,0.65,1.015,2.105,15.34,0.25,1202.745,19.505,0.585,1.435,1.12,2.015,3.135,6.485,0.785,18.765,18.235,57.52,50.305,10.305,60.7,193,132,10,41,26.84,6,39,15.87,7,179,4.745,1296,2382,54.4
26,Timo Meier,RW,HAL,17.437,127,61,34,29,95,124,503,11.505,0.49,0.27,0.235,0.76,1.0,4.005,32.195,0.515,1158.36,18.4,1.505,0.845,0.705,2.345,3.05,12.84,1.61,19.325,18.255,58.78,48.705,20.895,67.195,178,83,18,70,25.415,14,97,13.98,29,336,7.81,73,169,41.025
27,Pierre-Maxime Poudrier,C,VDO,19.843,136,51,43,28,94,122,312,16.415,0.375,0.315,0.21,0.69,0.895,2.295,22.54,0.33,1200.97,17.66,1.27,1.045,0.695,2.31,3.01,7.885,1.135,19.47,18.125,56.325,51.45,-4.05,51.955,182,164,14,61,22.905,19,63,30.455,18,188,9.62,1487,2860,51.95
28,Anthony Mantha,RW,VDO,18.998,57,57,45,18,102,120,285,20.0,1.0,0.79,0.32,1.79,2.11,5.0,50.47,0.89,1379.44,24.2,2.48,1.96,0.78,4.44,5.22,12.4,2.2,21.67,18.39,61.8,50.3,14.64,68.18,150,70,26,54,48.15,9,36,25.0,22,195,11.28,87,210,41.43
29,Michael Joly,RW,RIM,18.865,109,70,34,15,104,119,332,20.735,0.635,0.31,0.135,0.945,1.08,3.075,29.615,0.55,1022.275,18.62,2.035,1.01,0.425,3.04,3.47,9.95,1.79,19.245,18.335,59.665,50.81,14.875,67.785,167,79,22,68,32.18,22,65,33.775,26,199,12.475,56,103,57.48
30,Luca Ciampini,LW,HAL/BAC,20.024,133,48,32,38,80,118,358,12.925,0.36,0.24,0.285,0.595,0.88,2.685,23.235,0.35,1135.9,17.03,1.22,0.84,0.98,2.065,3.04,9.435,1.245,19.425,18.09,57.285,48.21,15.195,64.66,169,90,14,60,21.145,17,64,27.915,17,234,6.715,23,62,36.755
31,Nikolas Brouillard,D,DRU/QUE,19.103,129,29,52,37,81,118,343,8.415,0.23,0.405,0.285,0.63,0.915,2.67,14.93,0.235,1605.075,24.94,0.54,0.975,0.69,1.515,2.205,6.415,0.555,17.98,18.045,58.545,49.52,14.97,64.27,241,135,2,13,16.665,3,23,10.0,24,307,7.82,1,1,50.0
32,Philippe Sanche,RW,BLB,18.8,113,46,38,29,84,113,339,12.405,0.38,0.33,0.265,0.715,0.98,2.905,22.965,0.39,1060.51,18.455,1.195,1.09,0.9,2.28,3.185,9.35,1.23,19.79,18.365,60.87,49.965,29.53,76.54,175,54,11,56,21.875,14,55,23.2,21,228,8.53,119,291,48.125
33,Maxim Lazarev,LW,CAP,18.129,108,49,31,31,80,111,258,17.935,0.425,0.285,0.265,0.71,0.975,2.335,18.67,0.335,1004.485,18.35,1.38,0.92,0.85,2.3,3.15,7.63,1.085,18.645,17.825,53.315,48.56,11.775,58.495,168,115,8,39,20.24,15,41,39.41,26,178,13.455,16,35,43.335
34,Jeremy Gregoire,RW,BAC,18.528,97,55,40,15,95,110,424,12.895,0.58,0.425,0.165,1.005,1.17,4.525,28.455,0.605,983.32,20.87,1.675,1.225,0.465,2.9,3.365,12.99,1.735,18.79,18.17,57.185,50.27,20.755,66.065,153,74,18,78,24.77,14,68,20.865,23,278,7.945,197,328,57.74
35,Tim Wieser,LW,SHE,19.03,115,53,33,24,86,110,292,17.395,0.45,0.29,0.21,0.745,0.945,2.5,18.03,0.31,1073.935,18.605,1.425,0.965,0.655,2.385,3.045,7.96,0.975,19.595,18.335,48.235,51.22,21.77,57.89,160,114,11,30,34.69,11,44,24.73,31,218,13.43,15,41,39.41
36,Valentin Zykov,RW,BAC/GAT,18.839,95,44,34,31,78,109,303,14.72,0.465,0.36,0.32,0.825,1.145,3.18,22.605,0.47,859.535,18.13,1.545,1.185,1.055,2.73,3.785,10.53,1.565,19.075,18.36,60.41,48.595,26.555,75.455,151,47,14,60,23.61,9,52,17.56,21,191,11.145,42,76,29.575
37,Alexandre Goulet,C,CHA,17.946,131,61,30,18,91,109,331,18.56,0.465,0.23,0.14,0.695,0.835,2.535,30.39,0.465,1188.665,18.155,1.53,0.76,0.45,2.29,2.74,8.305,1.52,18.715,18.27,50.385,50.595,21.075,59.45,171,116,21,94,22.685,15,79,19.385,25,158,15.34,749,1445,52.115
38,Marcus Power,RW,ROU,20.173,67,31,49,29,80,109,230,13.48,0.46,0.73,0.43,1.19,1.63,3.43,27.89,0.42,1406.46,20.99,1.32,2.09,1.24,3.41,4.65,9.81,1.19,18.45,18.73,53.45,52.34,22.25,64.04,130,73,9,35,25.71,10,36,27.78,12,159,7.55,8,20,40.0
39,Guillaume Gauthier,LW,DRU/CAP/QUE,18.51,131,44,33,32,77,109,322,13.75,0.335,0.25,0.245,0.585,0.835,2.46,20.77,0.32,1114.46,17.02,1.19,0.89,0.86,2.075,2.935,8.665,1.115,19.175,17.92,57.595,48.67,14.625,63.99,177,100,12,49,25.17,9,50,18.335,23,223,10.195,72,165,43.555
40,Jonathan Drouin,C,HAL,18.47,46,29,44,35,73,108,216,13.43,0.63,0.96,0.76,1.59,2.35,4.7,26.55,0.58,1126.43,24.49,1.54,2.34,1.86,3.89,5.75,11.51,1.41,19.78,18.29,66.93,47.94,13.1,72.0,126,49,5,21,23.81,4,27,14.81,20,168,11.9,453,850,53.29
41,Charles-Eric Legare,RW,CAP/SHE/VIC,19.788,128,52,37,18,89,107,342,14.99,0.4,0.285,0.135,0.685,0.825,2.64,23.74,0.365,1078.21,16.76,1.41,1.015,0.48,2.425,2.905,9.355,1.3,18.64,18.055,51.465,50.545,4.68,50.855,144,134,12,46,25.175,12,58,21.325,28,238,11.42,12,42,29.63
42,Ryan Penny,C,ROU/MON,19.518,137,46,32,27,78,105,383,11.95,0.34,0.235,0.2,0.575,0.775,2.8,24.585,0.36,1249.915,18.33,1.075,0.76,0.63,1.835,2.465,9.25,1.19,18.6,18.445,51.825,52.255,0.745,50.39,161,148,13,58,22.415,16,73,22.07,17,252,6.665,1238,2474,50.05
43,Julien Gauthier,RW,VDO,16.418,130,47,30,26,77,103,325,13.065,0.355,0.235,0.195,0.58,0.775,2.455,21.68,0.33,1001.85,15.255,1.265,0.985,0.7,2.25,2.95,9.245,1.245,18.31,17.47,54.335,49.06,15.205,66.485,162,78,25,69,33.695,5,52,8.68,17,204,6.86,4,16,23.335
44,Nathan Noel,C,SNB,16.736,129,40,34,27,74,101,259,15.29,0.305,0.265,0.21,0.57,0.78,2.005,17.68,0.27,1056.015,16.375,1.135,0.965,0.76,2.095,2.855,7.35,0.995,18.145,18.24,48.115,49.095,17.565,56.79,133,100,15,43,36.07,5,32,14.25,20,184,10.895,969,1888,51.165
45,Alexandre Ranger,RW,BAC/CHI,18.578,123,47,34,20,81,101,379,12.485,0.385,0.275,0.165,0.67,0.835,3.145,23.325,0.385,1167.75,19.175,1.205,0.87,0.51,2.08,2.59,9.71,1.195,18.915,18.44,54.595,52.45,0.92,53.115,144,127,16,44,36.36,10,69,14.54,21,266,7.685,50,115,44.56
46,Kurt Etchegary,C,QUE,19.342,116,39,32,27,71,98,302,12.755,0.325,0.275,0.235,0.6,0.835,2.625,16.655,0.29,1050.25,18.195,1.095,0.905,0.77,2.0,2.765,8.645,0.95,19.66,18.325,56.84,52.275,-1.89,53.755,142,121,15,47,31.09,7,47,10.605,17,208,8.14,1400,2496,56.025
47,Jerome Verrier,RW,DRU/QUE,19.852,108,47,28,22,75,97,348,12.025,0.385,0.255,0.205,0.635,0.84,3.02,23.795,0.41,1005.3,18.18,1.23,0.83,0.675,2.06,2.735,9.795,1.335,19.745,18.225,57.425,50.7,14.61,64.25,150,77,14,59,17.995,13,63,19.13,20,226,8.245,144,258,56.505
48,Gabriel Gagne,RW,VIC,17.344,134,51,21,24,72,96,443,11.12,0.38,0.155,0.175,0.54,0.715,3.31,25.635,0.385,1157.115,17.27,1.28,0.55,0.625,1.83,2.46,11.47,1.29,18.6,18.08,51.94,49.73,18.865,62.86,165,97,11,59,17.67,9,64,12.45,31,320,9.56,10,26,42.485
49,Samuel Blais,LW,VIC,17.746,86,38,36,22,74,96,195,17.75,0.36,0.38,0.215,0.735,0.95,1.905,14.45,0.285,742.065,15.93,1.25,1.405,0.77,2.655,3.43,6.8,1.01,18.97,17.845,53.205,48.49,21.56,69.32,129,68,10,30,36.0,7,48,8.535,21,117,16.37,8,17,48.335
50,Danny Moynihan,C,HAL,18.272,130,42,33,21,75,96,296,13.01,0.33,0.26,0.165,0.59,0.755,2.31,19.985,0.31,997.03,15.5,1.175,0.955,0.615,2.125,2.74,8.82,1.155,18.095,17.785,56.665,47.885,17.23,66.555,142,69,9,46,17.915,7,61,8.535,26,189,13.045,1067,1906,55.14
51,Andrew Ryan,LW,HAL/BAT,20.166,120,45,33,17,78,95,309,14.445,0.38,0.275,0.145,0.66,0.8,2.595,24.63,0.42,1030.215,17.155,1.34,0.975,0.505,2.32,2.82,9.1,1.465,19.225,18.245,52.89,50.35,8.105,55.87,128,104,13,70,19.38,16,72,22.135,16,167,9.67,346,791,46.225
52,Julien Nantel,C,ROU,17.524,132,40,34,21,74,95,347,11.275,0.31,0.26,0.16,0.565,0.725,2.645,20.165,0.31,1023.59,15.56,1.15,0.985,0.605,2.135,2.74,10.085,1.175,17.945,18.265,52.85,52.385,11.08,58.945,131,91,12,53,22.5,5,55,9.22,23,239,8.78,716,1472,49.355
53,Dominic Talbot-Tassi,D,BLB/SHE/MON,20.078,132,21,36,37,57,94,204,10.61,0.155,0.27,0.28,0.43,0.715,1.54,7.79,0.12,1537.16,23.275,0.41,0.695,0.72,1.11,1.83,3.97,0.305,18.18,18.07,52.31,50.94,12.48,56.495,221,168,5,6,83.335,3,11,28.335,13,187,7.3,0,0,0.0
54,Samuel Hodhod,LW,BLB/CHI,20.084,111,28,42,24,70,94,202,13.63,0.25,0.37,0.22,0.62,0.845,1.87,14.165,0.255,951.685,17.185,0.87,1.3,0.77,2.165,2.94,6.52,0.89,19.07,18.245,53.545,50.905,23.09,65.555,144,75,4,17,22.915,10,55,18.18,14,130,10.685,92,238,29.735
55,Guillaume Gelinas,D,VDO,20.255,67,23,40,29,63,92,284,8.1,0.34,0.6,0.43,0.94,1.37,4.24,16.89,0.25,1814.48,27.08,0.76,1.32,0.96,2.08,3.04,9.39,0.56,19.77,18.31,61.4,51.62,9.07,62.95,158,93,2,7,28.57,2,5,40.0,19,272,6.99,0,0,0.0
56,Oliver Cooper,LW,SNB/CHA,18.972,132,43,29,19,72,91,259,16.22,0.32,0.22,0.145,0.54,0.685,1.955,21.985,0.33,1065.075,16.07,1.185,0.795,0.545,1.98,2.525,7.34,1.265,18.58,18.18,48.615,50.31,20.13,57.785,132,94,14,55,24.93,10,55,17.44,19,149,12.96,32,73,43.285
57,Nicolas Roy,C,CHI,17.108,131,32,35,24,67,91,276,11.87,0.245,0.265,0.185,0.51,0.695,2.1,18.68,0.28,1096.16,16.715,0.88,0.955,0.65,1.83,2.485,7.51,1.015,18.395,18.32,48.505,52.06,15.99,54.48,135,112,10,62,15.975,11,47,23.875,11,167,7.015,1139,2308,49.015
58,Spencer Smallman,RW,SNB,17.516,132,35,32,24,67,91,248,13.76,0.265,0.24,0.185,0.505,0.69,1.88,16.06,0.24,1104.365,16.73,0.94,0.85,0.66,1.79,2.45,6.705,0.87,18.23,18.335,47.395,50.895,16.53,56.555,145,110,15,53,28.55,11,46,22.62,9,149,5.705,56,160,32.775
59,Dmytro Timashov,LW,QUE,17.955,66,19,37,34,56,90,127,14.96,0.29,0.56,0.52,0.85,1.36,1.92,14.19,0.22,1217.37,18.44,0.94,1.82,1.68,2.76,4.44,6.26,0.7,19.98,18.24,58.28,49.11,20.25,66.67,116,58,6,22,27.27,2,17,11.76,11,88,12.5,4,6,66.67
60,Christophe Lalancette,C,DRU,19.862,109,27,37,24,64,88,238,12.175,0.255,0.335,0.2,0.59,0.79,2.115,17.8,0.315,1004.79,18.26,0.83,1.1,0.65,1.93,2.58,6.935,1.025,18.995,18.36,52.53,51.295,8.055,55.28,140,104,8,54,19.45,6,49,12.005,13,135,10.36,1262,2437,51.45
61,Joey Ratelle,LW,DRU,17.97,133,54,21,12,75,87,349,15.355,0.405,0.16,0.09,0.565,0.655,2.625,27.415,0.41,1128.275,16.985,1.42,0.555,0.325,1.97,2.295,9.225,1.45,18.17,18.0,53.33,50.35,7.935,56.085,129,107,21,86,23.795,13,77,17.445,20,186,10.74,18,52,30.21
62,Vaclav Karabacek,RW,GAT/BAC,17.871,124,38,27,22,65,87,350,11.09,0.305,0.215,0.18,0.52,0.7,2.805,20.535,0.33,971.79,15.655,1.17,0.825,0.695,1.995,2.685,10.7,1.26,18.435,18.215,53.13,51.31,15.3,61.3,121,76,12,49,27.02,10,60,16.665,16,241,6.825,11,21,51.47
63,Jeremy Roy,D,SHE,16.84,110,19,34,34,53,87,278,6.44,0.165,0.33,0.32,0.495,0.81,2.51,8.48,0.155,1416.545,25.805,0.38,0.765,0.735,1.145,1.885,5.845,0.365,18.42,18.365,47.0,52.51,19.785,53.91,187,164,6,10,58.335,1,7,12.5,12,261,4.305,1,1,50.0
64,Jeremie Fraser,D,VDO,19.531,105,16,33,38,49,87,218,6.85,0.155,0.32,0.36,0.475,0.835,2.095,6.97,0.135,1260.245,24.07,0.37,0.765,0.91,1.13,2.04,5.12,0.325,18.45,18.325,56.855,52.53,-3.9,53.11,190,167,3,7,25.0,3,10,25.0,10,201,5.03,1,2,50.0
65,Emile Poirier,LW,GAT,18.755,63,43,29,15,72,87,210,20.48,0.68,0.46,0.24,1.14,1.38,3.33,32.96,0.52,1330.28,21.12,1.94,1.31,0.68,3.25,3.92,9.47,1.49,19.01,18.54,54.84,52.94,15.39,60.77,110,71,16,42,38.1,11,35,31.43,16,133,12.03,9,29,31.03
66,Georgs Golovkovs,RW,DRU,18.68,120,29,32,25,61,86,195,15.02,0.24,0.27,0.205,0.505,0.72,1.63,13.205,0.22,953.0,15.9,0.91,1.005,0.785,1.915,2.705,6.145,0.83,18.175,17.925,53.08,49.575,18.885,64.03,131,74,5,35,12.86,11,35,30.43,13,125,10.305,281,655,40.7
67,Marc-Olivier Roy,C,BLB/QUE,19.361,98,40,28,17,68,85,240,16.415,0.4,0.29,0.185,0.69,0.875,2.43,16.775,0.345,833.81,17.06,1.41,1.02,0.64,2.425,3.07,8.55,1.21,19.055,18.39,57.79,51.01,9.275,60.7,116,78,13,38,34.165,11,37,28.5,16,165,9.39,446,936,47.765
68,Taylor Burke,RW,GAT/MON/QUE,19.734,112,38,21,26,59,85,219,17.39,0.34,0.19,0.235,0.525,0.76,1.955,18.325,0.325,961.86,17.18,1.175,0.66,0.8,1.84,2.64,6.87,1.145,19.075,18.435,53.64,52.06,-0.045,55.11,136,110,16,50,31.98,7,48,13.885,15,121,12.845,1341,2401,55.85
69,Yan Pavel Laplante,LW,VIC/CHA/GAT,18.898,113,45,26,13,71,84,397,11.34,0.405,0.235,0.115,0.64,0.755,3.545,27.665,0.5,1096.315,19.44,1.245,0.725,0.355,1.965,2.32,10.935,1.535,19.115,18.285,52.465,51.235,1.315,54.22,141,120,13,70,16.005,10,69,14.58,22,258,8.47,233,498,46.1
70,Philippe Gadoury,C,HAL,20.065,78,48,19,17,67,84,266,22.995,0.76,0.27,0.145,1.03,1.175,3.36,19.72,0.53,720.095,18.22,2.54,0.89,0.46,3.43,3.89,11.065,1.755,20.435,17.785,61.7,46.06,20.955,75.88,121,50,19,46,45.105,13,61,25.6,16,159,14.485,220,476,36.685
71,Loik Leveille,D,CAP/CHI,17.472,135,20,28,36,48,84,328,5.96,0.145,0.205,0.265,0.355,0.62,2.425,8.33,0.125,1506.175,22.305,0.395,0.555,0.7,0.95,1.65,6.5,0.325,17.46,18.095,52.125,50.94,7.98,54.84,199,163,3,10,33.335,2,4,50.0,15,314,4.545,0,0,0.0
72,Frederik Gauthier,C,RIM,18.89,91,34,33,17,67,84,216,15.955,0.38,0.355,0.175,0.74,0.91,2.395,14.925,0.325,864.33,19.01,1.21,1.125,0.55,2.335,2.885,7.545,1.03,19.395,18.58,59.145,52.145,6.045,61.25,140,90,8,41,19.805,8,31,25.42,18,144,12.855,1274,2479,51.78
73,Vincent Dunn,LW,GAT/RIM,18.504,96,50,16,17,66,83,324,15.25,0.515,0.165,0.175,0.685,0.86,3.37,22.035,0.46,829.56,17.24,1.785,0.585,0.595,2.365,2.96,11.755,1.58,19.115,18.14,57.64,51.12,20.935,67.61,121,60,17,45,36.235,12,54,20.835,21,225,9.33,260,508,52.075
74,Alexandre Carrier,D,GAT,17.437,135,15,51,17,66,83,228,5.93,0.11,0.375,0.125,0.49,0.615,1.685,7.95,0.115,1594.535,23.61,0.27,0.94,0.32,1.21,1.53,4.22,0.295,17.825,18.63,53.7,53.495,1.34,52.375,210,190,4,12,31.25,3,10,29.165,8,206,3.315,0,3,0.0
75,Kameron Kielly,C,CHA,17.255,133,26,29,25,55,80,279,9.195,0.195,0.215,0.19,0.41,0.6,2.095,15.03,0.225,1095.395,16.47,0.71,0.79,0.68,1.5,2.18,7.62,0.82,18.285,18.205,49.145,50.39,5.645,49.81,123,124,6,45,13.095,8,51,15.69,12,183,6.375,1050,1989,52.045
76,Darcy Ashley,RW,HAL,20.57,48,30,31,19,61,80,149,20.13,0.62,0.65,0.4,1.27,1.67,3.1,20.25,0.42,1001.35,20.86,1.8,1.86,1.14,3.66,4.79,8.93,1.21,20.38,18.17,67.31,48.05,5.52,68.42,104,48,4,17,23.53,8,28,28.57,18,104,17.31,292,594,49.16
77,Daniel Walcott,D,BLB,20.07,121,17,30,33,47,80,200,8.475,0.14,0.245,0.285,0.385,0.67,1.645,8.155,0.13,1468.42,24.44,0.345,0.615,0.685,0.955,1.64,4.065,0.33,18.22,18.435,60.715,51.38,4.16,59.675,200,135,4,12,31.25,1,11,10.0,12,177,6.765,0,1,0.0
78,Julien Pelletier,LW,CAP/ROU,17.716,120,35,27,17,62,79,198,16.915,0.28,0.225,0.135,0.51,0.65,1.64,13.72,0.23,896.745,14.91,1.12,0.925,0.55,2.05,2.595,6.61,0.92,18.395,17.975,51.815,49.89,3.515,51.965,112,100,7,22,31.815,7,27,24.705,21,149,13.06,11,21,48.125
