,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
10,Kevin Hancock,LW,OS,18.541,68.0,30.0,33.0,22.0,63.0,85.0,225.0,13.33,0.44,0.49,0.32,0.93,1.25,3.31,27.43,0.4,4.0,26.0,15.38,8.0,43.0,18.6,18.0,156.0,11.54,467.0,899.0,51.95
11,Jeremy Bracco,RW,WSR/KIT,19.499,57.0,25.0,39.0,19.0,64.0,83.0,159.0,15.72,0.44,0.68,0.33,1.12,1.46,2.79,23.04,0.4,3.0,25.0,12.0,8.0,32.0,25.0,14.0,102.0,13.73,0.0,1.0,0.0
12,Jason Robertson,RW,KGN,17.153,68.0,42.0,23.0,16.0,65.0,81.0,301.0,13.95,0.62,0.34,0.24,0.96,1.19,4.43,41.14,0.61,9.0,40.0,22.5,9.0,55.0,16.36,24.0,206.0,11.65,1.0,4.0,25.0
13,Darren Raddysh,D,ER,20.548,62.0,16.0,31.0,34.0,47.0,81.0,198.0,8.08,0.26,0.5,0.55,0.76,1.31,3.19,13.54,0.22,1.0,7.0,14.29,2.0,12.0,16.67,13.0,179.0,7.26,0.0,1.0,0.0
14,Bobby MacIntyre,LW,SSM,20.02,63.0,28.0,28.0,24.0,56.0,80.0,199.0,14.07,0.44,0.44,0.38,0.89,1.27,3.16,22.89,0.36,5.0,25.0,20.0,9.0,27.0,33.33,14.0,147.0,9.52,26.0,79.0,32.91
15,Owen Tippett,RW,MISS,17.58,60.0,44.0,18.0,13.0,62.0,75.0,284.0,15.49,0.73,0.3,0.22,1.03,1.25,4.73,31.39,0.52,14.0,28.0,50.0,6.0,46.0,13.04,24.0,210.0,11.43,13.0,39.0,33.33
16,Dylan Strome,C,ER,19.527,35.0,22.0,34.0,19.0,56.0,75.0,143.0,15.38,0.63,0.97,0.54,1.6,2.14,4.09,21.11,0.6,5.0,23.0,21.74,5.0,29.0,17.24,12.0,91.0,13.19,380.0,637.0,59.65
17,Jonah Gadjovich,LW,OS,17.928,60.0,46.0,14.0,14.0,60.0,74.0,275.0,16.73,0.77,0.23,0.23,1.0,1.23,4.58,38.39,0.64,9.0,39.0,23.08,12.0,47.0,25.53,25.0,189.0,13.23,4.0,10.0,40.0
18,Michael McLeod,C,MISS,18.615,57.0,27.0,28.0,18.0,55.0,73.0,174.0,15.52,0.47,0.49,0.32,0.96,1.28,3.05,25.47,0.45,15.0,44.0,34.09,6.0,28.0,21.43,6.0,102.0,5.88,834.0,1362.0,61.23
19,Santino Centorame,D,OS,20.384,68.0,7.0,29.0,37.0,36.0,73.0,162.0,4.32,0.1,0.43,0.54,0.53,1.07,2.38,11.95,0.18,1.0,6.0,16.67,0.0,7.0,0.0,6.0,149.0,4.03,1.0,4.0,25.0
20,Dmitry Sokolov,RW,SBY,18.423,64.0,48.0,17.0,7.0,65.0,72.0,268.0,17.91,0.75,0.27,0.11,1.02,1.12,4.19,37.79,0.59,13.0,40.0,32.5,11.0,32.0,34.38,24.0,196.0,12.24,2.0,7.0,28.57
21,JJ Piccinich,RW,LDN,20.261,66.0,26.0,31.0,14.0,57.0,71.0,169.0,15.38,0.39,0.47,0.21,0.86,1.08,2.56,26.08,0.4,8.0,34.0,23.53,6.0,35.0,17.14,12.0,100.0,12.0,41.0,78.0,52.56
22,Hayden Hodgson,RW,SAG,20.54,67.0,38.0,18.0,11.0,56.0,67.0,237.0,16.03,0.57,0.27,0.16,0.84,1.0,3.54,29.04,0.43,7.0,39.0,17.95,13.0,42.0,30.95,18.0,156.0,11.54,49.0,93.0,52.69
23,Brett McKenzie,C,NB,19.513,67.0,29.0,21.0,17.0,50.0,67.0,286.0,10.14,0.43,0.31,0.25,0.75,1.0,4.27,33.53,0.5,2.0,21.0,9.52,11.0,57.0,19.3,16.0,208.0,7.69,602.0,1413.0,42.6
24,Robert Thomas,C,LDN,17.208,66.0,16.0,34.0,16.0,50.0,66.0,127.0,12.6,0.24,0.52,0.24,0.76,1.0,1.92,16.48,0.25,4.0,21.0,19.05,2.0,31.0,6.45,10.0,75.0,13.33,632.0,1114.0,56.73
25,Zachary Senyshyn,RW,SSM,19.464,59.0,42.0,16.0,7.0,58.0,65.0,261.0,16.09,0.71,0.27,0.12,0.98,1.1,4.42,40.74,0.69,17.0,67.0,25.37,11.0,38.0,28.95,14.0,156.0,8.97,3.0,12.0,25.0
26,Steve Harland,RW,NB,20.351,68.0,27.0,28.0,10.0,55.0,65.0,163.0,16.56,0.4,0.41,0.15,0.81,0.96,2.4,21.84,0.32,11.0,26.0,42.31,6.0,28.0,21.43,10.0,109.0,9.17,3.0,14.0,21.43
27,Nicholas Caamano,RW,FLNT,18.024,67.0,35.0,15.0,14.0,50.0,64.0,259.0,13.51,0.52,0.22,0.21,0.75,0.96,3.87,39.36,0.59,9.0,54.0,16.67,13.0,53.0,24.53,13.0,152.0,8.55,13.0,32.0,40.62
28,Kyle Maksimovich,LW,ER,18.519,64.0,16.0,29.0,19.0,45.0,64.0,145.0,11.03,0.25,0.45,0.3,0.7,1.0,2.27,17.59,0.27,2.0,15.0,13.33,3.0,19.0,15.79,11.0,111.0,9.91,30.0,61.0,49.18
29,Anthony Cirelli,C,ER/OSH,19.171,51.0,25.0,21.0,18.0,46.0,64.0,160.0,15.62,0.49,0.41,0.35,0.9,1.25,3.14,22.02,0.43,8.0,40.0,20.0,6.0,24.0,25.0,11.0,96.0,11.46,579.0,1010.0,57.33
30,Boris Katchouk,RW,SSM,18.245,66.0,35.0,18.0,11.0,53.0,64.0,189.0,18.52,0.53,0.27,0.17,0.8,0.97,2.86,30.05,0.46,10.0,36.0,27.78,11.0,42.0,26.19,14.0,111.0,12.61,58.0,127.0,45.67
31,Nikita Korostelev,RW,PBO/SAR,19.601,55.0,29.0,25.0,10.0,54.0,64.0,193.0,15.03,0.53,0.45,0.18,0.98,1.16,3.51,24.38,0.44,10.0,26.0,38.46,2.0,22.0,9.09,17.0,145.0,11.72,5.0,12.0,41.67
32,Domenico Commisso,C,OSH,18.571,68.0,19.0,33.0,11.0,52.0,63.0,170.0,11.18,0.28,0.49,0.16,0.76,0.93,2.5,23.41,0.34,4.0,32.0,12.5,5.0,25.0,20.0,10.0,113.0,8.85,500.0,942.0,53.08
33,Warren Foegele,C,ER/KGN,20.458,61.0,27.0,22.0,14.0,49.0,63.0,228.0,11.84,0.44,0.36,0.23,0.8,1.03,3.74,29.42,0.48,10.0,52.0,19.23,3.0,27.0,11.11,14.0,149.0,9.4,529.0,880.0,60.11
34,Austen Keating,C,OTT,17.528,67.0,22.0,24.0,17.0,46.0,63.0,140.0,15.71,0.33,0.36,0.25,0.69,0.94,2.09,22.5,0.34,9.0,34.0,26.47,6.0,28.0,21.43,7.0,78.0,8.97,165.0,329.0,50.15
35,Matthew Timms,D,PBO,18.347,68.0,11.0,25.0,27.0,36.0,63.0,129.0,8.53,0.16,0.37,0.4,0.53,0.93,1.9,9.11,0.13,1.0,4.0,25.0,1.0,5.0,20.0,9.0,120.0,7.5,0.0,1.0,0.0
36,Janne Kuokkanen,C,LDN,18.311,60.0,26.0,17.0,19.0,43.0,62.0,158.0,16.46,0.43,0.28,0.32,0.72,1.03,2.63,20.47,0.34,10.0,31.0,32.26,4.0,21.0,19.05,12.0,106.0,11.32,30.0,62.0,48.39
37,Morgan Frost,C,SSM,17.342,67.0,20.0,25.0,17.0,45.0,62.0,142.0,14.08,0.3,0.37,0.25,0.67,0.93,2.12,16.66,0.25,6.0,17.0,35.29,4.0,23.0,17.39,10.0,102.0,9.8,461.0,874.0,52.75
38,Drake Rymsha,C,SAR/OTT,18.111,65.0,35.0,14.0,13.0,49.0,62.0,194.0,18.04,0.54,0.22,0.2,0.75,0.95,2.98,26.01,0.4,12.0,34.0,35.29,9.0,48.0,18.75,14.0,112.0,12.5,778.0,1333.0,58.36
39,Steven Lorentz,C,PBO,20.425,66.0,30.0,18.0,14.0,48.0,62.0,251.0,11.95,0.45,0.27,0.21,0.73,0.94,3.8,34.71,0.53,6.0,33.0,18.18,6.0,46.0,13.04,18.0,172.0,10.47,544.0,991.0,54.89
40,Matthew Strome,LW,HAM,17.692,66.0,34.0,16.0,12.0,50.0,62.0,181.0,18.78,0.52,0.24,0.18,0.76,0.94,2.74,25.82,0.39,14.0,38.0,36.84,9.0,37.0,24.32,11.0,106.0,10.38,66.0,159.0,41.51
41,Johnny Corneil,LW,NIAG,19.083,67.0,31.0,19.0,12.0,50.0,62.0,151.0,20.53,0.46,0.28,0.18,0.75,0.93,2.25,21.47,0.32,11.0,22.0,50.0,8.0,31.0,25.81,12.0,98.0,12.24,15.0,35.0,42.86
42,Gabriel Vilardi,C,WSR,17.085,49.0,29.0,19.0,13.0,48.0,61.0,150.0,19.33,0.59,0.39,0.27,0.98,1.24,3.06,24.4,0.5,7.0,24.0,29.17,5.0,33.0,15.15,17.0,93.0,18.28,136.0,266.0,51.13
43,Conor Timmins,D,SSM,17.994,67.0,7.0,30.0,24.0,37.0,61.0,141.0,4.96,0.1,0.45,0.36,0.55,0.91,2.1,10.65,0.16,1.0,6.0,16.67,0.0,3.0,0.0,6.0,132.0,4.55,5.0,8.0,62.5
44,Filip Hronek,D,SAG,18.87,59.0,14.0,23.0,23.0,37.0,60.0,235.0,5.96,0.24,0.39,0.39,0.63,1.02,3.98,17.04,0.29,1.0,12.0,8.33,1.0,10.0,10.0,12.0,213.0,5.63,5.0,14.0,35.71
45,Joseph Garreffa,RW,KIT,17.104,68.0,25.0,15.0,20.0,40.0,60.0,128.0,19.53,0.37,0.22,0.29,0.59,0.88,1.88,15.59,0.23,6.0,22.0,27.27,5.0,19.0,26.32,14.0,87.0,16.09,59.0,132.0,44.7
46,Jonathan Ang,C,PBO,18.623,67.0,27.0,13.0,19.0,40.0,59.0,167.0,16.17,0.4,0.19,0.28,0.6,0.88,2.49,23.74,0.35,6.0,28.0,21.43,4.0,31.0,12.9,17.0,108.0,15.74,100.0,240.0,41.67
47,Aaron Luchuk,C,WSR,19.447,68.0,28.0,21.0,10.0,49.0,59.0,183.0,15.3,0.41,0.31,0.15,0.72,0.87,2.69,26.91,0.4,9.0,35.0,25.71,7.0,27.0,25.93,12.0,121.0,9.92,594.0,1103.0,53.85
48,Ryan Mantha,D,NIAG,20.244,65.0,17.0,22.0,19.0,39.0,58.0,317.0,5.36,0.26,0.34,0.29,0.6,0.89,4.88,18.6,0.29,0.0,6.0,0.0,1.0,14.0,7.14,16.0,297.0,5.39,1.0,2.0,50.0
49,Anthony Salinitri,LW,SAR,18.533,66.0,28.0,21.0,9.0,49.0,58.0,193.0,14.51,0.42,0.32,0.14,0.74,0.88,2.92,26.9,0.41,9.0,32.0,28.12,7.0,30.0,23.33,12.0,131.0,9.16,354.0,711.0,49.79
50,Cordell James,C,OS/BAR,20.255,64.0,34.0,13.0,10.0,47.0,57.0,176.0,19.32,0.53,0.2,0.16,0.73,0.89,2.75,26.25,0.41,8.0,34.0,23.53,11.0,34.0,32.35,15.0,108.0,13.89,769.0,1453.0,52.92
51,Ivan Lodnia,RW,ER,17.043,66.0,24.0,18.0,15.0,42.0,57.0,171.0,14.04,0.36,0.27,0.23,0.64,0.86,2.59,21.62,0.33,5.0,27.0,18.52,6.0,29.0,20.69,13.0,115.0,11.3,45.0,97.0,46.39
52,Michael Cramarossa,LW,HAM,20.313,67.0,21.0,19.0,17.0,40.0,57.0,134.0,15.67,0.31,0.28,0.25,0.6,0.85,2.0,19.56,0.29,8.0,27.0,29.63,4.0,20.0,20.0,9.0,87.0,10.34,8.0,19.0,42.11
53,Will Bitten,C,HAM,18.185,65.0,23.0,25.0,9.0,48.0,57.0,172.0,13.37,0.35,0.38,0.14,0.74,0.88,2.65,25.0,0.38,8.0,32.0,25.0,6.0,32.0,18.75,9.0,108.0,8.33,220.0,522.0,42.15
54,Jeff King,D,SAR,20.562,66.0,13.0,22.0,21.0,35.0,56.0,127.0,10.24,0.2,0.33,0.32,0.53,0.85,1.92,9.34,0.14,0.0,6.0,0.0,2.0,11.0,18.18,11.0,110.0,10.0,1.0,3.0,33.33
55,Anthony Stefano,LW,BAR,20.699,62.0,22.0,25.0,9.0,47.0,56.0,174.0,12.64,0.35,0.4,0.15,0.76,0.9,2.81,19.09,0.31,6.0,30.0,20.0,6.0,24.0,25.0,10.0,120.0,8.33,56.0,126.0,44.44
56,Ryan Merkley,D,GUE,16.088,62.0,12.0,30.0,13.0,42.0,55.0,155.0,7.74,0.19,0.48,0.21,0.68,0.89,2.5,11.75,0.19,0.0,7.0,0.0,1.0,8.0,12.5,11.0,140.0,7.86,0.0,1.0,0.0
57,Logan DeNoble,C,PBO,18.919,67.0,34.0,15.0,6.0,49.0,55.0,173.0,19.65,0.51,0.22,0.09,0.73,0.82,2.58,26.35,0.39,12.0,36.0,33.33,7.0,34.0,20.59,15.0,103.0,14.56,71.0,124.0,57.26
58,Sam Miletic,LW,LDN,19.368,65.0,37.0,14.0,4.0,51.0,55.0,205.0,18.05,0.57,0.22,0.06,0.78,0.85,3.15,27.36,0.42,10.0,41.0,24.39,8.0,38.0,21.05,19.0,126.0,15.08,18.0,36.0,50.0
59,Isaac Ratcliffe,LW,GUE,17.583,67.0,28.0,14.0,12.0,42.0,54.0,179.0,15.64,0.42,0.21,0.18,0.63,0.81,2.67,23.04,0.34,7.0,31.0,22.58,8.0,36.0,22.22,13.0,112.0,11.61,20.0,53.0,37.74
60,Tim Gettinger,LW,SSM,18.423,62.0,31.0,15.0,8.0,46.0,54.0,204.0,15.2,0.5,0.24,0.13,0.74,0.87,3.29,22.73,0.37,7.0,18.0,38.89,6.0,30.0,20.0,18.0,156.0,11.54,34.0,62.0,54.84
61,Mathieu Henderson,D,FLNT,20.69,68.0,10.0,22.0,22.0,32.0,54.0,141.0,7.09,0.15,0.32,0.32,0.47,0.79,2.07,9.61,0.14,0.0,1.0,0.0,2.0,13.0,15.38,8.0,127.0,6.3,3.0,5.0,60.0
62,Kyle Pettit,C,ER,20.658,66.0,26.0,19.0,9.0,45.0,54.0,114.0,22.81,0.39,0.29,0.14,0.68,0.82,1.73,16.03,0.24,9.0,25.0,36.0,8.0,31.0,25.81,9.0,58.0,15.52,677.0,1142.0,59.28
63,David Levin,LW,SBY,17.0,66.0,18.0,19.0,16.0,37.0,53.0,142.0,12.68,0.27,0.29,0.24,0.56,0.8,2.15,17.73,0.27,3.0,21.0,14.29,6.0,17.0,35.29,9.0,104.0,8.65,432.0,949.0,45.52
64,Mitchell Stephens,C,LDN/SAG,19.609,51.0,22.0,18.0,13.0,40.0,53.0,174.0,12.64,0.43,0.35,0.25,0.78,1.04,3.41,22.56,0.44,4.0,23.0,17.39,8.0,25.0,32.0,10.0,126.0,7.94,428.0,799.0,53.57
65,Mitchell Vande Sompel,D,LDN/OSH,19.592,67.0,20.0,13.0,20.0,33.0,53.0,165.0,12.12,0.3,0.19,0.3,0.49,0.79,2.46,14.18,0.21,3.0,6.0,50.0,3.0,9.0,33.33,14.0,150.0,9.33,1.0,6.0,16.67
66,Spencer Watson,RW,MISS,20.392,41.0,28.0,13.0,12.0,41.0,53.0,169.0,16.57,0.68,0.32,0.29,1.0,1.29,4.12,25.05,0.61,8.0,26.0,30.77,8.0,35.0,22.86,12.0,108.0,11.11,12.0,31.0,38.71
67,Lucas Chiodo,LW,BAR,17.876,68.0,22.0,20.0,11.0,42.0,53.0,134.0,16.42,0.32,0.29,0.16,0.62,0.78,1.97,15.7,0.23,6.0,26.0,23.08,5.0,21.0,23.81,11.0,87.0,12.64,1.0,7.0,14.29
68,Medric Mercier,D,OSH/SSM,19.913,67.0,22.0,10.0,20.0,32.0,52.0,186.0,11.83,0.33,0.15,0.3,0.48,0.78,2.78,11.9,0.18,1.0,1.0,100.0,0.0,4.0,0.0,21.0,181.0,11.6,0.0,2.0,0.0
69,Jack Studnicka,C,OSH,17.575,64.0,18.0,20.0,14.0,38.0,52.0,152.0,11.84,0.28,0.31,0.22,0.59,0.81,2.38,16.4,0.26,6.0,23.0,26.09,6.0,31.0,19.35,6.0,98.0,6.12,503.0,950.0,52.95
70,Connor Bunnaman,C,KIT,18.418,64.0,37.0,5.0,10.0,42.0,52.0,164.0,22.56,0.58,0.08,0.16,0.66,0.81,2.56,27.91,0.44,17.0,47.0,36.17,12.0,37.0,32.43,8.0,80.0,10.0,283.0,530.0,53.4
71,Eric Henderson,LW,OSH,18.399,65.0,22.0,23.0,7.0,45.0,52.0,155.0,14.19,0.34,0.35,0.11,0.69,0.8,2.38,21.72,0.33,9.0,39.0,23.08,4.0,33.0,12.12,9.0,83.0,10.84,5.0,11.0,45.45
72,Graham Knott,LW,WSR/NIAG,19.672,59.0,15.0,26.0,11.0,41.0,52.0,124.0,12.1,0.25,0.44,0.19,0.69,0.88,2.1,15.17,0.26,7.0,17.0,41.18,4.0,24.0,16.67,4.0,83.0,4.82,400.0,769.0,52.02
73,Stephen Desrocher,D,KGN,20.638,65.0,12.0,16.0,23.0,28.0,51.0,230.0,5.22,0.18,0.25,0.35,0.43,0.78,3.54,14.65,0.23,1.0,9.0,11.11,2.0,8.0,25.0,9.0,213.0,4.23,0.0,0.0,0.0
74,Kris Bennett,C,SAG,20.693,66.0,25.0,17.0,9.0,42.0,51.0,207.0,12.08,0.38,0.26,0.14,0.64,0.77,3.14,25.22,0.38,7.0,30.0,23.33,6.0,51.0,11.76,12.0,126.0,9.52,591.0,1211.0,48.8
75,Linus Nyman,LW,KGN,17.183,68.0,26.0,16.0,8.0,42.0,50.0,176.0,14.77,0.38,0.24,0.12,0.62,0.74,2.59,19.41,0.29,8.0,26.0,30.77,5.0,21.0,23.81,13.0,129.0,10.08,20.0,40.0,50.0
76,Ben Jones,C,NIAG,17.553,63.0,13.0,23.0,14.0,36.0,50.0,127.0,10.24,0.21,0.37,0.22,0.57,0.79,2.02,13.99,0.22,4.0,27.0,14.81,3.0,15.0,20.0,6.0,85.0,7.06,633.0,1261.0,50.2
77,Macauley Carson,LW,SBY,17.514,68.0,30.0,14.0,6.0,44.0,50.0,122.0,24.59,0.44,0.21,0.09,0.65,0.74,1.79,19.89,0.29,11.0,41.0,26.83,8.0,32.0,25.0,11.0,49.0,22.45,449.0,946.0,47.46
78,Patrick White,C,OTT,20.589,68.0,22.0,14.0,13.0,36.0,49.0,166.0,13.25,0.32,0.21,0.19,0.53,0.72,2.44,22.28,0.33,2.0,27.0,7.41,6.0,34.0,17.65,14.0,105.0,13.33,509.0,1032.0,49.32
79,Niki Petti,C,HAM,20.091,51.0,20.0,19.0,10.0,39.0,49.0,155.0,12.9,0.39,0.37,0.2,0.76,0.96,3.04,21.92,0.43,8.0,35.0,22.86,5.0,35.0,14.29,7.0,85.0,8.24,536.0,1026.0,52.24
80,Ryan Valentini,C,SBY,19.176,66.0,18.0,19.0,12.0,37.0,49.0,181.0,9.94,0.27,0.29,0.18,0.56,0.74,2.74,22.42,0.34,7.0,30.0,23.33,6.0,38.0,15.79,5.0,113.0,4.42,197.0,415.0,47.47
81,Brandon Saigeon,C,HAM,18.256,66.0,21.0,16.0,12.0,37.0,49.0,160.0,13.12,0.32,0.24,0.18,0.56,0.74,2.42,16.29,0.25,3.0,18.0,16.67,4.0,25.0,16.0,14.0,117.0,11.97,309.0,616.0,50.16
82,Jack Kopacka,RW,SSM,18.533,65.0,30.0,12.0,7.0,42.0,49.0,233.0,12.88,0.46,0.18,0.11,0.65,0.75,3.58,26.86,0.41,4.0,21.0,19.05,4.0,27.0,14.81,22.0,185.0,11.89,5.0,13.0,38.46
83,Matt Luff,RW,HAM,19.365,45.0,25.0,19.0,5.0,44.0,49.0,184.0,13.59,0.56,0.42,0.11,0.98,1.09,4.09,21.13,0.47,6.0,20.0,30.0,4.0,14.0,28.57,15.0,150.0,10.0,7.0,25.0,28.0
84,Christopher Paquette,C,PBO/NIAG,18.473,66.0,19.0,23.0,6.0,42.0,48.0,219.0,8.68,0.29,0.35,0.09,0.64,0.73,3.32,22.11,0.33,4.0,30.0,13.33,1.0,31.0,3.23,14.0,158.0,8.86,435.0,772.0,56.35
85,Akil Thomas,RW,NIAG,16.704,61.0,21.0,13.0,14.0,34.0,48.0,146.0,14.38,0.34,0.21,0.23,0.56,0.79,2.39,14.6,0.24,6.0,17.0,35.29,7.0,26.0,26.92,8.0,103.0,7.77,70.0,149.0,46.98
86,Kyle Jenkins,D,PBO,20.4,67.0,12.0,22.0,14.0,34.0,48.0,181.0,6.63,0.18,0.33,0.21,0.51,0.72,2.7,11.31,0.17,1.0,4.0,25.0,2.0,5.0,40.0,9.0,172.0,5.23,0.0,2.0,0.0
87,Brady Gilmour,C,SAG,17.413,65.0,26.0,12.0,9.0,38.0,47.0,126.0,20.63,0.4,0.18,0.14,0.58,0.72,1.94,16.09,0.25,3.0,17.0,17.65,9.0,31.0,29.03,14.0,78.0,17.95,268.0,679.0,39.47
88,Zach Gallant,C,PBO,17.531,60.0,21.0,20.0,6.0,41.0,47.0,144.0,14.58,0.35,0.33,0.1,0.68,0.78,2.4,16.62,0.28,8.0,30.0,26.67,4.0,22.0,18.18,9.0,92.0,9.78,650.0,1086.0,59.85
89,Ethan Szypula,C,OS,19.631,64.0,11.0,24.0,12.0,35.0,47.0,143.0,7.69,0.17,0.38,0.19,0.55,0.73,2.23,16.67,0.26,2.0,21.0,9.52,2.0,25.0,8.0,7.0,97.0,7.22,369.0,766.0,48.17
90,Kyle Capobianco,D,SBY,19.091,65.0,10.0,19.0,18.0,29.0,47.0,151.0,6.62,0.15,0.29,0.28,0.45,0.72,2.32,10.21,0.16,0.0,4.0,0.0,3.0,9.0,33.33,7.0,138.0,5.07,1.0,5.0,20.0
91,Adam Ruzicka,C,SAR,17.35,61.0,25.0,12.0,9.0,37.0,46.0,171.0,14.62,0.41,0.2,0.15,0.61,0.75,2.8,21.28,0.35,7.0,29.0,24.14,5.0,33.0,15.15,13.0,109.0,11.93,381.0,815.0,46.75
92,Nicolas Hague,D,MISS,17.78,65.0,18.0,15.0,13.0,33.0,46.0,204.0,8.82,0.28,0.23,0.2,0.51,0.71,3.14,15.73,0.24,1.0,3.0,33.33,2.0,8.0,25.0,15.0,193.0,7.77,1.0,2.0,50.0
93,Victor Mete,D,LDN,18.276,50.0,15.0,14.0,16.0,29.0,45.0,111.0,13.51,0.3,0.28,0.32,0.58,0.9,2.22,11.6,0.23,2.0,6.0,33.33,6.0,10.0,60.0,7.0,95.0,7.37,0.0,0.0,0.0
94,Jalen Smereck,D,FLNT,19.666,60.0,9.0,19.0,17.0,28.0,45.0,191.0,4.71,0.15,0.32,0.28,0.47,0.75,3.18,12.55,0.21,0.0,7.0,0.0,1.0,2.0,50.0,8.0,182.0,4.4,0.0,0.0,0.0
95,Nathan Bastian,RW,MISS,18.777,58.0,16.0,19.0,10.0,35.0,45.0,144.0,11.11,0.28,0.33,0.17,0.6,0.78,2.48,21.95,0.38,7.0,26.0,26.92,3.0,38.0,7.89,6.0,80.0,7.5,249.0,520.0,47.88
96,Evan Bouchard,D,LDN,16.907,68.0,11.0,17.0,16.0,28.0,44.0,135.0,8.15,0.16,0.25,0.24,0.41,0.65,1.99,6.98,0.1,2.0,3.0,66.67,0.0,6.0,0.0,9.0,126.0,7.14,0.0,0.0,0.0
97,Givani Smith,RW,GUE,18.549,64.0,26.0,13.0,5.0,39.0,44.0,212.0,12.26,0.41,0.2,0.08,0.61,0.69,3.31,29.04,0.45,8.0,33.0,24.24,6.0,28.0,21.43,12.0,151.0,7.95,7.0,18.0,38.89
98,Mikhail Sergachev,D,WSR,18.226,50.0,10.0,18.0,16.0,28.0,44.0,172.0,5.81,0.2,0.36,0.32,0.56,0.88,3.44,12.32,0.25,0.0,2.0,0.0,0.0,9.0,0.0,10.0,161.0,6.21,2.0,3.0,66.67
99,Allan McShane,C,ER/OSH,16.586,62.0,17.0,12.0,15.0,29.0,44.0,116.0,14.66,0.27,0.19,0.24,0.47,0.71,1.87,11.48,0.19,4.0,15.0,26.67,5.0,19.0,26.32,8.0,82.0,9.76,366.0,694.0,52.74
100,Darby Llewellyn,LW,KIT,20.159,59.0,23.0,14.0,6.0,37.0,43.0,143.0,16.08,0.39,0.24,0.1,0.63,0.73,2.42,22.72,0.39,8.0,29.0,27.59,5.0,25.0,20.0,10.0,89.0,11.24,170.0,417.0,40.77
101,Markus Phillips,D,OS,17.49,66.0,13.0,14.0,16.0,27.0,43.0,167.0,7.78,0.2,0.21,0.24,0.41,0.65,2.53,8.84,0.13,0.0,6.0,0.0,2.0,7.0,28.57,11.0,154.0,7.14,2.0,2.0,100.0
