,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Keith Aucoin,C,LOW/ALB/HER/TOR/CHI,33.863,509,174,300,179,474,653,1258,13.399,0.242,0.45,0.304,0.687,0.993,1.878
1,Darren Haydar,RW,MIL/CHI/GR/LE,31.908,567,217,223,164,440,604,1484,12.53,0.306,0.319,0.231,0.632,0.854,2.448
2,Chris Bourque,LW,HER/PRO/HFD,28.319,576,200,212,165,412,577,1856,13.142,0.389,0.375,0.299,0.76,1.054,2.994
3,Martin St. Pierre,C,NOR/RFD/PRO/BNG/SPR/HAM,28.981,569,157,243,169,400,569,1220,10.718,0.212,0.308,0.249,0.52,0.777,1.922
4,Mark Mancari,RW,RCH/POR/CHI/SA,28.183,692,225,199,135,424,559,2060,8.04,0.222,0.251,0.209,0.474,0.676,2.672
5,Alexandre Giroux,LW,HFD/HER/CHI/OKC/SPR,29.264,481,281,149,107,430,537,1764,14.578,0.507,0.308,0.213,0.816,1.029,3.448
6,Kris Newbury,C,TOR/HFD/GR/CT/HER/ADK/ONT,32.571,647,179,222,128,401,529,1653,13.258,0.254,0.262,0.165,0.517,0.682,1.963
7,Corey Locke,C,HAM/HOU/HFD/BNG/CHI/ABB,27.863,561,166,200,159,366,525,1261,10.858,0.223,0.378,0.31,0.603,0.919,2.023
8,Jon DiSalvatore,RW,PEO/SA/LOW/HOU/HER/SYR/SPR,32.964,661,192,175,118,367,485,1604,8.985,0.16,0.239,0.123,0.397,0.518,1.538
9,T.J. Hensick,C,LE/PEO/HFD/HAM/UTI/CHA,28.768,503,139,198,134,337,471,1230,9.018,0.202,0.322,0.212,0.524,0.736,2.251
10,Jeff Taffe,C,HFD/SA/WBS/RCH/RFD/HOU/HER,31.574,582,182,165,116,347,463,1549,11.281,0.286,0.276,0.2,0.56,0.764,2.51
11,Ben Walter,C,PRO/BRI/LOW/LE/ABB,27.355,566,159,182,118,341,459,1214,13.29,0.246,0.323,0.197,0.572,0.769,1.872
12,Jason Jaffray,LW,MTB/ABB/STJ,32.213,551,179,158,111,337,448,1303,14.51,0.293,0.213,0.174,0.506,0.68,2.036
13,Jason Krog,C,CHI/MTB,33.998,356,128,174,126,302,428,889,11.708,0.284,0.44,0.334,0.718,1.056,2.326
14,Brett Sterling,LW,CHI/WBS/PEO/POR,27.41,440,224,121,78,345,423,1329,16.006,0.473,0.268,0.167,0.741,0.908,2.951
15,Travis Morin,C,HER/TEX,30.688,476,136,153,124,289,413,1118,11.637,0.292,0.356,0.29,0.645,0.94,2.449
16,Cal O'Reilly,C,MIL/WBS/POR/UTI/RCH,27.776,463,80,185,135,265,400,651,8.445,0.13,0.322,0.258,0.446,0.71,1.547
17,Chris Conner,LW,IOW/PEO/WBS/GR/POR/HER/LV,30.731,471,142,159,84,301,385,1116,13.286,0.294,0.384,0.188,0.68,0.866,2.2
18,Andrew Gordon,RW,HER/CHI/SYR/STJ/LV,27.764,502,167,125,74,292,366,1233,12.247,0.278,0.212,0.135,0.485,0.621,2.281
19,Graham Mink,RW,HER/WOR/RCH/PEO/PRO,32.33,461,178,99,87,277,364,1236,14.311,0.322,0.206,0.14,0.53,0.673,2.292
20,Trevor Smith,C,BRI/SYR/SPR/NOR/WBS/TOR,28.604,453,153,107,86,260,346,1119,15.272,0.312,0.314,0.152,0.627,0.778,2.105
