,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
131,Pavel Jenys,RW,NIAG/SBY,19.453,66,15,11,11,26,37,148,10.14,0.23,0.17,0.17,0.39,0.56,2.24,15.78,0.24,5,27,18.52,4,24,16.67,6,97,6.19,7,24,29.17
132,Nicholas Caamano,RW,FLNT,17.022,64,20,12,5,32,37,153,13.07,0.31,0.19,0.08,0.5,0.58,2.39,17.97,0.28,5,28,17.86,4,26,15.38,11,99,11.11,17,34,50.0
133,Jalen Chatfield,D,WSR,19.332,68,10,14,13,24,37,107,9.35,0.15,0.21,0.19,0.35,0.54,1.57,6.65,0.1,1,4,25.0,3,7,42.86,6,96,6.25,2,4,50.0
134,Troy Lajeunesse,C,SAR,18.322,62,14,15,7,29,36,99,14.14,0.23,0.24,0.11,0.47,0.58,1.6,12.86,0.21,4,16,25.0,3,18,16.67,7,65,10.77,345,708,48.73
135,Mathieu Henderson,D,FLNT,19.688,68,10,17,9,27,36,124,8.06,0.15,0.25,0.13,0.4,0.53,1.82,9.02,0.13,1,4,25.0,2,9,22.22,7,111,6.31,4,5,80.0
136,Kyle Jenkins,D,PBO,19.398,62,3,19,14,22,36,123,2.44,0.05,0.31,0.23,0.35,0.58,1.98,6.61,0.11,0,3,0.0,1,3,33.33,2,117,1.71,0,1,0.0
137,Hayden McCool,LW,WSR,18.429,68,15,9,12,24,36,98,15.31,0.22,0.13,0.18,0.35,0.53,1.44,11.37,0.17,4,18,22.22,1,18,5.56,10,62,16.13,239,517,46.23
138,Colton White,D,SSM,18.369,68,9,11,15,20,35,102,8.82,0.13,0.16,0.22,0.29,0.51,1.5,6.91,0.1,2,6,33.33,0,5,0.0,7,91,7.69,0,0,0.0
139,Jared Steege,LW,KGN,19.688,58,19,9,7,28,35,131,14.5,0.33,0.16,0.12,0.48,0.6,2.26,13.61,0.23,4,8,50.0,6,30,20.0,9,93,9.68,41,83,49.4
140,Everett Clark,C,MISS,19.647,59,15,13,7,28,35,128,11.72,0.25,0.22,0.12,0.47,0.59,2.17,16.23,0.28,7,21,33.33,3,27,11.11,5,80,6.25,654,1200,54.5
141,Brandon Robinson,LW,KIT,19.924,55,17,10,8,27,35,136,12.5,0.31,0.18,0.15,0.49,0.64,2.47,18.9,0.34,4,19,21.05,4,30,13.33,9,87,10.34,7,23,30.43
142,Adam Timleck,RW,PBO,17.55,59,19,7,9,26,35,135,14.07,0.32,0.12,0.15,0.44,0.59,2.29,15.76,0.27,4,21,19.05,8,30,26.67,7,84,8.33,8,18,44.44
143,Hayden Verbeek,C,SSM,17.911,63,14,12,8,26,34,78,17.95,0.22,0.19,0.13,0.41,0.54,1.24,9.5,0.15,6,17,35.29,1,10,10.0,7,51,13.73,467,935,49.95
144,Marcus Crawford,D,SAG,18.486,66,2,17,15,19,34,110,1.82,0.03,0.26,0.23,0.29,0.52,1.67,6.34,0.1,0,3,0.0,0,2,0.0,2,105,1.9,0,1,0.0
145,Kole Sherwood,RW,LDN,18.645,63,12,15,7,27,34,143,8.39,0.19,0.24,0.11,0.43,0.54,2.27,16.74,0.27,7,23,30.43,1,27,3.7,4,93,4.3,23,48,47.92
146,Cole Carter,RW,WSR,17.194,68,6,21,7,27,34,93,6.45,0.09,0.31,0.1,0.4,0.5,1.37,9.54,0.14,2,11,18.18,2,14,14.29,2,68,2.94,8,17,47.06
147,Luke Burghardt,LW,GUE,17.345,62,17,9,7,26,33,107,15.89,0.27,0.15,0.11,0.42,0.53,1.73,11.95,0.19,5,17,29.41,6,22,27.27,6,68,8.82,258,598,43.14
148,Jeff King,D,SAR,19.56,64,6,12,15,18,33,83,7.23,0.09,0.19,0.23,0.28,0.52,1.3,6.25,0.1,1,4,25.0,0,6,0.0,5,73,6.85,1,1,100.0
149,Benjamin Gleason,D,LDN/HAM,17.476,66,7,13,13,20,33,145,4.83,0.11,0.2,0.2,0.3,0.5,2.2,7.1,0.11,0,1,0.0,1,5,20.0,6,139,4.32,0,1,0.0
150,Chad Duchesne,D,KGN,20.293,58,7,10,15,17,32,112,6.25,0.12,0.17,0.26,0.29,0.55,1.93,5.19,0.09,0,3,0.0,1,6,16.67,6,103,5.83,0,0,0.0
151,Jason Robertson,RW,KGN,16.151,54,18,6,8,24,32,112,16.07,0.33,0.11,0.15,0.44,0.59,2.07,14.49,0.27,3,18,16.67,5,19,26.32,10,75,13.33,3,5,60.0
152,Evan de Haan,D,OTT,20.581,59,8,8,16,16,32,124,6.45,0.14,0.14,0.27,0.27,0.54,2.1,6.79,0.12,0,2,0.0,1,3,33.33,7,119,5.88,1,3,33.33
153,Austen Keating,C,OTT,16.526,50,13,11,8,24,32,77,16.88,0.26,0.22,0.16,0.48,0.64,1.54,8.43,0.17,2,12,16.67,2,10,20.0,9,55,16.36,101,223,45.29
154,Stepan Falkovsky,D,OTT,18.741,58,9,8,15,17,32,104,8.65,0.16,0.14,0.26,0.29,0.55,1.79,5.14,0.09,2,3,66.67,0,4,0.0,7,97,7.22,0,1,0.0
155,Jacob Middleton,D,OTT,19.702,68,7,13,11,20,31,130,5.38,0.1,0.19,0.16,0.29,0.46,1.91,7.53,0.11,1,6,16.67,0,6,0.0,6,118,5.08,1,2,50.0
156,Patrick White,C,SAR,19.587,62,16,9,6,25,31,103,15.53,0.26,0.15,0.1,0.4,0.5,1.66,13.11,0.21,5,19,26.32,3,22,13.64,8,62,12.9,24,49,48.98
157,Cliff Pu,C,LDN,17.284,63,12,11,8,23,31,100,12.0,0.19,0.17,0.13,0.37,0.49,1.59,15.19,0.24,3,32,9.38,5,26,19.23,4,42,9.52,445,851,52.29
158,Thomas Schemitsch,D,OS,18.886,51,9,13,9,22,31,102,8.82,0.18,0.25,0.18,0.43,0.61,2.0,7.09,0.14,2,3,66.67,1,5,20.0,6,94,6.38,0,1,0.0
159,Owen MacDonald,C,LDN,19.31,60,15,10,5,25,30,94,15.96,0.25,0.17,0.08,0.42,0.5,1.57,11.78,0.2,3,14,21.43,2,20,10.0,10,60,16.67,405,746,54.29
160,Stefan LeBlanc,D,MISS,19.499,64,7,11,12,18,30,119,5.88,0.11,0.17,0.19,0.28,0.47,1.86,7.48,0.12,1,7,14.29,1,4,25.0,5,108,4.63,0,0,0.0
161,Danny Desrochers,LW,SBY,20.066,68,15,8,7,23,30,145,10.34,0.22,0.12,0.1,0.34,0.44,2.13,14.92,0.22,4,23,17.39,6,23,26.09,5,99,5.05,304,707,43.0
162,Daniel Nikandrov,C,SAR/PBO,20.614,67,10,16,4,26,30,71,14.08,0.15,0.24,0.06,0.39,0.45,1.06,8.38,0.13,3,15,20.0,5,17,29.41,2,39,5.13,665,1182,56.26
163,Matt Schmalz,RW,SBY,19.486,65,9,14,7,23,30,112,8.04,0.14,0.22,0.11,0.35,0.46,1.72,18.91,0.29,4,28,14.29,0,24,0.0,5,60,8.33,67,163,41.1
164,Ben Fanjoy,C,OTT,18.349,66,17,6,7,23,30,90,18.89,0.26,0.09,0.11,0.35,0.45,1.36,11.75,0.18,4,15,26.67,5,20,25.0,8,55,14.55,353,700,50.43
165,David Levin,LW,SBY,15.998,47,9,16,5,25,30,80,11.25,0.19,0.34,0.11,0.53,0.64,1.7,9.0,0.19,1,10,10.0,0,12,0.0,8,58,13.79,264,609,43.35
166,Lukas Lofquist,LW,OSH,19.664,54,17,6,7,23,30,126,13.49,0.31,0.11,0.13,0.43,0.56,2.33,14.74,0.27,6,17,35.29,4,23,17.39,7,86,8.14,7,18,38.89
167,Anthony Salinitri,LW,SAR,17.531,62,17,6,7,23,30,118,14.41,0.27,0.1,0.11,0.37,0.48,1.9,15.04,0.24,4,26,15.38,3,17,17.65,10,75,13.33,298,586,50.85
168,Jaden Lindo,RW,OS,19.677,67,14,11,5,25,30,144,9.72,0.21,0.16,0.07,0.37,0.45,2.15,17.2,0.26,5,23,21.74,2,23,8.7,7,98,7.14,5,10,50.0
169,Blake Siebenaler,D,NIAG,19.549,65,7,10,12,17,29,135,5.19,0.11,0.15,0.18,0.26,0.45,2.08,7.36,0.11,0,4,0.0,0,3,0.0,7,128,5.47,0,2,0.0
170,David Miller,C,KIT,18.971,52,14,10,5,24,29,94,14.89,0.27,0.19,0.1,0.46,0.56,1.81,12.2,0.23,7,23,30.43,1,16,6.25,6,55,10.91,206,388,53.09
171,Kevin Hancock,LW,OS,17.539,66,13,7,8,20,28,157,8.28,0.2,0.11,0.12,0.3,0.42,2.38,16.78,0.25,5,20,25.0,3,20,15.0,5,117,4.27,322,665,48.42
172,Ryan Valentini,C,LDN/SBY,18.174,48,11,5,12,16,28,95,11.58,0.23,0.1,0.25,0.33,0.58,1.98,8.77,0.18,3,10,30.0,2,19,10.53,6,66,9.09,94,225,41.78
173,Conor McGlynn,C,KGN,20.241,53,15,7,6,22,28,137,10.95,0.28,0.13,0.11,0.42,0.53,2.58,18.5,0.35,4,24,16.67,5,22,22.73,6,91,6.59,149,270,55.19
174,Michael Pezzetta,C,SBY,17.509,64,10,11,7,21,28,129,7.75,0.16,0.17,0.11,0.33,0.44,2.02,14.47,0.23,6,26,23.08,3,20,15.0,1,83,1.2,412,895,46.03
175,Markus Niemelainen,D,SAG,17.271,65,1,7,19,8,27,89,1.12,0.02,0.11,0.29,0.12,0.42,1.37,3.74,0.06,0,1,0.0,0,2,0.0,1,86,1.16,1,4,25.0
176,Jordan Sambrook,D,ER,17.43,67,9,10,8,19,27,69,13.04,0.13,0.15,0.12,0.28,0.4,1.03,3.96,0.06,2,3,66.67,2,5,40.0,5,61,8.2,2,2,100.0
177,Matt Hotchkiss,LW,GUE,17.605,67,11,12,4,23,27,123,8.94,0.16,0.18,0.06,0.34,0.4,1.84,14.92,0.22,5,17,29.41,5,28,17.86,1,78,1.28,129,270,47.78
178,Morgan Frost,C,SSM,16.34,65,7,14,6,21,27,69,10.14,0.11,0.22,0.09,0.32,0.42,1.06,7.87,0.12,1,11,9.09,3,9,33.33,3,49,6.12,232,488,47.54
179,Jesse Barwell,LW,SAG,18.355,68,6,10,10,16,26,99,6.06,0.09,0.15,0.15,0.24,0.38,1.46,9.41,0.14,2,13,15.38,0,15,0.0,4,71,5.63,86,190,45.26
180,Daniil Vertiy,LW,WSR/NB,16.841,54,10,9,7,19,26,94,10.64,0.19,0.17,0.13,0.35,0.48,1.74,10.51,0.19,2,20,10.0,2,8,25.0,6,66,9.09,0,3,0.0
181,Dylan Di Perna,D,KIT,19.387,68,6,8,12,14,26,84,7.14,0.09,0.12,0.18,0.21,0.38,1.24,4.53,0.07,1,3,33.33,0,2,0.0,5,79,6.33,3,3,100.0
182,C.J. Garcia,D,GUE,19.614,68,5,8,13,13,26,174,2.87,0.07,0.12,0.19,0.19,0.38,2.56,7.86,0.12,0,3,0.0,0,2,0.0,5,169,2.96,0,1,0.0
183,Damian Bourne,LW,MISS,19.592,57,9,8,9,17,26,82,10.98,0.16,0.14,0.16,0.3,0.46,1.44,9.52,0.17,5,14,35.71,1,18,5.56,3,50,6.0,0,11,0.0
184,Adam Laishram,C,HAM,18.437,64,13,9,4,22,26,94,13.83,0.2,0.14,0.06,0.34,0.41,1.47,10.5,0.16,2,16,12.5,6,18,33.33,5,60,8.33,281,656,42.84
185,Jack Studnicka,C,OSH,16.573,62,4,11,11,15,26,86,4.65,0.06,0.18,0.18,0.24,0.42,1.39,8.47,0.14,1,14,7.14,3,15,20.0,0,57,0.0,179,403,44.42
186,Jalen Smereck,D,OSH,18.664,63,5,7,13,12,25,101,4.95,0.08,0.11,0.21,0.19,0.4,1.6,5.12,0.08,0,2,0.0,1,4,25.0,4,95,4.21,6,11,54.55
187,Alexandre Renaud,LW,OSH/SAR,19.551,64,13,7,5,20,25,92,14.13,0.2,0.11,0.08,0.31,0.39,1.44,10.47,0.16,2,15,13.33,4,14,28.57,7,63,11.11,35,68,51.47
188,Ryan Mantha,D,NIAG,19.242,65,5,6,14,11,25,157,3.18,0.08,0.09,0.22,0.17,0.38,2.42,7.19,0.11,0,4,0.0,0,5,0.0,5,148,3.38,0,3,0.0
189,Tyler Hore,D,SSM,19.891,68,1,11,12,12,24,125,0.8,0.01,0.16,0.18,0.18,0.35,1.84,7.11,0.1,0,6,0.0,1,6,16.67,0,113,0.0,0,2,0.0
190,Jonah Gadjovich,LW,OS,16.926,66,14,2,8,16,24,175,8.0,0.21,0.03,0.12,0.24,0.36,2.65,17.3,0.26,3,20,15.0,5,31,16.13,6,124,4.84,4,10,40.0
191,Eric Henderson,LW,LDN/OSH,17.397,46,8,10,6,18,24,60,13.33,0.17,0.22,0.13,0.39,0.52,1.3,6.82,0.15,3,12,25.0,3,9,33.33,2,39,5.13,4,11,36.36
192,Josh Jacobs,D,SAR,19.582,67,4,14,6,18,24,149,2.68,0.06,0.21,0.09,0.27,0.36,2.22,7.83,0.12,0,1,0.0,0,5,0.0,4,143,2.8,2,4,50.0
193,Zach Poirier,RW,NB,17.345,59,15,6,3,21,24,124,12.1,0.25,0.1,0.05,0.36,0.41,2.1,17.15,0.29,4,29,13.79,5,27,18.52,6,68,8.82,176,474,37.13
194,Matt  Spencer,D,PBO,18.478,60,5,8,11,13,24,70,7.14,0.08,0.13,0.18,0.22,0.4,1.17,3.35,0.06,0,2,0.0,1,3,33.33,4,65,6.15,0,2,0.0
195,Ryan McGregor,C,SAR,16.627,58,11,8,5,19,24,68,16.18,0.19,0.14,0.09,0.33,0.41,1.17,8.47,0.15,6,16,37.5,0,9,0.0,5,43,11.63,25,49,51.02
196,Trent Mallette,RW,OTT,19.059,66,10,9,5,19,24,79,12.66,0.15,0.14,0.08,0.29,0.36,1.2,7.62,0.12,2,9,22.22,3,12,25.0,5,58,8.62,6,19,31.58
197,Nicolas Hague,D,MISS,16.778,66,14,7,3,21,24,141,9.93,0.21,0.11,0.05,0.32,0.36,2.14,8.52,0.13,1,5,20.0,6,14,42.86,7,122,5.74,2,4,50.0
198,Justin Brack,C,OS,19.612,67,10,6,8,16,24,128,7.81,0.15,0.09,0.12,0.24,0.36,1.91,12.56,0.19,2,17,11.76,4,20,20.0,4,91,4.4,131,271,48.34
199,Hayden Hodgson,RW,SAR/SAG,19.538,56,9,9,5,18,23,112,8.04,0.16,0.16,0.09,0.32,0.41,2.0,13.19,0.24,4,15,26.67,0,24,0.0,5,73,6.85,16,36,44.44
200,Zach  Grzelewski,LW,FLNT,18.382,56,8,9,6,17,23,64,12.5,0.14,0.16,0.11,0.3,0.41,1.14,6.72,0.12,6,11,54.55,2,10,20.0,0,43,0.0,0,3,0.0
201,Brady Gilmour,C,SAG,16.411,61,7,6,10,13,23,66,10.61,0.11,0.1,0.16,0.21,0.38,1.08,7.3,0.12,4,15,26.67,0,15,0.0,3,36,8.33,231,597,38.69
202,Brandon Lindberg,C,SAR,18.974,63,10,6,7,16,23,81,12.35,0.16,0.1,0.11,0.25,0.37,1.29,9.47,0.15,1,8,12.5,2,17,11.76,7,56,12.5,273,600,45.5
203,Devon Paliani,C,SAR/SAG,18.93,65,6,8,8,14,22,100,6.0,0.09,0.12,0.12,0.22,0.34,1.54,10.59,0.16,1,10,10.0,3,21,14.29,2,69,2.9,32,66,48.48
204,Sean Day,D,MISS,17.681,57,6,5,11,11,22,130,4.62,0.11,0.09,0.19,0.19,0.39,2.28,7.96,0.14,2,7,28.57,0,7,0.0,4,116,3.45,0,0,0.0
205,Tyler Boston,C,NIAG/GUE,18.226,59,9,6,7,15,22,88,10.23,0.15,0.1,0.12,0.25,0.37,1.49,8.62,0.15,4,10,40.0,2,20,10.0,3,58,5.17,306,681,44.93
206,Nevin Guy,D,OTT,20.263,59,5,8,9,13,22,78,6.41,0.08,0.14,0.15,0.22,0.37,1.32,5.11,0.09,1,5,20.0,0,7,0.0,4,66,6.06,0,2,0.0
207,Jake Bricknell,RW,HAM/GUE,18.169,66,11,8,3,19,22,121,9.09,0.17,0.12,0.05,0.29,0.33,1.83,8.62,0.13,3,11,27.27,2,16,12.5,6,94,6.38,28,74,37.84
208,Mike Davies,LW,KIT/SAG,18.607,56,11,8,3,19,22,82,13.41,0.2,0.14,0.05,0.34,0.39,1.46,9.55,0.17,2,12,16.67,5,20,25.0,4,50,8.0,7,13,53.85
209,Ryan Verbeek,LW,KGN,19.286,63,9,7,6,16,22,141,6.38,0.14,0.11,0.1,0.25,0.35,2.24,15.08,0.24,2,23,8.7,3,22,13.64,4,96,4.17,201,439,45.79
210,Will Petschenig,D,SAG,20.614,68,5,11,6,16,22,95,5.26,0.07,0.16,0.09,0.24,0.32,1.4,4.22,0.06,0,2,0.0,1,3,33.33,4,90,4.44,0,2,0.0
211,Brett Hargrave,C,NB,19.664,59,10,8,4,18,22,70,14.29,0.17,0.14,0.07,0.31,0.37,1.19,8.43,0.14,4,14,28.57,2,15,13.33,4,41,9.76,104,225,46.22
212,Cullen Mercer,C,FLNT,18.371,66,13,4,5,17,22,96,13.54,0.2,0.06,0.08,0.26,0.33,1.45,10.31,0.16,3,19,15.79,3,16,18.75,7,61,11.48,674,1316,51.22
213,Kirill Maksimov,RW,SAG,16.291,54,6,8,7,14,21,72,8.33,0.11,0.15,0.13,0.26,0.39,1.33,6.79,0.13,2,11,18.18,1,16,6.25,3,45,6.67,2,4,50.0
214,Jacob Friend,D,OS,18.133,54,4,4,13,8,21,74,5.41,0.07,0.07,0.24,0.15,0.39,1.37,3.19,0.06,0,0,0.0,0,6,0.0,4,68,5.88,0,0,0.0
215,Mac Hollowell,D,SSM,16.97,58,1,7,13,8,21,45,2.22,0.02,0.12,0.22,0.14,0.36,0.78,2.49,0.04,0,0,0.0,1,3,33.33,0,42,0.0,0,0,0.0
216,Matthew Timms,D,PBO,17.345,68,3,9,9,12,21,94,3.19,0.04,0.13,0.13,0.18,0.31,1.38,4.13,0.06,0,0,0.0,0,0,0.0,3,94,3.19,0,0,0.0
217,Jacob  Graves,D,LDN/OSH,20.469,69,1,12,8,13,21,42,2.38,0.01,0.17,0.12,0.19,0.3,0.61,2.18,0.03,0,1,0.0,0,3,0.0,1,38,2.63,0,0,0.0
218,Kyle Pettit,C,ER,19.655,58,10,7,4,17,21,111,9.01,0.17,0.12,0.07,0.29,0.36,1.91,14.62,0.25,6,25,24.0,2,19,10.53,2,67,2.99,648,1052,61.6
219,Medric Mercier,D,SSM,18.911,63,3,11,7,14,21,85,3.53,0.05,0.17,0.11,0.22,0.33,1.35,3.06,0.05,0,0,0.0,1,2,50.0,2,83,2.41,0,0,0.0
220,Damir Sharipzyanov,D,OS,19.576,46,5,11,5,16,21,73,6.85,0.11,0.24,0.11,0.35,0.46,1.59,3.91,0.08,0,2,0.0,0,2,0.0,5,69,7.25,0,0,0.0
221,Francesco  Vilardi,C,FLNT,19.683,67,9,5,7,14,21,96,9.38,0.13,0.07,0.1,0.21,0.31,1.43,10.16,0.15,2,9,22.22,1,15,6.67,6,72,8.33,549,1081,50.79
222,Blake Clarke,LW,SAG,19.642,61,11,6,4,17,21,91,12.09,0.18,0.1,0.07,0.28,0.34,1.49,7.89,0.13,2,7,28.57,2,10,20.0,7,74,9.46,3,9,33.33
223,Riley Stillman,D,OSH,17.52,62,6,9,6,15,21,86,6.98,0.1,0.15,0.1,0.24,0.34,1.39,4.17,0.07,0,0,0.0,0,4,0.0,6,82,7.32,0,0,0.0
224,Maurizio Colella,LW,NB/HAM,18.486,66,8,6,6,14,20,80,10.0,0.12,0.09,0.09,0.21,0.3,1.21,7.97,0.12,2,12,16.67,1,11,9.09,5,57,8.77,47,105,44.76
225,Cole Candella,D,HAM,17.586,37,4,10,6,14,20,66,6.06,0.11,0.27,0.16,0.38,0.54,1.78,4.52,0.12,0,7,0.0,1,6,16.67,3,53,5.66,2,2,100.0
226,Owen Tippett,RW,MISS,16.578,48,15,1,4,16,20,96,15.62,0.31,0.02,0.08,0.33,0.42,2.0,9.14,0.19,5,12,41.67,5,16,31.25,5,68,7.35,9,12,75.0
227,Nick Magyar,RW,KIT,19.297,49,11,5,4,16,20,106,10.38,0.22,0.1,0.08,0.33,0.41,2.16,11.3,0.23,2,9,22.22,2,23,8.7,7,74,9.46,47,88,53.41
228,Ryan McLeod,C,MISS,15.984,62,7,8,5,15,20,57,12.28,0.11,0.13,0.08,0.24,0.32,0.92,6.56,0.11,2,12,16.67,2,6,33.33,3,39,7.69,144,353,40.79
229,Max Kislinger,LW,NB,17.591,68,12,6,2,18,20,78,15.38,0.18,0.09,0.03,0.26,0.29,1.15,7.18,0.11,4,11,36.36,1,5,20.0,7,62,11.29,19,52,36.54
230,TJ Fergus,D,ER,18.475,56,1,6,13,7,20,68,1.47,0.02,0.11,0.23,0.12,0.36,1.21,3.15,0.06,0,1,0.0,0,2,0.0,1,65,1.54,3,6,50.0
231,Ryan Cranford,RW,KGN,17.435,68,13,7,0,20,20,109,11.93,0.19,0.1,0.0,0.29,0.29,1.6,11.44,0.17,4,19,21.05,2,17,11.76,7,73,9.59,6,16,37.5
232,Ben Hawerchuk,LW,BAR,17.471,60,9,8,2,17,19,82,10.98,0.15,0.13,0.03,0.28,0.32,1.37,5.42,0.09,2,5,40.0,1,5,20.0,6,72,8.33,61,167,36.53
233,Sasha Chmelevski,C,OTT/SAR,16.269,34,11,7,1,18,19,67,16.42,0.32,0.21,0.03,0.53,0.56,1.97,7.51,0.22,1,8,12.5,2,10,20.0,8,49,16.33,191,353,54.11
234,Jacob Harris,C,SBY/GUE,20.616,40,9,9,1,18,19,94,9.57,0.23,0.23,0.03,0.45,0.47,2.35,11.72,0.29,4,17,23.53,2,20,10.0,3,57,5.26,420,843,49.82
235,Connor Sills,RW,FLNT,20.321,60,5,11,2,16,18,122,4.1,0.08,0.18,0.03,0.27,0.3,2.03,11.9,0.2,2,14,14.29,1,16,6.25,2,92,2.17,15,35,42.86
236,Jacob Collins,D,FLNT,17.405,55,4,8,6,12,18,64,6.25,0.07,0.15,0.11,0.22,0.33,1.16,4.95,0.09,1,3,33.33,2,7,28.57,1,54,1.85,47,111,42.34
237,Jake Henderson,RW,KIT,18.588,58,8,5,5,13,18,101,7.92,0.14,0.09,0.09,0.22,0.31,1.74,11.91,0.21,2,17,11.76,1,23,4.35,5,61,8.2,29,67,43.28
238,Mike Baird,LW,NB,18.475,51,5,5,8,10,18,50,10.0,0.1,0.1,0.16,0.2,0.35,0.98,6.48,0.13,2,12,16.67,2,11,18.18,1,27,3.7,1,3,33.33
239,Josh Wesley,D,NIAG/FLNT,19.434,57,5,3,10,8,18,95,5.26,0.09,0.05,0.18,0.14,0.32,1.67,3.35,0.06,1,1,100.0,0,0,0.0,4,94,4.26,0,1,0.0
240,Brandon Prophet,D,BAR/PBO,19.283,66,3,4,11,7,18,85,3.53,0.05,0.06,0.17,0.11,0.27,1.29,3.8,0.06,1,2,50.0,0,1,0.0,2,82,2.44,0,0,0.0
241,Greg DiTomaso,D,BAR/SAG,19.51,58,4,5,9,9,18,78,5.13,0.07,0.09,0.16,0.16,0.31,1.34,4.2,0.07,1,4,25.0,0,2,0.0,3,72,4.17,0,0,0.0
242,Brandon Crawley,D,LDN,18.615,62,6,8,4,14,18,66,9.09,0.1,0.13,0.06,0.23,0.29,1.06,3.02,0.05,0,2,0.0,0,1,0.0,6,63,9.52,1,1,100.0
243,Connor Graham,LW,OTT,19.702,60,7,7,4,14,18,61,11.48,0.12,0.12,0.07,0.23,0.3,1.02,6.48,0.11,0,3,0.0,1,10,10.0,6,48,12.5,58,150,38.67
244,Keigan Goetz,RW,BAR/SSM,19.02,51,11,5,2,16,18,76,14.47,0.22,0.1,0.04,0.31,0.35,1.49,8.38,0.16,3,16,18.75,2,13,15.38,6,47,12.77,5,11,45.45
245,Aaron Haydon,D,NIAG,19.691,65,5,4,8,9,17,81,6.17,0.08,0.06,0.12,0.14,0.26,1.25,2.69,0.04,0,1,0.0,0,0,0.0,5,80,6.25,0,0,0.0
246,Connor Walters,D,OS/HAM,18.278,60,4,5,8,9,17,68,5.88,0.07,0.08,0.13,0.15,0.28,1.13,2.93,0.05,0,2,0.0,0,1,0.0,4,65,6.15,0,0,0.0
247,Logan Stanley,D,WSR,17.306,64,5,6,6,11,17,104,4.81,0.08,0.09,0.09,0.17,0.27,1.62,4.31,0.07,0,1,0.0,0,3,0.0,5,100,5.0,0,0,0.0
248,Luke Kutkevicius,C,MISS/HAM,17.476,70,3,5,9,8,17,57,5.26,0.04,0.07,0.13,0.11,0.24,0.81,7.41,0.11,1,14,7.14,1,11,9.09,1,32,3.12,330,726,45.45
249,Zack Pittman,D,FLNT,20.165,66,4,8,5,12,17,81,4.94,0.06,0.12,0.08,0.18,0.26,1.23,3.05,0.05,0,1,0.0,0,1,0.0,4,79,5.06,0,1,0.0
250,Evan Bouchard,D,LDN,15.905,43,2,6,9,8,17,47,4.26,0.05,0.14,0.21,0.19,0.4,1.09,2.6,0.06,0,2,0.0,0,2,0.0,2,43,4.65,0,0,0.0
251,Sam Harding,C,OSH,18.459,65,8,5,4,13,17,95,8.42,0.12,0.08,0.06,0.2,0.26,1.46,9.44,0.15,5,10,50.0,2,19,10.53,1,66,1.52,500,885,56.5
252,Noah Bushnell,RW,SAR,18.295,62,5,8,4,13,17,45,11.11,0.08,0.13,0.06,0.21,0.27,0.73,5.24,0.08,0,11,0.0,0,2,0.0,5,32,15.62,4,9,44.44
253,Sean Durzi,D,OS,16.901,45,10,4,2,14,16,61,16.39,0.22,0.09,0.04,0.31,0.36,1.36,4.96,0.11,0,5,0.0,2,7,28.57,8,49,16.33,0,0,0.0
254,Frank Hora,D,KIT,19.289,57,1,6,9,7,16,73,1.37,0.02,0.11,0.16,0.12,0.28,1.28,4.91,0.09,0,3,0.0,0,6,0.0,1,64,1.56,1,1,100.0
255,Christopher Paquette,C,NIAG,17.471,57,5,6,5,11,16,97,5.15,0.09,0.11,0.09,0.19,0.28,1.7,10.6,0.19,3,16,18.75,2,21,9.52,0,60,0.0,274,545,50.28
256,Zach Wilkie,D,NIAG/SBY,18.555,55,4,5,7,9,16,104,3.85,0.07,0.09,0.13,0.16,0.29,1.89,4.3,0.08,1,3,33.33,0,3,0.0,3,98,3.06,0,0,0.0
257,Dmitrii Sergeev,D,KIT,19.472,35,2,5,9,7,16,52,3.85,0.06,0.14,0.26,0.2,0.46,1.49,2.73,0.08,0,0,0.0,1,3,33.33,1,49,2.04,0,0,0.0
258,Stephen Gibson,D,MISS,18.536,68,4,4,8,8,16,80,5.0,0.06,0.06,0.12,0.12,0.24,1.18,2.29,0.03,0,0,0.0,0,0,0.0,4,80,5.0,0,1,0.0
259,Luke Kirwan,LW,WSR/FLNT,17.977,63,10,3,3,13,16,151,6.62,0.16,0.05,0.05,0.21,0.25,2.4,12.12,0.19,2,8,25.0,1,17,5.88,7,126,5.56,18,35,51.43
260,Josh Coyle,C,PBO,18.136,64,6,4,6,10,16,69,8.7,0.09,0.06,0.09,0.16,0.25,1.08,6.08,0.09,0,4,0.0,3,13,23.08,3,52,5.77,92,188,48.94
261,Jack Hidi,LW,LDN/HAM,20.471,55,5,9,2,14,16,78,6.41,0.09,0.16,0.04,0.25,0.29,1.42,7.33,0.13,0,11,0.0,2,10,20.0,3,57,5.26,16,39,41.03
262,Adam Craievich,RW,OTT,18.352,62,4,11,1,15,16,61,6.56,0.06,0.18,0.02,0.24,0.26,0.98,6.19,0.1,1,7,14.29,1,12,8.33,2,42,4.76,55,130,42.31
263,Zach Bratina,LW,NB,19.691,12,12,3,0,15,15,45,26.67,1.0,0.25,0.0,1.25,1.25,3.75,7.61,0.63,6,18,33.33,2,9,22.22,4,18,22.22,6,9,66.67
