,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Calgary Hitmen,576,333,55.331,2108,1641,467,54.232,18614,16239,2375,10.633,0.898,100.38
1,Kelowna Rockets,576,330,58.064,2105,1587,518,51.843,18646,17049,1597,11.4,0.91,102.396
2,Portland Winterhawks,504,314,54.254,2067,1522,545,50.316,18763,16500,2263,10.325,0.911,101.398
3,Brandon Wheat Kings,576,310,58.247,2268,1895,373,54.909,19720,18181,1539,11.01,0.904,101.321
4,Spokane Chiefs,576,306,49.788,1984,1640,344,51.512,19196,16595,2601,9.914,0.893,99.202
5,Tri-City Americans,576,302,47.517,1929,1714,215,47.193,18092,17958,134,10.17,0.9,100.213
6,Medicine Hat Tigers,576,288,49.4,2007,1797,210,52.136,18894,18028,866,9.276,0.896,98.909
7,Saskatoon Blades,576,276,41.96,2000,2029,-29,46.026,18784,19388,-604,9.664,0.886,98.225
8,Edmonton Oil Kings,576,276,50.623,1887,1726,161,54.886,19449,16831,2618,8.56,0.898,98.422
9,Red Deer Rebels,576,263,53.234,1730,1685,45,50.924,18170,18092,78,9.957,0.91,100.964
10,Vancouver Giants,576,255,43.852,1875,1894,-19,49.734,18734,16536,2198,8.929,0.888,97.723
11,Everett Silvertips,576,245,51.356,1579,1733,-154,51.362,16739,18201,-1462,9.319,0.908,100.179
12,Kamloops Blazers,576,241,48.915,1848,1990,-142,48.912,17985,18869,-884,9.577,0.904,99.924
13,Kootenay Ice,504,241,50.596,1619,1514,105,49.687,15926,15115,811,9.934,0.904,100.239
14,Swift Current Broncos,576,238,45.966,1724,1870,-146,48.009,18035,19074,-1039,8.598,0.908,99.372
15,Moose Jaw Warriors,576,229,47.967,1776,2057,-281,47.043,17841,18920,-1079,10.131,0.904,100.468
16,Prince Albert Raiders,576,226,48.038,1813,2067,-254,49.598,18968,19572,-604,9.249,0.903,99.47
17,Seattle Thunderbirds,576,221,51.555,1623,1940,-317,50.918,17536,19355,-1819,9.56,0.907,100.257
18,Regina Pats,576,220,49.688,1842,2043,-201,49.724,17943,18960,-1017,9.825,0.902,99.924
19,Lethbridge Hurricanes,576,190,48.64,1701,2195,-494,45.828,16882,20468,-3586,10.906,0.904,101.296
20,Prince George Cougars,576,183,46.976,1635,2219,-584,49.582,17475,19378,-1903,9.439,0.896,98.963
21,Victoria Royals,360,178,57.318,1201,1127,74,51.185,10854,11184,-330,11.128,0.912,102.34
22,Chilliwack Bruins,216,74,44.573,586,747,-161,44.555,5994,7335,-1341,9.95,0.902,100.08
23,Portland Winter Hawks,72,18,37.96,175,286,-111,44.12,2007,2542,-535,8.49,0.891,97.63
24,Kootenay ICE,72,11,32.63,154,318,-164,40.52,1875,2752,-877,8.16,0.887,96.87
