,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Quebec Remparts,554,317,57.798,2192,1770,422,53.641,18494,17140,1354,12.219,0.898,101.922
1,Moncton Wildcats,554,312,53.623,1992,1609,383,50.215,18372,16917,1455,10.936,0.904,101.356
2,Gatineau Olympiques,554,302,53.662,2025,1737,288,51.925,16923,15897,1026,11.87,0.89,100.839
3,Cape Breton Screaming Eagles,554,297,45.689,1889,1642,247,49.772,18306,16206,2100,9.43,0.887,98.08
4,Drummondville Voltigeurs,554,290,58.165,2025,1781,244,57.284,18811,16128,2683,10.974,0.894,100.348
5,Shawinigan Cataractes,554,278,53.262,1955,1832,123,50.486,17296,17615,-319,10.973,0.903,101.221
6,Lewiston MAINEiacs,554,263,49.223,1841,1824,17,50.043,17927,16891,1036,10.894,0.889,99.788
7,Rouyn-Noranda Huskies,554,261,41.722,1990,2044,-54,47.952,17447,17088,359,9.971,0.869,96.899
8,Chicoutimi Sagueneens,554,259,46.84,1853,1765,88,46.616,16204,16955,-751,10.504,0.894,99.834
9,PEI Rocket,554,238,49.372,1836,1949,-113,46.772,16692,18586,-1894,10.341,0.906,100.982
10,Rimouski Oceanic,554,233,48.926,1979,2122,-143,49.108,17332,18193,-861,11.455,0.884,99.851
11,Victoriaville Tigres,554,228,52.364,1847,2033,-186,50.675,17458,18595,-1137,11.278,0.896,100.787
12,Acadie-Bathurst Titan,554,222,50.464,1847,2008,-161,46.951,17155,18079,-924,11.399,0.9,101.411
13,Halifax Mooseheads,554,208,41.42,1758,2050,-292,49.729,17562,17355,207,9.01,0.876,96.636
14,Val-d'Or Foreurs,554,204,43.071,1727,2082,-355,46.012,16469,18082,-1613,10.984,0.88,98.895
15,Baie-Comeau Drakkar,554,198,39.345,1734,2184,-450,44.837,16063,18258,-2195,9.738,0.879,97.592
16,Saint John Sea Dogs,414,189,60.181,1471,1467,4,54.508,13214,13476,-262,11.89,0.906,102.518
17,St. John's Fog Devils,210,82,46.228,656,809,-153,47.59,6472,7175,-703,9.915,0.894,99.328
18,Montreal Junior,136,62,50.79,423,410,13,49.45,4190,4286,-96,9.71,0.907,100.375
19,Montreal Juniors,68,41,58.9,258,180,78,56.53,2315,1780,535,10.8,0.899,100.74
