,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Hartford Wolf Pack,320,173,54.511,1015,837,178,52.592,10534,8993,1541,9.599,0.911,100.705
1,Wilkes-Barre/Scranton Penguins,320,173,55.875,997,781,216,52.856,9865,8878,987,9.815,0.914,101.18
2,Hershey Bears,320,172,54.441,1102,912,190,52.884,10551,9500,1051,10.212,0.903,100.474
3,Manitoba Moose,320,167,55.075,932,783,149,49.295,8911,9082,-171,10.09,0.918,101.914
4,Milwaukee Admirals,320,161,53.072,933,848,85,49.188,9165,9252,-87,9.972,0.915,101.439
5,Chicago Wolves,320,158,52.68,1120,956,164,51.136,9961,9379,582,10.27,0.906,100.824
6,Providence Bruins,320,155,52.921,993,854,139,53.072,10092,8774,1318,9.291,0.906,99.848
7,Portland Pirates,320,152,52.004,997,904,93,50.38,10050,9498,552,9.646,0.908,100.451
8,Syracuse Crunch,320,151,50.824,967,906,61,49.632,9954,10012,-58,8.99,0.914,100.415
9,Toronto Marlies,320,147,51.514,959,943,16,53.052,10137,9183,954,9.316,0.902,99.477
10,Peoria Rivermen,320,143,50.364,915,899,16,51.922,9790,8694,1096,9.155,0.904,99.565
11,Hamilton Bulldogs,320,143,52.596,919,878,41,48.897,9368,9727,-359,9.806,0.915,101.209
12,Manchester Monarchs,320,143,50.752,902,840,62,49.905,9499,9931,-432,8.916,0.915,100.41
13,Grand Rapids Griffins,320,142,51.156,990,941,49,51.5,10225,9524,701,9.314,0.906,99.922
14,Norfolk Admirals,320,140,47.699,994,1023,-29,49.624,10199,10172,27,9.18,0.904,99.479
15,Bridgeport Sound Tigers,320,140,50.426,918,955,-37,48.832,9350,10443,-1093,9.386,0.912,100.568
16,Philadelphia Phantoms,320,136,49.635,871,926,-55,47.715,9443,10020,-577,9.317,0.914,100.665
17,Houston Aeros,320,133,49.712,887,902,-15,48.494,8984,9632,-648,9.596,0.908,100.476
18,Albany River Rats,320,119,47.035,865,978,-113,48.758,9671,10235,-564,8.595,0.908,99.376
19,Rochester Americans,320,118,43.375,891,1055,-164,46.986,9236,9953,-717,8.811,0.9,98.761
20,San Antonio Rampage,320,116,46.339,798,956,-158,49.366,9014,10084,-1070,8.32,0.906,98.874
21,Binghamton Senators,320,112,47.339,919,1086,-167,48.052,10086,10894,-808,8.855,0.908,99.711
22,Worcester Sharks,240,106,49.13,677,709,-32,53.87,7659,6806,853,8.4,0.899,98.288
23,Iowa Stars,240,101,47.732,659,703,-44,50.103,7130,7050,80,8.872,0.902,99.045
24,Springfield Falcons,320,93,42.254,781,1078,-297,45.409,8569,10465,-1896,8.645,0.903,98.954
25,Lowell Devils,240,88,45.98,599,715,-116,47.665,6976,7651,-675,8.365,0.91,99.295
26,Omaha Ak-Sar-Ben Knights,160,72,50.655,408,398,10,50.68,4520,4402,118,8.755,0.912,99.98
27,Rockford IceHogs,160,67,51.09,459,439,20,49.27,4727,4868,-141,9.48,0.913,100.745
28,Quad City Flames,160,58,48.94,399,416,-17,54.07,4992,4239,753,7.64,0.906,98.315
29,Lake Erie Monsters,160,53,45.59,401,482,-81,45.77,4311,5130,-819,9.05,0.908,99.835
30,Iowa Chops,80,32,45.41,208,250,-42,47.59,2072,2282,-210,9.82,0.893,99.1
31,Lowell Lock Monsters,80,25,46.68,218,249,-31,48.81,2519,2642,-123,8.44,0.908,99.25
32,Cleveland Barons,80,25,41.03,208,299,-91,48.26,2291,2456,-165,8.72,0.881,96.87
