,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Shawinigan Cataractes,428,257,53.674,1701,1325,376,51.746,14079,12275,1804,11.442,0.894,100.83
1,Halifax Mooseheads,428,240,49.088,1599,1395,204,50.293,14477,13506,971,10.34,0.892,99.453
2,Quebec Remparts,428,237,49.43,1530,1433,97,51.024,14393,13314,1079,9.926,0.895,99.386
3,Moncton Wildcats,428,227,53.382,1534,1478,56,51.242,14237,13718,519,10.32,0.904,100.695
4,Rouyn-Noranda Huskies,428,215,49.515,1664,1619,45,49.385,14207,13980,227,10.964,0.891,100.046
5,Acadie-Bathurst Titan,428,214,45.896,1498,1575,-77,49.255,14270,13950,320,9.483,0.891,98.634
6,Victoriaville Tigres,428,214,46.838,1658,1627,31,49.182,14833,14712,121,10.161,0.89,99.149
7,Baie-Comeau Drakkar,428,212,48.293,1550,1566,-16,47.856,13309,14341,-1032,10.876,0.894,100.242
8,Val-d'Or Foreurs,428,208,50.04,1609,1621,-12,50.306,13916,13513,403,10.37,0.896,99.888
9,Cape Breton Screaming Eagles,428,204,54.701,1485,1522,-37,50.23,13529,15024,-1495,10.642,0.911,101.691
10,Rimouski Oceanic,428,199,46.939,1652,1795,-143,46.941,14775,15586,-811,10.914,0.889,99.826
11,Hull Olympiques,358,187,52.019,1399,1313,86,50.11,11030,11371,-341,12.098,0.888,100.846
12,Chicoutimi Sagueneens,428,178,47.657,1403,1758,-355,47.935,13508,15039,-1531,9.988,0.898,99.74
13,Drummondville Voltigeurs,428,175,45.216,1427,1697,-270,45.354,12921,14725,-1804,10.294,0.898,100.074
14,Sherbrooke Castors,358,167,49.688,1248,1299,-51,49.298,11471,11607,-136,10.514,0.897,100.128
15,Montreal Rocket,288,120,47.41,979,1127,-148,49.466,9284,9476,-192,10.491,0.886,99.105
16,Gatineau Olympiques,70,55,63.09,306,179,127,56.77,2494,1899,595,12.13,0.907,102.85
17,PEI Rocket,70,43,57.05,251,189,62,56.22,2409,1876,533,10.2,0.902,100.41
18,Lewiston MAINEiacs,70,35,52.01,233,215,18,58.43,2568,1827,741,8.82,0.884,97.25
