,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Tanner Laczynski,F,CHI/LIN,17.79,109,42,42,25,84,109,334,12.6,0.39,0.39,0.235,0.775,1.01,3.065
1,Rem Pitlick,F,WAT/MUS,17.954,103,53,35,17,88,105,229,19.585,0.485,0.325,0.155,0.81,0.965,2.14
2,Matej Paulovic,C,MUS,20.172,100,37,35,31,72,103,295,12.525,0.37,0.35,0.31,0.725,1.03,2.95
3,Denis Smirnov,F,FGO,17.592,113,47,31,23,78,101,399,11.765,0.41,0.275,0.205,0.685,0.885,3.495
4,Ross Colton,LW,CR,18.51,113,53,34,12,87,99,308,17.465,0.475,0.305,0.105,0.78,0.885,2.755
5,Ludvig Hoff,F,LIN,18.414,110,36,25,28,61,89,292,12.32,0.33,0.225,0.255,0.555,0.805,2.655
6,Parker Tuomie,RW,SF,19.374,111,49,24,15,73,88,373,12.97,0.44,0.21,0.135,0.65,0.785,3.35
7,Sam McCormick,F,MAD/WAT,18.066,121,47,27,14,74,88,321,14.145,0.385,0.22,0.115,0.61,0.725,2.645
8,Nathan Sucese,C,DBQ,18.676,111,38,30,18,68,86,301,12.215,0.335,0.265,0.16,0.595,0.755,2.68
9,Jake Wahlin,F,TC,18.348,114,30,38,18,68,86,279,10.805,0.26,0.335,0.16,0.6,0.755,2.455
10,Sam Saliba,F,SC/GB,19.435,119,45,25,15,70,85,256,17.27,0.38,0.21,0.13,0.59,0.715,2.155
11,Kieffer Bellows,LW,SF/USA,16.766,81,49,24,11,73,84,307,15.625,0.635,0.365,0.145,1.0,1.145,4.105
12,Ryan Lohin,C,MAD/WAT,18.72,122,33,30,20,63,83,313,10.165,0.27,0.245,0.165,0.51,0.675,2.555
13,Haralds Egle,F/RW,MAD/CHI,18.603,106,25,35,22,60,82,264,9.21,0.23,0.335,0.21,0.565,0.77,2.49
14,Kyle Connor,F,YNG,17.766,56,34,26,20,60,80,256,13.28,0.61,0.46,0.36,1.07,1.43,4.57
15,Grant Jozefek,F,LIN,17.39,107,25,31,23,56,79,214,10.185,0.23,0.29,0.215,0.51,0.73,1.975
16,Patrick Grasso,F,DM,18.797,120,31,25,21,56,77,346,8.685,0.26,0.21,0.175,0.47,0.645,2.885
17,Chase Pearson,F,YNG,17.562,112,24,35,17,59,76,214,11.81,0.215,0.315,0.155,0.53,0.685,1.92
18,Josh French,C,OMA,19.243,116,26,31,18,57,75,251,10.495,0.225,0.27,0.155,0.495,0.65,2.165
19,Biagio Lerario,F,LIN,19.481,109,36,22,16,58,74,211,17.115,0.325,0.205,0.15,0.54,0.685,1.95
20,Marc Michaelis,LW,GB,19.626,91,25,33,16,58,74,186,15.395,0.32,0.325,0.15,0.645,0.79,2.055
21,Alec Rauhauser,LD,DM,20.026,117,12,38,24,50,74,224,5.725,0.105,0.325,0.205,0.425,0.635,1.915
22,Clayton Keller,F,USA,16.632,55,27,32,15,59,74,174,15.6,0.505,0.585,0.295,1.085,1.385,3.28
23,Jeremy Davies,D,BLM/WAT,18.28,114,17,31,25,48,73,265,5.955,0.145,0.27,0.215,0.41,0.63,2.285
24,Mitchell Smith,F,DBQ,18.548,120,32,25,15,57,72,309,10.39,0.27,0.21,0.125,0.475,0.6,2.575
25,Adam Johnson,F,SC,20.233,59,31,21,19,52,71,222,13.96,0.53,0.36,0.32,0.88,1.2,3.76
26,Ronnie Hein,F,WAT,18.146,90,25,25,20,50,70,217,14.025,0.29,0.24,0.22,0.525,0.75,2.27
27,Hugh McGing,C,CR,16.68,114,34,21,15,55,70,238,14.935,0.29,0.175,0.125,0.475,0.6,2.045
28,Mattias Goransson,RD,TC,20.019,115,14,27,28,41,69,238,6.07,0.12,0.235,0.245,0.355,0.6,2.065
29,Nick Rivera,LW,OMA,18.868,106,37,19,13,56,69,273,13.405,0.36,0.185,0.13,0.545,0.665,2.645
30,Brock Boeser,F,WAT,17.553,57,35,18,15,53,68,241,14.52,0.61,0.32,0.26,0.93,1.19,4.23
31,Charlie Gerard,C,MAD/MUS/FGO,19.322,121,36,17,13,53,66,372,9.71,0.295,0.14,0.11,0.435,0.545,3.075
32,Cameron Morrison,C,YNG,17.052,60,34,24,8,58,66,117,29.06,0.57,0.4,0.13,0.97,1.1,1.95
33,Tarek Baker,F,BLM,18.06,111,26,23,17,49,66,259,9.27,0.225,0.205,0.145,0.425,0.575,2.285
34,Georgy Gorodetsky,LW,DM,19.969,112,15,23,28,38,66,211,7.25,0.135,0.205,0.25,0.34,0.59,1.89
35,Brett Boeing,F,DBQ,20.168,91,34,19,13,53,66,294,10.25,0.33,0.23,0.135,0.555,0.69,3.1
36,Logan Lambdin,LW,BLM,19.372,106,38,14,13,52,65,261,13.985,0.345,0.13,0.115,0.475,0.595,2.395
37,Maxim Letunov,F,YNG,18.568,58,25,25,14,50,64,151,16.56,0.43,0.43,0.24,0.86,1.1,2.6
38,Griffen Molino,F,MUS,20.649,57,18,29,17,47,64,151,11.92,0.32,0.51,0.3,0.82,1.12,2.65
39,Joe Snively,F,SC,18.705,55,27,25,12,52,64,124,21.77,0.49,0.45,0.22,0.95,1.16,2.25
40,Zach Yon,LW,FGO/WAT,19.21,117,40,15,9,55,64,330,12.0,0.345,0.13,0.08,0.47,0.545,2.815
41,Nick Swaney,F,WAT,17.516,69,39,12,12,51,63,204,21.14,0.58,0.16,0.16,0.735,0.9,2.78
42,Robert Carpenter,F,SC,18.122,60,35,17,11,52,63,213,16.43,0.58,0.28,0.18,0.87,1.05,3.55
43,Trevor Hamilton,D,MUS/CHI/LIN,19.999,97,20,19,24,39,63,198,10.1,0.205,0.195,0.25,0.405,0.65,2.06
44,Evan Smith,F,DBQ,18.548,107,30,22,11,52,63,245,12.34,0.28,0.2,0.1,0.48,0.585,2.27
45,Josh Melnick,F,YNG,19.185,60,14,30,18,44,62,102,13.73,0.23,0.5,0.3,0.73,1.03,1.7
46,Patrick Polino,F,LIN,19.93,99,28,23,11,51,62,232,12.145,0.29,0.23,0.125,0.52,0.645,2.395
47,Ryan Blankemeier,C,CHI/GB,18.482,118,27,15,19,42,61,201,13.325,0.23,0.13,0.16,0.36,0.52,1.7
48,Mason Bergh,F,CHI,19.529,54,21,28,12,49,61,146,14.38,0.39,0.52,0.22,0.91,1.13,2.7
49,Collin Adams,LW,MUS/USA,16.894,63,27,24,10,51,61,196,6.995,0.23,0.205,0.085,0.43,0.515,2.01
50,Shane Kavanagh,F,DBQ,20.194,105,26,22,12,48,60,163,15.8,0.245,0.205,0.115,0.445,0.56,1.545
51,Guillaume Leclerc,LW,MAD,19.068,109,25,21,14,46,60,211,11.92,0.23,0.195,0.13,0.42,0.55,1.935
52,Fredrik Olofsson,F,CHI,18.303,57,27,18,15,45,60,158,17.09,0.47,0.32,0.26,0.79,1.05,2.77
53,Wade Allison,F,TC,17.42,91,31,23,6,54,60,261,11.33,0.31,0.23,0.065,0.54,0.605,2.64
54,Seamus Malone,F,DBQ,18.36,58,26,22,10,48,58,211,12.32,0.45,0.38,0.17,0.83,1.0,3.64
55,Cooper Marody,F,MUS/SF,17.736,52,22,27,9,49,58,126,17.46,0.42,0.52,0.17,0.94,1.12,2.42
56,Connor Murphy,C,CHI/GB,18.953,118,25,22,10,47,57,213,11.95,0.215,0.185,0.085,0.395,0.48,1.8
57,Zach Jordan,F,OMA/DM,18.34,109,38,14,4,52,56,284,12.045,0.325,0.125,0.035,0.45,0.485,2.485
58,Marcel Godbout,F,CHI/WAT/MAD,18.78,120,33,17,6,50,56,300,10.685,0.27,0.145,0.045,0.41,0.465,2.49
59,Kiefer Sherwood,F,YNG,19.461,60,29,15,12,44,56,208,13.94,0.48,0.25,0.2,0.73,0.93,3.47
60,Chris Wilkie,F,TC,18.182,59,35,11,9,46,55,302,11.59,0.59,0.19,0.15,0.78,0.93,5.12
61,Brody Stevens,F,FGO/MAD,17.888,94,24,19,12,43,55,194,12.205,0.255,0.195,0.13,0.45,0.58,2.095
62,Joey Marooney,RW,CR/SF/GB,19.074,112,25,18,11,43,54,249,9.59,0.22,0.16,0.1,0.38,0.48,2.2
