,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
10,Lucas Chiodo,LW,BAR/OTT,19.125,203.0,81.0,78.0,52.0,159.0,211.0,419.0,19.158,0.405,0.4,0.267,0.808,1.075,2.148,20.245,0.3,20.0,69.0,31.1,17.0,75.0,20.785,44.0,275.0,15.885,9.0,30.0,25.398
11,Brandon Saigeon,C,HAM/OSH,19.505,199.0,93.0,70.0,48.0,163.0,211.0,660.0,14.03,0.485,0.385,0.26,0.87,1.13,3.445,24.525,0.368,18.0,69.0,28.12,22.0,89.0,26.915,53.0,502.0,10.593,1605.0,3112.0,50.36
12,Matthew Strome,LW,HAM,18.941,199.0,99.0,64.0,46.0,163.0,209.0,569.0,16.59,0.478,0.342,0.258,0.82,1.078,2.892,28.652,0.428,45.0,140.0,30.508,19.0,102.0,17.822,35.0,327.0,10.38,344.0,748.0,46.2
13,Jack Studnicka,C,OSH/NIAG,18.824,190.0,76.0,84.0,48.0,160.0,208.0,578.0,14.048,0.452,0.442,0.28,0.895,1.175,3.17,23.162,0.372,24.0,89.0,27.462,22.0,114.0,19.55,30.0,375.0,8.9,1868.0,3493.0,53.538
14,Tye Felhaber,LW/RW,OTT/SAG,19.364,182.0,103.0,63.0,40.0,166.0,206.0,692.0,15.475,0.617,0.36,0.23,0.982,1.215,3.892,28.255,0.452,19.0,71.0,28.258,23.0,111.0,20.91,61.0,510.0,12.712,95.0,186.0,50.982
15,Isaac Ratcliffe,LW,GUE,18.832,199.0,119.0,48.0,37.0,167.0,204.0,721.0,17.138,0.643,0.252,0.19,0.898,1.085,3.725,32.878,0.5,26.0,124.0,21.452,37.0,140.0,27.132,56.0,457.0,12.602,40.0,115.0,32.472
16,Anthony Salinitri,LW,SAR/OSH,19.782,201.0,103.0,60.0,41.0,163.0,204.0,652.0,16.09,0.56,0.31,0.215,0.872,1.082,3.42,30.982,0.46,30.0,107.0,27.49,26.0,122.0,21.605,47.0,423.0,11.572,745.0,1481.0,50.735
17,Jordan Kyrou,RW,SAR,18.865,122.0,69.0,75.0,59.0,144.0,203.0,389.0,18.47,0.575,0.62,0.49,1.195,1.685,3.17,28.975,0.475,20.0,66.0,30.425,13.0,69.0,19.68,36.0,254.0,15.375,198.0,395.0,49.725
18,Austen Keating,C,OTT,18.778,199.0,68.0,77.0,56.0,145.0,201.0,475.0,14.538,0.338,0.43,0.312,0.77,1.082,2.358,23.552,0.358,24.0,109.0,22.452,20.0,98.0,21.135,24.0,268.0,9.028,557.0,1120.0,50.492
19,Kirill Maksimov,RW,SAG/NIAG,18.542,191.0,95.0,61.0,41.0,156.0,197.0,619.0,15.645,0.532,0.33,0.23,0.862,1.092,3.36,24.858,0.395,18.0,76.0,23.11,22.0,87.0,25.805,55.0,456.0,12.495,17.0,51.0,38.595
20,Adam Ruzicka,C,SAR/SBY,18.6,189.0,96.0,62.0,38.0,158.0,196.0,663.0,14.302,0.515,0.34,0.22,0.855,1.072,3.608,28.3,0.445,26.0,98.0,27.028,16.0,113.0,13.985,54.0,452.0,11.858,1720.0,3101.0,55.615
21,Sasha Chmelevski,C,OTT,18.52,180.0,91.0,61.0,41.0,152.0,193.0,653.0,14.812,0.542,0.39,0.215,0.932,1.15,3.648,24.938,0.422,20.0,82.0,26.702,21.0,109.0,18.652,50.0,462.0,11.9,1533.0,2643.0,58.862
22,Ryan Merkley,D,GUE/PBO,17.338,188.0,39.0,98.0,56.0,137.0,193.0,438.0,9.228,0.21,0.518,0.325,0.73,1.052,2.302,10.702,0.172,0.0,18.0,0.0,3.0,27.0,7.292,36.0,393.0,9.565,1.0,2.0,50.0
23,Taylor Raddysh,RW,ER/SSM,19.074,116.0,75.0,70.0,47.0,145.0,192.0,430.0,17.42,0.645,0.605,0.405,1.25,1.655,3.71,32.66,0.565,19.0,80.0,23.86,11.0,67.0,16.4,45.0,283.0,15.82,72.0,133.0,52.165
24,Adam Mascherin,LW,KIT,18.778,132.0,75.0,71.0,40.0,146.0,186.0,534.0,14.125,0.57,0.54,0.305,1.105,1.41,4.05,33.535,0.51,13.0,57.0,22.725,10.0,77.0,12.915,52.0,400.0,13.26,27.0,81.0,35.18
25,Evan Bouchard,D,LDN,18.156,180.0,52.0,76.0,57.0,128.0,185.0,633.0,8.123,0.312,0.458,0.315,0.772,1.088,3.84,14.22,0.26,6.0,22.0,30.772,3.0,22.0,5.77,43.0,589.0,7.442,0.0,0.0,0.0
26,Allan McShane,C/LW,ER/OSH,17.836,191.0,71.0,67.0,40.0,138.0,178.0,476.0,15.415,0.418,0.353,0.202,0.772,0.975,2.657,19.8,0.315,17.0,58.0,29.612,20.0,86.0,24.258,34.0,332.0,10.475,1270.0,2308.0,55.092
27,Nate Schnarr,C/RW,GUE,18.804,176.0,68.0,60.0,48.0,128.0,176.0,467.0,15.042,0.412,0.387,0.31,0.805,1.112,2.72,21.178,0.348,18.0,74.0,26.41,15.0,73.0,20.862,35.0,320.0,11.65,1222.0,2363.0,52.18
28,Ryan McLeod,C,MISS/SAG,18.236,199.0,54.0,72.0,48.0,126.0,174.0,424.0,12.365,0.277,0.372,0.255,0.652,0.902,2.195,15.91,0.24,5.0,40.0,13.022,11.0,78.0,14.588,38.0,306.0,11.785,1890.0,3693.0,50.845
29,Aaron Luchuk,C,WSR/BAR,19.947,136.0,78.0,57.0,39.0,135.0,174.0,464.0,16.545,0.575,0.42,0.29,0.99,1.28,3.41,33.15,0.49,27.0,95.0,27.855,18.0,69.0,26.06,33.0,300.0,10.825,1533.0,2779.0,54.94
30,Cliff Pu,C,LDN/KGN,18.786,128.0,64.0,61.0,45.0,125.0,170.0,394.0,16.38,0.505,0.475,0.355,0.975,1.33,3.075,29.38,0.455,17.0,79.0,22.03,19.0,72.0,26.225,28.0,243.0,11.63,1327.0,2172.0,61.2
31,Greg Meireles,RW,KIT,18.956,189.0,66.0,51.0,51.0,117.0,168.0,467.0,14.152,0.39,0.312,0.3,0.7,1.002,2.74,21.208,0.328,15.0,78.0,18.64,19.0,99.0,21.595,32.0,290.0,10.965,1331.0,2681.0,50.37
32,Dmitry Sokolov,RW,SBY/BAR,18.923,128.0,98.0,42.0,28.0,140.0,168.0,536.0,18.285,0.765,0.33,0.22,1.095,1.31,4.19,41.25,0.645,22.0,62.0,36.705,26.0,80.0,32.815,50.0,394.0,12.685,6.0,17.0,34.285
33,Ivan Lodnia,RW,ER/NIAG,18.292,169.0,63.0,60.0,39.0,123.0,162.0,569.0,10.728,0.382,0.372,0.25,0.765,1.013,3.738,23.368,0.458,17.0,89.0,17.488,17.0,111.0,15.538,29.0,369.0,7.635,415.0,1029.0,42.26
34,Domenico Commisso,C,OSH/GUE,19.82,192.0,52.0,64.0,43.0,116.0,159.0,435.0,10.925,0.242,0.31,0.208,0.55,0.758,2.185,17.615,0.275,13.0,70.0,17.6,15.0,73.0,21.602,24.0,292.0,7.225,1510.0,2729.0,55.698
35,Mac Hollowell,D,SSM,19.221,190.0,39.0,59.0,58.0,98.0,156.0,410.0,8.99,0.25,0.33,0.34,0.58,0.915,2.542,12.458,0.198,3.0,23.0,10.718,4.0,26.0,18.38,32.0,361.0,8.235,5.0,6.0,75.0
36,Alan Lyszczarczyk,C/LW,SBY/OS/MISS,19.826,184.0,70.0,52.0,33.0,122.0,155.0,609.0,11.355,0.435,0.325,0.185,0.763,0.942,3.648,26.735,0.428,23.0,94.0,25.14,13.0,100.0,13.003,34.0,415.0,8.005,53.0,132.0,42.64
37,Albert Michnac,C/LW,GUE/MISS/SAG,19.16,192.0,56.0,49.0,50.0,105.0,155.0,442.0,12.718,0.292,0.27,0.252,0.568,0.815,2.31,16.735,0.26,24.0,67.0,38.11,13.0,66.0,25.553,19.0,309.0,6.18,79.0,141.0,48.235
38,Serron Noel,RW,OSH,17.353,193.0,70.0,52.0,32.0,122.0,154.0,350.0,19.225,0.395,0.308,0.185,0.702,0.885,1.992,20.682,0.312,33.0,105.0,29.998,20.0,80.0,23.378,17.0,165.0,9.808,36.0,99.0,32.715
39,Barrett Hayton,C,SSM,17.518,165.0,56.0,58.0,39.0,114.0,153.0,403.0,14.428,0.452,0.435,0.308,0.888,1.19,2.907,16.225,0.34,9.0,54.0,14.81,10.0,65.0,16.482,37.0,284.0,13.878,976.0,1872.0,52.848
40,Arthur Kaliyev,RW,HAM,16.722,135.0,82.0,32.0,36.0,114.0,150.0,527.0,15.46,0.61,0.24,0.265,0.845,1.115,3.91,36.31,0.54,19.0,70.0,26.73,18.0,100.0,17.155,45.0,357.0,11.785,2.0,11.0,14.285
41,Ryan Moore,LW,FLNT/HAM,19.936,131.0,57.0,57.0,36.0,114.0,150.0,444.0,12.39,0.43,0.43,0.275,0.86,1.135,3.365,28.17,0.425,12.0,61.0,18.41,15.0,66.0,19.64,30.0,317.0,8.74,1187.0,2360.0,50.3
42,Boris Katchouk,RW/LW,SSM,18.745,124.0,77.0,47.0,25.0,124.0,149.0,384.0,20.03,0.625,0.385,0.205,1.01,1.22,3.11,31.555,0.515,22.0,72.0,30.555,17.0,76.0,21.92,38.0,236.0,15.905,88.0,190.0,46.645
43,Liam Hawel,C,GUE/SSM,18.662,194.0,60.0,50.0,38.0,110.0,148.0,361.0,17.212,0.373,0.28,0.22,0.653,0.87,1.998,15.122,0.232,18.0,63.0,28.508,12.0,52.0,24.98,30.0,246.0,13.435,927.0,1852.0,49.885
44,Brett Neumann,C,ER/KGN/OSH,18.832,204.0,76.0,39.0,33.0,115.0,148.0,673.0,12.09,0.442,0.208,0.182,0.658,0.84,3.478,24.443,0.362,23.0,80.0,32.443,19.0,127.0,14.768,34.0,466.0,8.018,1422.0,2597.0,54.672
45,Aidan Dudas,C,OS,17.502,192.0,65.0,45.0,37.0,110.0,147.0,509.0,12.258,0.34,0.232,0.205,0.575,0.785,2.692,21.042,0.315,15.0,65.0,21.402,15.0,84.0,17.36,35.0,360.0,9.522,1067.0,2188.0,48.688
46,Sam Miletic,LW,LDN/NIAG,19.868,128.0,73.0,46.0,28.0,119.0,147.0,450.0,16.37,0.57,0.365,0.22,0.93,1.155,3.52,29.855,0.465,16.0,76.0,20.765,15.0,69.0,21.815,42.0,305.0,13.965,43.0,87.0,49.51
47,Ty Dellandrea,C,FLNT,17.403,184.0,62.0,59.0,25.0,121.0,146.0,537.0,11.6,0.342,0.37,0.143,0.708,0.85,2.975,21.815,0.353,16.0,76.0,20.3,15.0,91.0,16.185,31.0,370.0,8.555,1827.0,3436.0,53.655
48,Kole Sherwood,RW,FLNT/KIT,20.147,117.0,63.0,48.0,34.0,111.0,145.0,508.0,12.595,0.54,0.41,0.285,0.945,1.235,4.33,29.155,0.5,8.0,44.0,15.905,22.0,88.0,25.33,33.0,376.0,9.095,105.0,220.0,44.175
49,Cole Carter,RW,WSR/KIT/MISS,19.446,185.0,73.0,48.0,24.0,121.0,145.0,529.0,13.848,0.435,0.292,0.135,0.735,0.865,3.1,24.852,0.405,26.0,98.0,26.545,12.0,88.0,14.728,35.0,343.0,10.585,90.0,195.0,45.742
50,Matthew Struthers,C,OS/NB,17.972,189.0,64.0,46.0,35.0,110.0,145.0,467.0,13.753,0.385,0.308,0.228,0.688,0.92,2.672,19.718,0.318,13.0,84.0,16.168,18.0,73.0,25.288,33.0,310.0,10.63,1265.0,2770.0,45.8
51,Riley Damiani,C,KIT,17.74,184.0,58.0,56.0,30.0,114.0,144.0,475.0,12.34,0.372,0.395,0.202,0.765,0.968,2.85,19.188,0.318,17.0,76.0,22.675,16.0,79.0,21.22,25.0,320.0,7.925,943.0,2094.0,44.748
52,Cole Coskey,RW,SAG,18.542,186.0,68.0,45.0,31.0,113.0,144.0,455.0,16.608,0.438,0.285,0.185,0.72,0.908,2.54,17.305,0.298,17.0,68.0,24.07,11.0,72.0,21.368,40.0,315.0,14.23,334.0,742.0,45.448
53,Maksim Sushko,RW/LW,OS,18.846,176.0,67.0,50.0,26.0,117.0,143.0,408.0,15.405,0.362,0.298,0.15,0.66,0.808,2.36,18.045,0.305,16.0,54.0,30.568,27.0,80.0,30.162,24.0,274.0,8.118,20.0,47.0,41.49
54,Nathan Dunkley,LW,KGN/LDN,17.78,185.0,50.0,50.0,41.0,100.0,141.0,334.0,14.665,0.283,0.262,0.22,0.545,0.765,1.872,17.868,0.28,16.0,73.0,20.97,15.0,81.0,17.658,19.0,180.0,10.535,850.0,1553.0,55.228
55,Robert Thomas,C,LDN/HAM,17.708,115.0,40.0,64.0,37.0,104.0,141.0,244.0,16.555,0.365,0.565,0.335,0.93,1.265,2.155,16.515,0.295,8.0,35.0,23.81,10.0,59.0,17.51,22.0,150.0,14.665,1185.0,2080.0,56.99
56,Matt Brassard,D,OSH/BAR/NIAG,19.355,194.0,39.0,46.0,54.0,85.0,139.0,670.0,5.522,0.192,0.258,0.3,0.45,0.75,3.545,12.862,0.198,3.0,11.0,27.082,3.0,17.0,24.442,33.0,642.0,4.842,0.0,5.0,0.0
57,Nikita Korostelev,RW,PBO/SAR,20.1,119.0,59.0,59.0,21.0,118.0,139.0,410.0,14.425,0.5,0.49,0.175,0.99,1.165,3.45,25.125,0.42,15.0,45.0,32.39,4.0,44.0,9.09,40.0,321.0,12.395,8.0,34.0,27.655
58,Ryan McGregor,C,SAR,18.879,176.0,52.0,50.0,34.0,102.0,136.0,392.0,13.382,0.325,0.34,0.23,0.665,0.895,2.383,17.598,0.3,10.0,61.0,16.315,13.0,88.0,14.21,29.0,243.0,11.657,1371.0,2636.0,50.538
59,Drake Rymsha,C,SAR/OTT,18.611,133.0,66.0,37.0,32.0,103.0,135.0,392.0,16.85,0.5,0.28,0.24,0.77,1.01,2.945,28.335,0.425,24.0,77.0,31.6,16.0,88.0,18.125,26.0,227.0,11.465,1520.0,2471.0,61.78
60,Linus Nyman,LW,KGN,17.682,135.0,65.0,42.0,28.0,107.0,135.0,371.0,17.385,0.48,0.315,0.21,0.795,1.005,2.75,23.97,0.36,15.0,54.0,27.885,17.0,60.0,27.29,33.0,257.0,12.85,47.0,93.0,50.47
61,Noel Hoefenmayer,D,OTT,18.941,193.0,37.0,56.0,41.0,93.0,134.0,423.0,8.997,0.205,0.312,0.232,0.522,0.75,2.39,10.008,0.152,4.0,10.0,25.0,4.0,24.0,15.112,29.0,389.0,7.805,1.0,2.0,25.0
62,Franco Sproviero,C,SAR,19.364,196.0,46.0,54.0,32.0,100.0,132.0,374.0,12.762,0.262,0.292,0.19,0.55,0.742,2.118,15.562,0.242,8.0,60.0,15.0,16.0,86.0,19.218,22.0,228.0,9.875,977.0,1957.0,50.05
63,Jonathan Ang,C,PBO/SAR,19.123,132.0,52.0,45.0,32.0,97.0,129.0,329.0,15.8,0.39,0.34,0.24,0.74,0.98,2.49,22.87,0.345,12.0,50.0,24.35,6.0,55.0,10.615,34.0,224.0,15.2,489.0,969.0,47.515
64,Christopher Paquette,C,PBO/NIAG,19.722,195.0,64.0,49.0,16.0,113.0,129.0,578.0,11.76,0.353,0.25,0.085,0.602,0.682,2.985,19.025,0.285,14.0,64.0,27.465,9.0,83.0,12.997,41.0,431.0,9.56,1763.0,3100.0,56.868
65,Jordan Sambrook,D,ER/SSM,19.681,195.0,42.0,37.0,49.0,79.0,128.0,448.0,9.298,0.225,0.215,0.235,0.438,0.675,2.425,10.418,0.155,5.0,18.0,31.25,6.0,24.0,24.178,31.0,406.0,7.468,0.0,0.0,0.0
66,Hugo Leufvenius,LW,SAR,18.975,134.0,56.0,48.0,23.0,104.0,127.0,383.0,14.62,0.42,0.36,0.17,0.78,0.95,2.87,20.55,0.31,12.0,39.0,32.745,9.0,73.0,9.575,35.0,271.0,13.105,23.0,62.0,34.345
67,Jason Willms,C,BAR,18.852,204.0,60.0,53.0,14.0,113.0,127.0,505.0,11.448,0.292,0.272,0.065,0.562,0.633,2.56,23.432,0.345,15.0,103.0,14.422,11.0,87.0,12.413,34.0,315.0,10.16,1984.0,3671.0,54.323
68,Alex DeBrincat,RW,ER,18.744,63.0,65.0,36.0,26.0,101.0,127.0,308.0,21.1,1.03,0.57,0.41,1.6,2.02,4.89,54.91,0.87,9.0,30.0,30.0,11.0,42.0,26.19,45.0,236.0,19.07,184.0,339.0,54.28
69,Semyon Der-Arguchintsev,C,PBO,17.25,193.0,25.0,51.0,50.0,76.0,126.0,255.0,9.21,0.122,0.275,0.28,0.392,0.672,1.39,8.638,0.135,3.0,26.0,11.628,7.0,41.0,16.458,15.0,188.0,6.988,1071.0,2170.0,49.505
70,Nicolas Hague,D,MISS,18.28,132.0,53.0,37.0,34.0,90.0,124.0,474.0,10.89,0.4,0.28,0.255,0.68,0.935,3.585,20.21,0.305,6.0,14.0,39.39,5.0,18.0,27.5,42.0,442.0,9.305,5.0,9.0,53.57
71,David Levin,LW,SBY,18.249,155.0,50.0,42.0,32.0,92.0,124.0,411.0,12.025,0.352,0.277,0.218,0.63,0.847,2.97,14.698,0.302,10.0,46.0,21.59,15.0,67.0,22.298,25.0,298.0,8.468,828.0,1688.0,52.132
72,Sean Durzi,D,OS/GUE,19.152,135.0,28.0,44.0,52.0,72.0,124.0,342.0,8.618,0.258,0.392,0.342,0.652,0.995,2.775,8.13,0.202,4.0,11.0,39.285,4.0,27.0,12.02,20.0,304.0,7.11,0.0,2.0,0.0
73,Liam Foudy,C,LDN,17.863,185.0,69.0,26.0,28.0,95.0,123.0,377.0,18.32,0.422,0.155,0.19,0.578,0.77,2.285,18.138,0.29,19.0,84.0,24.5,19.0,71.0,27.35,31.0,222.0,13.37,350.0,738.0,48.728
74,Tim Gettinger,LW,SSM,18.923,128.0,64.0,36.0,23.0,100.0,123.0,460.0,14.045,0.5,0.28,0.18,0.78,0.96,3.585,27.625,0.43,15.0,49.0,32.35,14.0,68.0,20.525,35.0,343.0,10.315,92.0,164.0,55.85
75,Jonah Gadjovich,LW,OS,18.428,102.0,71.0,27.0,24.0,98.0,122.0,494.0,14.075,0.685,0.27,0.235,0.95,1.185,4.895,35.085,0.7,21.0,81.0,25.825,15.0,80.0,17.31,35.0,333.0,10.085,10.0,24.0,41.43
76,Matthew Timms,D,PBO/LDN,19.596,149.0,15.0,52.0,55.0,67.0,122.0,250.0,4.21,0.073,0.353,0.342,0.425,0.768,1.547,4.49,0.088,1.0,7.0,6.25,2.0,9.0,30.0,12.0,234.0,2.948,0.0,1.0,0.0
77,Nicholas Caamano,RW,FLNT/HAM,18.524,131.0,60.0,38.0,23.0,98.0,121.0,496.0,12.03,0.455,0.29,0.175,0.75,0.925,3.785,36.135,0.55,17.0,110.0,15.48,22.0,104.0,21.09,21.0,282.0,7.35,43.0,104.0,41.145
78,Cole Purboo,RW,WSR,18.496,204.0,61.0,39.0,21.0,100.0,121.0,438.0,14.765,0.332,0.202,0.115,0.532,0.648,2.375,21.882,0.322,22.0,103.0,25.535,16.0,75.0,23.778,23.0,260.0,8.922,6.0,28.0,21.362
79,Eric Henderson,LW,OSH/HAM,19.648,198.0,43.0,53.0,25.0,96.0,121.0,417.0,9.76,0.218,0.27,0.148,0.485,0.632,2.14,16.268,0.245,17.0,88.0,17.775,8.0,71.0,11.03,18.0,258.0,6.808,388.0,896.0,44.028
80,Macauley Carson,LW,SBY,18.764,180.0,58.0,46.0,17.0,104.0,121.0,365.0,14.938,0.302,0.275,0.098,0.578,0.675,2.157,19.902,0.328,21.0,100.0,19.24,18.0,83.0,20.955,19.0,182.0,10.572,1213.0,2329.0,53.492
81,Luke Burghardt,LW,GUE/NB,19.596,160.0,46.0,43.0,32.0,89.0,121.0,379.0,11.66,0.26,0.265,0.215,0.525,0.74,2.198,14.088,0.27,8.0,60.0,14.168,14.0,89.0,17.165,24.0,230.0,9.48,658.0,1327.0,49.988
82,Will Bitten,C,HAM,18.685,127.0,43.0,50.0,28.0,93.0,121.0,333.0,12.895,0.335,0.39,0.225,0.735,0.955,2.625,23.93,0.375,13.0,68.0,19.445,12.0,61.0,19.72,18.0,204.0,8.855,500.0,1072.0,46.53
83,MacKenzie Entwistle,RW,HAM/GUE,18.425,160.0,55.0,44.0,21.0,99.0,120.0,414.0,13.718,0.388,0.29,0.135,0.675,0.81,2.718,18.565,0.34,16.0,87.0,18.07,14.0,81.0,18.98,25.0,246.0,11.39,677.0,1451.0,46.642
84,Ryan Suzuki,C,BAR,16.801,129.0,39.0,49.0,31.0,88.0,119.0,237.0,16.46,0.3,0.38,0.24,0.68,0.92,1.835,14.26,0.22,7.0,32.0,24.165,7.0,48.0,15.355,25.0,157.0,14.795,570.0,1240.0,46.205
85,Damien Giroux,C,SAG,17.786,188.0,57.0,31.0,31.0,88.0,119.0,319.0,19.222,0.332,0.165,0.158,0.498,0.655,1.69,15.13,0.235,20.0,83.0,23.105,14.0,63.0,21.83,23.0,173.0,16.458,954.0,2008.0,46.992
86,Gabriel Vilardi,C,WSR/KGN,17.584,81.0,51.0,42.0,26.0,93.0,119.0,263.0,19.4,0.64,0.555,0.34,1.195,1.525,3.295,20.55,0.51,10.0,37.0,26.125,7.0,49.0,13.825,34.0,177.0,19.26,397.0,777.0,51.105
87,Michael McLeod,C,MISS,19.114,95.0,43.0,45.0,29.0,88.0,117.0,294.0,14.425,0.445,0.47,0.305,0.915,1.22,3.105,23.18,0.5,22.0,81.0,26.505,12.0,58.0,20.715,9.0,155.0,5.77,1315.0,2106.0,62.94
88,Gera Poddubnyi,C,ER,18.52,198.0,56.0,36.0,24.0,92.0,116.0,485.0,11.508,0.32,0.212,0.128,0.532,0.655,2.655,18.015,0.27,14.0,65.0,23.008,10.0,68.0,15.003,32.0,352.0,9.088,738.0,1543.0,47.468
89,Brett McKenzie,C,NB/OS,20.012,131.0,51.0,38.0,27.0,89.0,116.0,530.0,9.58,0.385,0.29,0.205,0.68,0.885,4.04,28.93,0.44,8.0,50.0,15.105,14.0,92.0,13.935,29.0,388.0,7.455,1073.0,2410.0,44.92
90,Alex Formenton,LW,LDN,18.258,144.0,58.0,34.0,24.0,92.0,116.0,445.0,11.938,0.422,0.302,0.205,0.725,0.93,3.59,19.3,0.473,20.0,79.0,28.505,13.0,72.0,13.167,25.0,294.0,7.542,169.0,325.0,53.145
91,Keeghan Howdeshell,LW,SSM,20.056,128.0,62.0,33.0,18.0,95.0,113.0,374.0,15.67,0.475,0.255,0.14,0.73,0.87,2.885,23.635,0.365,16.0,72.0,23.25,16.0,65.0,23.335,30.0,237.0,11.395,108.0,271.0,39.96
92,Adam Timleck,RW,PBO,19.801,170.0,51.0,40.0,22.0,91.0,113.0,449.0,12.07,0.315,0.252,0.14,0.575,0.712,2.635,17.07,0.288,7.0,41.0,18.215,17.0,94.0,20.558,27.0,314.0,9.05,9.0,20.0,41.508
93,Jack Kopacka,RW,SSM,19.032,131.0,61.0,32.0,19.0,93.0,112.0,460.0,13.27,0.465,0.24,0.145,0.71,0.85,3.51,27.22,0.415,8.0,49.0,16.67,8.0,62.0,13.12,45.0,349.0,12.955,36.0,66.0,48.475
94,Brad Chenier,LW,NB,18.904,195.0,54.0,40.0,17.0,94.0,111.0,413.0,12.817,0.335,0.26,0.105,0.598,0.708,2.465,17.282,0.278,17.0,68.0,24.922,17.0,66.0,24.98,20.0,279.0,7.02,45.0,110.0,40.758
95,Sean Josling,RW,SAR,18.736,190.0,54.0,36.0,21.0,90.0,111.0,439.0,12.168,0.298,0.22,0.122,0.525,0.648,2.452,17.862,0.283,15.0,68.0,21.072,14.0,72.0,17.405,25.0,299.0,9.003,26.0,92.0,23.862
96,Brady Gilmour,C,SAG,18.662,170.0,50.0,38.0,23.0,88.0,111.0,320.0,15.002,0.27,0.235,0.132,0.505,0.638,1.842,13.052,0.232,14.0,56.0,24.928,13.0,67.0,16.32,23.0,197.0,9.612,918.0,1967.0,47.372
97,Johnny Corneil,LW,NIAG,19.583,131.0,52.0,37.0,21.0,89.0,110.0,319.0,16.515,0.395,0.28,0.16,0.68,0.84,2.435,22.2,0.34,17.0,52.0,35.0,15.0,55.0,27.49,20.0,212.0,9.63,32.0,79.0,40.75
98,Curtis Douglas,C,BAR/WSR,17.778,185.0,53.0,35.0,20.0,88.0,108.0,416.0,12.06,0.308,0.21,0.103,0.515,0.618,2.405,19.242,0.298,15.0,89.0,14.57,14.0,79.0,18.0,24.0,248.0,9.81,451.0,926.0,50.858
99,Ben Hawerchuk,LW,BAR,19.722,171.0,54.0,32.0,22.0,86.0,108.0,450.0,12.175,0.342,0.198,0.135,0.535,0.67,2.765,18.092,0.308,11.0,72.0,15.772,10.0,67.0,15.565,33.0,311.0,10.768,704.0,1667.0,43.472
