,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Nick Swaney,F,WAT,18.267,116,65,29,20,94,114,344,19.855,0.565,0.26,0.165,0.822,0.995,2.88
1,Hank Crone,LW,OMA/FGO,17.82,172,43,38,33,81,114,359,10.855,0.292,0.255,0.222,0.55,0.77,2.472
2,Collin Adams,LW,MUS/USA,17.645,120,51,40,21,91,112,343,11.662,0.325,0.242,0.138,0.565,0.702,2.295
3,Blake Lizotte,C,FGO,18.256,110,31,45,35,76,111,227,13.495,0.28,0.41,0.315,0.69,1.005,2.06
4,Tanner Laczynski,F,CHI/LIN,17.79,109,42,42,25,84,109,334,12.6,0.39,0.39,0.235,0.775,1.01,3.065
5,Rem Pitlick,F,WAT/MUS,17.954,103,53,35,17,88,105,229,19.585,0.485,0.325,0.155,0.81,0.965,2.14
6,Matej Paulovic,C,MUS,20.172,100,37,35,31,72,103,295,12.525,0.37,0.35,0.31,0.725,1.03,2.95
7,Denis Smirnov,F,FGO,17.592,113,47,31,23,78,101,399,11.765,0.41,0.275,0.205,0.685,0.885,3.495
8,Anthony Del Gaizo,C,MUS,18.873,157,53,25,22,78,100,310,15.652,0.395,0.178,0.16,0.572,0.73,2.112
9,Ross Colton,LW,CR,18.51,113,53,34,12,87,99,308,17.465,0.475,0.305,0.105,0.78,0.885,2.755
10,Filip Suchy,C,OMA,19.218,101,46,29,23,75,98,255,17.845,0.445,0.28,0.225,0.725,0.95,2.48
11,Jake Jaremko,C,CHI,19.31,130,37,37,23,74,97,274,10.328,0.227,0.302,0.132,0.525,0.658,1.973
12,Alex Limoges,C,TC/WAT,18.497,98,36,32,27,68,95,221,16.405,0.365,0.32,0.285,0.68,0.965,2.22
13,Zach Solow,C,DBQ,17.358,95,26,50,18,76,94,182,15.315,0.265,0.485,0.19,0.75,0.935,1.805
14,David Keefer,LW,MUS/DM,18.152,176,38,33,23,71,94,411,9.278,0.242,0.225,0.128,0.465,0.595,2.538
15,Eeli Tolvanen,RW,SC,16.901,101,47,24,21,71,92,422,10.93,0.465,0.235,0.205,0.7,0.91,4.16
16,Quinn Preston,RW,DBQ,19.402,115,38,32,20,70,90,332,11.77,0.33,0.275,0.175,0.61,0.78,2.88
17,Garrett Wait,LW,WAT,18.508,173,37,34,19,71,90,330,11.292,0.26,0.188,0.125,0.45,0.57,2.078
18,Tarek Baker,F,BLM/SC,18.811,156,40,28,21,68,89,363,11.365,0.268,0.158,0.118,0.422,0.542,2.298
19,Ludvig Hoff,F,LIN,18.414,110,36,25,28,61,89,292,12.32,0.33,0.225,0.255,0.555,0.805,2.655
20,Sam McCormick,F,MAD/WAT,18.066,121,47,27,14,74,88,321,14.145,0.385,0.22,0.115,0.61,0.725,2.645
21,Parker Tuomie,RW,SF,19.374,111,49,24,15,73,88,373,12.97,0.44,0.21,0.135,0.65,0.785,3.35
22,Jake Wahlin,F,TC,18.348,114,30,38,18,68,86,279,10.805,0.26,0.335,0.16,0.6,0.755,2.455
23,Nathan Sucese,C,DBQ,18.676,111,38,30,18,68,86,301,12.215,0.335,0.265,0.16,0.595,0.755,2.68
24,Alexander Steeves,C,SC/DBQ,17.016,147,31,35,20,66,86,335,9.415,0.24,0.27,0.158,0.512,0.675,2.645
25,Graham Lillibridge,LD/D,MUS/CHI,17.879,162,9,42,34,51,85,232,3.725,0.058,0.302,0.23,0.36,0.582,1.62
26,Sam Saliba,F,SC/GB,19.435,119,45,25,15,70,85,256,17.27,0.38,0.21,0.13,0.59,0.715,2.155
27,Jackson Cates,C,WAT,19.47,113,44,24,16,68,84,283,14.74,0.39,0.215,0.14,0.595,0.745,2.495
28,Kieffer Bellows,LW,SF/USA,16.766,81,49,24,11,73,84,307,15.625,0.635,0.365,0.145,1.0,1.145,4.105
29,Shane Bowers,C,WAT,16.63,116,37,32,15,69,84,272,13.61,0.32,0.27,0.13,0.59,0.72,2.33
30,Nicolas Werbik,C,YNG/DM,19.435,113,44,27,13,71,84,350,12.515,0.385,0.235,0.12,0.625,0.74,3.08
31,Jack Adams,C,FGO,19.108,110,45,27,12,72,84,239,16.86,0.405,0.245,0.105,0.65,0.755,2.155
32,Brody Stevens,F,FGO/MAD/GB,18.639,150,36,27,20,63,83,311,11.232,0.232,0.168,0.135,0.405,0.54,2.093
33,Ryan Lohin,C,MAD/WAT,18.72,122,33,30,20,63,83,313,10.165,0.27,0.245,0.165,0.51,0.675,2.555
34,Colin Theisen,LW,DBQ,18.644,100,50,15,18,65,83,270,17.578,0.458,0.122,0.158,0.58,0.735,2.57
35,Cole Gallant,RW,FGO/OMA,18.633,170,33,32,18,65,83,283,11.034,0.2,0.218,0.138,0.424,0.559,1.831
36,Haralds Egle,F/RW,MAD/CHI,18.603,106,25,35,22,60,82,264,9.21,0.23,0.335,0.21,0.565,0.77,2.49
37,Jake Ryczek,RD,SC/WAT,17.744,152,21,32,28,53,81,286,7.638,0.145,0.21,0.198,0.355,0.552,2.142
38,Jake Durflinger,F,SC/BLM,18.193,164,32,31,17,63,80,356,9.162,0.21,0.205,0.098,0.415,0.512,2.218
39,Kyle Connor,F,YNG,17.766,56,34,26,20,60,80,256,13.28,0.61,0.46,0.36,1.07,1.43,4.57
40,Casey Dornbach,RW,LIN,19.692,117,32,28,20,60,80,261,12.625,0.275,0.24,0.17,0.51,0.68,2.225
41,Mick Messner,LW,MAD,17.657,142,29,30,21,59,80,333,7.248,0.195,0.212,0.145,0.408,0.552,2.28
42,Grant Jozefek,F,LIN,17.39,107,25,31,23,56,79,214,10.185,0.23,0.29,0.215,0.51,0.73,1.975
43,Michael Joyaux,RD,CHI/OMA/YNG,19.711,234,13,25,41,38,79,360,2.858,0.045,0.122,0.196,0.166,0.364,1.56
44,Wyatt Bongiovanni,C,DM/TC/MUS,17.397,152,32,25,22,57,79,285,12.152,0.298,0.192,0.18,0.495,0.675,2.182
45,Alec Broetzman,LW,MAD,19.858,159,39,27,12,66,78,347,10.98,0.282,0.19,0.09,0.472,0.57,2.415
