,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Dubuque Fighting Saints,184,108,56.545,649,492,157,55.842,6177,4911,1266,9.845,0.902,100.078
1,Sioux Falls Stampede,184,105,53.17,623,534,89,53.18,5890,5176,714,10.192,0.901,100.262
2,Waterloo Black Hawks,184,102,55.078,695,542,153,54.53,6757,5597,1160,9.652,0.905,100.08
3,Sioux City Musketeers,184,91,55.195,615,515,100,50.88,5878,5653,225,10.282,0.914,101.655
4,Omaha Lancers,184,90,53.45,568,489,79,50.938,5498,5339,159,9.99,0.91,100.972
5,Cedar Rapids RoughRiders,184,85,52.27,579,558,21,48.552,5179,5565,-386,10.635,0.907,101.275
6,Muskegon Lumberjacks,184,83,49.71,544,555,-11,48.628,5831,6171,-340,8.988,0.914,100.328
7,Youngstown Phantoms,184,81,52.68,607,590,17,51.01,5638,5556,82,10.598,0.902,100.755
8,Green Bay Gamblers,184,79,47.242,567,587,-20,47.082,5322,5819,-497,9.89,0.904,100.252
9,Chicago Steel,184,79,47.545,548,613,-65,48.922,5910,6303,-393,9.185,0.903,99.5
10,Team USA,184,69,48.66,624,663,-39,50.215,5738,5521,217,10.9,0.884,99.305
11,Tri-City Storm,184,69,49.245,533,608,-75,51.288,5863,5915,-52,8.962,0.905,99.372
12,Lincoln Stars,184,65,43.19,526,639,-113,47.358,5774,5998,-224,8.842,0.896,98.43
13,Fargo Force,184,65,43.582,486,608,-122,45.518,5525,6550,-1025,8.28,0.91,99.27
14,Indiana Ice,124,59,52.375,410,383,27,52.335,3827,3515,312,10.375,0.896,99.995
15,Des Moines Buccaneers,184,54,44.018,495,641,-146,46.205,5434,6537,-1103,8.828,0.905,99.278
16,Bloomington Thunder,60,26,48.3,170,182,-12,52.84,1909,1704,205,8.52,0.896,98.16
17,Madison Capitols,60,20,44.68,168,208,-40,46.07,1878,2198,-320,8.7,0.909,99.61
