,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Tri-City Americans,432,266,58.474,1581,1143,438,53.236,14478,12670,1808,10.913,0.912,102.038
1,Vancouver Giants,432,249,53.327,1554,1118,436,54.133,14879,10858,4021,10.392,0.893,99.655
2,Calgary Hitmen,432,244,52.622,1536,1185,351,53.035,13782,11624,2158,10.448,0.894,99.81
3,Spokane Chiefs,432,240,56.763,1511,1098,413,56.576,14567,12052,2515,10.116,0.898,99.922
4,Brandon Wheat Kings,432,235,53.356,1664,1350,314,51.124,14264,12930,1334,11.184,0.897,100.849
5,Medicine Hat Tigers,432,235,55.468,1518,1233,285,49.555,13260,12707,553,11.084,0.913,102.327
6,Kootenay Ice,432,226,53.482,1437,1237,200,52.114,13835,12588,1247,10.062,0.905,100.458
7,Saskatoon Blades,432,225,53.731,1453,1326,127,50.626,13378,13384,-6,10.897,0.904,101.237
8,Everett Silvertips,432,188,45.058,1204,1238,-34,45.057,12494,13944,-1450,8.904,0.912,100.035
9,Kamloops Blazers,432,187,51.482,1409,1513,-104,51.108,12997,13475,-478,10.772,0.896,100.33
10,Kelowna Rockets,432,186,49.785,1322,1282,40,48.815,12697,12730,-33,9.958,0.905,100.378
11,Swift Current Broncos,432,185,45.204,1308,1404,-96,47.262,12923,13885,-962,9.429,0.898,99.245
12,Moose Jaw Warriors,432,180,51.424,1368,1511,-143,51.058,13313,13814,-501,10.094,0.9,100.08
13,Red Deer Rebels,432,171,50.387,1171,1299,-128,51.32,12886,13046,-160,8.889,0.91,99.838
14,Seattle Thunderbirds,432,168,40.392,1195,1382,-187,44.268,13103,14388,-1285,8.216,0.905,98.688
15,Regina Pats,432,168,47.831,1323,1473,-150,48.946,13129,13483,-354,9.987,0.896,99.541
16,Lethbridge Hurricanes,432,162,43.213,1311,1508,-197,46.408,12597,13509,-912,9.536,0.892,98.656
17,Prince Albert Raiders,432,148,43.756,1303,1611,-308,48.472,13429,14832,-1403,9.165,0.889,98.037
18,Edmonton Oil Kings,360,138,53.464,1071,1191,-120,52.449,10946,11271,-325,10.485,0.902,100.6
19,Prince George Cougars,432,133,41.284,1163,1649,-486,45.878,12172,14460,-2288,8.97,0.892,98.165
20,Portland Winterhawks,216,133,56.73,887,692,195,54.445,8270,7194,1076,10.42,0.904,100.773
21,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
22,Portland Winter Hawks,216,42,34.11,449,917,-468,42.34,5677,7953,-2276,7.92,0.888,96.72
23,Victoria Royals,72,21,41.74,230,321,-91,46.1,2053,2400,-347,10.99,0.868,97.79
