,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,eTOI,eTOI/GP,eG/60,eA1/60,eA2/60,eP1/60,eP/60,eSh/60,exG/60,QoT TOI,QoC TOI,QoT GF%,QoC GF%,GF%Rel,GF%,GF,GA,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
79,Robert Dow,RW,SHE,19.861,53,20,9,10,29,39,134,14.93,0.38,0.17,0.19,0.55,0.74,2.53,16.36,0.31,898.09,16.95,1.34,0.6,0.67,1.94,2.61,8.95,1.09,17.61,17.74,52.28,50.76,0.94,51.72,60,56,7,26,26.92,5,29,17.24,8,79,10.13,5,30,16.67
80,Andrew Coxhead,C,QUE,18.429,58,16,17,6,33,39,136,11.76,0.28,0.29,0.1,0.57,0.67,2.34,15.59,0.27,1101.18,18.99,0.87,0.93,0.33,1.8,2.12,7.41,0.85,18.96,18.03,48.4,52.86,-1.34,46.03,58,68,6,31,19.35,5,31,16.13,5,74,6.76,590,1087,54.28
81,Vincent Marleau,C,ROU,19.198,59,17,15,7,32,39,135,12.59,0.29,0.25,0.12,0.54,0.66,2.29,12.16,0.21,876.21,14.85,1.16,1.03,0.48,2.19,2.67,9.24,0.83,17.07,17.23,69.11,50.78,-5.58,64.84,59,32,9,28,32.14,5,22,22.73,3,85,3.53,567,1025,55.32
82,Matthew Grouchy,LW,QUE,18.823,51,11,13,14,24,38,120,9.17,0.22,0.25,0.27,0.47,0.75,2.35,12.61,0.25,948.86,18.61,0.7,0.82,0.89,1.52,2.4,7.59,0.8,19.3,17.73,47.81,51.2,3.04,50.0,52,52,3,19,15.79,2,24,8.33,6,77,7.79,16,34,47.06
83,Metis Roelens,C,GAT,18.152,56,16,8,14,24,38,79,20.25,0.29,0.14,0.25,0.43,0.68,1.41,9.53,0.17,997.35,17.81,0.96,0.48,0.84,1.44,2.29,4.75,0.57,19.39,18.12,50.61,50.86,4.71,50.0,63,63,6,22,27.27,5,14,35.71,5,43,11.63,296,581,50.95
84,Maxim Cajkovic,RW,SNB,17.698,50,17,13,8,30,38,174,9.77,0.34,0.26,0.16,0.6,0.76,3.48,12.51,0.25,929.63,18.59,1.1,0.84,0.52,1.94,2.45,11.23,0.81,17.93,17.79,33.79,53.67,19.67,43.9,54,69,7,17,41.18,2,20,10.0,8,137,5.84,38,89,42.7
85,Adam Capannelli,C,MON,19.332,50,14,11,13,25,38,110,12.73,0.28,0.22,0.26,0.5,0.76,2.2,14.76,0.3,877.67,17.55,0.96,0.75,0.89,1.71,2.6,7.52,1.01,18.89,17.8,52.72,50.1,3.62,54.7,64,53,6,28,21.43,5,17,29.41,3,65,4.62,461,894,51.57
86,Anthony Gagnon,RW,RIM,19.562,59,16,14,7,30,37,126,12.7,0.27,0.24,0.12,0.51,0.63,2.14,9.67,0.16,875.94,14.85,1.1,0.96,0.48,2.05,2.53,8.63,0.66,17.39,17.25,61.51,50.17,0.5,62.07,54,33,6,16,37.5,2,13,15.38,8,97,8.25,102,179,56.98
87,Kevin Gursoy,RW,CHA,19.116,53,14,13,10,27,37,106,13.21,0.26,0.25,0.19,0.51,0.7,2.0,10.37,0.2,759.16,14.32,1.11,1.03,0.79,2.13,2.92,8.38,0.82,18.4,17.52,56.04,46.81,21.53,68.42,52,24,7,23,30.43,4,21,19.05,3,62,4.84,41,85,48.24
88,Justin Barron,D,HAL,16.833,58,8,15,14,23,37,124,6.45,0.14,0.26,0.24,0.4,0.64,2.14,3.68,0.06,1158.85,19.98,0.41,0.78,0.72,1.19,1.92,6.42,0.19,17.21,17.64,66.67,48.47,2.2,67.48,83,40,0,4,0.0,3,5,60.0,5,115,4.35,0,0,0.0
89,Jakub Lauko,C,ROU,18.467,42,21,10,6,31,37,160,13.12,0.5,0.24,0.14,0.74,0.88,3.81,16.95,0.4,699.83,16.66,1.8,0.86,0.51,2.66,3.17,13.72,1.45,18.68,17.71,68.58,47.45,12.51,78.67,59,16,8,28,28.57,7,26,26.92,6,106,5.66,22,38,57.89
90,Louis-Filip Cote,LW,QUE/ROU,19.373,38,15,15,7,30,37,110,13.64,0.39,0.39,0.18,0.79,0.97,2.89,9.89,0.26,645.39,16.98,1.39,1.39,0.65,2.79,3.44,10.23,0.92,20.11,17.88,61.8,53.92,2.45,66.2,47,24,4,17,23.53,8,20,40.0,3,73,4.11,114,216,52.78
91,Maxim Trepanier,LW,HAL/GAT,19.338,35,18,11,8,29,37,97,18.56,0.51,0.31,0.23,0.83,1.06,2.77,13.48,0.39,627.94,17.94,1.72,1.05,0.76,2.77,3.54,9.27,1.29,19.82,17.62,55.93,50.34,22.55,68.0,51,24,7,18,38.89,5,19,26.32,6,60,10.0,38,58,65.52
92,Maxime Comtois,LW,DRU,19.686,18,22,8,6,30,36,78,28.21,1.22,0.44,0.33,1.67,2.0,4.33,9.15,0.51,365.58,20.31,3.61,1.31,0.98,4.92,5.91,12.8,1.5,19.11,17.88,66.9,48.69,24.29,83.33,45,9,6,11,54.55,3,11,27.27,13,56,23.21,12,28,42.86
93,Tyler Hinam,LW,ROU,19.305,58,16,15,5,31,36,149,10.74,0.28,0.26,0.09,0.53,0.62,2.57,13.88,0.24,782.89,13.5,1.23,1.15,0.38,2.38,2.76,11.42,1.06,17.03,17.05,67.71,49.1,4.19,71.64,48,19,7,15,46.67,4,21,19.05,5,113,4.42,2,5,40.0
94,Dominic Cormier,D,VIC,20.701,59,11,15,10,26,36,154,7.14,0.19,0.25,0.17,0.44,0.61,2.61,6.61,0.11,1395.13,23.65,0.47,0.65,0.43,1.12,1.55,6.62,0.28,16.88,17.9,48.63,53.46,7.58,50.0,67,67,0,6,0.0,3,9,33.33,8,139,5.76,0,0,0.0
95,Pavel Koltygin,LW,DRU,19.576,53,20,10,5,30,35,113,17.7,0.38,0.19,0.09,0.57,0.66,2.13,12.69,0.24,791.0,14.92,1.52,0.76,0.38,2.28,2.65,8.57,0.96,17.37,17.17,65.11,47.6,1.89,66.67,66,33,5,21,23.81,5,19,26.32,10,73,13.7,140,258,54.26
96,Olivier Mathieu,LW,QUE/VIC,18.555,57,19,10,6,29,35,113,16.81,0.33,0.18,0.11,0.51,0.61,1.98,13.08,0.23,899.38,15.78,1.27,0.67,0.4,1.93,2.33,7.54,0.87,18.68,17.58,47.27,50.82,8.66,54.65,47,39,8,22,36.36,9,33,27.27,2,58,3.45,6,11,54.55
97,Leon Denny,D,SHA,18.703,57,5,12,18,17,35,112,4.46,0.09,0.21,0.32,0.3,0.61,1.96,7.05,0.12,1307.25,22.93,0.23,0.55,0.83,0.78,1.61,5.14,0.32,16.34,18.05,38.57,52.53,6.95,38.73,67,106,1,3,33.33,0,0,0.0,4,109,3.67,0,0,0.0
98,Justin Ducharme,LW,CHI,18.563,58,24,7,4,31,35,136,17.65,0.41,0.12,0.07,0.53,0.6,2.34,15.06,0.26,1048.16,18.07,1.37,0.4,0.23,1.77,2.0,7.79,0.86,17.76,18.05,50.62,53.85,0.88,50.88,58,56,12,31,38.71,5,23,21.74,7,82,8.54,45,87,51.72
99,Tyler Hylland,LW,BLB/BAC,20.403,60,17,9,8,26,34,143,11.89,0.28,0.15,0.13,0.43,0.57,2.38,14.15,0.24,982.1,16.37,1.04,0.55,0.49,1.59,2.08,8.74,0.86,17.52,17.81,51.28,52.63,-3.71,45.97,57,67,5,29,17.24,3,23,13.04,9,91,9.89,212,414,51.21
100,Jeremy Michel,RW,VDO,17.372,55,15,10,9,25,34,118,12.71,0.27,0.18,0.16,0.45,0.62,2.15,10.17,0.18,887.62,16.14,1.01,0.68,0.61,1.69,2.3,7.98,0.69,18.41,17.94,39.25,52.66,10.26,45.19,47,57,3,16,18.75,6,12,50.0,6,90,6.67,9,18,50.0
101,Thomas Casey,C,CHA,18.432,52,12,19,3,31,34,128,9.38,0.23,0.37,0.06,0.6,0.65,2.46,13.79,0.27,862.63,16.59,0.83,1.32,0.21,2.16,2.36,8.9,0.96,18.11,17.63,53.99,50.57,6.99,56.57,56,43,6,32,18.75,4,29,13.79,2,67,2.99,98,232,42.24
102,Valentin Nussbaumer,C,SHA,17.972,50,16,7,11,23,34,90,17.78,0.32,0.14,0.22,0.46,0.68,1.8,10.3,0.21,857.35,17.15,1.12,0.49,0.77,1.61,2.38,6.3,0.72,17.57,18.0,38.05,52.85,17.02,45.76,54,64,6,17,35.29,4,21,19.05,6,52,11.54,184,434,42.4
103,Robbie Burt,LW,SNB,19.3,50,15,12,7,27,34,133,11.28,0.3,0.24,0.14,0.54,0.68,2.66,14.3,0.29,866.17,17.32,1.04,0.83,0.48,1.87,2.36,9.21,0.99,17.93,17.76,35.78,50.99,13.81,43.36,49,64,3,16,18.75,6,30,20.0,6,87,6.9,160,274,58.39
104,Samuel Houde,C,CHI,18.522,54,14,11,8,25,33,119,11.76,0.26,0.2,0.15,0.46,0.61,2.2,11.5,0.21,926.71,17.16,0.91,0.71,0.52,1.62,2.14,7.7,0.74,17.54,17.56,52.5,53.07,15.58,61.29,57,36,4,24,16.67,1,16,6.25,9,79,11.39,421,904,46.57
105,Mathieu Bizier,C,RIM/GAT,17.342,58,11,14,8,25,33,101,10.89,0.19,0.24,0.14,0.43,0.57,1.74,11.35,0.2,950.94,16.4,0.69,0.88,0.5,1.58,2.08,6.37,0.72,18.97,18.03,55.26,51.15,6.58,60.55,66,43,5,25,20.0,2,18,11.11,4,58,6.9,384,757,50.73
106,Cedric Desruisseaux,LW,DRU,18.536,53,19,3,11,22,33,154,12.34,0.36,0.06,0.21,0.42,0.62,2.91,15.53,0.29,743.81,14.03,1.53,0.24,0.89,1.77,2.66,12.42,1.25,18.1,17.66,66.22,46.91,14.82,76.62,59,18,4,19,21.05,6,35,17.14,9,100,9.0,8,18,44.44
107,Patrick Kyte,D,HAL,19.467,57,8,13,12,21,33,85,9.41,0.14,0.23,0.21,0.37,0.58,1.49,4.34,0.08,1068.39,18.74,0.45,0.73,0.67,1.18,1.85,4.77,0.24,17.04,17.67,67.09,49.28,-10.21,58.93,66,46,1,6,16.67,2,6,33.33,5,73,6.85,0,0,0.0
108,Declan Smith,C,CAP,20.359,47,10,17,6,27,33,81,12.35,0.21,0.36,0.13,0.57,0.7,1.72,9.84,0.21,825.91,17.57,0.73,1.24,0.44,1.96,2.4,5.88,0.71,18.28,17.89,56.75,51.61,-1.07,54.37,56,47,0,15,0.0,6,17,35.29,4,49,8.16,250,510,49.02
109,Theo Rochette,C,CHI,16.567,49,11,9,12,20,32,80,13.75,0.22,0.18,0.24,0.41,0.65,1.63,7.84,0.16,732.4,14.95,0.9,0.74,0.98,1.64,2.62,6.55,0.64,17.99,17.37,53.48,51.65,16.08,63.77,44,25,3,18,16.67,3,13,23.08,5,49,10.2,316,697,45.34
110,Shaun Miller,RW,CAP,19.283,57,12,9,11,21,32,95,12.63,0.21,0.16,0.19,0.37,0.56,1.67,8.04,0.14,840.59,14.75,0.86,0.64,0.79,1.5,2.28,6.78,0.57,17.38,17.56,51.95,49.48,-7.71,50.56,45,44,6,14,42.86,3,15,20.0,3,66,4.55,18,54,33.33
111,Evan MacKinnon,C,BAT,18.538,57,11,17,4,28,32,80,13.75,0.19,0.3,0.07,0.49,0.56,1.4,7.89,0.14,1048.0,18.39,0.63,0.97,0.23,1.6,1.83,4.58,0.45,17.61,18.02,37.17,54.23,3.45,32.43,48,100,4,14,28.57,6,17,35.29,1,49,2.04,247,617,40.03
112,Pier-Olivier Lacombe,D,QUE/GAT,19.146,54,12,13,7,25,32,156,7.69,0.22,0.24,0.13,0.46,0.59,2.89,8.76,0.16,1255.76,23.25,0.57,0.62,0.33,1.19,1.53,7.45,0.42,17.39,17.48,49.88,53.12,3.3,48.33,58,62,0,2,0.0,1,6,16.67,11,148,7.43,0,0,0.0
113,Brett Budgell,LW,CHA,17.29,57,17,10,5,27,32,133,12.78,0.3,0.18,0.09,0.47,0.56,2.33,14.17,0.25,1015.94,17.82,1.0,0.59,0.3,1.59,1.89,7.85,0.84,18.8,17.91,56.89,50.31,3.56,53.97,68,58,9,28,32.14,6,24,25.0,2,81,2.47,124,250,49.6
114,Zachary Lavigne,LW,CHI,19.847,40,11,16,4,27,31,65,16.92,0.28,0.4,0.1,0.68,0.78,1.62,8.25,0.21,711.71,17.79,0.93,1.35,0.34,2.28,2.61,5.48,0.7,18.19,18.12,51.82,54.29,0.5,47.56,39,43,6,15,40.0,0,13,0.0,5,37,13.51,16,27,59.26
115,Xavier Parent,LW,HAL,17.482,57,14,10,7,24,31,115,12.17,0.25,0.18,0.12,0.42,0.54,2.02,13.75,0.24,819.45,14.38,1.03,0.73,0.51,1.76,2.27,8.42,1.01,18.71,17.51,67.66,46.51,-4.77,61.9,52,32,5,21,23.81,4,26,15.38,5,68,7.35,2,10,20.0
116,Jeremy Manseau,C,SHA,20.271,45,13,10,8,23,31,106,12.26,0.29,0.22,0.18,0.51,0.69,2.36,12.23,0.27,763.12,16.96,1.02,0.79,0.63,1.81,2.44,8.33,0.96,17.5,18.05,37.9,53.29,13.41,44.79,43,53,5,23,21.74,3,11,27.27,5,72,6.94,179,288,62.15
117,Antoine Demers,C,BLB,19.423,59,14,14,3,28,31,98,14.29,0.24,0.24,0.05,0.47,0.53,1.66,10.21,0.17,988.55,16.76,0.85,0.85,0.18,1.7,1.88,5.95,0.62,17.92,17.86,43.13,52.82,-0.41,40.65,50,73,5,25,20.0,5,16,31.25,4,57,7.02,400,854,46.84
118,Lukas Cormier,D,CHA,16.471,53,13,9,9,22,31,106,12.26,0.25,0.17,0.17,0.42,0.58,2.0,5.48,0.1,1137.01,21.45,0.69,0.47,0.47,1.16,1.64,5.59,0.29,17.29,17.74,56.33,48.51,14.56,61.48,75,47,2,4,50.0,0,2,0.0,11,100,11.0,0,0,0.0
119,Peyton Hoyt,RW,BLB/VDO,19.573,51,20,6,4,26,30,146,13.7,0.39,0.12,0.08,0.51,0.59,2.86,15.04,0.29,917.6,17.99,1.31,0.39,0.26,1.7,1.96,9.55,0.98,18.92,18.01,43.98,52.48,17.05,52.83,56,50,10,34,29.41,5,18,27.78,5,94,5.32,128,268,47.76
120,Ivan Kozlov,LW,VDO,19.475,54,11,7,12,18,30,104,10.58,0.2,0.13,0.22,0.33,0.56,1.93,10.55,0.2,906.26,16.78,0.73,0.46,0.79,1.19,1.99,6.89,0.7,18.81,17.73,41.2,52.23,16.62,49.57,57,58,5,23,21.74,4,16,25.0,2,65,3.08,19,40,47.5
121,Christopher Merisier-Ortiz,D,BAC,17.66,56,5,15,10,20,30,59,8.47,0.09,0.27,0.18,0.36,0.54,1.05,1.84,0.03,969.22,17.31,0.31,0.93,0.62,1.24,1.86,3.65,0.11,17.68,17.57,63.67,50.31,4.85,65.05,67,36,0,0,0.0,1,3,33.33,4,56,7.14,1,2,50.0
122,Benjamin Gagne,D,QUE/SNB,19.899,58,8,11,11,19,30,140,5.71,0.14,0.19,0.19,0.33,0.52,2.41,7.54,0.13,1392.73,24.01,0.34,0.47,0.47,0.82,1.29,6.03,0.32,17.52,17.96,43.13,54.83,1.43,42.86,69,92,2,8,25.0,0,9,0.0,6,123,4.88,0,0,0.0
123,Patrick Guay,C,SHE,16.381,45,14,8,8,22,30,105,13.33,0.31,0.18,0.18,0.49,0.67,2.33,12.3,0.27,708.88,15.75,1.18,0.68,0.68,1.86,2.54,8.89,1.04,18.09,17.85,52.01,51.72,1.5,50.0,43,43,7,23,30.43,2,22,9.09,5,60,8.33,247,519,47.59
124,Jeremy Martin,LW,SHA,17.58,53,11,13,6,24,30,90,12.22,0.21,0.25,0.11,0.45,0.57,1.7,7.99,0.15,812.93,15.34,0.81,0.96,0.44,1.77,2.21,6.64,0.59,17.18,17.8,35.16,52.43,3.65,39.0,39,61,7,15,46.67,1,16,6.25,3,59,5.08,17,43,39.53
125,Ethan Crossman,LW,BAT/BAC,19.51,41,13,11,5,24,29,109,11.93,0.32,0.27,0.12,0.59,0.71,2.66,9.63,0.23,687.81,16.78,1.13,0.96,0.44,2.09,2.53,9.51,0.84,18.9,17.39,51.11,50.67,6.57,57.32,47,35,2,16,12.5,5,17,29.41,6,76,7.89,16,35,45.71
126,Samuel Bolduc,D,BLB,17.766,56,8,10,11,18,29,140,5.71,0.14,0.18,0.2,0.32,0.52,2.5,5.85,0.1,1243.19,22.2,0.39,0.48,0.53,0.87,1.4,6.76,0.28,16.92,17.81,44.97,54.87,3.92,42.96,58,77,0,8,0.0,0,6,0.0,8,126,6.35,0,0,0.0
127,Joel Bishop,LW,HAL,19.36,48,10,13,6,23,29,71,14.08,0.21,0.27,0.12,0.48,0.6,1.48,8.12,0.17,630.69,13.14,0.95,1.24,0.57,2.19,2.76,6.75,0.77,17.94,17.24,64.86,47.43,-8.38,59.68,37,25,4,19,21.05,3,16,18.75,3,36,8.33,46,85,54.12
128,Edouard St-Laurent,RW,SHE/QUE,18.448,55,14,6,9,20,29,140,10.0,0.25,0.11,0.16,0.36,0.53,2.55,16.3,0.3,844.15,15.35,1.0,0.43,0.64,1.42,2.06,9.95,1.16,17.75,17.57,51.2,48.91,10.38,59.04,49,34,7,26,26.92,1,28,3.57,6,86,6.98,12,26,46.15
129,Shawn Element,LW,BAC,18.396,55,15,10,4,25,29,133,11.28,0.27,0.18,0.07,0.45,0.53,2.42,10.24,0.19,780.87,14.2,1.15,0.77,0.31,1.92,2.23,10.22,0.79,17.19,17.2,57.17,49.94,-7.95,57.32,47,35,4,16,25.0,6,24,25.0,5,93,5.38,120,237,50.63
130,Vincent Senez,RW,SHA,20.011,46,18,6,5,24,29,146,12.33,0.39,0.13,0.11,0.52,0.63,3.17,18.31,0.4,863.8,18.78,1.25,0.42,0.35,1.67,2.01,10.14,1.27,17.51,18.05,37.6,50.59,12.07,45.69,53,63,12,30,40.0,3,28,10.71,3,88,3.41,177,356,49.72
131,Gregory Kreutzer,D,DRU,18.311,54,3,14,12,17,29,57,5.26,0.06,0.26,0.22,0.31,0.54,1.06,2.98,0.06,947.61,17.55,0.19,0.89,0.76,1.08,1.84,3.61,0.19,17.25,17.76,67.06,49.47,3.48,67.89,74,35,0,5,0.0,0,2,0.0,3,50,6.0,0,0,0.0
132,Bailey Peach,RW,SHE,17.523,45,9,12,8,21,29,97,9.28,0.2,0.27,0.18,0.47,0.64,2.16,8.19,0.18,677.51,15.06,0.8,1.06,0.71,1.86,2.57,8.59,0.73,17.9,17.88,51.76,49.02,13.53,60.49,49,32,1,8,12.5,3,21,14.29,5,68,7.35,2,5,40.0
133,Jake Ryczek,D,HAL,20.493,41,9,7,12,16,28,99,9.09,0.22,0.17,0.29,0.39,0.68,2.41,4.61,0.11,890.4,21.72,0.61,0.47,0.81,1.08,1.89,6.67,0.31,17.35,17.4,68.03,47.29,13.49,74.51,76,26,1,4,25.0,0,0,0.0,8,95,8.42,0,0,0.0
134,Artemi Kniazev,D,CHI,17.695,45,11,8,9,19,28,103,10.68,0.24,0.18,0.2,0.42,0.62,2.29,7.13,0.16,922.89,20.51,0.72,0.52,0.59,1.24,1.82,6.7,0.46,16.85,17.86,54.13,52.83,17.67,64.63,53,29,3,8,37.5,2,6,33.33,6,89,6.74,0,0,0.0
135,Jonathan Aspirot,D,MON,19.335,48,10,9,9,19,28,96,10.42,0.21,0.19,0.19,0.4,0.58,2.0,7.66,0.16,1077.73,22.45,0.56,0.5,0.5,1.06,1.56,5.34,0.43,17.99,17.91,54.57,50.2,-5.16,50.72,70,68,3,10,30.0,2,7,28.57,5,79,6.33,2,2,100.0
136,Charles-Antoine Roy,C,GAT,19.573,47,17,6,5,23,28,96,17.71,0.36,0.13,0.11,0.49,0.6,2.04,10.41,0.22,755.51,16.07,1.35,0.48,0.4,1.83,2.22,7.62,0.83,18.92,17.92,48.52,55.27,7.02,53.75,43,37,6,14,42.86,5,20,25.0,6,62,9.68,44,79,55.7
137,Morgan Nauss,D,CHI,20.406,58,4,11,12,15,27,77,5.19,0.07,0.19,0.21,0.26,0.47,1.33,4.71,0.08,1278.49,22.04,0.19,0.52,0.56,0.7,1.27,3.61,0.22,16.53,17.82,50.92,54.23,-10.98,43.7,59,76,1,3,33.33,0,5,0.0,3,69,4.35,3,3,100.0
138,Ryan Francis,RW,CAP,16.786,56,8,7,12,15,27,102,7.84,0.14,0.12,0.21,0.27,0.48,1.82,10.39,0.19,755.21,13.49,0.64,0.56,0.95,1.19,2.15,8.1,0.83,18.14,17.32,56.17,50.99,11.5,65.22,45,24,3,18,16.67,3,16,18.75,2,68,2.94,7,18,38.89
139,Gabriel Proulx,C,CAP,19.48,53,12,6,9,18,27,88,13.64,0.23,0.11,0.17,0.34,0.51,1.66,8.75,0.17,791.77,14.94,0.91,0.45,0.68,1.36,2.05,6.67,0.66,17.51,17.67,53.46,49.39,-8.35,51.81,43,40,2,21,9.52,5,16,31.25,5,51,9.8,122,274,44.53
140,Jacob Hudson,C,MON,17.785,50,9,10,8,19,27,105,8.57,0.18,0.2,0.16,0.38,0.54,2.1,8.62,0.17,766.58,15.33,0.7,0.78,0.63,1.49,2.11,8.22,0.67,18.85,17.9,53.92,49.92,-0.45,54.02,47,40,3,19,15.79,2,11,18.18,4,75,5.33,164,298,55.03
141,Brady Burns,C,SNB,16.304,55,10,11,6,21,27,88,11.36,0.18,0.2,0.11,0.38,0.49,1.6,9.62,0.17,818.32,14.88,0.73,0.81,0.44,1.54,1.98,6.45,0.71,17.95,17.6,33.78,55.01,10.36,38.61,39,62,5,18,27.78,2,19,10.53,3,51,5.88,187,447,41.83
142,Darien Kielb,D,GAT,19.497,56,5,16,6,21,27,102,4.9,0.09,0.29,0.11,0.38,0.48,1.82,4.64,0.08,1381.57,24.67,0.22,0.69,0.26,0.91,1.17,4.43,0.2,17.84,18.18,51.07,52.74,5.13,49.7,82,83,2,4,50.0,2,9,22.22,1,89,1.12,0,1,0.0
143,Yann-Felix Lapointe,D,SHE,19.212,59,9,11,7,20,27,103,8.74,0.15,0.19,0.12,0.34,0.46,1.75,3.84,0.07,1200.5,20.35,0.45,0.55,0.35,1.0,1.35,5.15,0.19,17.09,18.0,52.58,52.4,-4.85,47.18,67,75,1,4,25.0,1,4,25.0,7,95,7.37,0,0,0.0
144,Radim Salda,D,RIM,19.573,39,7,10,9,17,26,77,9.09,0.18,0.26,0.23,0.44,0.67,1.97,3.67,0.09,781.4,20.04,0.54,0.77,0.69,1.31,2.0,5.91,0.28,16.97,18.06,64.25,48.9,-2.08,61.04,47,30,1,2,50.0,1,4,25.0,5,71,7.04,0,1,0.0
145,Marc-Andre LeCouffe,C,BAT,19.253,56,11,8,7,19,26,84,13.1,0.2,0.14,0.12,0.34,0.46,1.5,7.41,0.13,882.89,15.77,0.75,0.54,0.48,1.29,1.77,5.71,0.5,17.49,17.77,34.64,52.81,11.15,38.1,40,65,5,16,31.25,3,17,17.65,3,51,5.88,252,515,48.93
146,Yan Dion,RW,VDO,20.365,53,13,8,5,21,26,84,15.48,0.25,0.15,0.09,0.4,0.49,1.58,9.37,0.18,911.52,17.2,0.86,0.53,0.33,1.38,1.71,5.53,0.62,18.76,17.91,41.17,52.29,11.75,46.22,55,64,7,18,38.89,3,10,30.0,3,56,5.36,39,86,45.35
147,William Poirier,RW,SNB,18.84,55,13,7,6,20,26,98,13.27,0.24,0.13,0.11,0.36,0.47,1.78,10.98,0.2,985.12,17.91,0.79,0.43,0.37,1.22,1.58,5.97,0.67,17.98,17.86,34.6,55.1,-2.1,30.61,45,102,6,24,25.0,3,16,18.75,4,58,6.9,78,164,47.56
148,Sam Dunn,D,QUE,20.515,55,10,8,8,18,26,96,10.42,0.18,0.15,0.15,0.33,0.47,1.75,4.55,0.08,1424.25,25.9,0.42,0.34,0.34,0.76,1.1,4.04,0.19,17.57,18.16,49.67,52.71,5.2,50.3,83,82,0,2,0.0,2,4,50.0,8,90,8.89,0,0,0.0
149,Maxence Guenette,D,VDO,17.383,59,6,11,9,17,26,84,7.14,0.1,0.19,0.15,0.29,0.44,1.42,4.34,0.07,1172.5,19.87,0.31,0.56,0.46,0.87,1.33,4.3,0.22,16.81,17.9,38.62,54.06,-11.01,31.06,41,91,0,1,0.0,1,4,25.0,5,79,6.33,0,0,0.0
150,Elliot Desnoyers,C,MON,16.649,52,10,9,6,19,25,70,14.29,0.19,0.17,0.12,0.37,0.48,1.35,9.5,0.18,676.83,13.02,0.89,0.8,0.53,1.68,2.22,6.21,0.84,19.26,17.64,54.4,47.16,16.64,67.16,45,22,5,23,21.74,1,12,8.33,4,35,11.43,43,80,53.75
151,Charles-Antoine Giguere,LW,MON/BLB,19.371,56,13,7,5,20,25,103,12.62,0.23,0.12,0.09,0.36,0.45,1.84,11.77,0.21,835.48,14.92,0.93,0.5,0.36,1.44,1.8,7.4,0.85,17.94,17.66,46.86,51.92,-3.59,44.44,36,45,5,24,20.83,4,21,19.05,4,58,6.9,2,17,11.76
152,Cole Rafuse,RW,BAT,19.694,56,12,8,5,20,25,92,13.04,0.21,0.14,0.09,0.36,0.45,1.64,10.63,0.19,970.48,17.33,0.74,0.49,0.31,1.24,1.55,5.69,0.66,17.9,18.21,38.35,53.25,0.19,31.2,39,86,7,20,35.0,3,15,20.0,2,57,3.51,382,746,51.21
153,Conor Frenette,LW,VIC,17.558,60,11,7,7,18,25,71,15.49,0.18,0.12,0.12,0.3,0.42,1.18,7.9,0.13,968.74,16.15,0.68,0.43,0.43,1.11,1.55,4.4,0.49,17.68,17.64,46.68,53.72,-0.49,44.66,46,57,2,10,20.0,5,18,27.78,4,43,9.3,115,325,35.38
154,Adam McCormick,D,CAP,18.224,57,6,9,10,15,25,99,6.06,0.11,0.16,0.18,0.26,0.44,1.74,4.66,0.08,1153.17,20.23,0.31,0.47,0.52,0.78,1.3,5.15,0.24,17.46,17.77,57.3,51.24,-5.5,53.28,65,57,0,1,0.0,2,6,33.33,4,92,4.35,0,0,0.0
155,Xavier Bernard,D,CHA/DRU,18.692,56,6,4,14,10,24,123,4.88,0.11,0.07,0.25,0.18,0.43,2.2,4.64,0.08,1111.88,19.85,0.32,0.22,0.76,0.54,1.3,6.64,0.25,16.24,17.44,61.93,48.33,-6.52,55.74,68,54,0,1,0.0,2,8,25.0,4,114,3.51,0,0,0.0
156,Sean Larochelle,D,VIC,17.591,60,6,14,4,20,24,90,6.67,0.1,0.23,0.07,0.33,0.4,1.5,4.6,0.08,1084.65,18.08,0.33,0.77,0.22,1.11,1.33,4.98,0.25,17.51,17.79,49.4,51.7,29.12,66.67,58,29,1,2,50.0,1,7,14.29,4,81,4.94,2,2,100.0
157,Anthony Poulin,C,BLB/VIC,19.056,59,9,8,7,17,24,76,11.84,0.15,0.14,0.12,0.29,0.41,1.29,8.46,0.14,901.01,15.27,0.6,0.53,0.47,1.13,1.6,5.06,0.56,17.96,18.02,45.3,54.21,5.88,50.0,44,44,4,18,22.22,2,12,16.67,3,46,6.52,254,544,46.69
158,Nicholas Deakin-Poot,RW,SNB,19.631,48,14,8,2,22,24,95,14.74,0.29,0.17,0.04,0.46,0.5,1.98,9.34,0.19,808.75,16.85,1.04,0.59,0.15,1.63,1.78,7.05,0.69,18.11,17.98,33.64,56.7,-1.47,31.86,36,77,7,26,26.92,1,14,7.14,6,55,10.91,352,724,48.62
159,Jeremy Fortin,LW,CHI,19.187,55,9,6,9,15,24,69,13.04,0.16,0.11,0.16,0.27,0.44,1.25,4.77,0.09,847.71,15.41,0.64,0.42,0.64,1.06,1.7,4.88,0.34,17.72,17.99,46.56,54.93,-18.91,37.5,33,55,6,12,50.0,2,7,28.57,1,50,2.0,459,809,56.74
