,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
10,Lucas Chiodo,LW,BAR/BAR/OTT,19.374,122,56,54,37,110,147,253,22.175,0.46,0.445,0.305,0.905,1.21,2.105,18.93,0.315,14,41,33.615,11,49,21.43,31,163,19.18,8,23,32.54
11,Kyle Maksimovich,LW,ER/ER/OTT,20.019,119,62,46,32,108,140,352,17.8,0.525,0.39,0.275,0.92,1.195,2.955,21.595,0.365,7,44,16.025,23,69,33.72,32,239,13.54,97,258,36.41
12,Matthew Strome,LW,HAM,19.191,120,63,45,30,108,138,344,18.175,0.52,0.38,0.26,0.905,1.16,2.87,27.65,0.455,30,91,32.46,10,58,17.77,23,195,11.8,204,423,49.035
13,Arthur Kaliyev,RW,HAM,16.722,122,75,24,34,99,133,463,16.085,0.635,0.215,0.29,0.85,1.14,3.89,31.77,0.535,17,66,25.645,18,90,19.015,40,307,12.33,2,10,14.285
14,Anthony Salinitri,LW,SAR/OSH/SAR,20.032,122,67,34,31,101,132,409,16.235,0.565,0.285,0.255,0.85,1.11,3.41,27.455,0.455,19,70,27.045,16,81,19.445,32,258,12.075,359,716,50.125
15,Sasha Chmelevski,C,OTT,18.77,109,57,45,30,102,132,433,13.44,0.525,0.45,0.265,0.97,1.245,3.925,25.58,0.465,9,59,13.97,14,72,20.055,34,302,11.8,990,1696,58.72
16,Jack Studnicka,C,OSH/NIAG/OSH,19.074,111,45,56,28,101,129,366,12.73,0.42,0.49,0.265,0.91,1.18,3.31,21.745,0.39,14,53,26.495,11,64,16.975,20,249,8.52,1180,2206,53.485
17,Ryan Merkley,D,GUE/GUE/PBO,17.587,113,24,65,39,89,128,258,9.34,0.215,0.575,0.355,0.79,1.14,2.285,10.065,0.175,0,11,0.0,2,17,8.335,22,230,9.605,1,1,50.0
18,Adam Ruzicka,C,SAR/SAR/SBY,18.849,113,57,43,27,100,127,413,13.555,0.495,0.38,0.245,0.875,1.12,3.645,27.185,0.475,16,60,26.575,8,65,12.195,33,288,11.33,1157,1964,58.92
19,Isaac Ratcliffe,LW,GUE,19.082,118,77,28,22,105,127,477,16.48,0.66,0.235,0.19,0.9,1.085,4.015,33.155,0.555,18,79,23.01,25,91,27.72,34,307,10.93,18,59,27.38
20,Owen Tippett,RW,MISS/SAG/MISS,19.079,90,63,37,25,100,125,491,12.795,0.7,0.395,0.28,1.095,1.375,5.465,29.12,0.64,10,47,21.285,15,67,21.81,38,377,10.09,48,104,38.455
21,Ryan McLeod,C,MISS/SAG/MISS,18.485,116,43,44,36,87,123,286,14.89,0.365,0.385,0.31,0.755,1.065,2.475,15.92,0.27,5,26,19.375,6,45,12.96,32,215,14.765,1249,2381,52.15
22,Serron Noel,RW,OSH,17.603,117,57,38,27,95,122,258,22.81,0.49,0.335,0.235,0.82,1.05,2.235,21.93,0.38,26,86,30.08,17,58,31.09,14,114,10.45,13,45,28.5
23,Austen Keating,C,OTT,19.027,119,42,47,33,89,122,304,14.075,0.35,0.41,0.29,0.765,1.055,2.525,22.7,0.375,12,67,17.785,13,64,20.975,17,173,10.085,386,781,49.855
24,Evan Bouchard,D,LDN,18.406,97,33,53,35,86,121,425,7.335,0.32,0.56,0.335,0.885,1.215,4.35,15.825,0.315,4,16,28.205,3,15,11.54,26,394,6.35,0,0,0.0
25,Joseph Garreffa,RW,KIT,18.602,121,30,43,46,73,119,270,11.215,0.26,0.35,0.38,0.61,0.99,2.33,13.475,0.23,8,34,19.76,6,37,15.94,16,199,9.155,233,448,51.64
26,Mac Hollowell,D,SSM,19.47,113,32,48,38,80,118,311,10.235,0.295,0.425,0.345,0.72,1.065,2.86,11.9,0.22,2,20,10.99,1,17,8.335,29,274,10.365,2,2,100.0
27,Nate Schnarr,C/RW,GUE,19.054,108,43,45,30,88,118,294,14.535,0.405,0.425,0.285,0.83,1.115,2.735,19.37,0.36,12,52,22.94,12,50,24.35,19,192,9.995,633,1205,52.57
28,Allan McShane,C/LW,OSH,18.086,116,46,52,20,98,118,323,14.29,0.415,0.445,0.165,0.86,1.025,2.84,19.215,0.335,12,40,29.8,14,58,23.81,20,225,8.865,799,1417,56.375
29,Barrett Hayton,C,SSM,17.768,98,43,42,31,85,116,289,15.04,0.48,0.455,0.34,0.935,1.275,3.125,17.765,0.38,7,39,17.245,6,49,12.005,30,201,15.09,771,1483,52.35
30,Aaron Luchuk,C,WSR/BAR,20.447,68,50,36,29,86,115,281,17.79,0.74,0.53,0.43,1.26,1.69,4.13,39.39,0.58,18,60,30.0,11,42,26.19,21,179,11.73,939,1676,56.03
31,Ty Dellandrea,C,FLNT,17.652,115,44,48,20,92,112,389,11.3,0.375,0.44,0.175,0.82,0.99,3.35,22.33,0.385,14,49,30.145,9,59,15.21,21,281,7.3,1412,2615,54.51
32,Cole Coskey,RW,SAG,18.792,117,57,34,21,91,112,304,19.035,0.505,0.31,0.185,0.81,1.005,2.63,17.49,0.31,13,45,29.465,9,44,21.665,35,215,16.64,304,673,45.36
33,Aidan Dudas,C,OS,17.752,122,53,31,28,84,112,387,13.64,0.435,0.245,0.235,0.68,0.915,3.16,22.95,0.375,13,47,27.445,9,63,12.96,31,277,11.44,807,1651,48.91
34,Jordan Kyrou,RW,SAR,19.365,56,39,40,30,79,109,166,23.49,0.7,0.71,0.54,1.41,1.95,2.96,27.1,0.48,9,34,26.47,6,26,23.08,24,106,22.64,29,59,49.15
35,Hugo Leufvenius,LW,SAR,18.975,123,50,41,18,91,109,336,14.835,0.42,0.34,0.145,0.76,0.91,2.83,18.465,0.315,11,37,31.4,5,60,7.355,34,239,14.105,20,54,34.725
36,Matthew Struthers,C,OS/NB/NB,18.222,109,47,34,26,81,107,320,14.71,0.44,0.335,0.25,0.775,1.025,2.98,20.035,0.37,10,56,18.445,16,57,28.6,21,207,10.16,884,1961,45.11
37,Cole Carter,RW,MISS/KIT/MISS,19.695,116,56,34,16,90,106,374,14.91,0.5,0.31,0.14,0.815,0.955,3.305,24.435,0.44,21,69,30.605,8,68,12.12,27,237,11.38,73,152,47.595
38,Brett Neumann,C,KGN/KGN/OSH,19.082,123,53,32,21,85,106,438,12.085,0.45,0.265,0.175,0.72,0.89,3.605,22.795,0.375,15,52,29.405,13,81,16.035,25,305,8.14,1060,1899,55.795
39,Albert Michnac,C/LW,MISS/SAG,19.41,112,36,35,34,71,105,293,12.235,0.32,0.315,0.3,0.635,0.935,2.605,17.28,0.3,12,34,36.06,7,44,17.355,17,215,7.9,71,125,55.175
40,Liam Hawel,C,GUE,18.912,114,45,35,25,80,105,243,18.045,0.415,0.31,0.22,0.725,0.945,2.165,14.09,0.25,12,43,32.265,9,34,26.47,24,166,14.085,688,1298,52.6
41,Alan Lyszczarczyk,C/LW,OS/MISS/OS,20.075,109,49,33,22,82,104,392,12.48,0.46,0.315,0.205,0.775,0.975,3.66,21.715,0.405,15,63,26.665,5,56,10.21,29,273,10.515,26,53,48.775
42,Nathan Dunkley,LW,LDN/KGN/LDN,18.03,113,42,33,28,75,103,240,17.62,0.375,0.29,0.25,0.66,0.91,2.14,18.505,0.33,15,56,27.14,12,60,20.815,15,124,12.09,495,887,55.795
43,Maksim Sushko,RW/LW,OS,19.096,110,46,34,21,80,101,273,16.58,0.41,0.315,0.19,0.72,0.91,2.49,17.705,0.325,9,35,25.175,17,52,31.26,20,186,10.83,14,34,44.645
44,Ryan Suzuki,C,BAR,16.801,115,32,42,25,74,99,208,15.55,0.285,0.37,0.225,0.655,0.885,1.87,12.645,0.23,6,28,22.915,6,41,14.76,20,139,13.8,470,1045,45.535
45,Liam Foudy,C,LDN,18.112,112,54,20,23,74,97,282,19.095,0.505,0.18,0.225,0.685,0.915,2.605,18.52,0.345,13,68,18.92,14,50,27.725,27,164,16.505,235,468,50.555
46,Riley Damiani,C,KIT,17.99,107,39,39,19,78,97,320,12.28,0.385,0.41,0.195,0.785,0.99,3.065,18.37,0.345,9,47,18.61,14,55,26.815,16,218,7.35,665,1459,45.48
47,Greg Meireles,RW,KIT,19.205,108,40,27,29,67,96,299,13.01,0.375,0.255,0.27,0.63,0.9,2.78,18.62,0.345,13,53,24.71,11,65,18.295,16,181,8.96,774,1515,50.62
48,Dmitry Sokolov,RW,BAR/SBY,19.423,64,50,25,21,75,96,268,18.66,0.78,0.39,0.33,1.17,1.5,4.19,44.71,0.7,9,22,40.91,15,48,31.25,26,198,13.13,4,10,40.0
49,Keeghan Howdeshell,LW,SSM,20.056,115,52,29,15,81,96,335,14.995,0.465,0.255,0.135,0.715,0.85,2.975,21.035,0.375,14,62,23.3,14,57,23.515,24,216,10.37,98,256,37.005
50,Matt Brassard,D,OSH/NIAG/OSH,19.604,117,26,31,37,57,94,394,6.51,0.22,0.27,0.32,0.49,0.81,3.385,12.065,0.205,2,6,33.33,2,8,26.665,22,380,5.69,0,3,0.0
51,Jason Willms,C,BAR,19.101,122,41,42,10,83,93,351,11.395,0.33,0.34,0.08,0.665,0.75,2.87,24.105,0.39,10,72,13.89,8,55,14.395,23,224,9.75,1263,2281,55.295
52,Cole Purboo,RW,WSR,18.745,124,46,33,14,79,93,345,13.33,0.38,0.26,0.115,0.64,0.755,2.81,23.455,0.38,18,86,20.67,11,56,19.79,17,203,8.375,4,19,21.59
53,Blade Jenkins,LW,SAG,17.595,120,40,35,17,75,92,262,15.34,0.335,0.3,0.145,0.635,0.785,2.205,16.145,0.27,7,52,13.865,11,49,22.905,22,161,13.565,278,553,50.385
54,Sam Miletic,LW,NIAG/LDN,20.367,63,36,32,24,68,92,245,14.69,0.57,0.51,0.38,1.08,1.46,3.89,32.35,0.51,6,35,17.14,7,31,22.58,23,179,12.85,25,51,49.02
55,Luke Burghardt,LW,NB,19.846,94,34,33,24,67,91,246,12.67,0.32,0.34,0.245,0.66,0.905,2.485,15.075,0.3,8,42,20.835,12,58,22.685,14,146,8.155,388,770,50.73
56,Ivan Lodnia,RW,ER/NIAG,18.542,92,34,35,22,69,91,346,9.71,0.375,0.365,0.26,0.745,1.01,3.905,22.5,0.485,10,52,15.715,8,70,11.27,16,224,7.405,359,906,40.355
57,Ryan McGregor,C,SAR,19.129,100,32,32,26,64,90,232,13.675,0.32,0.32,0.26,0.64,0.9,2.32,14.745,0.295,6,30,19.445,7,54,11.2,19,148,11.165,1075,2049,52.315
58,Domenico Commisso,C,OSH/GUE/OSH,20.07,110,31,27,32,58,90,247,11.85,0.27,0.24,0.28,0.51,0.79,2.235,15.315,0.275,10,36,27.245,9,44,21.215,12,167,6.655,896,1566,57.26
59,Rickard Hugg,C,KIT,19.159,113,31,24,34,55,89,229,12.6,0.31,0.225,0.31,0.535,0.845,2.135,12.47,0.23,2,30,5.265,13,54,24.07,16,145,9.9,442,888,49.915
60,Gera Poddubnyi,C,ER,18.77,118,43,26,19,69,88,337,12.685,0.375,0.23,0.16,0.605,0.765,2.9,18.14,0.315,11,49,22.5,8,50,15.78,24,238,10.02,506,1043,48.22
61,Franco Sproviero,C,SAR,19.613,117,27,41,19,68,87,255,10.46,0.24,0.355,0.17,0.59,0.76,2.215,15.625,0.265,5,45,11.0,10,61,16.445,12,149,7.4,601,1182,50.865
62,Semyon Der-Arguchintsev,C,PBO,17.5,116,18,32,37,50,87,186,9.45,0.15,0.27,0.33,0.425,0.75,1.625,8.855,0.155,2,15,13.395,3,29,10.235,13,142,8.85,826,1668,49.615
63,Blake Murray,C,SBY,16.697,109,47,19,20,66,86,232,20.295,0.435,0.17,0.18,0.605,0.79,2.145,14.55,0.27,10,33,29.04,14,51,27.385,23,148,15.925,585,1116,52.5
64,Adam Mascherin,LW,KIT,19.278,67,40,34,12,74,86,254,15.75,0.6,0.51,0.18,1.1,1.28,3.79,32.51,0.49,5,28,17.86,6,45,13.33,29,181,16.02,10,25,40.0
65,Boris Katchouk,LW,SSM,19.245,58,42,29,14,71,85,195,21.54,0.72,0.5,0.24,1.22,1.47,3.36,33.06,0.57,12,36,33.33,6,34,17.65,24,125,19.2,30,63,47.62
66,Linus Nyman,LW,KGN,18.182000000000002,67,39,26,20,65,85,195,20.0,0.58,0.39,0.3,0.97,1.27,2.91,28.53,0.43,7,28,25.0,12,39,30.77,20,128,15.62,27,53,50.94
67,Curtis Douglas,C,WSR/BAR/WSR,18.028,121,42,26,17,68,85,338,12.47,0.345,0.22,0.14,0.565,0.705,2.825,20.935,0.35,13,72,18.5,11,65,17.69,18,201,8.965,291,597,49.725
68,Cliff Pu,C,LDN/KGN,19.285999999999998,65,29,39,16,68,84,208,13.94,0.45,0.6,0.25,1.05,1.29,3.2,32.74,0.5,7,43,16.28,11,39,28.21,11,126,8.73,583,941,61.96
69,Taylor Raddysh,RW,SSM/ER,19.573,58,33,33,17,66,83,212,15.57,0.57,0.57,0.29,1.14,1.43,3.66,33.47,0.58,8,41,19.51,6,36,16.67,19,135,14.07,69,127,54.33
70,Noel Hoefenmayer,D,OTT,19.191,118,20,37,26,57,83,282,6.945,0.18,0.32,0.23,0.495,0.725,2.44,9.67,0.165,2,3,33.335,4,19,19.645,14,260,5.195,1,2,25.0
71,Brad Chenier,LW,NB,19.153,116,41,28,14,69,83,296,13.845,0.37,0.26,0.125,0.63,0.755,2.66,16.725,0.3,13,43,30.385,11,47,24.355,17,206,8.07,26,69,38.075
72,Damien Giroux,C,SAG,18.036,120,42,21,19,63,82,231,18.88,0.36,0.17,0.155,0.535,0.69,1.92,15.155,0.255,14,51,27.46,13,51,25.405,15,129,13.73,765,1604,47.51
73,Jake Durham,RW,FLNT,18.942,124,41,25,16,66,82,256,14.775,0.355,0.205,0.13,0.555,0.685,2.12,14.2,0.235,10,32,28.14,10,55,14.665,21,169,12.055,128,340,35.775
74,Sean Durzi,D,OS/GUE/OS,19.402,69,23,29,29,52,81,216,10.405,0.33,0.44,0.405,0.765,1.165,3.145,8.315,0.245,2,7,35.0,3,20,11.54,18,189,9.41,0,0,0.0
75,Cam Hillis,C,GUE,17.726,93,30,30,21,60,81,173,16.88,0.315,0.285,0.22,0.6,0.825,1.905,10.65,0.23,9,37,24.56,7,35,19.505,14,101,13.725,755,1450,53.09
76,Nicolas Mattinen,D,HAM/FLNT/HAM/OSH,20.032,119,24,25,31,49,80,348,6.9,0.205,0.215,0.265,0.425,0.69,2.94,8.8,0.15,4,10,43.75,2,11,22.915,18,327,5.57,2,7,58.335
77,Joey Keane,D,BAR/BAR/LDN,18.706,113,19,26,33,45,78,296,6.36,0.165,0.23,0.29,0.395,0.69,2.63,9.39,0.17,1,5,16.665,1,15,5.0,17,276,6.02,0,1,0.0
78,Connor McMichael,C,HAM/LDN/LDN,17.166,112,40,33,5,73,78,275,13.095,0.375,0.305,0.05,0.685,0.73,2.525,16.315,0.3,16,44,32.38,8,60,13.125,16,171,8.355,408,804,49.36
79,MacKenzie Entwistle,RW,HAM/GUE/HAM,18.674,92,33,28,17,61,78,258,12.755,0.37,0.305,0.18,0.67,0.855,2.82,16.56,0.36,12,61,21.555,6,47,14.35,15,150,10.0,394,848,45.92
80,Nicolas Hague,D,MISS,18.779,67,35,22,21,57,78,270,12.96,0.52,0.33,0.31,0.85,1.16,4.03,24.69,0.37,5,11,45.45,3,10,30.0,27,249,10.84,4,7,57.14
81,Kody Clark,RW,OTT,18.425,102,32,28,17,60,77,250,12.77,0.31,0.28,0.17,0.59,0.765,2.47,13.835,0.27,6,40,15.155,5,47,9.605,21,163,12.98,25,61,39.85
82,Sean Josling,RW,SAR,18.986,119,35,28,14,63,77,278,12.495,0.29,0.245,0.125,0.54,0.66,2.37,16.51,0.28,9,43,20.67,12,48,24.34,14,187,7.54,19,61,29.12
83,Philip Tomasino,RW/C,NIAG,16.634,113,30,34,13,64,77,221,11.87,0.28,0.305,0.115,0.59,0.705,2.025,12.13,0.22,11,40,26.1,7,47,10.0,12,134,7.875,306,627,48.845
84,Nick Robertson,C,PBO,16.511,102,36,26,14,62,76,253,14.13,0.385,0.265,0.155,0.645,0.8,2.65,11.35,0.23,7,19,40.34,4,35,11.905,25,199,12.66,174,410,38.795
85,Jordan Sambrook,D,SSM/ER/SSM,19.93,120,24,26,26,50,76,278,8.575,0.205,0.22,0.21,0.43,0.64,2.38,8.87,0.15,5,12,37.5,3,12,25.0,16,254,6.34,0,0,0.0
86,Kyle MacLean,C,OSH,18.882,99,25,32,19,57,76,191,13.345,0.25,0.31,0.195,0.56,0.755,1.895,11.05,0.22,6,33,16.76,8,37,21.635,11,121,9.575,413,828,49.96
87,Jaden Peca,RW,BAR/SSM/BAR,18.912,111,25,31,20,56,76,193,12.79,0.22,0.28,0.18,0.5,0.675,1.765,10.705,0.195,6,34,17.645,4,27,14.835,15,132,10.91,20,78,25.07
88,Robert Thomas,C,HAM/LDN,18.207,49,24,30,21,54,75,117,20.51,0.49,0.61,0.43,1.1,1.53,2.39,16.55,0.34,4,14,28.57,8,28,28.57,12,75,16.0,553,966,57.25
89,Nikita Korostelev,RW,PBO,20.6,64,30,34,11,64,75,217,13.82,0.47,0.53,0.17,1.0,1.17,3.39,25.87,0.4,5,19,26.32,2,22,9.09,23,176,13.07,3,22,13.64
90,Cedric Ralph,C/LW,GUE,19.15,122,38,26,11,64,75,185,20.18,0.305,0.22,0.095,0.53,0.625,1.515,13.3,0.215,12,34,35.295,10,49,20.2,16,102,15.835,116,200,56.645
91,Pavel Gogolev,RW/LW,PBO/GUE/PBO,18.072,100,40,22,12,62,74,284,13.145,0.37,0.25,0.13,0.63,0.75,2.87,15.68,0.33,10,35,27.305,11,40,24.405,19,209,8.89,10,28,40.91
92,Drake Rymsha,C,SAR,19.111,68,31,23,19,54,73,198,15.66,0.46,0.34,0.28,0.79,1.07,2.91,30.66,0.45,12,43,27.91,7,40,17.5,12,115,10.43,742,1138,65.2
93,Danil Antropov,LW,OSH,17.236,112,28,28,17,56,73,158,18.175,0.25,0.255,0.155,0.5,0.66,1.425,11.0,0.195,9,35,25.655,10,32,30.91,9,91,10.535,14,31,44.52
94,Alexey Toropchenko,RW,GUE,18.726,115,32,23,18,55,73,369,8.72,0.285,0.21,0.15,0.49,0.64,3.23,23.25,0.405,14,78,17.96,7,61,11.785,11,230,4.785,6,11,52.78
95,Andrei Svechnikov,RW,BAR,17.473,44,40,24,8,64,72,174,22.99,0.91,0.55,0.18,1.45,1.64,3.95,21.45,0.49,7,22,31.82,9,33,27.27,24,119,20.17,15,36,41.67
96,Kade Landry,D,HAM/BAR/HAM,18.871,114,10,32,30,42,72,191,5.395,0.09,0.29,0.265,0.38,0.645,1.67,5.075,0.09,0,3,0.0,0,5,0.0,10,183,5.59,0,0,0.0
97,Danial Singer,RW,NIAG/ER,19.096,108,41,17,14,58,72,254,15.99,0.38,0.155,0.115,0.53,0.655,2.36,16.095,0.295,10,48,21.54,12,49,24.83,19,157,11.4,4,10,40.0
98,Brady Hinz,RW,SAR/PBO/PBO,17.869,119,32,24,15,56,71,184,17.325,0.265,0.2,0.13,0.465,0.595,1.565,11.26,0.19,7,31,21.495,13,32,40.875,12,121,9.925,148,316,46.54
99,David Levin,LW,SBY,18.498,89,32,23,16,55,71,269,11.98,0.36,0.26,0.185,0.62,0.805,3.04,13.495,0.305,7,25,26.945,9,50,18.02,16,194,7.95,396,739,53.59
100,Adam McMaster,C,NB/NB/OS,18.058,119,23,30,18,53,71,236,10.225,0.195,0.255,0.155,0.45,0.61,1.97,10.695,0.175,1,18,7.145,3,40,7.335,19,178,11.07,463,1084,42.75
101,Shane Bulitka,LW/C,SBY,18.688,120,26,26,18,52,70,166,16.535,0.225,0.22,0.15,0.445,0.595,1.38,9.845,0.165,6,29,22.355,6,35,18.36,14,102,14.155,728,1356,52.885
102,Adam Timleck,RW,PBO,20.051,90,32,25,13,57,70,240,13.26,0.35,0.275,0.145,0.635,0.77,2.665,12.295,0.275,5,21,25.0,8,40,19.55,19,179,10.775,7,15,39.775
103,Jonathan Ang,C,SAR/PBO,19.623,65,25,32,13,57,70,162,15.43,0.38,0.49,0.2,0.88,1.08,2.49,22.0,0.34,6,22,27.27,2,24,8.33,17,116,14.66,389,729,53.36
104,Tim Gettinger,LW,SSM,19.423,66,33,21,15,54,69,256,12.89,0.5,0.32,0.23,0.82,1.05,3.88,32.52,0.49,8,31,25.81,8,38,21.05,17,187,9.09,58,102,56.86
105,Cole Tymkin,RW,LDN,18.947,107,27,28,13,55,68,165,16.49,0.265,0.265,0.125,0.525,0.655,1.55,11.05,0.205,15,40,35.61,7,42,18.055,5,83,6.01,6,12,27.275
106,Christopher Paquette,C,PBO,19.972,115,39,21,8,60,68,312,12.425,0.345,0.185,0.07,0.53,0.6,2.73,14.555,0.25,9,27,36.65,5,44,10.835,25,241,10.39,1145,2027,56.3
107,Ryan Cranford,RW,KGN,19.936,120,30,21,16,51,67,366,8.19,0.255,0.185,0.13,0.435,0.57,3.095,16.4,0.275,11,35,31.37,4,51,7.87,15,280,5.35,39,91,43.21
108,Ryan Roth,RW,SSM,17.656,122,33,19,15,52,67,191,17.665,0.275,0.16,0.12,0.44,0.56,1.565,10.505,0.175,10,37,27.34,6,33,17.86,17,121,15.02,16,30,51.67
109,Alex Formenton,LW,LDN,18.507,64,37,15,14,52,66,243,14.095,0.55,0.285,0.23,0.835,1.06,3.99,16.98,0.54,11,44,25.95,10,42,19.19,16,157,9.1,77,153,51.705
110,Jonathan Yantsis,RW,KIT,18.885,112,42,16,8,58,66,227,15.79,0.39,0.15,0.07,0.535,0.61,2.1,15.63,0.29,18,67,28.16,10,45,18.41,14,115,9.23,4,19,21.11
111,Luke Boka,RW,WSR,18.761,116,24,21,21,45,66,233,10.14,0.2,0.175,0.18,0.38,0.56,2.005,14.455,0.25,6,45,14.815,5,43,12.315,13,145,8.87,166,406,37.63
112,Ethan Keppen,LW,FLNT,16.99,119,34,23,8,57,65,279,11.65,0.295,0.2,0.065,0.495,0.565,2.38,14.305,0.245,11,41,27.905,11,52,21.215,12,186,5.94,15,39,38.46
113,Brady Lyle,D,OS/NB/OS,18.778,117,20,23,22,43,65,296,6.845,0.17,0.2,0.19,0.37,0.555,2.555,9.06,0.155,4,9,41.665,3,13,23.81,13,274,4.825,0,0,0.0
114,Alexey Lipanov,C,BAR/SBY/KIT,18.58,102,23,25,16,48,64,173,13.225,0.22,0.24,0.155,0.465,0.62,1.68,8.68,0.17,3,17,18.335,4,27,15.0,16,129,12.24,586,1289,46.35
115,Barret Kirwin,C,GUE/GUE/OS,18.074,119,28,22,14,50,64,227,12.425,0.24,0.19,0.125,0.43,0.555,1.93,12.6,0.215,3,33,10.19,7,46,15.77,18,148,12.16,891,1711,52.665
116,Giovanni Vallati,D,KIT/OSH,18.066,120,13,25,26,38,64,145,8.3,0.115,0.215,0.215,0.33,0.545,1.24,4.105,0.07,0,2,0.0,1,7,12.5,12,136,8.25,1,1,50.0
117,Cam Dineen,D,SAR/NB,19.242,65,20,16,28,36,64,167,11.98,0.31,0.25,0.43,0.55,0.98,2.57,11.56,0.18,0,4,0.0,4,8,50.0,16,155,10.32,0,0,0.0
118,Tyler Tucker,D,BAR,18.042,113,11,21,32,32,64,240,4.375,0.1,0.19,0.285,0.29,0.575,2.145,6.155,0.11,0,6,0.0,1,9,10.0,10,225,4.275,0,4,0.0
119,Will Bitten,C,HAM,19.185,62,20,25,19,45,64,161,12.42,0.32,0.4,0.31,0.73,1.03,2.6,22.86,0.37,5,36,13.89,6,29,20.69,9,96,9.38,280,550,50.91
120,Ben Hawerchuk,LW,BAR,19.972,101,33,18,12,51,63,282,11.515,0.33,0.175,0.12,0.505,0.625,2.8,16.31,0.325,6,47,12.685,5,41,12.025,22,194,11.255,321,733,43.86
121,Matthew Philip,C/LW,NIAG,18.794,121,25,24,14,49,63,260,9.43,0.205,0.195,0.12,0.4,0.515,2.15,13.105,0.215,3,39,7.54,13,34,37.845,9,187,4.68,231,438,52.275
122,Jack Kopacka,RW,SSM,19.532,66,31,20,12,51,63,227,13.66,0.47,0.3,0.18,0.77,0.95,3.44,27.58,0.42,4,28,14.29,4,35,11.43,23,164,14.02,31,53,58.49
123,Cole MacKay,RW,SSM,16.758,93,27,18,18,45,63,178,13.595,0.275,0.185,0.185,0.46,0.645,1.85,9.915,0.205,7,39,20.78,8,25,26.59,12,114,8.265,29,71,35.3
124,Daniel D'Amico,C,WSR,17.138,114,33,17,13,50,63,190,17.795,0.29,0.15,0.12,0.445,0.56,1.69,10.35,0.185,9,36,24.285,10,37,30.82,14,117,12.695,30,66,45.45
125,DJ Busdeker,RW,SAG,18.474,119,22,28,12,50,62,294,7.72,0.195,0.245,0.105,0.435,0.545,2.475,17.175,0.29,4,40,9.6,5,63,8.11,13,191,7.25,176,376,47.115
126,Maxim Golod,LW,ER,17.576,107,26,25,10,51,61,241,10.795,0.25,0.235,0.095,0.48,0.575,2.295,14.975,0.28,11,52,22.25,3,38,7.735,12,151,7.925,7,21,28.575
127,Darian Pilon,LW,SBY,19.454,112,26,23,12,49,61,211,12.525,0.235,0.205,0.105,0.44,0.545,1.88,10.925,0.19,11,28,37.22,5,38,11.905,10,145,7.27,110,243,45.26
