,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Travis Morin,C,TEX,30.7,471,136,152,124,288,412,1111,11.754,0.294,0.355,0.292,0.645,0.942,2.456
1,T.J. Hensick,C,LE/PEO/HFD/HAM/UTI/CHA,28.78,441,120,173,117,293,410,1028,9.015,0.202,0.323,0.212,0.524,0.736,2.247
2,Kris Newbury,C,HFD/GR/CT/HER/ADK/ONT,32.585,449,123,146,92,269,361,1090,13.28,0.254,0.261,0.166,0.515,0.682,1.955
3,Chris Bourque,LW,HER/PRO/HFD,28.377,306,118,129,100,247,347,995,13.26,0.394,0.38,0.304,0.77,1.07,2.998
4,Mark Mancari,RW,POR/CHI/RCH/SA,28.212,404,134,118,84,252,336,1249,8.055,0.223,0.252,0.21,0.476,0.68,2.673
5,Keith Aucoin,C,HER/TOR/CHI,33.922,264,85,147,96,232,328,582,13.59,0.247,0.448,0.305,0.69,0.998,1.876
6,Chris Mueller,C,MIL/TEX/HFD/SD,28.544,449,146,105,76,251,327,1108,12.048,0.31,0.304,0.201,0.61,0.808,2.536
7,T.J. Brennan,D,POR/RCH/TOR/RFD,25.468,443,113,113,93,226,319,1176,11.25,0.3,0.31,0.269,0.612,0.884,2.758
8,Zach Boychuk,LW,ALB/CHA/BAK,24.963,405,141,114,61,255,316,1071,10.802,0.278,0.225,0.098,0.502,0.603,2.53
9,Andy Miele,C,POR/GR,26.48,355,106,118,87,224,311,710,14.449,0.292,0.325,0.271,0.614,0.888,2.008
10,Greg Rallo,LW,TEX/SA,33.07,483,149,91,67,240,307,1323,13.543,0.349,0.201,0.15,0.548,0.693,2.608
11,Matthew Ford,RW,LE/HER/ADK/SPR/OKC/BAK,29.95,450,148,82,73,230,303,1135,13.297,0.356,0.204,0.188,0.558,0.745,2.654
12,Chris Terry,LW,ALB/CHA,24.472,379,121,103,77,224,301,971,11.676,0.278,0.255,0.115,0.533,0.649,2.36
13,Jeff Taffe,C,RCH/RFD/HOU/HER,31.633,353,115,105,74,220,294,940,11.411,0.29,0.274,0.201,0.56,0.767,2.512
