,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Quebec Remparts,340,203,56.754,1333,977,356,51.51,10683,9793,890,11.612,0.906,102.212
1,Drummondville Voltigeurs,340,200,51.928,1334,1012,322,53.988,11715,8815,2900,10.778,0.884,99.106
2,Saint John Sea Dogs,340,193,50.053,1300,1026,274,48.992,11152,10369,783,10.541,0.9,100.55
3,Moncton Wildcats,340,187,53.946,1194,979,215,52.828,10927,10201,726,10.573,0.9,100.554
4,Shawinigan Cataractes,340,172,46.546,1191,1076,115,47.517,10759,10633,126,10.016,0.896,99.592
5,Victoriaville Tigres,340,168,53.224,1295,1116,179,50.73,10888,10371,517,11.496,0.896,101.032
6,Rimouski Oceanic,340,160,52.538,1233,1171,62,49.826,10227,10237,-10,11.93,0.892,101.103
7,Gatineau Olympiques,340,153,47.152,1119,1160,-41,47.566,9404,9787,-383,11.881,0.88,99.848
8,PEI Rocket,340,142,48.799,1116,1214,-98,48.286,10167,11383,-1216,10.817,0.892,99.911
9,Rouyn-Noranda Huskies,340,134,47.294,1114,1324,-210,48.738,9658,10031,-373,12.242,0.87,99.29
10,Halifax Mooseheads,340,133,55.974,1131,1236,-105,53.82,10542,10182,360,12.08,0.891,101.178
11,Cape Breton Screaming Eagles,340,127,39.122,1009,1261,-252,45.757,10089,10528,-439,9.378,0.876,96.956
12,Chicoutimi Sagueneens,340,125,47.498,1014,1159,-145,48.837,9589,10503,-914,9.984,0.894,99.428
13,Acadie-Bathurst Titan,340,123,47.072,1114,1266,-152,48.148,10199,11660,-1461,10.545,0.892,99.678
14,Val-d'Or Foreurs,340,114,48.234,1096,1345,-249,49.224,9942,11005,-1063,11.157,0.886,99.67
15,Baie-Comeau Drakkar,340,111,50.778,1018,1276,-258,53.39,9897,10323,-426,10.296,0.886,98.887
16,Lewiston MAINEiacs,204,76,47.485,658,799,-141,49.502,6235,6692,-457,10.74,0.886,99.27
17,Blainville-Boisbriand Armada,136,74,57.18,523,393,130,54.005,4313,3688,625,11.905,0.896,101.525
18,Montreal Junior,136,62,50.79,423,410,13,49.45,4190,4286,-96,9.71,0.907,100.375
19,Montreal Juniors,68,41,58.9,258,180,78,56.53,2315,1780,535,10.8,0.899,100.74
20,Sherbrooke Phoenix,68,16,39.87,183,276,-93,42.7,1826,2450,-624,9.87,0.889,98.75
