,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,FOW,FOT,FOW%
183,Nikita Kucherov,RW,ROU/QUE,19.247,33,29,19,15,48,63,126,23.02,0.88,0.58,0.45,1.45,1.91,3.82,0,0,0.0
184,Jonathan Oligny,D,DRU/CAP,19.841,195,10,29,24,39,63,299,3.278,0.055,0.172,0.115,0.225,0.34,1.545,0,0,0.0
185,Frederick Gaudreau,C,SHA,18.875,132,18,28,17,46,63,215,8.15,0.135,0.21,0.125,0.345,0.47,1.61,963,1880,51.715
186,Christophe Losier,C,BAT,19.892,99,24,29,10,53,63,152,15.34,0.24,0.29,0.1,0.535,0.635,1.53,1016,1818,55.88
187,Steven Mercier,LW,ROU,18.869,150,22,20,20,42,62,149,18.125,0.152,0.13,0.158,0.282,0.44,0.958,587,1252,47.698
188,Maxime Villemaire,C,DRU/SNB,19.17,135,35,16,11,51,62,290,11.78,0.335,0.162,0.105,0.497,0.602,2.815,146,308,48.155
189,Trevor Parkes,RW,MTL,19.343,60,33,17,12,50,62,211,15.64,0.55,0.28,0.2,0.83,1.03,3.52,14,34,41.18
190,Jeremy Gregoire,RW,CHI/BAC,16.529,123,34,18,10,52,62,248,13.86,0.28,0.145,0.08,0.425,0.505,2.01,633,1166,53.47
191,Ivan Barbashev,C,MON,16.756,68,18,26,18,44,62,205,8.78,0.26,0.38,0.26,0.65,0.91,3.01,271,560,48.39
192,Sean Girard,D,CHI/ROU/BAT,18.685,182,6,28,27,34,61,339,1.748,0.038,0.185,0.155,0.222,0.378,2.05,0,2,0.0
193,Steven Anthony,LW,SNB,19.488,61,23,21,16,44,60,146,15.75,0.38,0.34,0.26,0.72,0.98,2.39,219,428,51.17
194,Trey Lewis,D,HAL,18.543,187,15,28,17,43,60,239,6.265,0.08,0.155,0.105,0.235,0.338,1.358,3,7,50.0
195,Frederik Gauthier,C,RIM,17.391,62,22,21,17,43,60,119,18.49,0.35,0.34,0.27,0.69,0.97,1.92,682,1463,46.62
196,Petr Sidlik,D,VIC,18.158,119,11,29,20,40,60,170,5.93,0.095,0.25,0.175,0.35,0.52,1.455,0,0,0.0
197,Liam O'Brien,LW,RIM/ROU,17.382,193,22,23,15,45,60,249,8.317,0.12,0.13,0.07,0.25,0.322,1.388,51,116,39.192
198,Ryan Bourque,LW,QUE,19.699,49,26,18,15,44,59,154,16.88,0.53,0.37,0.31,0.9,1.2,3.14,6,22,27.27
199,Alexandre Roy,LW/D,CHI/RIM,18.359,164,19,22,18,41,59,262,5.475,0.098,0.136,0.085,0.228,0.315,1.554,113,300,34.946
200,Samuel Noreau,D,BAC,18.872,191,17,27,15,44,59,329,5.428,0.095,0.16,0.1,0.252,0.35,1.978,0,0,0.0
201,Louis Leblanc,C,MTL,19.636,51,26,24,8,50,58,243,10.7,0.51,0.47,0.16,0.98,1.14,4.76,484,953,50.79
202,Axel Rioux,RW,QUE,18.839,165,20,27,10,47,57,236,8.038,0.122,0.16,0.05,0.277,0.33,1.458,35,108,32.69
203,Laurent Dauphin,C,CHI,17.476,62,25,23,9,48,57,200,12.5,0.4,0.37,0.15,0.77,0.92,3.23,407,843,48.28
204,Aidan Kelly,RW,SNB/BAT,18.831,161,18,21,18,39,57,157,10.208,0.098,0.125,0.11,0.22,0.325,0.968,179,338,55.592
205,Viktor Hertzberg,RW,MTL/CAP/BLB,19.898,50,25,19,13,44,57,167,14.645,0.5,0.2,0.135,0.7,0.835,3.415,12,29,20.69
206,Andrew O'Brien,D,CHI/ROU,19.066,190,11,22,24,33,57,300,2.84,0.05,0.115,0.122,0.165,0.288,1.558,1,4,6.25
207,Nick Sorensen,RW,QUE,17.397,54,25,23,8,48,56,168,18.215,0.525,0.405,0.135,0.935,1.07,2.96,31,63,25.0
208,Sebastien Payette,D,BAT/CAP,19.377,121,11,27,18,38,56,128,8.43,0.095,0.23,0.155,0.325,0.475,1.085,3,13,16.665
209,James Melindy,D,MON,18.012,168,17,11,28,28,56,194,9.605,0.092,0.072,0.16,0.165,0.32,1.17,0,1,0.0
210,Jeremy Gouchie,C,MTL,20.395,66,19,21,15,40,55,159,11.95,0.29,0.32,0.23,0.61,0.83,2.41,824,1445,57.02
211,Francois Godin,D,VIC/BAT,18.847,149,7,28,20,35,55,160,4.515,0.048,0.195,0.14,0.24,0.38,1.112,0,0,0.0
212,Olivier Dame-Malka,D,LEW,20.296,64,16,17,22,33,55,203,7.88,0.25,0.27,0.34,0.52,0.86,3.17,0,0,0.0
213,Pier-Luc Pelletier,D,VIC/RIM,19.682,124,12,23,19,35,54,158,7.655,0.1,0.18,0.15,0.275,0.425,1.27,0,0,0.0
214,Marc-Andre Levesque,D,PEI,20.168,131,9,24,21,33,54,180,4.985,0.065,0.185,0.16,0.25,0.41,1.375,0,0,0.0
215,Dominic Poulin,D,CHI/BAC/GAT,17.872,184,19,14,21,33,54,326,5.822,0.103,0.08,0.122,0.188,0.308,1.802,0,1,0.0
216,Troy Vance,D,VIC/PEI,18.371,147,9,22,23,31,54,210,6.01,0.057,0.143,0.145,0.2,0.342,1.335,0,0,0.0
217,Francis Turbide,D,HAL/BAC,18.904,197,18,22,14,40,54,211,8.603,0.092,0.13,0.085,0.222,0.31,1.082,619,1324,47.522
218,Jerome Raymond,C,DRU/ROU,18.871,95,22,16,15,38,53,199,11.395,0.24,0.175,0.155,0.415,0.57,2.1,832,1638,50.685
219,Gabriel Vermette,D,CHI/DRU,19.907,186,12,17,24,29,53,176,6.698,0.065,0.085,0.14,0.15,0.29,0.97,3,6,58.332
220,Mathieu Lemay,RW,ROU,16.991,121,23,20,10,43,53,242,6.788,0.138,0.148,0.108,0.285,0.392,1.87,12,47,22.01
221,Philippe Paradis,LW,PEI,19.702,59,23,16,14,39,53,187,12.3,0.39,0.27,0.24,0.66,0.9,3.17,115,204,56.37
222,Philippe Sanche,RW,BLB,17.301,62,18,20,15,38,53,102,17.65,0.29,0.32,0.24,0.61,0.85,1.65,36,85,42.35
223,Mikael Langlois,D,BAC/CAP/GAT,18.729,153,14,25,14,39,53,203,6.297,0.082,0.17,0.09,0.252,0.348,1.402,1,4,6.25
224,Francis Meilleur,D,MTL,19.987,67,8,23,22,31,53,119,6.72,0.12,0.34,0.33,0.46,0.79,1.78,0,0,0.0
225,Antoine Quevillon,LW,ROU,19.296,94,18,18,16,36,52,237,6.64,0.17,0.185,0.155,0.35,0.5,2.51,73,182,40.205
226,Pier-Antoine Dion,LW,DRU/CAP/PEI,19.892,96,32,14,6,46,52,207,14.95,0.315,0.14,0.045,0.455,0.505,2.08,345,706,47.13
227,Olivier Picard,D,GAT/VIC/BLB,18.691,161,8,17,26,25,51,203,3.84,0.05,0.1,0.162,0.145,0.31,1.308,0,1,0.0
228,Matthew Boudens,C,DRU,18.506,103,24,10,17,34,51,185,12.425,0.22,0.08,0.155,0.295,0.45,1.715,279,578,47.82
229,Julien Leduc,D,VDO,17.464,168,11,21,19,32,51,178,5.998,0.068,0.135,0.122,0.2,0.325,1.06,2,6,31.25
230,Yoan Pinette,RW,BAT/GAT/CHI,19.074,123,26,13,12,39,51,223,11.82,0.21,0.105,0.1,0.315,0.415,1.815,106,269,39.77
231,Jeremi Janneteau,C,ROU,18.78,103,23,17,11,40,51,229,11.085,0.24,0.16,0.105,0.4,0.505,2.185,629,1417,45.105
232,Samuel Morneau,LW,GAT/PEI,20.595,67,30,10,11,40,51,242,12.4,0.45,0.15,0.16,0.6,0.76,3.61,478,931,51.34
233,David Gilbert,C,BAT,19.598,52,28,9,14,37,51,202,13.86,0.54,0.17,0.27,0.71,0.98,3.88,466,945,49.31
234,Thierry Comtois,LW,VDO,18.754,198,13,19,18,32,50,205,6.43,0.065,0.095,0.085,0.16,0.25,1.05,1064,1961,55.72
235,Marc-Olivier Vachon,C,DRU,20.359,59,23,19,8,42,50,130,17.69,0.39,0.32,0.14,0.71,0.85,2.2,757,1317,57.48
236,Martin Reway,LW,GAT,17.643,47,22,14,14,36,50,129,17.05,0.47,0.3,0.3,0.77,1.06,2.74,48,92,52.17
237,Guillaume Gauthier,LW,RIM/DRU,16.51,116,25,14,11,39,50,177,13.845,0.215,0.12,0.095,0.33,0.425,1.52,295,686,44.07
238,William Cochrane,LW,CAP/BAT/VIC,18.24,156,22,18,10,40,50,277,8.618,0.143,0.125,0.068,0.268,0.332,1.755,152,381,37.125
239,Matthieu Theriault,C,VDO,18.688,122,21,11,18,32,50,185,11.07,0.165,0.085,0.15,0.25,0.4,1.5,1012,1784,56.72
240,Jarrad Struthers,LW,RIM,20.137,65,25,18,6,43,49,191,13.09,0.38,0.28,0.09,0.66,0.75,2.94,381,823,46.29
241,Alex MacDonald,D,MON/RIM/GAT,19.726,110,12,24,13,36,49,157,7.65,0.11,0.22,0.12,0.33,0.445,1.43,1,1,50.0
242,Matt Murphy,D,VDO/HAL,16.876,130,5,20,24,25,49,124,4.31,0.04,0.15,0.18,0.19,0.37,0.95,0,0,0.0
243,Ryan Penny,C,MON,17.267,168,32,9,8,41,49,236,12.337,0.202,0.065,0.045,0.268,0.312,1.447,760,1687,45.12
244,Guillaume Goulet,RW,VIC,19.916,59,30,12,7,42,49,225,13.33,0.51,0.2,0.12,0.71,0.83,3.81,2,4,50.0
245,Marc-Alain Begin,C,VDO/ROU,19.665,81,18,22,9,40,49,87,19.54,0.225,0.285,0.125,0.515,0.64,1.17,58,170,33.755
246,Daniel Milan,D,MON/VIC,18.92,130,16,17,16,33,49,174,7.715,0.12,0.125,0.12,0.25,0.37,1.32,0,1,0.0
247,Alex Wall,D,QUE,19.872,68,6,29,14,35,49,109,5.5,0.09,0.43,0.21,0.51,0.72,1.6,0,0,0.0
248,Robbie DeFulviis,C,ROU/RIM,19.11,108,24,16,8,40,48,186,12.86,0.22,0.145,0.08,0.365,0.44,1.7,361,770,47.215
249,Olivier Croteau,LW,GAT/PEI,19.118,108,23,13,12,36,48,212,10.84,0.21,0.105,0.11,0.315,0.425,1.915,76,154,49.605
250,Alexis Bernier,D,ROU/SHE,19.748,197,11,24,13,35,48,225,4.318,0.05,0.108,0.07,0.155,0.225,1.19,1,1,50.0
251,Casey Babineau,D,RIM,19.72,178,11,20,16,31,47,180,6.698,0.065,0.115,0.08,0.18,0.26,0.975,0,0,0.0
252,Patrik Zdrahal,RW,BAT,17.438,64,20,14,13,34,47,134,14.93,0.31,0.22,0.2,0.53,0.73,2.09,9,19,47.37
253,Alec Jon Banville,LW,BAT/BAC,17.676,124,20,17,10,37,47,244,6.105,0.122,0.09,0.055,0.212,0.267,1.795,60,127,25.64
254,Philippe Lefebvre,LW,MTL,19.546,60,19,18,9,37,46,147,12.93,0.32,0.3,0.15,0.62,0.77,2.45,11,32,34.38
255,Marc-Olivier Mimar,RW,BAT/BAC,19.35,64,17,16,12,33,45,153,11.185,0.26,0.26,0.175,0.515,0.695,2.315,45,121,44.52
256,Brad Cuzner,LW,CAP/HAL,19.482,122,18,21,6,39,45,172,5.262,0.075,0.33,0.025,0.405,0.432,1.092,635,1292,49.112
257,Danick Emond,D,CHI/VIC/MON,18.653,156,8,8,29,16,45,142,4.89,0.052,0.048,0.2,0.1,0.302,0.948,1,3,25.0
258,Eric Gelinas,D,SNB/CHI,19.357,62,12,15,17,27,44,198,6.06,0.19,0.24,0.27,0.44,0.71,3.19,3,5,60.0
259,Nicolas Therrien,D,CHI,20.559,68,12,12,20,24,44,138,8.7,0.18,0.18,0.29,0.35,0.65,2.03,0,0,0.0
260,Gleason Fournier,D,RIM,19.02,57,12,14,18,26,44,109,11.01,0.21,0.25,0.32,0.46,0.77,1.91,0,0,0.0
261,Nicolas Chouinard,RW,MTL,19.825,61,21,14,9,35,44,186,11.29,0.34,0.23,0.15,0.57,0.72,3.05,14,36,38.89
262,MacKenzie Weegar,D,HAL,18.689,62,8,21,15,29,44,116,6.9,0.13,0.34,0.24,0.47,0.71,1.87,1,6,16.67
263,Stephen Anderson,RW,SNB,17.23,89,18,7,18,25,43,167,11.205,0.21,0.08,0.235,0.29,0.525,1.875,291,583,55.03
264,Raphael Corriveau,RW,QUE/CAP,17.846,117,18,14,11,32,43,191,12.335,0.16,0.115,0.095,0.27,0.36,1.585,8,28,23.75
265,Nicolas Deslauriers,D,GAT,19.562,48,13,22,8,35,43,155,8.39,0.27,0.46,0.17,0.73,0.9,3.23,0,0,0.0
266,Oliver Cooper,LW,SNB,16.972,127,17,14,12,31,43,169,12.305,0.135,0.11,0.095,0.245,0.34,1.31,69,157,46.43
267,Erik Robichaud,C,MON/PEI,18.922,124,15,19,9,34,43,148,10.415,0.12,0.145,0.065,0.27,0.335,1.185,747,1524,49.17
268,Jeremy Beaudry,D,VIC/QUE/SHE,18.006,92,23,9,10,32,42,187,9.938,0.195,0.075,0.082,0.275,0.353,1.86,2,8,12.5
269,Samuel Aquin,LW,MTL/BLB/SHA,18.193,81,15,18,9,33,42,118,13.987,0.175,0.178,0.09,0.358,0.448,1.348,353,696,52.59
270,Daniel Pettersson,C,MON,20.121,52,24,10,8,34,42,152,15.79,0.46,0.19,0.15,0.65,0.81,2.92,16,34,47.06
271,Jonathan Bonneau,LW,CHI/ROU/PEI,20.184,63,23,8,11,31,42,209,11.0,0.37,0.13,0.17,0.49,0.67,3.32,42,88,47.73
272,Jonathan Racine,D,SHA/MON,18.551,190,13,17,11,30,41,230,5.888,0.085,0.085,0.078,0.17,0.248,1.332,0,0,0.0
273,Danick Martel,C,BLB,17.26,69,19,14,8,33,41,181,5.305,0.14,0.105,0.06,0.245,0.3,2.315,216,530,20.375
274,Sacha Guimond,D,BAC,20.469,65,9,18,14,27,41,126,7.14,0.14,0.28,0.22,0.42,0.63,1.94,1,1,100.0
275,Antoine Houde-Caron,LW,LEW,20.663,64,16,16,9,32,41,129,12.4,0.25,0.25,0.14,0.5,0.64,2.02,581,1112,52.25
276,Simon Despres,D,SNB,19.138,47,13,16,12,29,41,141,9.22,0.28,0.34,0.26,0.62,0.87,3.0,0,1,0.0
277,Dany Potvin,LW,SHA/CAP,19.764,109,27,6,8,33,41,176,17.322,0.368,0.028,0.038,0.395,0.435,2.045,30,86,15.67
278,Jean-Philippe Caron,RW,BAC,19.619,139,24,6,11,30,41,304,4.052,0.09,0.022,0.16,0.112,0.272,1.975,751,1492,50.043
279,Philippe Hudon,RW,VIC,18.919,99,18,15,7,33,40,204,7.705,0.16,0.13,0.055,0.29,0.345,2.025,22,51,40.68
280,Anthony DeLuca,LW,RIM,17.594,67,22,14,4,36,40,180,12.22,0.33,0.21,0.06,0.54,0.6,2.69,8,16,50.0
281,Travis Randell,RW,HAL,20.136,136,16,17,7,33,40,227,6.985,0.12,0.125,0.05,0.245,0.295,1.665,565,1012,56.79
282,Simon Tardif-Richard,C,DRU/GAT,18.524,94,20,11,9,31,40,132,15.732,0.255,0.165,0.115,0.42,0.542,1.56,110,224,35.775
283,Charles Landry,D,MTL,19.286,57,11,15,14,26,40,81,13.58,0.19,0.26,0.25,0.46,0.7,1.42,0,0,0.0
284,Nikita Jevpalovs,LW,BLB,18.018,60,18,15,6,33,39,115,15.65,0.3,0.25,0.1,0.55,0.65,1.92,83,179,46.37
285,Gabriel Beaupre,D,VDO,19.06,132,9,19,11,28,39,140,3.198,0.038,0.075,0.045,0.11,0.152,0.912,0,1,0.0
286,Adam Polasek,D,PEI,19.179,61,7,22,10,29,39,133,5.26,0.11,0.36,0.16,0.48,0.64,2.18,0,0,0.0
287,Kurt Etchegary,C,QUE,17.342,92,14,12,13,26,39,131,10.665,0.185,0.165,0.17,0.35,0.52,1.6,548,1066,51.4
288,Jakub Izacky,LW,SNB,18.807,63,21,10,7,31,38,126,16.67,0.33,0.16,0.11,0.49,0.6,2.0,6,9,66.67
289,Guillaume Cloutier,D,SNB/CHI,18.822,173,10,16,12,26,38,203,4.89,0.057,0.115,0.078,0.175,0.252,1.422,0,2,0.0
290,Alexis Loiseau,C,RIM,17.927,123,16,11,11,27,38,159,7.738,0.118,0.078,0.068,0.198,0.262,1.17,640,1304,37.062
291,Alexandre Beauregard,LW,SNB/ROU/CHI,19.778,97,17,13,8,30,38,173,9.735,0.175,0.145,0.085,0.32,0.405,1.805,296,658,43.93
292,Stephen Woodworth,D,CAP,18.899,200,7,15,16,22,38,141,7.172,0.042,0.07,0.092,0.115,0.205,0.678,2,5,10.0
293,Gabriel Verpaelst,D,BAC,18.247,195,12,15,11,27,38,170,7.088,0.068,0.08,0.05,0.145,0.192,0.955,2,5,16.668
294,Charles Coyle,RW,SNB,19.538,23,15,18,5,33,38,80,18.75,0.65,0.78,0.22,1.43,1.65,3.48,152,312,48.72
295,Bronson Beaton,C,CAP/SHA,17.106,120,13,13,11,26,37,171,4.71,0.095,0.105,0.085,0.2,0.285,1.33,626,1251,48.875
296,Pierre-Maxime Poudrier,C,CHI/QUE/VDO,17.593,121,16,9,12,25,37,127,15.348,0.165,0.065,0.078,0.235,0.308,1.108,530,1049,49.202
297,Frederic Tanguay,LW,VIC/ROU,18.611,102,21,10,5,31,36,161,13.19,0.21,0.1,0.05,0.315,0.36,1.595,9,20,44.945
298,Hugo Laporte,D,GAT/BAC,20.482,61,9,17,10,26,36,97,9.28,0.15,0.28,0.16,0.43,0.59,1.59,1,2,50.0
299,Charles Bety,C,HAL,20.118,66,24,8,4,32,36,174,13.79,0.36,0.12,0.06,0.48,0.55,2.64,468,838,55.85
300,Samuel Groulx,D,VIC,20.217,62,8,16,12,24,36,115,6.96,0.13,0.26,0.19,0.39,0.58,1.85,1,1,100.0
301,Brendan Duke,D,QUE/HAL,18.598,135,2,14,19,16,35,128,1.86,0.015,0.12,0.16,0.132,0.288,0.975,1,1,50.0
302,Jonathan Diaby,D,VIC,17.081,137,5,18,12,23,35,125,3.065,0.035,0.125,0.075,0.16,0.24,0.845,1,2,25.0
303,Tommy Tremblay,RW,SHA/GAT,20.304,61,14,10,11,24,35,124,11.29,0.23,0.16,0.18,0.39,0.57,2.03,0,9,0.0
304,Ryan MacKinnon,D,RIM,17.528,122,6,12,17,18,35,106,4.95,0.05,0.1,0.135,0.145,0.28,0.845,0,0,0.0
305,Olivier Caouette,LW,DRU,17.943,129,15,12,8,27,35,160,7.465,0.095,0.078,0.048,0.168,0.215,1.438,57,128,31.182
306,Charles-David Beaudoin,D,DRU,17.93,190,9,11,14,20,34,188,4.462,0.042,0.065,0.078,0.108,0.188,1.047,3,6,37.5
307,Simon Tremblay,LW,CHI,17.492,105,16,10,8,26,34,161,11.095,0.155,0.09,0.065,0.245,0.31,1.455,16,56,28.57
308,Alexandros Soumakis,LW,GAT,18.081,59,20,11,3,31,34,113,10.415,0.21,0.185,0.03,0.39,0.425,1.775,21,50,42.36
309,Ross Johnston,LW,MON,18.073,91,14,11,9,25,34,111,11.075,0.14,0.11,0.095,0.255,0.345,1.205,1,5,16.665
310,Yan Pavel Laplante,LW,PEI,16.898,75,11,17,6,28,34,139,7.915,0.195,0.225,0.13,0.415,0.545,2.415,63,140,47.255
311,Matthew Bursey,RW,SHA/PEI,17.87,106,14,9,11,23,34,215,4.815,0.103,0.065,0.14,0.162,0.302,1.75,87,184,32.207
312,Simon Jodoin,D,MON,19.82,61,8,14,12,22,34,135,5.93,0.13,0.23,0.2,0.36,0.56,2.21,0,0,0.0
313,Joe Dube,RW,QUE/SHA,18.885,66,18,9,7,27,34,99,17.475,0.225,0.075,0.135,0.3,0.43,1.275,223,413,27.13
314,Dominic Beauchemin,LW,QUE/HAL,18.277,64,14,9,11,23,34,94,7.69,0.115,0.075,0.09,0.19,0.285,1.135,4,5,40.0
315,Andrew Randazzo,D,DRU,20.469,64,9,14,11,23,34,131,6.87,0.14,0.22,0.17,0.36,0.53,2.05,0,1,0.0
316,Felix-Antoine Bergeron,LW,SHA,17.949,103,17,12,4,29,33,192,6.44,0.132,0.088,0.032,0.22,0.252,1.612,187,426,32.802
317,Olivier Houle,D,BAT,18.94,175,8,14,11,22,33,181,4.15,0.04,0.09,0.078,0.13,0.21,1.148,0,1,0.0
318,Olivier Hotte,D,BAT,19.71,64,6,10,17,16,33,119,5.04,0.09,0.16,0.27,0.25,0.52,1.86,0,0,0.0
319,Adam Stevens,C,BAT,17.594,121,16,9,8,25,33,168,9.59,0.135,0.075,0.065,0.205,0.275,1.39,478,960,50.255
320,Ryan Falkenham,RW,HAL,16.436,98,17,10,6,27,33,88,19.18,0.175,0.105,0.065,0.285,0.35,0.915,22,46,27.5
321,Olivier Hinse,LW,QUE/BLB,20.04,93,12,10,11,22,33,162,8.73,0.125,0.11,0.13,0.24,0.37,1.595,219,458,48.73
322,Tommy Veilleux,LW,VIC,16.86,104,12,12,9,24,33,137,8.28,0.1,0.1,0.08,0.2,0.275,1.11,2,12,8.335
323,Maxime Gravel,LW/D,BAC/RIM,18.889,75,11,14,8,25,33,126,8.915,0.17,0.195,0.085,0.365,0.45,1.795,65,134,24.62
324,Patrick Downe,D,MON,19.586,130,5,13,15,18,33,112,8.922,0.103,0.135,0.06,0.232,0.292,1.015,2,3,16.668
325,Francis Lambert-Lemay,D,DRU,18.392,186,1,19,13,20,33,143,0.625,0.005,0.112,0.068,0.118,0.185,0.85,0,1,0.0
326,Jonathan Lavoie,RW,RIM/BLB,18.532,140,11,9,13,20,33,122,4.935,0.042,0.078,0.09,0.12,0.21,0.85,333,799,45.828
327,Randy Gazzola,D,HAL/VDO,19.007,67,7,11,15,18,33,113,6.19,0.1,0.16,0.22,0.27,0.49,1.69,0,1,0.0
328,Thomas Gobeil,RW,BAC/CHI,17.076,123,14,9,9,23,32,211,5.315,0.095,0.065,0.065,0.16,0.225,1.57,28,45,55.582
329,Alexandre Touchette,C,VDO,20.696,37,15,8,9,23,32,95,15.79,0.41,0.22,0.24,0.62,0.86,2.57,392,753,52.06
330,Marc-Antoine Carrier,D,QUE,19.932,84,10,9,13,19,32,102,9.415,0.12,0.11,0.17,0.235,0.405,1.3,2,4,25.0
331,Billy Lacasse,LW,CHI,20.411,61,15,8,9,23,32,156,9.62,0.25,0.13,0.15,0.38,0.52,2.56,538,962,55.93
332,Alexandre Ranger,RW,BAC,16.578,101,18,5,9,23,32,132,12.015,0.17,0.045,0.085,0.22,0.3,1.285,8,29,44.875
333,JC Campagna,C,CAP/SHA,18.763,65,19,8,5,27,32,203,9.665,0.25,0.065,0.225,0.315,0.54,2.61,38,75,50.34
334,Steve Gillard,D,HAL,19.871,115,2,14,15,16,31,110,2.78,0.03,0.142,0.153,0.172,0.322,0.982,0,0,0.0
335,Emil Sylvegard,C,DRU,18.484,65,13,8,10,21,31,142,9.15,0.2,0.12,0.15,0.32,0.48,2.18,3,12,25.0
336,Charles-Eric Legare,RW,RIM/CAP,17.788,66,17,9,5,26,31,148,5.945,0.14,0.165,0.04,0.305,0.345,1.67,6,13,23.075
337,Vincent Richer,D,VIC/BLB/SHE,19.186,131,7,7,17,14,31,153,5.285,0.09,0.042,0.112,0.132,0.245,1.358,0,3,0.0
338,Julien Lepage,D,BAC,17.902,148,4,16,11,20,31,96,3.718,0.03,0.113,0.09,0.14,0.225,0.682,0,0,0.0
339,Travis McIsaac,C,PEI,20.567,68,15,9,7,24,31,160,9.38,0.22,0.13,0.1,0.35,0.46,2.35,678,1305,51.95
340,Emrik Guillemette,RW,CHI,20.092,66,14,11,6,25,31,131,10.37,0.205,0.18,0.05,0.39,0.44,1.99,1,12,4.545
341,Vladislav Shalimov,LW,VDO,17.977,60,10,12,8,22,30,97,10.31,0.17,0.2,0.13,0.37,0.5,1.62,260,584,44.52
342,Alexis Pepin,RW,PEI,16.395,64,18,7,5,25,30,132,13.64,0.28,0.11,0.08,0.39,0.47,2.06,166,395,42.03
343,Mark Tremaine,LW,MON,17.712,109,4,18,8,22,30,142,2.02,0.035,0.16,0.075,0.195,0.27,1.275,100,227,42.435
344,Brent Turnbull,RW,BAT/QUE/SHE,17.442,182,16,9,5,25,30,187,7.818,0.1,0.058,0.022,0.155,0.178,1.16,7,22,36.905
345,Anthony Cortese,D,GAT/PEI,18.174,102,8,12,10,20,30,102,7.775,0.075,0.13,0.1,0.205,0.305,1.025,6,7,90.0
346,Daniel Audette,C,SHE,16.362,54,10,12,7,22,29,122,8.2,0.19,0.22,0.13,0.41,0.54,2.26,139,309,44.98
347,Jason Kelly,RW,ROU,18.601,59,11,10,8,21,29,127,8.66,0.19,0.17,0.14,0.36,0.49,2.15,22,63,34.92
348,Cole MacMillan,C,MON/CHI,19.755,75,12,9,8,21,29,148,7.325,0.145,0.115,0.105,0.25,0.36,1.865,47,93,42.525
349,Mitchell Porowski,LW,GAT,18.735,64,14,11,4,25,29,98,14.29,0.22,0.17,0.06,0.39,0.45,1.53,30,71,42.25
350,Alexandre Chenevert,D,BAC,18.839,158,2,11,16,13,29,128,1.468,0.015,0.075,0.108,0.09,0.2,0.857,1,1,25.0
351,Raman Hrabarenka,D,CAP/DRU,18.559,107,6,12,11,18,29,145,4.025,0.055,0.11,0.1,0.165,0.265,1.345,1,5,12.5
352,Michael Joly,RW,RIM,17.367,50,11,10,8,21,29,89,12.36,0.22,0.2,0.16,0.42,0.58,1.78,6,14,42.86
353,Scott Trask,LW,MON,18.28,128,11,11,6,22,28,134,8.19,0.085,0.085,0.045,0.17,0.22,1.055,52,131,40.7
354,Dylan Labbe,D,SHA,17.183,67,7,6,15,13,28,80,4.43,0.055,0.05,0.125,0.105,0.23,0.735,0,1,0.0
355,Alexandre Carrier,RW/D,VDO/GAT,17.755,117,8,16,4,24,28,182,4.195,0.065,0.125,0.035,0.19,0.225,1.495,15,25,31.25
356,Stefan Jr Matteau,LW,BLB,18.56,35,18,6,4,24,28,121,14.88,0.51,0.17,0.11,0.69,0.8,3.46,63,125,50.4
357,Nicolas Dionne,C,DRU/VDO,18.891,143,14,10,4,24,28,171,7.312,0.09,0.073,0.03,0.152,0.188,1.195,559,1115,51.415
358,Kyle Morrison,LW,GAT,19.053,35,15,5,8,20,28,73,20.55,0.43,0.14,0.23,0.57,0.8,2.09,111,206,53.88
359,Yousseff Kabbaj,D,SHA/GAT,19.721,55,7,12,8,19,27,95,7.37,0.13,0.22,0.15,0.35,0.49,1.73,0,1,0.0
360,Nikita Kolesnikovs,D,SHA/BLB,18.875,50,4,13,10,17,27,62,6.45,0.08,0.26,0.2,0.34,0.54,1.24,0,0,0.0
361,Samuel Courtemanche,LW,GAT,17.616,121,6,13,8,19,27,151,4.205,0.05,0.11,0.065,0.155,0.22,1.26,57,108,54.045
362,Lars Lundin,D,DRU,19.135,44,5,10,12,15,27,68,7.35,0.11,0.23,0.27,0.34,0.61,1.55,0,1,0.0
363,Jeremie Fraser,D,BAT/VDO,17.281,148,3,8,16,11,27,136,2.027,0.02,0.06,0.11,0.075,0.188,0.952,1,4,16.665
364,Igor Levitsky,LW,GAT,17.438,64,10,4,13,14,27,81,12.35,0.16,0.06,0.2,0.22,0.42,1.27,77,177,43.5
365,Nicolas Aube-Kubel,RW,VDO,16.351,64,10,9,8,19,27,94,10.64,0.16,0.14,0.12,0.3,0.42,1.47,32,68,47.06
366,Philippe Archambault,D,QUE/CHI,18.954,115,0,14,12,14,26,55,0.0,0.0,0.12,0.11,0.12,0.225,0.485,0,0,0.0
367,Olivier Jodoin,LW,CAP/PEI/BAC/SHA,18.65,156,9,12,5,21,26,198,4.63,0.055,0.088,0.045,0.14,0.188,1.29,230,450,46.927
368,Dillon Donnelly,D,SHA/QUE,18.272,161,3,16,7,19,26,85,5.25,0.025,0.078,0.045,0.098,0.143,0.462,0,0,0.0
369,Alexandre Grand-Maison,LW,SHA,17.777,107,8,12,6,20,26,97,8.58,0.075,0.1,0.05,0.18,0.235,0.905,5,11,51.785
