,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
34,Logan DeNoble,C,PBO,19.168,189.0,85.0,43.0,21.0,128.0,149.0,471.0,17.76,0.473,0.23,0.115,0.698,0.812,2.638,22.69,0.37,28.0,84.0,33.612,24.0,86.0,28.175,33.0,301.0,10.657,301.0,575.0,52.535
35,Nicolas Hague,D,MISS,18.029,198.0,67.0,44.0,37.0,111.0,148.0,615.0,11.168,0.382,0.25,0.218,0.632,0.847,3.335,18.408,0.277,7.0,19.0,36.058,11.0,32.0,31.965,49.0,564.0,8.798,7.0,13.0,53.57
36,Evan Bouchard,D,LDN,17.156,178.0,38.0,58.0,52.0,96.0,148.0,479.0,7.312,0.238,0.358,0.312,0.6,0.913,2.985,13.795,0.21,5.0,18.0,28.208,3.0,21.0,11.54,30.0,440.0,6.452,0.0,0.0,0.0
37,Petrus Palmu,RW,OS,18.667,114.0,63.0,56.0,28.0,119.0,147.0,479.0,12.915,0.545,0.48,0.235,1.025,1.26,4.175,25.19,0.435,10.0,35.0,28.43,9.0,45.0,20.06,44.0,399.0,10.75,62.0,115.0,54.945
38,Jeremy Bracco,RW,KIT/WSR,18.998,106.0,46.0,67.0,34.0,113.0,147.0,277.0,16.76,0.435,0.625,0.32,1.06,1.385,2.6,19.625,0.365,7.0,39.0,20.285,16.0,56.0,29.165,23.0,182.0,12.49,4.0,11.0,20.0
39,Austen Keating,C,OTT,17.777,183.0,59.0,51.0,37.0,110.0,147.0,403.0,14.598,0.328,0.265,0.192,0.597,0.79,2.318,21.938,0.342,19.0,90.0,19.875,15.0,77.0,19.332,25.0,236.0,10.702,502.0,1042.0,47.94
40,Anthony Salinitri,LW,SAR,18.782,195.0,72.0,42.0,32.0,114.0,146.0,500.0,14.375,0.372,0.215,0.182,0.592,0.775,2.615,24.06,0.368,24.0,94.0,26.155,16.0,83.0,18.58,32.0,323.0,9.898,826.0,1648.0,49.945
41,Jonah Gadjovich,LW,OS,18.177,168.0,85.0,29.0,32.0,114.0,146.0,669.0,11.892,0.545,0.22,0.208,0.76,0.968,4.412,29.812,0.605,24.0,101.0,23.805,20.0,111.0,14.96,41.0,457.0,7.988,14.0,34.0,41.43
42,Ethan Szypula,C,OS,19.88,196.0,48.0,61.0,37.0,109.0,146.0,541.0,9.322,0.252,0.325,0.188,0.582,0.768,2.728,18.868,0.285,8.0,56.0,16.43,11.0,92.0,11.427,29.0,393.0,7.848,888.0,1898.0,46.56
43,Kenny Huether,RW,OSH,19.36,199.0,72.0,38.0,35.0,110.0,145.0,690.0,10.837,0.388,0.19,0.172,0.575,0.755,3.51,23.445,0.353,13.0,57.0,22.898,18.0,102.0,17.558,41.0,531.0,8.078,43.0,144.0,30.438
44,Drake Rymsha,C,LDN/OTT/SAR,18.36,165.0,69.0,40.0,35.0,109.0,144.0,444.0,13.782,0.388,0.248,0.213,0.63,0.842,2.605,23.158,0.368,25.0,85.0,25.902,16.0,93.0,13.438,28.0,266.0,9.622,1762.0,2894.0,61.492
45,Lucas Chiodo,LW,BAR,18.125,186.0,53.0,52.0,37.0,105.0,142.0,299.0,16.81,0.305,0.298,0.22,0.605,0.825,1.608,15.062,0.227,11.0,57.0,18.93,14.0,60.0,22.51,28.0,182.0,14.2,11.0,33.0,33.335
46,Spencer Watson,RW,KGN/MISS,19.891,105.0,71.0,44.0,27.0,115.0,142.0,522.0,14.375,0.675,0.4,0.26,1.08,1.34,4.82,33.055,0.625,21.0,87.0,26.04,15.0,75.0,20.18,35.0,360.0,10.12,17.0,40.0,47.135
47,Connor Bunnaman,C,KIT,18.667,198.0,80.0,36.0,24.0,116.0,140.0,501.0,15.255,0.41,0.195,0.122,0.602,0.722,2.68,25.34,0.385,29.0,97.0,28.662,24.0,108.0,20.832,27.0,296.0,8.962,730.0,1331.0,54.795
48,Mason Kohn,LW,KIT/OSH/SAG,19.62,191.0,47.0,52.0,41.0,99.0,140.0,455.0,10.838,0.262,0.282,0.215,0.542,0.762,2.41,21.13,0.335,15.0,103.0,13.888,16.0,100.0,15.81,16.0,252.0,7.078,991.0,1979.0,50.782
49,Tye Felhaber,LW,SAG/OTT,18.363,180.0,66.0,46.0,27.0,112.0,139.0,558.0,11.89,0.388,0.272,0.162,0.66,0.825,3.248,23.67,0.38,14.0,54.0,26.525,14.0,91.0,15.492,38.0,413.0,9.16,310.0,665.0,48.605
50,Kirill Maksimov,RW,SAG/NIAG,17.542,182.0,61.0,47.0,31.0,108.0,139.0,459.0,12.852,0.382,0.298,0.208,0.68,0.888,2.768,19.025,0.308,14.0,53.0,25.972,16.0,76.0,19.55,31.0,330.0,9.32,12.0,40.0,32.305
51,Joseph Garreffa,RW,KIT,17.353,177.0,40.0,49.0,49.0,89.0,138.0,268.0,12.735,0.2,0.295,0.285,0.495,0.78,1.45,11.13,0.178,7.0,39.0,11.362,6.0,42.0,9.36,27.0,187.0,13.662,246.0,480.0,62.36
52,Ben Jones,C,NIAG,17.802,192.0,48.0,54.0,36.0,102.0,138.0,392.0,12.005,0.292,0.315,0.208,0.605,0.815,2.282,17.86,0.27,20.0,78.0,26.755,12.0,48.0,27.5,16.0,266.0,5.58,1516.0,2932.0,50.842
53,Sasha Chmelevski,C,OTT/SAR,17.52,160.0,67.0,40.0,31.0,107.0,138.0,516.0,13.462,0.425,0.26,0.195,0.685,0.885,3.28,23.512,0.388,13.0,62.0,20.148,18.0,87.0,20.435,36.0,367.0,10.802,1141.0,2055.0,55.455
54,JJ Piccinich,RW,LDN,19.76,132.0,56.0,57.0,24.0,113.0,137.0,329.0,17.065,0.42,0.43,0.18,0.855,1.04,2.49,25.24,0.385,22.0,75.0,28.84,10.0,66.0,15.02,24.0,188.0,12.82,61.0,117.0,51.92
55,Artur Tyanulin,RW,OTT,19.152,134.0,44.0,62.0,31.0,106.0,137.0,294.0,15.325,0.33,0.46,0.23,0.79,1.025,2.195,20.805,0.31,12.0,54.0,22.72,14.0,56.0,25.715,18.0,184.0,9.985,6.0,27.0,19.41
56,Cam Dineen,D,NB/SAR,18.492,162.0,39.0,42.0,56.0,81.0,137.0,401.0,10.135,0.255,0.24,0.338,0.488,0.828,2.488,9.408,0.167,5.0,19.0,15.34,6.0,17.0,41.073,28.0,365.0,8.108,0.0,0.0,0.0
57,Isaac Ratcliffe,LW,GUE,17.832,180.0,74.0,32.0,29.0,106.0,135.0,529.0,13.018,0.438,0.18,0.162,0.62,0.778,3.138,27.498,0.422,15.0,81.0,16.958,20.0,95.0,17.8,39.0,353.0,10.662,47.0,124.0,37.638
58,Trent Fox,LW,HAM/MISS,19.417,191.0,65.0,42.0,28.0,107.0,135.0,554.0,11.418,0.355,0.25,0.148,0.605,0.752,3.078,22.872,0.368,7.0,75.0,9.445,21.0,100.0,20.868,37.0,379.0,9.552,590.0,1167.0,51.55
59,Linus Nyman,LW,KGN,17.682,135.0,65.0,42.0,28.0,107.0,135.0,371.0,17.385,0.48,0.315,0.21,0.795,1.005,2.75,23.97,0.36,15.0,54.0,27.885,17.0,60.0,27.29,33.0,257.0,12.85,47.0,93.0,50.47
60,Brandon Saigeon,C,HAM,18.505,174.0,60.0,42.0,31.0,102.0,133.0,482.0,11.805,0.372,0.25,0.185,0.622,0.808,2.928,20.63,0.332,13.0,64.0,20.405,14.0,79.0,16.5,33.0,339.0,8.978,1309.0,2457.0,53.108
61,Ryan McLeod,C,MISS,17.235,198.0,42.0,55.0,35.0,97.0,132.0,332.0,13.022,0.25,0.292,0.202,0.548,0.75,1.842,14.212,0.21,5.0,40.0,13.542,9.0,59.0,18.622,28.0,233.0,11.828,1376.0,2749.0,49.24
62,Zachary Senyshyn,RW,SSM,18.963,125.0,87.0,28.0,15.0,115.0,130.0,524.0,16.6,0.695,0.225,0.12,0.92,1.04,4.2,40.165,0.645,30.0,126.0,23.7,27.0,94.0,28.76,30.0,304.0,9.89,7.0,26.0,26.785
63,Akil Thomas,RW,NIAG,17.204,129.0,43.0,44.0,42.0,87.0,129.0,344.0,12.745,0.33,0.335,0.32,0.67,0.99,2.65,18.635,0.285,9.0,41.0,23.895,10.0,55.0,18.63,24.0,248.0,9.4,685.0,1300.0,50.205
64,Bobby MacIntyre,LW,SSM,19.519,125.0,48.0,41.0,39.0,89.0,128.0,339.0,14.18,0.38,0.325,0.31,0.71,1.02,2.71,18.04,0.285,11.0,44.0,25.79,13.0,36.0,38.885,24.0,259.0,9.225,123.0,322.0,36.415
65,Travis Barron,LW,OTT,18.33,186.0,47.0,56.0,25.0,103.0,128.0,483.0,9.817,0.265,0.32,0.138,0.585,0.725,2.772,22.515,0.35,21.0,100.0,21.492,10.0,93.0,11.378,16.0,290.0,5.662,471.0,996.0,47.918
66,Kevin  Labanc,RW,BAR,19.759,65.0,39.0,61.0,27.0,100.0,127.0,253.0,15.42,0.6,0.94,0.42,1.54,1.95,3.89,33.38,0.51,12.0,33.0,36.36,10.0,44.0,22.73,17.0,176.0,9.66,14.0,38.0,36.84
67,Hayden Verbeek,C,SSM,19.162,194.0,55.0,44.0,27.0,99.0,126.0,356.0,15.752,0.322,0.23,0.158,0.555,0.71,2.015,17.508,0.267,27.0,74.0,36.592,6.0,62.0,9.685,22.0,220.0,10.315,1528.0,3058.0,50.132
68,Marcus Crawford,D,SAG,19.738,194.0,21.0,48.0,57.0,69.0,126.0,505.0,4.203,0.128,0.248,0.308,0.375,0.682,2.788,10.752,0.167,1.0,13.0,25.0,1.0,16.0,7.145,19.0,476.0,3.972,1.0,2.0,25.0
69,James McEwan,C,GUE,19.754,190.0,57.0,37.0,32.0,94.0,126.0,664.0,7.895,0.275,0.175,0.182,0.452,0.633,3.478,18.392,0.285,13.0,77.0,17.49,15.0,90.0,15.775,29.0,497.0,5.318,1255.0,2458.0,53.51
70,Justin Brazeau,RW,NB,18.867,200.0,67.0,42.0,16.0,109.0,125.0,490.0,13.215,0.39,0.258,0.09,0.652,0.738,2.798,24.71,0.365,19.0,71.0,21.088,17.0,97.0,18.175,31.0,322.0,9.265,14.0,61.0,22.873
71,Luke Burghardt,LW,GUE/NB,18.596,183.0,54.0,41.0,29.0,95.0,124.0,411.0,13.335,0.315,0.255,0.178,0.57,0.748,2.365,18.582,0.295,10.0,62.0,15.688,18.0,102.0,17.965,26.0,247.0,10.622,801.0,1698.0,47.965
72,Alan Lyszczarczyk,C,SBY/OS,18.826,187.0,48.0,43.0,32.0,91.0,123.0,472.0,10.572,0.282,0.205,0.178,0.492,0.662,2.615,17.49,0.282,18.0,80.0,26.332,8.0,68.0,13.142,22.0,324.0,6.972,74.0,183.0,42.625
73,Anthony Cirelli,C,OSH/ER,18.67,113.0,46.0,43.0,34.0,89.0,123.0,330.0,13.985,0.415,0.38,0.305,0.795,1.1,2.94,22.14,0.395,13.0,81.0,16.1,8.0,54.0,15.835,25.0,195.0,12.8,1349.0,2432.0,55.74
74,Ryan Merkley,D,GUE,16.588,125.0,25.0,66.0,31.0,91.0,122.0,299.0,8.385,0.2,0.525,0.25,0.73,0.975,2.395,12.195,0.195,0.0,17.0,0.0,3.0,20.0,14.585,22.0,262.0,8.44,0.0,1.0,0.0
75,Darren Raddysh,D,ER,20.047,128.0,24.0,44.0,53.0,68.0,121.0,362.0,6.48,0.19,0.35,0.42,0.54,0.96,2.835,10.99,0.175,1.0,13.0,7.145,3.0,19.0,15.48,20.0,330.0,5.95,2.0,8.0,14.285
76,Garrett McFadden,D,GUE,19.318,194.0,29.0,40.0,52.0,69.0,121.0,489.0,5.37,0.138,0.208,0.288,0.34,0.633,2.5,10.482,0.162,0.0,14.0,0.0,1.0,17.0,8.335,28.0,458.0,5.41,4.0,9.0,50.0
77,Christian  Dvorak,C,LDN,19.617,59.0,52.0,34.0,35.0,86.0,121.0,192.0,27.08,0.88,0.58,0.59,1.46,2.05,3.25,37.09,0.63,20.0,51.0,39.22,6.0,52.0,11.54,26.0,89.0,29.21,806.0,1335.0,60.37
78,Maurizio Colella,LW,NB/HAM/FLNT,19.738,198.0,49.0,37.0,35.0,86.0,121.0,444.0,10.862,0.27,0.222,0.192,0.493,0.685,2.54,18.132,0.275,12.0,62.0,17.478,9.0,59.0,15.05,28.0,323.0,8.657,106.0,260.0,39.69
79,Benjamin Gleason,D,LDN/HAM,18.727,195.0,22.0,43.0,55.0,65.0,120.0,457.0,4.858,0.12,0.248,0.288,0.365,0.653,2.468,9.54,0.152,1.0,11.0,10.0,1.0,18.0,5.0,20.0,428.0,4.705,2.0,8.0,30.0
80,Matthew Timms,D,PBO,18.596,182.0,17.0,48.0,54.0,65.0,119.0,297.0,4.955,0.085,0.275,0.328,0.362,0.69,1.625,5.625,0.098,1.0,6.0,6.25,1.0,7.0,5.0,15.0,284.0,4.818,0.0,1.0,0.0
81,Troy Lajeunesse,C,SAR/SBY/ER,19.573,187.0,47.0,44.0,28.0,91.0,119.0,329.0,14.762,0.252,0.245,0.162,0.498,0.66,1.71,12.78,0.208,15.0,51.0,32.298,6.0,47.0,11.075,26.0,231.0,11.933,1045.0,1965.0,53.935
82,Adam Ruzicka,C,SAR,17.85,124.0,61.0,37.0,20.0,98.0,118.0,407.0,14.935,0.49,0.3,0.16,0.79,0.945,3.275,27.95,0.45,18.0,70.0,25.485,10.0,67.0,14.93,33.0,270.0,12.175,972.0,1824.0,52.66
83,Mitchell Marner,RW,LDN,18.363,57.0,39.0,51.0,26.0,90.0,116.0,227.0,17.18,0.68,0.89,0.46,1.58,2.04,3.98,32.99,0.58,5.0,28.0,17.86,8.0,39.0,20.51,26.0,160.0,16.25,106.0,213.0,49.77
84,Givani Smith,RW,GUE/KIT,18.798,175.0,66.0,35.0,15.0,101.0,116.0,532.0,12.468,0.375,0.19,0.095,0.565,0.66,3.005,21.352,0.385,19.0,77.0,23.352,16.0,78.0,19.608,31.0,377.0,8.742,34.0,83.0,42.222
85,Conor Timmins,D,SSM,18.242,163.0,19.0,52.0,44.0,71.0,115.0,266.0,8.665,0.152,0.39,0.31,0.542,0.852,1.948,6.37,0.138,4.0,9.0,79.168,2.0,14.0,8.332,13.0,243.0,5.628,5.0,10.0,15.625
86,Santino Centorame,D,OS,19.883,135.0,21.0,46.0,47.0,67.0,114.0,337.0,6.16,0.155,0.34,0.345,0.495,0.84,2.495,11.29,0.17,1.0,10.0,8.335,3.0,15.0,18.75,17.0,312.0,5.39,1.0,4.0,12.5
87,David Levin,LW,SBY,17.249,159.0,41.0,45.0,26.0,86.0,112.0,334.0,12.232,0.265,0.268,0.142,0.532,0.675,2.178,13.142,0.255,9.0,45.0,23.928,10.0,51.0,17.912,22.0,238.0,8.9,886.0,1928.0,47.892
88,Max Jones,LW,LDN/KGN,18.826,127.0,64.0,34.0,14.0,98.0,112.0,429.0,15.125,0.545,0.235,0.085,0.78,0.865,3.602,18.625,0.493,17.0,75.0,22.082,15.0,80.0,18.438,32.0,274.0,12.29,24.0,50.0,56.842
89,Warren Foegele,C,KGN/ER,19.957,113.0,40.0,42.0,29.0,82.0,111.0,373.0,10.405,0.345,0.37,0.26,0.715,0.975,3.265,24.295,0.425,17.0,89.0,19.075,6.0,54.0,11.11,17.0,230.0,6.55,1048.0,1831.0,57.34
90,Cole Carter,RW,WSR/KIT/MISS,18.445,192.0,44.0,45.0,22.0,89.0,111.0,387.0,11.348,0.262,0.22,0.115,0.488,0.602,2.2,16.545,0.258,16.0,68.0,24.52,10.0,57.0,17.888,18.0,262.0,6.852,50.0,115.0,43.922
91,Steven Lorentz,C,PBO,19.924,124.0,53.0,31.0,26.0,84.0,110.0,406.0,13.395,0.425,0.245,0.21,0.675,0.885,3.235,27.68,0.445,13.0,64.0,20.38,13.0,77.0,17.81,27.0,265.0,10.075,914.0,1673.0,54.57
92,Julius  Nattinen,C,BAR/WSR,19.168,103.0,35.0,42.0,32.0,77.0,109.0,225.0,16.07,0.335,0.405,0.31,0.745,1.06,2.185,13.495,0.26,9.0,29.0,31.665,8.0,32.0,24.705,18.0,164.0,11.485,895.0,1710.0,52.45
93,Allan McShane,C,ER/OSH,17.086,129.0,37.0,44.0,28.0,81.0,109.0,281.0,13.39,0.285,0.335,0.215,0.625,0.84,2.165,15.54,0.24,9.0,33.0,27.225,9.0,47.0,20.305,19.0,201.0,9.5,801.0,1464.0,54.615
94,Blake Speers,RW,SSM,19.201,98.0,41.0,38.0,29.0,79.0,108.0,338.0,12.555,0.44,0.385,0.29,0.825,1.11,3.5,17.975,0.395,5.0,22.0,24.355,9.0,35.0,26.135,27.0,281.0,9.745,820.0,1390.0,59.48
95,Matthew Tkachuk,LW,LDN,17.761,57.0,30.0,36.0,41.0,66.0,107.0,191.0,15.71,0.53,0.63,0.72,1.16,1.88,3.35,30.04,0.53,9.0,46.0,19.57,7.0,39.0,17.95,14.0,106.0,13.21,38.0,74.0,51.35
96,Sean Day,D,MISS/WSR/KGN,18.932,170.0,26.0,36.0,44.0,62.0,106.0,434.0,5.283,0.138,0.248,0.33,0.382,0.715,2.495,10.215,0.185,2.0,22.0,7.142,4.0,26.0,15.555,20.0,386.0,4.262,4.0,8.0,12.5
97,Andrew Mangiapane,LW,BAR,19.447,59.0,51.0,38.0,17.0,89.0,106.0,213.0,23.94,0.86,0.64,0.29,1.51,1.8,3.61,35.98,0.61,9.0,36.0,25.0,15.0,57.0,26.32,27.0,120.0,22.5,63.0,138.0,45.65
98,Matt Luff,RW,HAM,18.864,106.0,52.0,40.0,14.0,92.0,106.0,358.0,14.555,0.5,0.38,0.13,0.885,1.01,3.47,20.18,0.395,7.0,30.0,20.0,11.0,53.0,23.26,34.0,275.0,12.6,16.0,59.0,27.235
99,Jordan Sambrook,D,ER/SSM,18.681,195.0,34.0,27.0,45.0,61.0,106.0,329.0,10.038,0.17,0.143,0.242,0.31,0.555,1.745,7.652,0.115,3.0,13.0,29.168,6.0,20.0,29.318,25.0,296.0,8.012,2.0,2.0,25.0
