,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
795,Matthew Titus,RW,MISS,36.678000000000004,22,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.82,1.14,0.1,0,2,0.0,0,0,0.0,0,7,0.0,0,2,0.0
796,Matt Gordon,C,KIT,68.19,22,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.16,0.03,0,1,0.0,0,0,0.0,0,0,0.0,3,11,30.0
797,Sam Meisenheimer,RW,MISS,41.358000000000004,4,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.23,0.11,0,0,0.0,0,1,0.0,0,2,0.0,0,1,0.0
798,Carter Tresoor,C,KIT,35.16,52,0,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.54,1.23,0.05,0,1,0.0,0,1,0.0,0,12,0.0,15,31,48.39
799,Dustin Hutton,LW,PBO,33.96,14,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.07,0.01,0,0,0.0,0,0,0.0,0,1,0.0,2,4,50.0
800,Joseph Serpa,C,KIT,32.964,12,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.06,0.01,0,0,0.0,0,0,0.0,0,1,0.0,4,19,21.05
801,Dawson McKinney,C,OSH,32.46,4,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.01,0.01,0,0,0.0,0,0,0.0,0,1,0.0,0,2,0.0
802,Dylan D'Agostino,LW,HAM,70.6,48,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.05,0.0,0,0,0.0,0,0,0.0,0,2,0.0,2,6,33.33
803,Matthew Papais,LW,GUE,4035.406,8,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.49,0.12,0,1,0.0,0,1,0.0,0,3,0.0,0,0,0.0
804,Felix-Antoine Tourigny,C,OTT/ROU/ROU,72.472,24,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.12,0.02,0,0,0.0,0,0,0.0,0,1,0.0,17,47,69.01
805,Carson Whitson,RW,MISS,33.26,14,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.05,0.01,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
806,Owen Saye,RW,SAR,33.385999999999996,6,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.07,0.02,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
807,Kalvyn Watson,RW,SSM,32.674,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
808,Nolan DeGurse,LW,SAR,33.874,6,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.13,0.04,0,0,0.0,0,0,0.0,0,1,0.0,8,23,34.78
809,Noah Sedore,LW,ER,33.111999999999995,6,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.13,0.04,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0.0
810,Mat Hardwick,RW,NB,34.964,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.03,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
811,Evan Gallant,C,CHA,34.885999999999996,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18,0.18,0,0,0.0,0,1,0.0,0,0,0.0,1,2,50.0
812,Ryan Valentini,C,SBY,40.352,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
813,Mikisiw Awashish,C,CHI,8.483,14,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.022,0.004,0,1,0.0,0,0,0.0,0,2,0.0,5,28,8.172
814,Antoine Lessard,RW,VIC,37.258,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
815,Gianluca Fuoco,LW,ER,37.41,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
816,Ian MacPhee,RW,ROU,36.94,36,0,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.61,1.04,0.06,0,0,0.0,0,2,0.0,0,9,0.0,2,6,33.33
817,Stephen Fox,RW,MON,34.158,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14,0.14,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
818,Joseph Mizzi,LW,WSR,38.818000000000005,8,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47,0.12,0,1,0.0,0,1,0.0,0,2,0.0,1,2,50.0
819,Dallas Maurovic,C,CHI,36.76,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6,13,46.15
820,Brodie MacArthur,C,MON,36.798,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,5,40.0
821,William Bower,C,CHA,39.71,16,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.46,0.06,0,2,0.0,0,0,0.0,0,5,0.0,45,72,97.1
822,Kyle West,LW,CHA,38.938,10,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.44,0.09,0,1,0.0,0,1,0.0,0,1,0.0,0,0,0.0
823,Maxime Grandmaison,LW,ROU,35.15,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
824,Zachary Gravel,C,GAT,3.643,10,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.002,0.0,0,0,0.0,0,0,0.0,0,4,0.0,0,0,0.0
825,Jeremy Pellerin,C,VIC,8.503,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3,13,5.358
826,TJ Shea,RW,CHA,38.626,4,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.2,0,1,0.0,0,0,0.0,0,1,0.0,0,1,0.0
827,Tommy Bouchard,C/LW/LW,BLB,8.212,18,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.194,0.029,0.005,0,0,0.0,0,0,0.0,0,7,0.0,4,8,6.25
828,Aidan McFarland,LW,MISS,36.896,8,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.13,0.03,0,0,0.0,0,0,0.0,0,3,0.0,0,0,0.0
829,Logan Timmons,LW,VDO,34.678000000000004,10,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.02,0.0,0,0,0.0,0,0,0.0,0,1,0.0,2,4,50.0
830,Christopher Farmer,C,CHI,33.216,8,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19,0.05,0,0,0.0,0,0,0.0,0,4,0.0,1,1,100.0
831,Guillaume St-Pierre,RW,ROU,35.361999999999995,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
832,Patrick LeBlanc,C,CHA,4.074,4,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.019,0.009,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0
