,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,eTOI,eTOI/GP,eG/60,eA1/60,eA2/60,eP1/60,eP/60,eSh/60,exG/60,QoT TOI,QoC TOI,QoT GF%,QoC GF%,GF%Rel,GF%,GF,GA,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
15,Samuel Asselin,C,BAT/SHA/BAT/HAL,19.708,106,57,35,28,92,120,310,17.585,0.515,0.325,0.265,0.84,1.11,2.925,22.28,0.42,1062.095,19.99,1.525,0.985,0.805,2.515,3.315,8.78,1.26,18.15,17.805,55.73,50.145,11.23,61.075,179,106,30,86,30.23,13,54,23.15,14,170,8.93,1153,2053,56.24
16,Charle-Edouard D'Astous,D,RIM,19.904,112,32,40,47,72,119,417,7.66,0.285,0.36,0.42,0.65,1.07,3.73,11.515,0.205,1550.18,27.655,0.615,0.79,0.92,1.405,2.32,8.1,0.445,18.06,18.13,62.935,50.6,2.85,61.165,210,134,2,6,37.5,6,26,23.635,24,385,6.21,1,1,50.0
17,Daniel Hardie,LW,SNB/CHA/CHA,19.764,124,58,41,20,99,119,373,15.7,0.48,0.34,0.155,0.82,0.98,3.02,24.915,0.4,1132.385,18.31,1.56,1.115,0.52,2.675,3.195,9.9,1.315,18.305,17.9,51.485,48.195,19.32,60.15,160,107,22,67,32.63,18,85,21.205,18,221,8.305,15,48,31.07
18,Felix Bibeau,C,ROU,18.962,114,44,41,33,85,118,397,11.1,0.39,0.36,0.285,0.745,1.04,3.49,21.915,0.38,1077.145,18.935,1.225,1.14,0.91,2.37,3.285,11.06,1.215,18.91,18.045,65.9,49.195,14.62,72.8,179,67,12,57,20.74,15,61,24.57,17,279,6.155,1344,2476,54.285
19,Yaroslav Alexeyev,RW/LW,SHE/BAC,19.161,119,52,35,31,87,118,280,19.08,0.445,0.295,0.26,0.74,1.0,2.35,19.53,0.325,1042.055,17.51,1.525,1.02,0.89,2.545,3.435,8.05,1.12,18.81,17.775,57.275,49.305,19.675,68.68,184,84,19,56,33.93,13,49,25.595,20,175,11.8,8,16,58.18
20,Maxime Comtois,LW,VIC/DRU,19.186,70,62,30,25,92,117,252,25.325,0.965,0.455,0.365,1.42,1.785,3.81,18.455,0.515,734.09,20.68,2.825,1.32,1.055,4.15,5.205,11.085,1.49,19.22,18.11,65.045,48.865,26.2,78.805,156,51,21,44,50.635,9,42,21.715,32,166,20.2,126,274,45.09
21,Alex Barre-Boulet,C,BLB,20.321,65,53,37,26,90,116,295,17.97,0.82,0.57,0.4,1.38,1.78,4.54,36.69,0.56,1490.82,22.94,2.13,1.49,1.05,3.62,4.67,11.87,1.48,19.38,18.31,62.09,50.78,21.35,70.0,133,57,8,29,27.59,8,42,19.05,37,224,16.52,524,977,53.63
22,Benoit-Olivier Groulx,LW/C,HAL,18.107,122,53,31,29,84,113,313,16.965,0.435,0.26,0.245,0.7,0.94,2.58,21.8,0.35,1085.28,17.75,1.485,0.88,0.825,2.365,3.19,8.715,1.185,18.785,17.815,61.67,49.12,3.915,62.61,171,110,14,57,24.22,15,56,27.31,24,200,11.98,1125,2180,51.925
23,Derek Gentile,RW,QUE/CHA/CHA/CAP,18.937,121,34,41,34,75,109,347,9.515,0.27,0.335,0.285,0.615,0.9,2.86,22.285,0.37,1101.17,18.19,0.905,1.12,0.95,2.015,2.97,9.445,1.21,18.75,18.03,54.69,50.195,13.195,59.455,153,105,12,61,19.57,7,62,10.26,15,224,6.64,244,552,44.175
24,Philipp Kurashev,C,QUE,18.428,106,40,39,29,79,108,368,10.89,0.385,0.365,0.265,0.75,1.02,3.505,16.815,0.32,1063.105,20.23,1.13,1.1,0.81,2.23,3.04,10.39,0.945,19.045,18.2,53.255,50.3,19.605,62.35,148,89,10,35,30.68,9,50,17.95,21,283,7.49,838,1580,53.045
25,Simon Lafrance,C,VIC/VDO/VIC,19.426,118,44,33,30,77,107,317,13.855,0.385,0.27,0.255,0.66,0.915,2.78,16.03,0.275,1110.3,19.185,1.19,0.885,0.805,2.08,2.885,8.59,0.865,18.735,17.935,48.98,52.045,12.2,57.755,148,108,9,35,25.66,10,44,22.57,25,238,10.48,516,1184,43.55
26,D'Artagnan Joly,C,BAC/RIM/BAC,18.942,108,40,43,24,83,107,287,13.885,0.37,0.395,0.225,0.765,0.99,2.655,14.55,0.27,942.845,17.425,1.265,1.3,0.77,2.57,3.34,9.225,0.925,18.24,17.51,56.43,48.225,14.18,62.81,147,86,8,32,25.395,13,43,30.3,19,212,8.905,404,906,44.535
27,Noah Dobson,D,BAT/BAT/ROU,18.19,112,27,41,38,68,106,435,6.225,0.235,0.37,0.32,0.605,0.925,3.825,14.09,0.24,1473.715,26.42,0.54,0.835,0.73,1.38,2.11,8.71,0.56,18.13,18.125,56.825,50.695,9.24,58.55,206,141,3,12,31.25,6,25,23.335,18,398,4.145,0,0,0.0
28,Arnaud Durandeau,LW,HAL,19.17,124,47,37,22,84,106,325,14.455,0.385,0.295,0.18,0.68,0.86,2.64,23.7,0.38,1065.85,17.19,1.345,1.035,0.615,2.385,3.005,9.21,1.335,18.775,17.69,61.565,49.6,6.325,63.75,166,99,15,60,25.755,14,65,18.8,18,200,9.11,11,46,23.905
29,Alex Beaucage,RW/LW,ROU,16.642,113,47,28,30,75,105,329,13.56,0.415,0.245,0.27,0.665,0.925,2.91,15.365,0.27,970.855,17.17,1.4,0.83,0.945,2.235,3.18,10.07,0.935,18.75,17.835,64.34,47.49,21.275,78.05,165,45,10,38,15.15,16,52,29.645,21,239,8.665,2,15,11.11
30,Julien Tessier,C,VDO/MON/VDO,19.958,117,41,45,19,86,105,292,14.075,0.355,0.385,0.17,0.745,0.915,2.525,16.39,0.28,1062.63,18.275,1.165,1.27,0.55,2.435,2.985,8.28,0.92,18.595,17.855,41.895,51.985,17.485,49.68,137,142,9,36,24.615,12,47,26.37,20,209,9.55,1093,2146,51.15
31,Vitalii Abramov,RW,GAT/VIC,19.357,56,45,47,12,92,104,215,20.93,0.8,0.84,0.21,1.64,1.86,3.84,38.65,0.69,1238.71,22.12,2.18,2.28,0.58,4.46,5.04,10.41,1.87,19.63,18.42,62.83,50.76,26.25,75.74,128,41,11,30,36.67,10,36,27.78,24,149,16.11,545,948,57.49
32,Dmitry Zavgorodniy,C/LW,RIM,17.595,119,51,28,25,79,104,315,16.3,0.43,0.235,0.215,0.665,0.88,2.655,17.795,0.3,1058.105,17.8,1.445,0.795,0.715,2.24,2.955,8.945,1.01,19.27,17.945,61.135,49.57,12.185,67.11,162,79,16,49,32.575,10,55,18.19,25,211,12.04,197,447,41.44
33,Nathan Legare,RW,BAC,17.176,118,49,28,25,77,102,323,13.82,0.43,0.245,0.215,0.675,0.885,2.8,13.92,0.24,952.345,16.265,1.465,0.86,0.78,2.325,3.105,9.85,0.86,18.3,17.7,56.58,48.87,14.495,64.695,146,72,16,48,31.515,7,33,19.445,26,242,9.63,155,365,39.62
34,Samuel Poulin,LW,SHE,17.053,110,39,42,21,81,102,368,10.515,0.355,0.38,0.19,0.735,0.93,3.345,20.155,0.37,985.64,17.92,1.175,1.275,0.635,2.46,3.095,11.185,1.23,18.04,17.91,52.105,50.105,16.865,62.78,148,91,5,34,14.585,7,65,11.13,27,269,9.98,36,73,45.81
35,Olivier Garneau,LW,QUE/RIM,19.654,121,55,27,19,82,101,293,18.855,0.465,0.215,0.16,0.685,0.845,2.445,21.235,0.35,1094.07,18.12,1.545,0.72,0.53,2.26,2.795,8.08,1.16,19.3,18.0,60.715,49.5,9.77,63.46,164,96,25,84,29.545,10,60,18.325,20,149,13.4,139,335,40.405
36,Jordan Maher,RW,BAT/CHA/HAL,20.016,119,30,33,38,63,101,219,13.46,0.25,0.28,0.315,0.525,0.84,1.835,14.46,0.245,971.765,16.31,0.91,1.02,1.155,1.93,3.085,6.745,0.885,18.935,17.695,61.86,48.895,17.165,71.41,165,64,8,39,21.67,5,40,11.635,17,140,11.89,307,651,46.8
37,Felix Lauzon,C,VIC/DRU,19.879,94,36,37,27,73,100,230,15.315,0.37,0.385,0.275,0.75,1.025,2.38,14.21,0.295,762.135,16.15,1.36,1.41,1.015,2.775,3.79,8.815,1.1,18.24,17.59,62.97,48.045,1.145,67.095,134,60,16,41,44.97,13,51,25.32,7,138,5.12,880,1427,61.335
38,Shawn Boudrias,RW,GAT/CAP/GAT,18.504,109,47,27,26,74,100,361,12.905,0.43,0.24,0.235,0.67,0.91,3.32,22.26,0.405,1073.215,19.635,1.305,0.74,0.725,2.045,2.77,10.155,1.245,19.31,17.89,53.165,50.095,25.525,65.395,155,82,14,42,35.53,10,71,14.435,23,248,9.08,266,588,44.75
39,Mathias Laferriere,C,CAP,17.718,123,35,32,32,67,99,271,12.675,0.295,0.26,0.265,0.555,0.825,2.24,13.665,0.225,1019.28,16.71,1.03,0.94,0.94,1.97,2.91,7.975,0.805,18.04,17.745,53.575,48.485,12.635,61.13,147,93,8,32,25.54,3,34,8.335,24,205,11.6,634,1365,46.33
40,Jared McIsaac,D,HAL,17.97,107,23,45,31,68,99,313,7.715,0.235,0.445,0.305,0.68,0.98,2.975,9.175,0.17,1320.235,24.74,0.57,1.07,0.73,1.64,2.37,7.21,0.41,17.67,17.86,62.115,49.65,-0.735,60.07,196,140,0,6,0.0,2,12,17.145,21,295,7.5,2,3,33.335
41,Mika Cyr,C,MON,18.674,101,43,28,27,71,98,264,16.295,0.435,0.275,0.26,0.7,0.965,2.65,18.36,0.37,904.765,17.82,1.46,0.91,0.87,2.37,3.24,8.965,1.255,19.69,18.03,53.96,50.245,17.55,63.045,148,87,17,60,28.285,10,59,17.07,16,145,11.005,870,1657,51.635
42,Jan Drozg,LW,SHA,18.958,109,31,43,22,74,96,261,11.965,0.285,0.4,0.205,0.685,0.89,2.45,15.335,0.29,956.905,17.75,0.975,1.345,0.685,2.32,3.01,8.205,0.965,17.155,17.975,39.87,51.785,20.215,51.49,126,120,6,25,27.575,11,49,22.62,14,187,7.51,74,179,44.005
43,Vladislav Kotkov,LW/RW,CHI,18.187,114,45,32,18,77,95,318,14.39,0.395,0.275,0.165,0.67,0.835,2.785,17.99,0.31,1002.135,17.58,1.36,0.94,0.555,2.3,2.85,9.5,1.075,18.245,17.78,52.605,49.855,30.48,69.65,143,63,18,42,41.875,8,49,17.76,19,227,7.975,6,27,21.67
44,Samuel L'Italien,C,BAT/BAC,19.925,124,31,33,31,64,95,249,12.335,0.245,0.28,0.255,0.525,0.78,2.02,15.39,0.25,1084.96,17.585,0.85,0.925,0.87,1.78,2.64,6.88,0.85,18.735,17.875,61.495,49.675,-3.815,58.19,169,121,14,46,30.435,6,46,13.27,11,157,7.035,1696,2818,60.13
45,Keith Getson,LW/C,CHA/CHA/HAL,19.966,125,41,30,24,71,95,345,12.04,0.33,0.235,0.195,0.57,0.765,2.755,24.61,0.39,1096.49,17.565,1.13,0.815,0.665,1.945,2.61,9.42,1.335,18.48,18.195,55.825,50.485,2.58,55.35,141,114,15,77,19.285,12,69,17.57,14,199,7.08,1320,2439,54.325
46,Xavier Simoneau,C,DRU,16.825,104,33,29,30,62,92,210,15.935,0.325,0.29,0.3,0.615,0.915,2.035,11.83,0.23,786.545,15.26,1.27,1.135,1.16,2.41,3.575,8.0,0.905,17.815,17.72,63.595,49.865,3.0,66.255,124,63,4,25,15.385,11,45,25.3,18,140,13.57,573,1226,48.34
47,Felix Robert,C,SHE,18.647,116,35,31,26,66,92,256,14.05,0.315,0.27,0.22,0.585,0.81,2.22,16.795,0.29,920.08,16.01,1.165,1.01,0.835,2.18,3.015,8.335,1.095,17.805,17.5,52.115,49.69,12.205,60.05,130,87,10,44,22.36,11,75,14.745,14,137,10.77,1056,1983,53.265
48,Egor Sokolov,RW/LW,CAP,17.773,120,47,23,21,70,91,325,14.55,0.395,0.195,0.17,0.59,0.77,2.715,26.16,0.435,1045.555,17.46,1.355,0.665,0.6,2.02,2.62,9.325,1.5,18.25,17.885,53.95,48.895,11.655,59.77,148,101,14,94,14.765,16,74,20.905,17,157,10.385,7,18,38.75
49,Joseph Veleno,C,DRU,18.673,47,38,31,20,69,89,204,18.63,0.81,0.66,0.43,1.47,1.89,4.34,18.34,0.39,969.99,20.64,2.35,1.92,1.24,4.27,5.51,12.62,1.13,18.41,17.94,65.87,48.24,9.89,73.79,107,38,11,35,31.43,11,31,35.48,16,138,11.59,413,790,52.28
50,Alexander Khovanov,C,MON,17.926,82,32,29,28,61,89,218,14.33,0.37,0.345,0.34,0.715,1.06,2.58,12.73,0.3,743.97,18.08,1.23,1.14,1.135,2.375,3.51,8.555,1.0,19.605,17.935,53.91,49.41,21.885,65.42,133,71,8,29,27.92,10,39,26.135,14,150,9.03,376,829,44.555
51,Patrik Hrehorcak,RW/LW,ROU,18.997,114,47,26,14,73,87,346,13.595,0.415,0.23,0.12,0.645,0.76,3.045,21.41,0.37,903.405,15.775,1.58,0.875,0.455,2.455,2.91,11.63,1.41,17.515,17.66,61.89,49.925,10.385,70.83,122,52,18,54,32.965,9,59,15.51,20,233,8.31,27,72,34.875
52,Alexandre Alain,C,BLB,20.537,65,44,23,20,67,87,251,17.53,0.68,0.35,0.31,1.03,1.34,3.86,34.46,0.53,1409.22,21.68,1.87,0.98,0.85,2.85,3.7,10.69,1.47,19.62,18.22,62.33,50.72,18.08,68.72,123,56,6,34,17.65,15,45,33.33,23,172,13.37,377,623,60.51
53,Luke Henman,C,BLB,17.88,115,18,41,27,59,86,187,9.67,0.16,0.36,0.235,0.52,0.745,1.64,9.355,0.16,902.545,15.745,0.595,1.365,0.895,1.96,2.855,6.22,0.62,18.84,17.81,52.535,50.845,16.305,61.965,128,80,6,27,22.22,3,26,11.21,9,134,6.74,692,1400,49.44
54,Kevin Klima,C,CHI,20.28,68,39,27,20,66,86,211,18.48,0.57,0.4,0.29,0.97,1.26,3.1,23.76,0.35,1412.77,20.78,1.66,1.15,0.85,2.8,3.65,8.96,1.01,18.28,18.37,50.9,51.75,21.81,59.2,103,71,6,21,28.57,8,21,38.1,25,169,14.79,776,1477,52.54
55,Pierre-Olivier Joseph,D,CHA/CHA/DRU,18.71,113,22,38,26,60,86,276,7.905,0.195,0.34,0.235,0.53,0.765,2.45,8.625,0.15,1276.105,22.42,0.52,0.915,0.63,1.435,2.06,6.595,0.41,17.285,17.92,56.43,49.44,2.76,56.405,159,128,5,12,44.285,3,9,25.0,14,255,5.46,2,3,50.0
56,Nikita Alexandrov,C,CHA,17.496,118,38,30,16,68,84,338,11.385,0.34,0.26,0.145,0.6,0.745,2.89,22.83,0.395,1014.03,17.345,1.14,0.895,0.485,2.03,2.515,10.005,1.35,18.5,17.835,53.47,49.075,12.215,58.24,129,92,19,91,20.4,11,80,13.725,8,167,5.02,712,1553,45.695
57,Otto Somppi,C,HAL,19.675,59,28,31,24,59,83,142,19.72,0.47,0.53,0.41,1.0,1.41,2.41,25.21,0.43,1180.26,20.0,1.42,1.58,1.22,3.0,4.22,7.22,1.28,19.66,18.39,55.44,51.39,14.01,62.78,113,67,10,35,28.57,3,23,13.04,15,84,17.86,760,1363,55.76
58,Alexander Katerinakis,RW,BLB,19.892,106,34,28,21,62,83,275,12.6,0.315,0.265,0.2,0.585,0.78,2.57,13.695,0.26,928.145,17.435,1.085,0.97,0.68,2.055,2.735,8.695,0.87,17.74,18.0,51.29,53.235,4.02,53.21,109,107,12,37,34.475,5,48,9.45,17,190,8.895,122,260,55.055
59,Alex-Olivier Voyer,RW,RIM/SHE,18.934,111,38,25,20,63,83,311,11.8,0.34,0.225,0.18,0.565,0.745,2.795,18.105,0.325,981.555,17.675,1.135,0.755,0.62,1.89,2.51,9.45,1.1,18.505,17.865,54.815,50.16,4.495,56.89,130,101,10,46,18.85,10,56,18.125,18,209,8.59,324,606,52.125
60,Filip Zadina,RW,HAL,17.802,57,44,20,18,64,82,234,18.8,0.77,0.35,0.32,1.12,1.44,4.11,32.58,0.57,1235.71,21.68,2.14,0.97,0.87,3.11,3.98,11.36,1.58,19.18,18.22,55.53,51.94,16.11,60.89,109,70,12,33,36.36,10,33,30.3,22,168,13.1,23,46,50.0
61,Dominic Cormier,D,VIC/RIM/VIC,20.202,122,20,31,31,51,82,294,6.805,0.17,0.255,0.245,0.42,0.665,2.425,6.965,0.115,1400.545,23.0,0.43,0.67,0.65,1.1,1.75,6.32,0.295,17.42,17.835,54.575,51.46,8.755,59.42,171,113,1,8,25.0,4,15,25.0,15,271,5.555,0,1,0.0
62,Jesse Sutton,C/LW,QUE/BAT/CHI,19.969,122,38,27,17,65,82,227,16.675,0.31,0.225,0.14,0.535,0.675,1.88,17.89,0.295,997.115,16.4,1.135,0.815,0.51,1.95,2.455,6.86,1.085,17.725,17.81,49.525,52.57,9.21,53.14,117,103,18,63,30.09,11,54,20.545,9,110,8.155,527,984,53.48
63,Ivan Kosorenkov,RW,VIC,19.647,63,36,25,21,61,82,173,20.81,0.57,0.4,0.33,0.97,1.3,2.75,26.6,0.42,1150.78,18.27,1.88,1.3,1.09,3.18,4.28,9.02,1.39,19.89,18.28,62.28,49.45,28.23,77.86,109,31,6,21,28.57,3,22,13.64,27,130,20.77,2,7,28.57
64,Dawson Mercer,RW,DRU,16.385,117,39,25,17,64,81,270,13.75,0.34,0.215,0.145,0.555,0.705,2.34,14.015,0.24,863.825,14.835,1.325,0.85,0.585,2.175,2.76,9.25,0.965,17.935,17.605,62.875,48.485,6.67,67.535,134,62,11,59,14.975,13,54,21.175,15,157,10.275,225,474,48.7
65,Joe Veleno,C,SNB/DRU,17.673,64,22,32,25,54,79,200,11.0,0.34,0.5,0.39,0.84,1.23,3.12,19.92,0.31,1263.33,19.74,1.04,1.52,1.19,2.56,3.75,9.5,0.95,18.81,18.06,51.3,49.89,13.51,61.11,99,63,3,13,23.08,3,33,9.09,16,154,10.39,456,986,46.25
66,Gabriel Bilodeau,D,GAT,19.782,116,19,22,38,41,79,212,8.91,0.17,0.205,0.33,0.375,0.705,1.88,6.96,0.12,1340.2,23.48,0.425,0.5,0.85,0.925,1.775,4.755,0.31,17.645,18.41,50.63,52.24,7.21,51.95,153,141,5,8,78.57,2,15,11.11,12,189,6.37,0,4,0.0
67,Hunter Drew,D,CHA,19.402,113,21,27,31,48,79,377,5.57,0.195,0.25,0.265,0.445,0.715,3.4,9.33,0.17,1332.57,23.68,0.49,0.625,0.685,1.12,1.8,8.58,0.425,16.655,18.03,52.205,50.87,3.615,53.185,149,131,3,13,22.5,3,14,21.11,15,350,4.285,0,1,0.0
68,Benjamin Tardif,LW,SHE,18.142,124,31,32,16,63,79,261,12.09,0.255,0.275,0.13,0.525,0.66,2.165,11.34,0.19,926.915,15.13,1.0,1.02,0.52,2.02,2.54,8.41,0.73,17.45,17.545,50.39,51.405,-0.275,50.425,102,100,4,27,21.38,5,37,14.86,22,197,11.08,43,97,43.97
69,Felix Boivin,D,VIC/VDO,20.016,124,19,30,29,49,78,317,6.015,0.155,0.255,0.24,0.405,0.655,2.59,8.115,0.13,1364.925,22.31,0.42,0.65,0.63,1.065,1.7,6.97,0.36,17.42,17.71,50.37,51.215,5.1,51.63,152,151,2,6,25.0,2,7,16.665,15,304,4.96,0,0,0.0
70,Giordano Finoro,C,GAT,19.832,111,36,28,14,64,78,212,17.285,0.325,0.25,0.125,0.575,0.7,1.92,13.63,0.245,983.975,17.775,1.095,0.865,0.425,1.955,2.385,6.41,0.82,18.875,18.085,49.375,53.555,-0.945,47.66,111,120,7,28,25.0,7,34,23.485,22,150,14.76,667,1196,54.645
71,Justin Bergeron,D,ROU,17.502,121,21,30,27,51,78,323,6.485,0.175,0.255,0.23,0.435,0.67,2.735,10.17,0.175,1210.065,20.21,0.52,0.745,0.67,1.27,1.94,8.02,0.505,17.43,17.8,64.51,48.715,3.67,64.98,148,76,9,22,45.535,2,27,4.76,10,274,3.615,0,0,0.0
72,Drake Batherson,C,CAP/BLB,19.387,51,29,30,18,59,77,166,17.47,0.57,0.59,0.35,1.16,1.51,3.25,24.34,0.48,1088.14,21.34,1.6,1.65,0.99,3.25,4.25,9.15,1.34,19.06,18.14,55.83,50.66,16.47,64.94,100,54,6,23,26.09,6,29,20.69,17,114,14.91,244,450,54.22
73,Jeffrey Durocher,LW,GAT/RIM/GAT,19.172,115,27,20,30,47,77,171,15.82,0.24,0.185,0.26,0.425,0.68,1.5,12.51,0.215,947.335,16.52,0.86,0.66,0.945,1.52,2.46,5.43,0.79,19.07,17.82,54.005,51.27,8.82,57.775,123,90,6,32,18.335,9,45,20.37,12,94,12.785,449,932,48.21
74,Cedric Pare,C,SNB/RIM,19.142,117,26,29,22,55,77,249,10.46,0.225,0.245,0.19,0.47,0.66,2.13,15.86,0.27,945.4,16.12,0.835,0.94,0.715,1.775,2.495,7.98,1.005,17.855,17.8,51.01,51.315,11.825,58.085,122,95,9,43,20.365,7,52,11.875,10,154,6.58,1292,2234,58.295
75,Cedric Desruisseaux,LW,DRU,18.036,115,43,10,24,53,77,308,13.93,0.375,0.08,0.21,0.455,0.665,2.705,16.56,0.285,818.38,14.205,1.58,0.345,0.875,1.92,2.8,11.45,1.22,17.655,17.6,62.955,47.17,14.53,73.505,119,44,10,34,30.525,11,56,20.19,22,218,10.01,26,51,50.0
76,Pavel Koltygin,LW,DRU,19.077,115,37,24,16,61,77,218,17.005,0.33,0.21,0.135,0.535,0.675,1.915,13.815,0.24,816.775,14.275,1.375,0.875,0.575,2.25,2.825,8.04,1.01,17.335,17.45,62.405,47.8,8.85,68.74,125,57,7,37,18.715,13,39,32.885,17,142,11.97,361,678,53.42
77,Carson MacKinnon,C/LW,RIM,18.622,122,28,24,24,52,76,225,12.94,0.23,0.2,0.2,0.43,0.63,1.835,10.3,0.17,948.955,15.595,0.885,0.76,0.76,1.65,2.41,7.09,0.65,18.915,17.79,60.62,51.24,-7.605,53.9,108,91,11,32,34.375,11,43,25.11,6,150,3.945,336,728,46.91
