,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
193,Kade Landry,D,BAR/HAM/BAR,35.742999999999995,122,5,18,26,23,49,186,5.04,0.09000000000000001,0.29000000000000004,0.42,0.38,0.8,3.05,10.25,0.17,0,4,0.0,0,9,0.0,5,173,5.390000000000001,0,0,0.0
194,Matt Luff,RW,HAM,19.365,45,25,19,5,44,49,184,13.59,0.56,0.42,0.11,0.98,1.09,4.09,21.13,0.47,6,20,30.0,4,14,28.57,15,150,10.0,7,25,28.0
195,Patrick White,C,OTT,20.589000000000002,68,22,14,13,36,49,166,13.25,0.32,0.21,0.19,0.53,0.72,2.44,22.28,0.33,2,27,7.41,6,34,17.65,14,105,13.33,509,1032,49.32
196,Ryan Cranford,RW,KGN,37.873000000000005,134,24,12,13,36,49,297,15.83,0.36,0.18,0.19,0.53,0.73,4.42,28.39,0.42000000000000004,9,29,60.599999999999994,4,47,17.41,11,221,9.43,16,36,88.75
197,Ryan Valentini,C,SBY,39.352,67,18,19,12,37,49,181,9.94,0.27,0.29,0.18,0.56,0.74,2.74,22.42,0.34,7,30,23.33,6,38,15.79,5,113,4.42,197,415,47.47
198,Nick McHugh,LW,KIT,36.176,124,24,16,9,40,49,147,33.15,0.39,0.26,0.14,0.64,0.79,2.37,18.53,0.30000000000000004,6,24,53.33,5,31,32.08,13,92,30.150000000000002,37,80,93.28999999999999
199,Niki Petti,C,HAM,20.090999999999998,51,20,19,10,39,49,155,12.9,0.39,0.37,0.2,0.76,0.96,3.04,21.92,0.43,8,35,22.86,5,35,14.29,7,85,8.24,536,1026,52.24
200,Jake Smith,RW,WSR,20.203,59,20,20,8,40,48,151,13.25,0.34,0.34,0.14,0.68,0.81,2.56,15.22,0.26,2,14,14.29,2,20,10.0,16,117,13.68,16,34,47.06
201,Austin McEneny,D,WSR/WSR/KIT,39.867000000000004,121,7,14,27,21,48,146,8.7,0.12000000000000001,0.22999999999999998,0.44,0.35000000000000003,0.79,2.41,5.949999999999999,0.1,1,2,50.0,1,5,50.0,5,139,6.25,1,1,100.0
202,Hayden McCool,LW,WSR/OSH,39.861,120,23,13,12,36,48,181,24.85,0.38,0.22,0.21000000000000002,0.6,0.81,3.0300000000000002,21.84,0.37,8,28,33.33,6,26,45.24,9,127,14.82,437,818,106.39
203,Arthur Kaliyev,RW,HAM,16.222,68,31,4,13,35,48,207,14.98,0.46,0.06,0.19,0.51,0.71,3.04,27.26,0.4,7,32,21.88,13,58,22.41,11,117,9.4,2,7,28.57
204,Connor Schlichting,D,SAR,39.664,135,7,17,24,24,48,161,7.41,0.09999999999999999,0.25,0.36,0.35000000000000003,0.71,2.3899999999999997,10.68,0.16,0,6,0.0,3,8,60.0,4,147,5.13,2,9,25.0
205,Brendan Harrogate,RW,MISS/MISS/OSH,38.175,99,26,12,10,38,48,233,22.060000000000002,0.55,0.24000000000000002,0.2,0.77,0.97,4.779999999999999,25.299999999999997,0.52,9,35,51.67,6,40,32.97,11,158,13.93,12,23,97.5
206,Chase Campbell,RW,OS/OTT/OS,37.456999999999994,123,17,23,8,40,48,157,20.78,0.26,0.37,0.14,0.64,0.77,2.55,17.560000000000002,0.29000000000000004,3,27,24.29,5,20,41.67,9,110,16.91,8,35,38.76
207,Kyle Jenkins,D,PBO,20.4,67,12,22,14,34,48,181,6.63,0.18,0.33,0.21,0.51,0.72,2.7,11.31,0.17,1,4,25.0,2,5,40.0,9,172,5.23,0,2,0.0
208,Giovanni Vallati,D,KIT,34.132999999999996,124,8,15,24,23,47,122,12.940000000000001,0.13,0.24,0.38,0.37,0.76,1.98,6.279999999999999,0.1,1,3,33.33,0,4,0.0,7,115,12.11,8,17,47.06
209,Kyle Capobianco,D,SBY,19.090999999999998,65,10,19,18,29,47,151,6.62,0.15,0.29,0.28,0.45,0.72,2.32,10.21,0.16,0,4,0.0,3,9,33.33,7,138,5.07,1,5,20.0
210,Hugo Leufvenius,LW,SAR,18.475,68,19,19,9,38,47,130,14.62,0.28,0.28,0.13,0.56,0.69,1.91,13.53,0.2,7,16,43.75,0,26,0.0,12,88,13.64,5,18,27.78
211,Jake Durham,RW,FLNT,35.885999999999996,134,18,19,9,37,46,177,21.63,0.27,0.29,0.13999999999999999,0.55,0.6799999999999999,2.64,17.91,0.26,5,17,68.18,4,28,31.25,9,132,13.879999999999999,106,259,77.03
212,Elijah Roberts,D,KIT/NIAG,36.291,129,12,13,21,25,46,170,13.83,0.18,0.2,0.32,0.38,0.72,2.6399999999999997,11.04,0.16999999999999998,6,13,90.0,1,15,14.29,5,142,6.36,1,1,100.0
213,Brad Chenier,LW,NB,36.307,134,24,15,7,39,46,207,22.15,0.36,0.22,0.09999999999999999,0.59,0.69,3.1,21.79,0.32999999999999996,6,29,43.269999999999996,10,35,54.76,8,143,10.440000000000001,27,58,93.78999999999999
214,Victor Mete,D,LDN,18.276,50,15,14,16,29,45,111,13.51,0.3,0.28,0.32,0.58,0.9,2.22,11.6,0.23,2,6,33.33,6,10,60.0,7,95,7.37,0,0,0.0
215,Zach Poirier,RW,NB/GUE,37.693,118,23,14,8,37,45,226,19.96,0.38,0.23,0.14,0.61,0.75,3.79,24.8,0.42,6,27,48.86,4,37,25.87,13,162,15.469999999999999,151,428,84.93
216,Kyle Potts,C,NB,37.616,129,21,13,11,34,45,195,21.84,0.32999999999999996,0.21,0.16999999999999998,0.54,0.7,3.04,24.48,0.39,10,40,49.489999999999995,3,41,14.76,8,114,14.969999999999999,877,1928,91.03999999999999
217,Rasmus Sandin,D,SSM,17.525,51,12,14,19,26,45,94,12.77,0.24,0.27,0.37,0.51,0.88,1.84,6.29,0.12,4,6,66.67,1,5,20.0,7,83,8.43,0,0,0.0
218,Nathan Bastian,RW,MISS,18.777,58,16,19,10,35,45,144,11.11,0.28,0.33,0.17,0.6,0.78,2.48,21.95,0.38,7,26,26.92,3,38,7.89,6,80,7.5,249,520,47.88
219,Zach Shankar,D,NB/WSR/NIAG,40.260999999999996,120,6,19,20,25,45,204,6.109999999999999,0.1,0.31,0.32999999999999996,0.41000000000000003,0.74,3.28,9.42,0.15,3,6,50.0,0,5,0.0,3,193,4.08,1,3,50.0
220,Blake Murray,C,SBY,16.197,57,21,12,11,33,44,102,20.59,0.37,0.21,0.19,0.58,0.77,1.79,12.32,0.22,3,13,23.08,6,25,24.0,12,64,18.75,302,591,51.1
221,Mikhail Sergachev,D,WSR,18.226,50,10,18,16,28,44,172,5.81,0.2,0.36,0.32,0.56,0.88,3.44,12.32,0.25,0,2,0.0,0,9,0.0,10,161,6.21,2,3,66.67
222,Blade Jenkins,LW,SAG,17.095,68,20,17,7,37,44,140,14.29,0.29,0.25,0.1,0.54,0.65,2.06,17.19,0.25,3,29,10.34,4,26,15.38,13,85,15.29,129,250,51.6
223,Luke Kutkevicius,C,HAM/WSR,37.955,106,19,11,14,30,44,129,30.6,0.42000000000000004,0.21,0.25,0.63,0.8800000000000001,2.54,16.71,0.33999999999999997,5,19,52.269999999999996,6,36,40.26,8,74,22.21,497,1062,94.62
224,Ryan Suzuki,C,BAR,16.301,64,14,20,10,34,44,85,16.47,0.22,0.31,0.16,0.53,0.69,1.33,10.69,0.17,4,12,33.33,4,20,20.0,6,53,11.32,117,251,46.61
225,Olli Juolevi,D,LDN,18.366,58,10,15,18,25,43,123,8.13,0.17,0.26,0.31,0.43,0.74,2.12,7.72,0.13,0,1,0.0,0,0,0.0,10,122,8.2,2,2,100.0
226,Darby Llewellyn,LW,KIT,20.159000000000002,59,23,14,6,37,43,143,16.08,0.39,0.24,0.1,0.63,0.73,2.42,22.72,0.39,8,29,27.59,5,25,20.0,10,89,11.24,170,417,40.77
227,Jeremiah Addison,LW,WSR,19.902,51,24,9,10,33,43,140,17.14,0.47,0.18,0.2,0.65,0.84,2.75,19.59,0.38,7,24,29.17,5,21,23.81,12,95,12.63,19,33,57.58
228,Keaton Middleton,D,SAG,38.191,128,8,17,17,25,42,218,7.52,0.12,0.26,0.27,0.39,0.66,3.41,9.21,0.15000000000000002,0,4,0.0,0,1,0.0,8,213,7.77,1,1,100.0
229,Jacob Friend,D,OS,39.27,104,5,24,13,29,42,190,5.21,0.1,0.44000000000000006,0.23,0.54,0.77,3.7,7.82,0.15000000000000002,1,3,50.0,1,4,50.0,3,183,2.94,0,0,0.0
230,Hayden Davis,D,SAG/NIAG/SAG,35.311,135,7,18,17,25,42,138,10.969999999999999,0.1,0.26,0.25,0.37,0.62,2.04,5.8,0.09,1,3,100.0,1,4,33.33,5,131,8.06,0,1,0.0
231,Liam Ham,D,NIAG,36.230999999999995,118,8,17,17,25,42,168,8.89,0.14,0.27999999999999997,0.28,0.4,0.69,2.8,7.83,0.13,1,3,33.33,1,4,50.0,6,161,7.33,3,8,37.5
232,Drake Pilon,RW,SBY,36.91,121,21,13,8,34,42,175,22.47,0.33999999999999997,0.21000000000000002,0.13,0.56,0.68,2.87,19.669999999999998,0.33,8,37,38.49,2,21,19.09,11,117,17.81,44,105,80.71000000000001
233,DJ Busdeker,RW,SAG,34.949,107,17,17,7,34,41,233,16.6,0.32999999999999996,0.31,0.12000000000000001,0.63,0.76,4.15,26.590000000000003,0.47000000000000003,5,34,30.310000000000002,5,47,28.959999999999997,7,152,9.379999999999999,101,226,94.22999999999999
234,Kyle MacLean,C,OSH,35.765,112,16,13,12,29,41,147,22.08,0.32,0.25,0.26,0.57,0.8300000000000001,2.7199999999999998,14.74,0.28,2,13,30.96,5,26,35.34,9,108,17.61,433,891,97.14
235,Adrian Carbonara,RW,LDN/BAR/NIAG/LDN,40.02499999999999,106,16,16,9,32,41,172,17.759999999999998,0.28,0.27,0.16,0.55,0.71,3.11,18.72,0.34,6,23,53.57,3,20,29.67,7,129,9.219999999999999,42,87,97.27000000000001
236,Kevin  Spinozzi,D,SAR,20.315,58,13,18,10,31,41,136,9.56,0.22,0.31,0.17,0.53,0.71,2.34,7.7,0.13,1,5,20.0,0,3,0.0,12,128,9.38,1,2,50.0
237,Peter Stratis,D,OTT/SBY/OTT,34.32,116,7,11,22,18,40,126,9.48,0.11,0.18,0.38,0.29,0.6799999999999999,2.1,5.9,0.1,0,1,0.0,0,6,0.0,7,119,10.04,1,4,33.33
238,Daniil Vertiy,LW,NB/OS/NB/SAG,36.685,92,16,16,8,32,40,150,18.560000000000002,0.29000000000000004,0.31,0.22,0.6,0.83,3.3600000000000003,14.61,0.32,3,14,30.0,3,22,26.79,10,114,15.26,2,7,58.33
239,Connor Walters,D,HAM,39.56,122,6,17,17,23,40,140,8.75,0.1,0.28,0.27,0.37,0.64,2.2800000000000002,5.47,0.08,0,1,0.0,0,5,0.0,6,134,9.05,1,4,50.0
240,Barret Kirwin,C,GUE,34.15,123,18,13,9,31,40,169,21.03,0.28,0.19999999999999998,0.14,0.48,0.62,2.65,19.69,0.31,2,31,14.09,4,35,22.65,12,103,22.5,713,1448,99.55
241,Fedor Gordeev,D,HAM/FLNT/FLNT,36.269000000000005,131,12,15,12,27,39,256,9.309999999999999,0.18,0.22999999999999998,0.18,0.41000000000000003,0.59,3.8899999999999997,15.48,0.24000000000000002,2,11,61.11,1,10,14.29,9,235,7.5600000000000005,0,6,0.0
242,Alexey Lipanov,C,BAR/SBY,18.081,55,14,15,10,29,39,103,13.59,0.25,0.27,0.18,0.53,0.71,1.87,10.85,0.2,2,12,16.67,2,15,13.33,10,76,13.16,358,828,43.24
243,Everett Clark,C,FLNT,20.649,65,16,13,10,29,39,131,12.21,0.25,0.2,0.15,0.45,0.6,2.02,17.49,0.27,5,22,22.73,4,34,11.76,7,75,9.33,736,1333,55.21
244,Alexey Toropchenko,RW,GUE,18.226,66,17,10,12,27,39,205,8.29,0.26,0.15,0.18,0.41,0.59,3.11,25.37,0.38,7,40,17.5,4,38,10.53,6,127,4.72,1,2,50.0
245,Matthew Kreis,LW,SAG,39.248000000000005,74,12,16,10,28,38,125,15.129999999999999,0.28,0.34,0.25,0.62,0.8700000000000001,4.13,16.34,0.49,4,20,23.53,4,24,47.62,4,81,6.25,81,186,88.88
246,Kyle Rhodes,D,GUE/SBY,38.449,122,13,16,9,29,38,182,13.26,0.22999999999999998,0.27,0.15000000000000002,0.49,0.64,3.07,9.67,0.17,1,6,16.67,1,4,50.0,11,172,12.29,0,1,0.0
247,Max Grondin,C,SAG,33.4,134,17,14,7,31,38,165,20.18,0.26,0.21000000000000002,0.11,0.46,0.57,2.4699999999999998,19.380000000000003,0.29,4,39,23.07,4,23,33.04,9,103,17.09,545,1107,97.49000000000001
248,Julius  Nattinen,C,WSR,19.669,51,13,15,10,28,38,123,10.57,0.25,0.29,0.2,0.55,0.75,2.41,15.85,0.31,6,20,30.0,3,15,20.0,4,88,4.55,428,793,53.97
249,Dylan Di Perna,D,KIT,20.389,65,9,16,13,25,38,124,7.26,0.14,0.25,0.2,0.38,0.58,1.91,8.23,0.13,0,0,0.0,2,5,40.0,7,119,5.88,0,1,0.0
250,Nicolas Mattinen,D,LDN/HAM/FLNT,38.065,130,10,11,17,21,38,286,6.39,0.15,0.16999999999999998,0.27,0.33,0.59,4.42,13.14,0.2,1,5,50.0,1,4,33.33,8,277,5.4,1,6,16.67
251,Isaac Nurse,RW,HAM,36.006,122,19,12,7,31,38,160,19.17,0.29,0.19,0.12,0.47,0.59,2.5,19.05,0.3,8,29,53.0,5,43,20.93,6,88,9.09,9,28,36.0
252,Kyle Langdon,C,NIAG,37.111999999999995,116,15,19,4,34,38,186,14.61,0.25,0.32,0.07,0.5800000000000001,0.64,3.1799999999999997,17.42,0.29,4,19,30.77,4,24,40.0,7,143,9.34,844,1694,100.28
253,Reagan O'Grady,D,SBY/MISS/SBY,36.504999999999995,121,11,9,17,20,37,161,13.64,0.19,0.15,0.29000000000000004,0.34,0.62,2.7,8.93,0.15,3,5,75.0,2,9,50.0,6,147,7.86,1,2,50.0
254,Owen MacDonald,C,LDN,20.313,61,16,13,8,29,37,99,16.16,0.26,0.21,0.13,0.48,0.61,1.62,12.12,0.2,3,11,27.27,4,13,30.77,9,75,12.0,467,861,54.24
255,David Miller,C,SSM,19.973,68,22,8,7,30,37,122,18.03,0.32,0.12,0.1,0.44,0.54,1.79,16.54,0.24,3,16,18.75,4,22,18.18,15,84,17.86,269,454,59.25
256,Nick Grima,D,PBO/SAR/SAR,36.055,125,4,13,20,17,37,152,4.99,0.07,0.21000000000000002,0.32,0.27,0.6,2.45,6.37,0.1,1,3,50.0,1,4,50.0,2,145,2.41,0,1,0.0
257,Stefan LeBlanc,D,MISS,20.500999999999998,66,7,15,15,22,37,117,5.98,0.11,0.23,0.23,0.33,0.56,1.77,9.42,0.14,2,15,13.33,1,7,14.29,4,95,4.21,1,1,100.0
258,Tyler Tucker,D,BAR,34.084,121,4,13,20,17,37,186,4.11,0.07,0.22,0.33,0.28,0.62,3.09,7.97,0.14,0,4,0.0,0,4,0.0,4,178,4.34,0,1,0.0
259,Chandler Yakimowicz,RW,LDN/SBY,20.638,59,9,13,14,22,36,121,7.44,0.15,0.22,0.24,0.37,0.61,2.05,12.32,0.21,3,15,20.0,2,15,13.33,4,91,4.4,62,138,44.93
260,Keeghan Howdeshell,LW,SSM,19.557000000000002,61,16,14,6,30,36,123,13.01,0.26,0.23,0.1,0.49,0.59,2.02,15.33,0.25,6,23,26.09,4,20,20.0,6,80,7.5,75,189,39.68
261,Roy Radke,RW,BAR,19.765,45,23,9,4,32,36,139,16.55,0.51,0.2,0.09,0.71,0.8,3.09,15.61,0.35,7,17,41.18,5,21,23.81,11,101,10.89,12,46,26.09
262,Gustav  Bouramman,D,SSM,19.642,66,2,18,16,20,36,90,2.22,0.03,0.27,0.24,0.3,0.55,1.36,5.89,0.09,1,2,50.0,0,5,0.0,1,83,1.2,5,9,55.56
263,Jack Hanley,D,HAM,37.813,131,5,17,14,22,36,139,7.13,0.07,0.26,0.22,0.33999999999999997,0.54,2.12,5.41,0.08,1,3,33.33,0,2,0.0,4,134,5.99,0,1,0.0
264,Michael Little,LW,MISS,34.132999999999996,113,15,13,8,28,36,138,16.330000000000002,0.24,0.22000000000000003,0.14,0.44999999999999996,0.6,2.3,14.26,0.24,5,15,35.71,7,25,38.89,3,98,6.87,125,252,98.75999999999999
265,Sergey Popov,LW,KGN/LDN/KGN,33.942,128,14,16,5,30,35,200,13.42,0.22,0.25,0.08,0.47,0.55,3.13,17.810000000000002,0.28,3,17,36.11,2,27,15.0,9,156,10.77,10,27,76.36
266,Jaden Lindo,RW,SAR,20.679000000000002,58,21,12,2,33,35,127,16.54,0.36,0.21,0.03,0.57,0.6,2.19,18.87,0.33,8,27,29.63,3,29,10.34,10,71,14.08,0,4,0.0
267,Jesse Saban,D,HAM/NB/NB,40.337,129,3,15,17,18,35,161,2.83,0.04,0.23,0.26,0.28,0.53,2.46,5.6,0.09,0,3,0.0,1,6,16.67,2,152,2.02,0,0,0.0
268,Jakob Brahaney,D,KGN,35.951,120,6,18,11,24,35,165,6.4,0.09000000000000001,0.28,0.16999999999999998,0.38,0.54,2.64,9.27,0.15,0,3,0.0,1,15,8.33,5,147,6.24,2,6,40.0
269,Tyler Burnie,C,KGN,36.198,107,21,7,7,28,35,165,22.759999999999998,0.39,0.13,0.13,0.52,0.65,3.06,20.509999999999998,0.38,7,24,60.0,9,34,34.62,5,107,8.469999999999999,678,1285,105.78
270,Alex Gritz,C,SSM/ER,33.0,104,15,8,12,23,35,130,19.46,0.24,0.13,0.2,0.38,0.5900000000000001,2.34,13.66,0.24,6,24,33.33,3,25,58.7,6,81,12.93,333,741,116.12
271,Alex Peters,D,FLNT,20.206,68,10,13,12,23,35,195,5.13,0.15,0.19,0.18,0.34,0.51,2.87,11.58,0.17,1,3,33.33,2,15,13.33,7,177,3.95,0,1,0.0
272,Connor Corcoran,D,WSR,33.212999999999994,122,8,11,15,19,34,147,12.62,0.13,0.17,0.24,0.31,0.55,2.39,9.36,0.15000000000000002,3,5,116.67,1,9,33.33,4,133,6.59,27,57,47.37
273,Cole Tymkin,RW,LDN,35.897000000000006,103,10,17,7,27,34,111,16.93,0.18000000000000002,0.31,0.13,0.49,0.63,2.05,15.48,0.28,4,26,29.17,3,29,28.33,3,56,7.14,11,25,90.25999999999999
274,Owen Lalonde,D,SBY/GUE,34.242999999999995,131,3,14,17,17,34,127,4.63,0.04,0.21,0.25,0.25,0.52,1.94,6.93,0.11,0,4,0.0,0,6,0.0,3,117,5.02,2,2,100.0
275,Cristiano DiGiacinto,LW,WSR,20.682,47,13,16,5,29,34,127,10.24,0.28,0.34,0.11,0.62,0.72,2.7,15.47,0.33,6,21,28.57,3,25,12.0,4,81,4.94,5,9,55.56
276,Blake Speers,RW,SSM,19.702,30,15,11,8,26,34,109,13.76,0.5,0.37,0.27,0.87,1.13,3.63,13.7,0.46,3,9,33.33,3,11,27.27,9,89,10.11,316,515,61.36
277,Ryan Roth,RW,SSM,17.156,68,15,8,10,23,33,106,14.15,0.22,0.12,0.15,0.34,0.49,1.56,11.26,0.17,7,18,38.89,4,21,19.05,4,67,5.97,5,11,45.45
278,Maxim Golod,LW,ER,17.076,61,12,15,6,27,33,121,9.92,0.2,0.25,0.1,0.44,0.54,1.98,16.65,0.27,6,33,18.18,1,14,7.14,5,74,6.76,6,14,42.86
279,Hunter Holmes,C,FLNT,34.281,107,16,12,5,28,33,136,23.01,0.35000000000000003,0.24000000000000002,0.09,0.6,0.69,2.76,14.92,0.30000000000000004,5,22,41.07,3,27,27.27,8,87,18.59,410,968,84.80000000000001
280,Shaw Boomhower,C,MISS/MISS/OTT,36.751,99,16,8,9,24,33,131,24.97,0.35,0.17,0.18,0.51,0.69,2.71,13.73,0.29000000000000004,6,22,56.41,1,15,20.0,9,94,19.27,261,546,98.1
281,Jared Steege,LW,OTT,20.69,50,14,14,5,28,33,158,8.86,0.28,0.28,0.1,0.56,0.66,3.16,15.59,0.31,4,21,19.05,5,33,15.15,5,104,4.81,10,19,52.63
282,Nick Robertson,C,PBO,16.011,62,15,14,4,29,33,115,13.04,0.24,0.23,0.06,0.47,0.53,1.85,12.12,0.2,2,11,18.18,2,21,9.52,11,83,13.25,165,384,42.97
283,Rickard Hugg,C,KIT,18.659000000000002,66,6,10,16,16,32,98,6.12,0.09,0.15,0.24,0.24,0.48,1.48,11.65,0.18,0,11,0.0,4,27,14.81,2,60,3.33,294,594,49.49
284,Mathew MacDougall,LW,WSR,17.646,66,17,8,7,25,32,101,16.83,0.26,0.12,0.11,0.38,0.48,1.53,10.64,0.16,2,14,14.29,7,21,33.33,8,66,12.12,39,111,35.14
285,Adam Liska,C,KIT,17.922,62,12,10,9,22,31,115,10.43,0.19,0.16,0.15,0.35,0.5,1.85,12.42,0.2,6,22,27.27,2,18,11.11,4,75,5.33,2,10,20.0
286,Colton White,D,SSM,19.371,64,6,13,12,19,31,115,5.22,0.09,0.2,0.19,0.3,0.48,1.8,8.83,0.14,0,3,0.0,1,5,20.0,5,107,4.67,0,1,0.0
287,Vili Saarijarvi,D,MISS,19.338,34,11,10,10,21,31,151,7.28,0.32,0.29,0.29,0.62,0.91,4.44,9.12,0.27,0,2,0.0,0,8,0.0,11,141,7.8,1,1,100.0
288,Theo Calvas,D,SAR/SSM/SAR,37.222,121,4,13,14,17,31,106,7.5,0.06,0.21,0.22999999999999998,0.27,0.49,1.67,4.42,0.07,1,1,100.0,1,5,50.0,2,100,5.49,1,2,50.0
289,Matt Schmalz,RW,OS,20.488000000000003,62,16,7,8,23,31,134,11.94,0.26,0.11,0.13,0.37,0.5,2.16,15.88,0.26,3,17,17.65,5,29,17.24,8,88,9.09,81,143,56.64
290,Mitchell Hoelscher,LW,OTT,34.271,73,12,12,6,24,30,112,38.09,0.48,0.18,0.09,0.66,0.75,2.74,14.01,0.36,4,26,62.5,3,25,12.0,5,61,27.14,333,701,47.64
291,Cole Fraser,D,PBO,35.13,111,9,11,10,20,30,155,11.33,0.16,0.19,0.18,0.35,0.53,2.79,6.63,0.12,0,4,0.0,0,3,0.0,9,148,11.89,0,0,0.0
292,Otto Makinen,C,SSM,18.322,68,7,12,11,19,30,78,8.97,0.1,0.18,0.16,0.28,0.44,1.15,9.75,0.14,5,17,29.41,0,14,0.0,2,47,4.26,346,683,50.66
293,Zachary Roberts,LW,OS,35.234,84,13,11,6,24,30,111,21.59,0.29000000000000004,0.24,0.18,0.53,0.71,2.8499999999999996,11.68,0.32,1,17,11.11,3,17,36.11,9,77,22.02,9,15,111.53999999999999
294,Adam Laishram,C,WSR/HAM,19.439,56,12,12,5,24,29,98,12.24,0.21,0.21,0.09,0.43,0.52,1.75,15.41,0.28,5,24,20.83,3,26,11.54,4,48,8.33,175,370,47.3
295,Joe Manchurek,LW,OSH,20.099,48,15,10,4,25,29,120,12.5,0.31,0.21,0.08,0.52,0.6,2.5,14.95,0.31,3,17,17.65,4,25,16.0,8,78,10.26,30,75,40.0
296,Matt  Spencer,D,PBO,19.48,60,7,7,15,14,29,103,6.8,0.12,0.12,0.25,0.23,0.48,1.72,6.51,0.11,3,5,60.0,0,4,0.0,4,94,4.26,1,2,50.0
297,Max Kislinger,LW,NB/FLNT,38.185,93,14,9,6,23,29,130,22.740000000000002,0.31000000000000005,0.21000000000000002,0.12,0.52,0.63,2.76,12.93,0.28,3,20,30.96,3,17,36.67,8,93,18.54,5,20,45.06
298,Ondrej Machala,LW,NIAG,36.357,73,9,10,10,19,29,153,9.7,0.2,0.26,0.22,0.47,0.69,4.08,14.57,0.36,4,15,58.33,1,21,5.88,4,117,4.4,39,97,81.18
299,Luke Moncada,LW,GUE/NB,33.596999999999994,104,9,13,7,22,29,112,11.11,0.13,0.24,0.12,0.38,0.5,2.05,10.64,0.2,0,13,0.0,5,10,55.56,4,89,6.25,178,417,82.24000000000001
300,Jalen Chatfield,D,WSR,20.334,61,8,6,14,14,28,98,8.16,0.13,0.1,0.23,0.23,0.46,1.61,8.44,0.14,2,9,22.22,1,6,16.67,5,83,6.02,0,2,0.0
301,Trenton Bourque,D,OS,37.528999999999996,129,0,8,20,8,28,109,0.0,0.0,0.12,0.31,0.12,0.43000000000000005,1.7,4.63,0.07,0,2,0.0,0,2,0.0,0,105,0.0,0,5,0.0
302,Billy Moskal,C,LDN,33.969,79,7,12,9,19,28,76,9.86,0.11,0.18,0.26,0.29,0.54,1.46,7.890000000000001,0.14,0,13,0.0,2,13,16.67,5,50,10.64,457,805,128.07
303,Carter Robertson,D,OTT,34.336,101,6,10,11,16,27,107,9.91,0.11,0.2,0.21,0.3,0.52,2.08,5.68,0.11,0,1,0.0,1,8,16.67,5,98,9.23,0,1,0.0
304,Aidan Brown,RW,BAR,34.96,118,11,10,6,21,27,147,14.69,0.19,0.18,0.1,0.36,0.45999999999999996,2.51,12.88,0.22,5,15,70.0,2,24,17.14,4,108,7.01,5,15,80.77
305,Brandon Crawley,D,LDN,19.617,61,7,10,10,17,27,104,6.73,0.11,0.16,0.16,0.28,0.44,1.7,5.99,0.1,0,1,0.0,0,5,0.0,7,98,7.14,2,3,66.67
306,Hayden Fowler,C,SSM/ER,15.975999999999999,61,12,8,6,20,26,78,15.38,0.2,0.13,0.1,0.33,0.43,1.28,9.1,0.15,4,11,36.36,4,18,22.22,4,49,8.16,142,290,48.97
307,Nick Wong,C,OSH,15.995,63,17,6,3,23,26,74,22.97,0.27,0.1,0.05,0.37,0.41,1.17,8.37,0.13,6,13,46.15,3,13,23.08,8,48,16.67,27,61,44.26
308,Andy Baker,RW,NB,35.678000000000004,73,12,8,6,20,26,90,30.84,0.36,0.21000000000000002,0.1,0.5700000000000001,0.6699999999999999,2.35,11.26,0.28,3,13,116.67,4,18,23.53,5,59,19.11,8,19,44.44
309,Riley Bruce,D,NB,39.335,108,6,9,11,15,26,152,7.43,0.09000000000000001,0.16,0.18,0.26,0.44999999999999996,2.55,5.03,0.08,0,2,0.0,0,0,0.0,6,150,7.5,1,2,50.0
310,Aiden  Jamieson,D,SBY,20.482,66,3,13,10,16,26,70,4.29,0.05,0.2,0.15,0.24,0.39,1.06,4.76,0.07,2,4,50.0,0,4,0.0,1,62,1.61,1,2,50.0
311,Austin Osmanski,D,MISS/MISS/PBO,37.759,120,3,9,14,12,26,163,3.94,0.06,0.15000000000000002,0.22,0.2,0.43000000000000005,2.7,6.58,0.11,1,2,50.0,1,10,33.33,1,151,1.16,0,1,0.0
312,Josh Wainman,D,ER,36.137,109,5,9,12,14,26,106,8.56,0.08,0.2,0.2,0.28,0.48,1.86,5.92,0.11,0,4,0.0,0,4,0.0,5,98,9.28,5,12,45.45
313,Cade Robinson,RW,ER/OS/ER,34.801,109,8,15,3,23,26,125,9.09,0.12,0.24,0.05,0.36000000000000004,0.42,2.19,13.01,0.22,2,15,14.29,3,19,21.43,3,91,5.0,24,69,70.83
314,Mark Shoemaker,D,NB/GUE,38.93,134,1,10,15,11,26,150,2.0,0.02,0.15,0.22999999999999998,0.16999999999999998,0.39,2.23,6.27,0.1,0,2,0.0,0,4,0.0,1,144,2.04,1,2,100.0
315,Liam Dunda,LW,SBY,19.000999999999998,65,10,8,8,18,26,101,9.9,0.15,0.12,0.12,0.28,0.4,1.55,9.69,0.15,3,14,21.43,1,11,9.09,6,76,7.89,23,86,26.74
316,Alec Regula,D,LDN,17.109,67,7,6,12,13,25,82,8.54,0.1,0.09,0.18,0.19,0.37,1.22,5.29,0.08,1,6,16.67,2,7,28.57,4,69,5.8,4,5,80.0
