,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,eTOI,eTOI/GP,eG/60,eA1/60,eA2/60,eP1/60,eP/60,eSh/60,exG/60,QoT TOI,QoC TOI,QoT GF%,QoC GF%,GF%Rel,GF%,GF,GA,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
10,Peter Abbandonato,C,ROU,37.955,132,46,63,22,109,131,287,32.39,0.7,0.95,0.33,1.64,1.98,4.32,40.25,0.61,2503.31,37.790000000000006,2.2,3.01,1.08,5.199999999999999,6.279999999999999,13.61,1.9100000000000001,37.41,36.2,120.12,99.36,12.33,125.51,193,117,11,46,47.05,8,49,32.77,27,192,27.34,800,1658,95.31
11,Jordan Martel,LW,BAC,38.115,134,64,38,26,102,128,427,29.67,0.96,0.57,0.39,1.52,1.92,6.380000000000001,47.18,0.71,2469.51,36.89,3.09,1.8399999999999999,1.26,4.92,6.18,20.72,2.29,37.879999999999995,36.03,102.12,99.16,52.31,129.9,184,98,18,48,78.31,14,49,54.760000000000005,32,330,19.33,7,31,44.96
12,Samuel Dove-McFalls,C,SNB/RIM,39.867000000000004,129,39,58,29,97,126,438,17.82,0.6000000000000001,0.9,0.45,1.51,1.96,6.8,45.33,0.7,2442.71,37.91,1.92,2.8200000000000003,1.43,4.74,6.17,21.53,2.24,38.45,36.21,121.64,101.82,12.82,127.51,179,102,11,59,37.239999999999995,9,55,37.37,19,324,11.76,1595,2682,116.09
13,Otto Somppi,C,HAL,38.35,119,45,42,37,87,124,299,30.549999999999997,0.75,0.71,0.63,1.47,2.09,5.03,46.46,0.78,2239.0,37.65,2.38,2.2,1.96,4.59,6.539999999999999,16.12,2.48,37.6,36.61,106.88,103.91,19.28,112.78,178,132,12,63,35.71,8,51,30.9,25,185,27.759999999999998,1455,2582,112.77
14,Mitchell Balmas,LW,CHA/GAT/BAT/GAT,37.989000000000004,135,63,31,29,94,123,425,28.85,0.9299999999999999,0.45,0.43,1.3900000000000001,1.82,6.289999999999999,52.85,0.78,2504.44,37.08,2.95,1.48,1.4300000000000002,4.43,5.85,20.299999999999997,2.5,39.28,35.68000000000001,114.67,99.21000000000001,34.92,134.52999999999997,201,97,12,39,62.56,10,64,31.17,41,322,23.590000000000003,125,275,90.88
15,Kevin Klima,C,CHI/MON/CHI,39.56,129,47,43,32,90,122,291,28.48,0.7,0.66,0.49,1.3599999999999999,1.85,4.41,36.83,0.5599999999999999,2338.75,35.96,2.1799999999999997,2.19,1.63,4.359999999999999,5.98,14.14,1.8599999999999999,36.34,35.980000000000004,96.33,102.97999999999999,33.29,113.75,157,116,9,32,55.84,9,34,45.79,29,225,21.93,1014,2066,92.94999999999999
16,Jeffrey Truchon-Viel,LW,BAT,40.260999999999996,121,74,33,15,107,122,473,31.310000000000002,1.23,0.55,0.25,1.77,2.02,7.83,79.08000000000001,1.31,2275.17,37.620000000000005,3.92,1.74,0.8,5.65,6.4399999999999995,24.97,4.17,37.93,36.209999999999994,116.71,102.25,20.619999999999997,125.34,182,112,31,118,52.59,19,84,44.769999999999996,24,271,17.73,25,51,97.23
17,Olivier Galipeau,D,CHI/VDO/BAT/CHI,39.637,136,35,48,36,83,119,436,15.29,0.51,0.71,0.53,1.23,1.75,6.43,35.23,0.52,3561.92,52.370000000000005,1.19,1.62,1.21,2.81,4.029999999999999,14.77,1.19,36.07,36.13,107.08,102.36,11.53,113.33,239,186,6,19,62.22,3,23,26.79,26,394,12.46,1,6,33.33
18,Ivan Chekhovich,LW,BAC,36.394999999999996,125,55,36,28,91,119,401,27.41,0.88,0.5700000000000001,0.45,1.46,1.9,6.42,49.41,0.78,2356.22,37.7,2.79,1.83,1.44,4.63,6.07,20.42,2.51,37.43,36.45,101.97,100.87,40.18,120.5,170,111,9,54,30.55,14,76,36.839999999999996,32,271,23.54,6,19,79.41
19,Joe Veleno,C,SNB/SNB/DRU,34.346999999999994,109,35,45,39,80,119,307,23.15,0.63,0.79,0.7,1.42,2.12,5.5,33.21,0.61,2020.57,36.56999999999999,2.0700000000000003,2.55,2.3,4.62,6.92,17.98,2.0,37.54,35.980000000000004,114.15,100.78999999999999,19.22,127.41,160,94,8,33,48.08,7,47,37.66,20,227,15.870000000000001,530,1135,95.91
20,Mathieu Nadeau,RW,VDO/VDO/RIM,40.398,106,48,44,24,92,116,306,32.79,0.9099999999999999,0.81,0.43,1.7200000000000002,2.14,5.699999999999999,35.86,0.68,2124.92,39.93000000000001,2.75,2.41,1.26,5.16,6.42,17.07,2.04,39.129999999999995,36.400000000000006,100.07,104.49000000000001,20.85,107.22999999999999,146,123,13,37,70.47,15,51,62.86,20,218,18.21,357,792,89.30000000000001
21,D'Artagnan Joly,C,BAC,35.885999999999996,121,39,55,22,94,116,308,25.54,0.6599999999999999,0.9299999999999999,0.37,1.6,1.97,5.109999999999999,32.61,0.54,2166.77,36.01,2.17,3.0599999999999996,1.2200000000000002,5.24,6.46,17.06,1.8,37.26,35.84,102.75999999999999,99.06,29.950000000000003,114.08,149,109,10,38,52.22,8,40,38.589999999999996,21,230,18.45,508,1218,82.03
22,Matthew Boucher,LW,QUE,38.492,117,58,34,23,92,115,479,24.61,1.0,0.5700000000000001,0.39,1.56,1.9500000000000002,8.15,60.019999999999996,1.02,2468.88,42.379999999999995,2.83,1.62,1.1,4.45,5.55,23.130000000000003,2.89,37.47,36.78,103.35,103.68,13.17,106.16,148,129,15,79,40.39,16,68,47.01,27,332,16.4,955,1781,107.12
23,Mathieu Boucher,LW,ROU,39.81700000000001,133,48,33,33,81,114,340,27.549999999999997,0.72,0.5,0.5,1.22,1.71,5.12,49.989999999999995,0.76,2519.08,37.900000000000006,2.24,1.58,1.6,3.8200000000000003,5.42,16.18,2.37,37.95,36.2,122.78,98.64,9.17,122.77,185,118,15,60,48.21,10,56,35.76,23,224,19.939999999999998,100,198,100.09
24,Philipp Kurashev,C,QUE,34.856,124,40,39,35,79,114,353,22.85,0.64,0.63,0.5700000000000001,1.27,1.85,5.720000000000001,36.28,0.5900000000000001,2326.6400000000003,37.519999999999996,2.06,2.03,1.81,4.09,5.91,18.32,1.88,38.019999999999996,36.67,104.02000000000001,100.53,42.7,127.22999999999999,163,94,11,31,71.36,11,53,41.45,18,269,13.42,845,1680,101.52000000000001
25,Phelix Martineau,C,CAP,39.571,132,62,30,21,92,113,386,32.59,0.94,0.44999999999999996,0.32,1.38,1.7,5.82,60.81,0.9099999999999999,2467.17,37.35,3.01,1.44,1.01,4.4399999999999995,5.46,18.65,2.9400000000000004,35.269999999999996,35.92,104.53,103.94,-5.699999999999999,98.47,162,167,20,71,55.81999999999999,13,67,38.21,29,248,23.55,1040,2079,100.03999999999999
26,Joel Teasdale,LW,BLB,36.033,125,50,36,26,86,112,323,30.560000000000002,0.79,0.5700000000000001,0.42000000000000004,1.3599999999999999,1.78,5.13,52.39,0.8300000000000001,2404.25,38.41,2.46,1.78,1.32,4.23,5.55,15.93,2.58,38.209999999999994,36.5,121.58,101.75,26.049999999999997,132.54000000000002,188,96,18,77,46.489999999999995,8,47,31.8,24,199,24.04,145,285,101.83
27,Nicholas Welsh,D,SHA/MON,39.719,135,22,51,37,73,110,285,16.25,0.32999999999999996,0.76,0.55,1.08,1.63,4.21,21.299999999999997,0.31,2943.7200000000003,43.58,0.9,2.04,1.5,2.9299999999999997,4.4399999999999995,11.41,0.8400000000000001,35.25,36.150000000000006,108.44,102.21000000000001,22.91,117.72999999999999,201,145,2,5,50.0,2,10,25.0,18,270,14.63,3,3,100.0
28,Nicolas  Beaudin,D,DRU,34.884,132,17,38,55,55,110,273,12.05,0.26,0.5700000000000001,0.8200000000000001,0.83,1.65,4.13,14.540000000000001,0.22,3101.58,46.989999999999995,0.65,1.47,2.11,2.12,4.22,10.54,0.56,33.92,36.33,106.82,102.67,11.16,112.14,216,168,2,6,50.0,2,10,25.0,13,257,9.68,0,0,0.0
29,Hugo Roy,C,SHE,39.209,132,55,31,21,86,107,329,32.96,0.8300000000000001,0.47,0.32,1.2999999999999998,1.6099999999999999,4.97,52.34,0.79,2565.8599999999997,38.870000000000005,2.55,1.4500000000000002,0.98,4.0,4.99,15.34,2.44,37.87,36.81,104.89,106.37,10.129999999999999,100.53999999999999,177,175,24,73,65.97999999999999,13,70,36.44,18,186,19.39,1881,3320,113.27000000000001
30,Jordan Maher,RW,BAT,38.032,127,38,31,37,69,106,237,32.08,0.6,0.49,0.5800000000000001,1.0899999999999999,1.67,3.73,36.75,0.5800000000000001,2049.2,32.28,2.2199999999999998,1.81,2.1500000000000004,4.04,6.1899999999999995,13.88,2.15,37.989999999999995,35.400000000000006,116.46000000000001,99.05,30.58,134.04000000000002,176,87,9,31,57.92,8,45,35.57,21,161,26.07,402,802,100.13
31,Yaroslav Alexeyev,RW,SHE,36.324,123,44,29,32,73,105,298,29.6,0.72,0.47,0.52,1.19,1.71,4.84,42.849999999999994,0.7,2199.17,35.78,2.4000000000000004,1.5899999999999999,1.75,3.99,5.73,16.259999999999998,2.34,38.69,36.22,102.93,102.62,55.49,129.88,183,99,12,48,51.43,9,47,38.28,23,203,22.71,9,13,142.5
32,Tyler Boland,C,RIM,20.009,68,48,32,23,80,103,270,17.78,0.71,0.47,0.34,1.18,1.51,3.97,37.55,0.55,1536.99,22.6,1.87,1.25,0.9,3.12,4.02,10.54,1.47,18.93,18.29,51.4,50.56,22.43,59.38,133,91,11,33,33.33,18,43,41.86,19,194,9.79,782,1515,51.62
33,Jeremy McKenna,RW,MON,35.815,134,52,24,27,76,103,474,21.439999999999998,0.77,0.36,0.39999999999999997,1.13,1.52,7.039999999999999,59.63,0.89,2379.95,35.45,2.5300000000000002,1.11,1.29,3.63,4.92,23.28,2.88,36.07,35.769999999999996,88.41999999999999,105.32,33.96,101.17,152,138,15,67,56.69,12,56,41.95,25,351,12.87,147,331,71.92
34,Simon Lafrance,C,VDO/VIC/VDO,36.855000000000004,136,39,34,27,73,100,278,28.13,0.5700000000000001,0.5,0.4,1.08,1.47,4.09,34.870000000000005,0.52,2234.93,32.87,2.09,1.8199999999999998,1.44,3.91,5.35,14.91,1.87,37.620000000000005,35.099999999999994,97.87,100.86,26.9,119.15,151,102,15,37,81.88,10,44,45.14,14,197,13.559999999999999,597,1489,81.47
35,Rafael Harvey-Pinard,LW,ROU,36.384,117,36,49,14,85,99,226,35.44,0.5900000000000001,0.7899999999999999,0.22,1.38,1.5899999999999999,3.62,30.29,0.49,1905.6599999999999,31.77,2.17,2.83,0.76,4.99,5.76,12.93,1.75,35.93,35.96,119.31,97.9,28.28,135.5,144,60,10,38,48.57,11,41,43.7,15,147,29.479999999999997,14,37,80.07
36,Samuel Asselin,C,SHA/BAT/SHA,37.419,115,30,36,32,66,98,246,25.33,0.52,0.62,0.56,1.15,1.72,4.5,34.2,0.63,2045.75,36.05,1.75,2.09,1.87,3.8499999999999996,5.720000000000001,14.71,2.05,36.650000000000006,36.11,102.78999999999999,102.89,13.14,109.9,139,113,10,40,49.489999999999995,10,41,49.76,10,165,12.690000000000001,1162,2021,115.02000000000001
37,Connor Bramwell,LW,BLB/BLB/DRU,39.062,123,45,28,24,73,97,229,39.68,0.74,0.47,0.4,1.21,1.6099999999999999,3.81,36.42,0.61,2144.12,35.120000000000005,2.5300000000000002,1.58,1.35,4.11,5.45,12.89,2.05,36.519999999999996,36.39,115.85,101.88,5.15,119.84,153,102,14,42,67.27,6,46,23.119999999999997,25,141,35.79,44,111,74.03999999999999
38,Francois Beauchemin,C,CHA/VDO,20.641,69,45,34,18,79,97,214,21.03,0.65,0.49,0.26,1.14,1.41,3.1,32.29,0.47,1368.47,19.83,1.97,1.49,0.79,3.46,4.25,9.38,1.42,19.85,17.95,55.37,50.35,14.55,62.89,122,72,20,48,41.67,9,38,23.68,16,128,12.5,579,1269,45.63
39,Charle-Edouard D'Astous,D,RIM,37.808,126,31,30,35,61,96,341,18.57,0.5,0.48,0.56,0.98,1.5499999999999998,5.52,19.91,0.32,3239.67,51.709999999999994,1.1400000000000001,1.1099999999999999,1.29,2.26,3.54,12.56,0.73,36.36,36.629999999999995,110.01,103.63,-1.2999999999999998,103.72,197,186,3,4,150.0,3,16,27.27,25,321,16.06,1,2,50.0
40,Derek Gentile,RW,QUE/QUE/CHA,35.875,133,45,29,22,74,96,306,31.61,0.67,0.43000000000000005,0.33,1.1099999999999999,1.44,4.59,41.230000000000004,0.62,2182.66,32.79,2.51,1.5099999999999998,1.17,4.01,5.18,16.51,2.23,36.81,35.599999999999994,98.99000000000001,99.24000000000001,35.18,117.81,135,95,17,56,61.81,9,50,38.1,19,200,20.92,129,322,69.96
41,Noah Dobson,D,BAT,34.38,130,24,32,39,56,95,358,14.7,0.36,0.49,0.59,0.85,1.44,5.42,22.75,0.34,2893.14,44.28,0.95,1.24,1.54,2.2,3.74,13.8,0.8600000000000001,36.15,35.93,118.17,100.94,13.34,122.33,206,128,2,12,37.5,3,13,53.33,19,333,12.1,0,0,0.0
42,Vincent Lanoue,D,VIC,39.16,133,17,34,44,51,95,218,16.5,0.26,0.51,0.6599999999999999,0.76,1.43,3.2800000000000002,15.19,0.22,3088.45,46.45,0.66,1.33,1.7000000000000002,1.99,3.69,8.45,0.5900000000000001,35.84,36.95,115.41,104.65,8.790000000000001,113.52,217,165,0,3,0.0,0,7,0.0,17,208,17.189999999999998,1,4,33.33
43,Daniil Miromanov,D,BAT/MON,39.363,106,30,31,33,61,94,315,18.04,0.53,0.56,0.65,1.1,1.75,5.88,38.87,0.7,2229.8599999999997,42.65,1.5299999999999998,1.6,1.84,3.11,4.949999999999999,16.62,1.99,36.16,35.56,103.4,102.6,17.830000000000002,110.5,144,117,11,38,57.6,5,41,15.62,14,236,12.079999999999998,2,5,40.0
44,Arnaud Durandeau,LW,HAL,36.34,131,35,35,24,70,94,272,25.990000000000002,0.53,0.53,0.37,1.06,1.4300000000000002,4.14,41.870000000000005,0.63,2190.49,33.42,1.9100000000000001,1.9000000000000001,1.31,3.8099999999999996,5.13,14.79,2.27,37.47,35.43000000000001,106.28999999999999,102.35,20.490000000000002,115.02,160,119,13,45,55.55,7,46,31.060000000000002,15,181,16.68,14,42,71.06
45,Cameron Askew,RW,SHA/MON/CHA/SHA,39.686,131,46,31,17,77,94,421,21.69,0.7,0.46,0.26,1.16,1.42,6.42,52.67,0.8,2396.79,36.489999999999995,2.29,1.49,0.8800000000000001,3.7800000000000002,4.66,21.17,2.62,37.34,36.56,97.65,104.09,19.4,101.17,139,133,18,48,79.32,9,54,32.65,19,319,11.92,806,1686,95.75999999999999
46,Dawson Theede,C,BAT/BAT/GAT,39.839,107,46,35,12,81,93,281,32.81,0.86,0.6699999999999999,0.21000000000000002,1.53,1.74,5.25,43.269999999999996,0.8200000000000001,1890.28,35.35,2.9299999999999997,2.26,0.73,5.1899999999999995,5.91,17.840000000000003,2.7800000000000002,36.3,35.65,107.37,103.42,-0.3699999999999992,105.85,129,116,18,73,48.42,11,48,46.03,17,160,21.73,413,744,112.27000000000001
47,Shawn Boudrias,RW,CHA/GAT/GAT,35.009,118,45,29,19,74,93,323,27.64,0.76,0.49,0.32,1.25,1.5699999999999998,5.46,43.06,0.73,2068.1400000000003,34.96,2.58,1.68,1.02,4.26,5.28,18.62,2.5,36.739999999999995,35.46,103.97999999999999,99.22999999999999,32.94,122.89,143,87,15,46,71.2,11,62,40.769999999999996,19,215,16.08,377,795,96.65
48,Vasily Glotov,C,CAP/SHA,39.062,128,44,18,31,62,93,334,25.880000000000003,0.68,0.28,0.48000000000000004,0.97,1.4500000000000002,5.22,40.34,0.63,2064.93,32.269999999999996,2.52,1.08,1.85,3.5999999999999996,5.4399999999999995,19.21,2.33,35.25,35.86,98.62,102.21000000000001,34.2,117.69999999999999,136,95,11,45,48.82,10,41,49.0,23,248,16.919999999999998,388,910,87.2
49,Filip Chlapik,C,CHA,19.285999999999998,57,34,35,22,69,91,263,12.93,0.6,0.61,0.39,1.21,1.6,4.61,29.33,0.51,1160.01,20.35,1.76,1.81,1.14,3.57,4.71,13.6,1.52,19.17,17.52,60.1,48.41,11.37,65.88,112,58,10,28,35.71,6,42,14.29,18,193,9.33,400,761,52.56
50,Daniel Hardie,LW,RIM/SNB/CHA,37.528999999999996,113,43,30,18,73,91,326,26.61,0.77,0.55,0.3,1.3199999999999998,1.62,5.77,44.65,0.79,1999.44,35.3,2.61,1.89,1.02,4.5,5.53,19.619999999999997,2.68,38.25,35.84,98.59,98.27000000000001,31.78,114.88,135,102,13,58,43.5,14,63,48.6,16,205,16.13,11,34,65.47
51,Marek Zachar,LW,SHE,37.528999999999996,114,42,21,28,63,91,355,23.619999999999997,0.74,0.37,0.49,1.1,1.5899999999999999,6.23,40.82,0.72,2150.08,37.72,2.34,1.1800000000000002,1.56,3.52,5.08,19.82,2.27,37.29,35.620000000000005,101.46000000000001,103.61,7.64,102.14,141,135,14,44,65.0,6,55,24.119999999999997,22,256,17.65,478,969,98.9
52,Giovanni Fiore,LW,CAP,20.090999999999998,61,52,24,14,76,90,350,14.86,0.85,0.39,0.23,1.25,1.48,5.74,51.23,0.84,1312.43,21.52,2.38,1.1,0.64,3.47,4.11,16.0,2.34,18.1,17.85,56.51,50.8,20.84,66.67,110,55,15,54,27.78,12,51,23.53,25,245,10.2,10,27,37.04
53,Christophe Boivin,LW,BAT,20.589000000000002,68,43,29,18,72,90,293,14.68,0.63,0.43,0.26,1.06,1.32,4.31,40.25,0.59,1291.67,19.0,2.0,1.35,0.84,3.34,4.18,13.61,1.87,18.3,17.44,57.23,48.19,26.46,71.1,123,50,11,31,35.48,12,47,25.53,20,215,9.3,12,29,41.38
54,Nicolas Roy,C,CHI/SHE,37.937,111,38,36,15,74,89,282,20.009999999999998,0.7100000000000001,0.67,0.28,1.3900000000000001,1.67,5.2,44.96,0.83,1877.9899999999998,34.3,2.0,1.94,0.9000000000000001,3.94,4.83,16.94,2.56,36.75,35.92,104.64,104.11,20.64,109.83,121,73,16,55,34.78,7,52,18.92,15,175,14.4,1119,2006,108.91
55,Alexandre Goulet,C,VIC,20.447,68,39,26,24,65,89,235,16.6,0.57,0.38,0.35,0.96,1.31,3.46,32.35,0.48,1385.71,20.38,1.69,1.13,1.04,2.81,3.85,10.18,1.4,18.66,17.94,53.22,50.49,23.45,64.41,114,63,7,34,20.59,9,33,27.27,23,168,13.69,54,117,46.15
56,Matthew Highmore,C,SNB,20.551,64,34,31,24,65,89,220,15.45,0.53,0.48,0.38,1.02,1.39,3.44,32.0,0.5,1303.06,20.36,1.57,1.43,1.11,2.99,4.1,10.13,1.47,19.36,18.29,65.06,50.23,18.62,73.99,128,45,14,43,32.56,7,36,19.44,13,141,9.22,750,1396,53.72
57,Pavel Koltygin,LW,DRU,36.154,129,39,28,22,67,89,246,31.62,0.6100000000000001,0.44,0.34,1.03,1.38,3.81,34.78,0.54,2014.0,31.200000000000003,2.33,1.7,1.3399999999999999,4.02,5.36,14.73,2.08,35.86,35.88,107.94,99.69,25.62,124.16,141,94,9,44,38.03,13,41,62.68,17,161,20.97,739,1404,105.32
58,Bradley Lalonde,D,VIC/BAC,39.248000000000005,109,24,38,26,62,88,334,14.8,0.44,0.6699999999999999,0.45999999999999996,1.12,1.58,6.05,18.35,0.33,2606.44,47.32,1.1400000000000001,1.69,1.15,2.8200000000000003,3.9800000000000004,15.35,0.8300000000000001,34.41,35.64,103.27000000000001,100.54,16.24,106.77,159,139,2,2,200.0,3,9,66.66,19,323,12.19,0,1,0.0
59,Pascal Corbeil,D,BLB,38.301,113,13,40,34,53,87,161,15.900000000000002,0.26,0.74,0.65,0.99,1.6500000000000001,2.98,8.040000000000001,0.15000000000000002,2329.5600000000004,41.989999999999995,0.7,2.09,1.7999999999999998,2.79,4.59,8.4,0.42000000000000004,35.71,35.32,119.6,97.49000000000001,33.31,138.26,166,74,0,0,0.0,1,4,25.0,12,157,15.190000000000001,0,1,0.0
60,Nico Hischier,C,HAL,17.698,57,38,31,17,69,86,231,16.45,0.67,0.54,0.3,1.21,1.51,4.05,30.61,0.54,1252.74,21.98,1.82,1.48,0.81,3.3,4.12,11.06,1.47,18.52,18.27,51.88,51.99,16.59,58.86,103,72,10,37,27.03,10,37,27.03,18,157,11.46,501,1025,48.88
61,Benoit-Olivier Groulx,LW,HAL,34.215,130,45,18,23,63,86,278,32.17,0.6799999999999999,0.27,0.35,0.96,1.31,4.25,39.44,0.5900000000000001,2148.26,32.89,2.4800000000000004,0.9400000000000001,1.28,3.42,4.71,15.370000000000001,2.13,36.489999999999995,35.72,105.46,102.77000000000001,-1.19,100.81,137,131,12,50,45.71,11,41,65.45,22,187,23.34,824,1679,93.67
62,Anderson MacDonald,LW,SHE/MON,33.668,108,56,20,10,76,86,310,36.209999999999994,1.0499999999999998,0.37,0.18,1.42,1.6,5.76,45.75,0.84,1948.73,36.09,3.48,1.23,0.6000000000000001,4.7,5.300000000000001,19.14,2.7800000000000002,36.7,35.7,95.94,102.02,22.36,104.28999999999999,128,118,18,56,63.48,15,47,64.63,23,207,22.13,16,37,79.75999999999999
63,Pierre-Olivier Joseph,D,CHA,35.42,125,19,34,32,53,85,283,13.18,0.31,0.55,0.52,0.8400000000000001,1.3599999999999999,4.529999999999999,16.69,0.27,2804.0,44.84,0.8,1.4500000000000002,1.4,2.24,3.63,12.120000000000001,0.71,34.489999999999995,35.67,111.66,100.53,8.14,109.74000000000001,175,145,2,8,28.57,4,12,66.67,13,263,9.81,3,4,150.0
64,Kelly Klima,RW,CHI/MON/CHI,39.56,124,40,27,18,67,85,307,26.009999999999998,0.64,0.43,0.29000000000000004,1.08,1.3599999999999999,4.95,44.67,0.72,2010.62,32.42,2.38,1.5899999999999999,1.06,3.9800000000000004,5.050000000000001,18.310000000000002,2.67,36.31,35.58,95.8,102.37,23.31,111.52,113,89,5,32,32.47,13,54,48.69,22,221,19.880000000000003,8,33,45.87
65,Olivier Garneau,LW,QUE,37.309,125,42,26,17,68,85,268,31.43,0.67,0.4,0.28,1.08,1.35,4.27,36.01,0.5599999999999999,2248.38,36.0,2.24,1.3599999999999999,0.91,3.59,4.51,14.25,1.89,37.46,36.290000000000006,99.08,103.9,-1.4300000000000002,97.3,126,131,16,64,50.0,4,51,17.64,22,153,28.759999999999998,296,663,88.55000000000001
66,Adam Holwell,D,BAT/MON/BAT,40.047000000000004,132,15,39,30,54,84,265,11.17,0.22999999999999998,0.59,0.45,0.81,1.27,4.0,21.26,0.32,3005.2799999999997,45.519999999999996,0.59,1.54,1.2,2.13,3.33,10.46,0.8300000000000001,35.59,35.96,111.7,103.30000000000001,-0.6200000000000001,108.38999999999999,198,168,2,13,20.0,1,21,9.09,12,231,10.84,1,2,50.0
67,Connor Moynihan,LW,HAL,39.313,121,42,19,22,61,83,258,32.72,0.7,0.33,0.36,1.02,1.3900000000000001,4.27,45.09,0.75,1840.8400000000001,30.61,2.74,1.25,1.42,3.99,5.41,16.799999999999997,2.94,38.04,35.84,106.44,99.78,37.57,128.91,136,75,17,73,46.760000000000005,12,38,66.09,13,147,17.95,9,30,36.0
