,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
10,Owen Tippett,RW,MISS/SAG/MISS,18.579,153,108,56,39,164,203,787,13.62,0.703,0.367,0.26,1.067,1.327,5.183,30.337,0.597,24,77,30.277,21,115,18.43,63,595,10.573,64,148,36.92
11,Matthew Strome,LW,HAM,18.692,189,98,61,43,159,202,533,18.317,0.52,0.327,0.23,0.847,1.077,2.823,27.47,0.433,44,131,33.413,20,97,20.703,34,305,11.193,273,598,46.037
12,Justin Brazeau,RW,NB,19.617,191,109,64,29,173,202,678,15.8,0.587,0.34,0.16,0.93,1.087,3.597,29.097,0.463,32,121,25.597,26,127,20.907,51,430,11.75,44,121,29.813
13,Tye Felhaber,LW/RW,OTT/SAG/OTT/OTT,19.113,172,99,61,35,160,195,644,14.923,0.573,0.347,0.197,0.92,1.12,3.727,25.287,0.44,19,69,29.42,23,100,22.323,57,475,11.62,89,178,49.01
14,Taylor Raddysh,RW,ER/SSM/ER,19.074,116,75,70,47,145,192,430,17.42,0.645,0.605,0.405,1.25,1.655,3.71,32.66,0.565,19,80,23.86,11,67,16.4,45,283,15.82,72,133,52.165
15,Anthony Salinitri,LW,SAR/OSH/SAR,19.532,191,95,56,41,151,192,613,15.373,0.503,0.293,0.22,0.8,1.02,3.24,27.74,0.44,27,101,26.63,24,113,21.133,44,399,10.76,719,1438,50.053
16,Austen Keating,C,OTT,18.527,189,66,72,51,138,189,450,14.913,0.35,0.39,0.273,0.743,1.017,2.373,22.97,0.363,23,105,22.29,19,93,20.82,24,252,9.66,552,1112,49.95
17,Kirill Maksimov,RW,SAG/NIAG/NIAG/NIAG,18.292,181,87,58,41,145,186,589,14.647,0.49,0.327,0.233,0.817,1.05,3.297,22.177,0.373,16,66,24.603,19,79,24.137,52,444,11.163,14,44,37.013
18,Adam Mascherin,LW,KIT,18.778,132,75,71,40,146,186,534,14.125,0.57,0.54,0.305,1.105,1.41,4.05,33.535,0.51,13,57,22.725,10,77,12.915,52,400,13.26,27,81,35.18
19,Joseph Garreffa,RW,KIT,18.103,192,58,59,68,117,185,412,14.26,0.31,0.307,0.357,0.617,0.97,2.207,14.567,0.233,15,57,23.23,11,56,19.4,32,299,11.8,297,592,49.023
20,Ryan Merkley,D,GUE/GUE/PBO,17.087,176,36,95,53,131,184,416,8.723,0.207,0.54,0.31,0.747,1.057,2.36,10.693,0.18,0,18,0.0,3,25,9.723,33,373,8.93,1,2,33.333
21,Jack Studnicka,C,OSH/NIAG/OSH,18.574,178,63,76,44,139,183,528,12.12,0.363,0.423,0.257,0.787,1.043,2.997,20.397,0.347,20,79,25.3,17,96,17.56,26,353,7.513,1719,3225,53.28
22,Isaac Ratcliffe,LW,GUE,18.582,187,106,42,35,148,183,669,15.977,0.577,0.227,0.19,0.803,0.99,3.6,30.37,0.49,25,115,21.743,33,129,25.42,48,425,11.263,38,112,30.833
23,Sasha Chmelevski,C,OTT,18.27,170,85,57,41,142,183,617,14.063,0.51,0.357,0.237,0.863,1.103,3.617,24.007,0.423,17,78,23.5,21,103,20.867,47,436,11.047,1428,2476,57.763
24,Adam Ruzicka,C,SAR/SAR/SBY,18.349,177,85,57,36,142,178,597,14.167,0.477,0.327,0.207,0.803,1.007,3.377,25.73,0.433,25,91,28.1,14,102,13.763,46,404,11.35,1578,2851,54.777
25,Aaron Luchuk,C,WSR/WSR/BAR,19.947,136,78,57,39,135,174,464,16.545,0.575,0.42,0.29,0.99,1.28,3.41,33.15,0.49,27,95,27.855,18,69,26.06,33,300,10.825,1533,2779,54.94
26,Evan Bouchard,D,LDN,17.906,168,45,72,53,117,170,578,7.577,0.267,0.46,0.313,0.73,1.043,3.613,13.333,0.25,6,20,38.25,3,22,7.693,36,536,6.637,0,0,0.0
27,Cliff Pu,C,LDN/LDN/KGN,18.786,128,64,61,45,125,170,394,16.38,0.505,0.475,0.355,0.975,1.33,3.075,29.38,0.455,17,79,22.03,19,72,26.225,28,243,11.63,1327,2172,61.2
28,Dmitry Sokolov,RW,SBY/BAR/SBY,18.923,128,98,42,28,140,168,536,18.285,0.765,0.33,0.22,1.095,1.31,4.19,41.25,0.645,22,62,36.705,26,80,32.815,50,394,12.685,6,17,34.285
29,Ryan McLeod,C,MISS/SAG/MISS,17.985,187,52,69,46,121,167,404,12.38,0.28,0.373,0.25,0.657,0.91,2.19,15.087,0.243,5,38,12.917,9,71,12.487,38,295,12.263,1769,3463,50.75
30,Allan McShane,C/LW,ER/OSH/OSH/OSH,17.586,181,64,65,35,129,164,450,14.253,0.363,0.357,0.187,0.723,0.913,2.527,17.133,0.29,16,56,28.293,20,82,24.013,28,312,9.037,1192,2159,55.163
31,Nate Schnarr,C/RW,GUE,18.555,164,61,54,41,115,156,431,14.043,0.373,0.33,0.253,0.703,0.96,2.633,18.07,0.33,16,64,28.107,14,71,19.407,31,296,10.463,1180,2282,52.033
32,Domenico Commisso,C,OSH/GUE/OSH,19.571,180,51,61,43,112,155,419,11.897,0.277,0.327,0.237,0.603,0.84,2.307,18.087,0.293,14,69,22.003,14,69,20.81,23,281,7.83,1418,2549,55.787
33,Ryan Moore,LW,FLNT/HAM/FLNT,19.936,131,57,57,36,114,150,444,12.39,0.43,0.43,0.275,0.86,1.135,3.365,28.17,0.425,12,61,18.41,15,66,19.64,30,317,8.74,1187,2360,50.3
34,Boris Katchouk,RW/LW,SSM,18.745,124,77,47,25,124,149,384,20.03,0.625,0.385,0.205,1.01,1.22,3.11,31.555,0.515,22,72,30.555,17,76,21.92,38,236,15.905,88,190,46.645
35,Ivan Lodnia,RW,ER/NIAG,18.043,158,58,53,37,111,148,517,11.153,0.37,0.333,0.25,0.71,0.96,3.467,22.207,0.433,15,79,16.65,14,99,14.41,29,339,8.703,404,1003,42.367
36,Sam Miletic,LW,LDN/NIAG/LDN,19.868,128,73,46,28,119,147,450,16.37,0.57,0.365,0.22,0.93,1.155,3.52,29.855,0.465,16,76,20.765,15,69,21.815,42,305,13.965,43,87,49.51
37,Barrett Hayton,C,SSM,17.268,162,52,57,37,109,146,390,12.957,0.36,0.39,0.257,0.75,1.007,2.6,15.363,0.307,9,54,16.043,8,61,13.56,35,275,12.217,935,1805,51.763
38,Kole Sherwood,RW,FLNT/KIT,20.147,117,63,48,34,111,145,508,12.595,0.54,0.41,0.285,0.945,1.235,4.33,29.155,0.5,8,44,15.905,22,88,25.33,33,376,9.095,105,220,44.175
39,Albert Michnac,C/LW,GUE/MISS/SAG,18.911,180,52,46,47,98,145,416,12.49,0.293,0.26,0.263,0.55,0.813,2.327,16.443,0.273,22,63,35.533,12,64,20.973,18,289,6.007,73,132,44.9
40,Serron Noel,RW,OSH,17.104,183,66,48,31,114,145,332,19.083,0.367,0.267,0.173,0.633,0.8,1.837,17.513,0.293,30,102,27.3,20,77,26.473,16,153,8.657,34,94,33.287
41,Mac Hollowell,D,SSM,18.971,177,36,55,53,91,144,366,8.883,0.217,0.317,0.31,0.533,0.843,2.177,9.02,0.163,2,22,7.327,3,21,19.443,31,323,8.293,5,5,100.0
42,Greg Meireles,RW,KIT,18.705,177,59,43,42,102,144,416,14.113,0.34,0.247,0.24,0.583,0.827,2.393,17.317,0.3,17,74,22.823,15,88,18.52,27,254,10.683,1216,2475,48.99
43,Cole Coskey,RW,SAG,18.292,186,68,45,31,113,144,455,14.917,0.383,0.253,0.17,0.633,0.807,2.47,16.827,0.277,17,68,25.427,11,72,16.823,40,315,12.51,334,742,44.72
44,Alan Lyszczarczyk,C/LW,SBY/OS/MISS/OS,19.576,173,64,48,31,112,143,543,11.21,0.38,0.283,0.183,0.667,0.843,3.193,21.033,0.37,23,93,25.683,9,82,11.473,32,368,7.927,53,130,43.067
45,Cole Carter,RW,WSR/KIT/MISS/KIT/MISS,19.195,177,71,47,24,118,142,500,13.877,0.407,0.273,0.137,0.687,0.823,2.863,21.187,0.367,26,97,25.88,11,81,16.34,34,322,10.3,87,187,44.857
46,Robert Thomas,C,LDN/HAM/LDN,17.708,115,40,64,37,104,141,244,16.555,0.365,0.565,0.335,0.93,1.265,2.155,16.515,0.295,8,35,23.81,10,59,17.51,22,150,14.665,1185,2080,56.99
47,Arthur Kaliyev,RW,HAM,16.722,125,78,27,34,105,139,477,16.195,0.64,0.23,0.28,0.87,1.155,3.89,32.84,0.535,19,68,27.605,19,96,19.1,40,313,12.1,2,10,14.285
48,Ty Dellandrea,C,FLNT,17.153,175,59,56,24,115,139,505,11.85,0.333,0.33,0.137,0.663,0.8,2.86,19.4,0.33,17,69,23.92,14,83,17.083,28,353,8.193,1722,3244,52.513
49,Nikita Korostelev,RW,PBO/SAR/PBO,20.1,119,59,59,21,118,139,410,14.425,0.5,0.49,0.175,0.99,1.165,3.45,25.125,0.42,15,45,32.39,4,44,9.09,40,321,12.395,8,34,27.655
50,Nathan Dunkley,LW,KGN/LDN/KGN/LDN,17.531,174,48,49,40,97,137,324,14.097,0.277,0.28,0.23,0.553,0.787,1.87,16.33,0.283,16,71,20.317,15,81,18.64,17,172,9.36,828,1515,54.857
51,Brett Neumann,C,ER/KGN/KGN/KGN/OSH,18.582,194,69,38,30,107,137,632,10.593,0.37,0.2,0.157,0.573,0.73,3.297,21.733,0.34,19,74,25.663,19,117,15.917,31,441,6.76,1359,2468,54.747
52,Liam Hawel,C,GUE/SSM/GUE/GUE,18.412,182,55,47,33,102,135,340,15.21,0.32,0.263,0.187,0.583,0.767,1.907,12.833,0.217,14,55,27.78,14,52,26.29,27,233,10.71,920,1836,49.457
53,Drake Rymsha,C,SAR/OTT/SAR,18.611,133,66,37,32,103,135,392,16.85,0.5,0.28,0.24,0.77,1.01,2.945,28.335,0.425,24,77,31.6,16,88,18.125,26,227,11.465,1520,2471,61.78
54,Linus Nyman,LW,KGN,17.682,135,65,42,28,107,135,371,17.385,0.48,0.315,0.21,0.795,1.005,2.75,23.97,0.36,15,54,27.885,17,60,27.29,33,257,12.85,47,93,50.47
55,Aidan Dudas,C,OS,17.252,181,61,41,33,102,135,472,12.27,0.33,0.22,0.183,0.55,0.733,2.557,18.247,0.297,15,60,23.423,12,76,16.93,34,336,9.307,976,2007,48.433
56,Maksim Sushko,RW/LW,OS,18.596,167,63,46,24,109,133,388,16.123,0.37,0.277,0.143,0.647,0.787,2.32,16.693,0.3,12,47,25.117,27,77,34.643,24,264,8.927,20,45,47.82
57,Jonathan Ang,C,PBO/SAR/PBO,19.123,132,52,45,32,97,129,329,15.8,0.39,0.34,0.24,0.74,0.98,2.49,22.87,0.345,12,50,24.35,6,55,10.615,34,224,15.2,489,969,47.515
58,Matt Brassard,D,OSH/BAR/OSH/NIAG/OSH,19.105,182,38,42,49,80,129,605,6.227,0.207,0.237,0.273,0.443,0.717,3.33,11.673,0.193,3,10,30.553,3,17,21.48,32,578,5.473,0,5,0.0
59,Alex DeBrincat,RW,ER,18.744,63,65,36,26,101,127,308,21.1,1.03,0.57,0.41,1.6,2.02,4.89,54.91,0.87,9,30,30.0,11,42,26.19,45,236,19.07,184,339,54.28
60,Matthew Struthers,C,OS/OS/NB/NB,17.722,177,58,40,29,98,127,429,13.063,0.343,0.247,0.18,0.59,0.77,2.497,17.337,0.303,12,77,15.47,18,72,23.4,28,280,9.843,1168,2544,46.477
61,Noel Hoefenmayer,D,OTT,18.692,183,36,50,40,86,126,391,9.64,0.203,0.277,0.223,0.477,0.703,2.167,8.78,0.147,4,9,33.333,4,23,13.097,28,359,8.31,1,2,16.667
62,Franco Sproviero,C,SAR,19.113,187,43,54,28,97,125,345,12.933,0.24,0.297,0.153,0.53,0.683,1.897,13.63,0.223,8,54,17.5,16,79,21.877,19,212,8.62,913,1830,49.923
63,David Levin,LW,SBY,17.999,155,50,42,32,92,124,411,12.213,0.33,0.27,0.203,0.6,0.803,2.743,14.907,0.293,10,46,22.727,15,67,23.777,25,298,8.183,828,1688,50.9
64,Riley Damiani,C,KIT,17.49,172,49,49,26,98,124,428,11.187,0.303,0.317,0.163,0.617,0.78,2.573,15.697,0.28,12,65,18.027,16,75,19.363,21,288,7.407,877,1948,44.85
65,Nicolas Hague,D,MISS,18.28,132,53,37,34,90,124,474,10.89,0.4,0.28,0.255,0.68,0.935,3.585,20.21,0.305,6,14,39.39,5,18,27.5,42,442,9.305,5,9,53.57
66,Tim Gettinger,LW,SSM,18.923,128,64,36,23,100,123,460,14.045,0.5,0.28,0.18,0.78,0.96,3.585,27.625,0.43,15,49,32.35,14,68,20.525,35,343,10.315,92,164,55.85
67,Jonah Gadjovich,LW,OS,18.428,102,71,27,24,98,122,494,14.075,0.685,0.27,0.235,0.95,1.185,4.895,35.085,0.7,21,81,25.825,15,80,17.31,35,333,10.085,10,24,41.43
68,Matthew Timms,D,PBO/LDN,19.346,149,15,52,55,67,122,250,4.903,0.087,0.347,0.36,0.433,0.793,1.617,5.283,0.097,1,7,8.333,2,9,23.333,12,234,3.93,0,1,0.0
69,Ryan McGregor,C,SAR,18.629,167,47,41,33,88,121,355,13.13,0.287,0.253,0.207,0.543,0.75,2.153,15.263,0.277,9,53,17.31,10,79,11.647,28,223,11.313,1224,2387,48.87
70,Nicholas Caamano,RW,FLNT/HAM/FLNT,18.524,131,60,38,23,98,121,496,12.03,0.455,0.29,0.175,0.75,0.925,3.785,36.135,0.55,17,110,15.48,22,104,21.09,21,282,7.35,43,104,41.145
71,Will Bitten,C,HAM,18.685,127,43,50,28,93,121,333,12.895,0.335,0.39,0.225,0.735,0.955,2.625,23.93,0.375,13,68,19.445,12,61,19.72,18,204,8.855,500,1072,46.53
72,Jordan Sambrook,D,ER/SSM/ER/SSM,19.431,182,40,33,46,73,119,415,9.597,0.227,0.187,0.25,0.407,0.66,2.317,9.267,0.153,5,18,25.0,6,24,24.83,29,373,7.843,0,0,0.0
73,Sean Durzi,D,OS/GUE/OS,18.903,131,25,42,52,67,119,332,7.417,0.223,0.357,0.39,0.573,0.963,2.693,7.707,0.193,3,9,40.0,3,26,7.693,19,297,6.46,0,1,0.0
74,Gabriel Vilardi,C,WSR/KGN,17.584,81,51,42,26,93,119,263,19.4,0.64,0.555,0.34,1.195,1.525,3.295,20.55,0.51,10,37,26.125,7,49,13.825,34,177,19.26,397,777,51.105
75,Christopher Paquette,C,PBO/NIAG/PBO/PBO,19.472,183,59,44,14,103,117,536,11.237,0.327,0.237,0.077,0.563,0.64,2.92,17.277,0.28,13,57,28.877,8,79,9.887,38,400,9.593,1609,2836,56.52
76,Jason Willms,C,BAR,18.601,192,54,50,13,104,117,470,11.273,0.28,0.263,0.063,0.54,0.61,2.47,21.09,0.33,15,97,15.927,10,79,12.297,29,294,9.397,1819,3354,54.077
77,Michael McLeod,C,MISS,19.114,95,43,45,29,88,117,294,14.425,0.445,0.47,0.305,0.915,1.22,3.105,23.18,0.5,22,81,26.505,12,58,20.715,9,155,5.77,1315,2106,62.94
78,Brett McKenzie,C,NB/OS/NB,20.012,131,51,38,27,89,116,530,9.58,0.385,0.29,0.205,0.68,0.885,4.04,28.93,0.44,8,50,15.105,14,92,13.935,29,388,7.455,1073,2410,44.92
79,Semyon Der-Arguchintsev,C,PBO,17.0,181,25,44,47,69,116,242,10.567,0.137,0.24,0.267,0.377,0.643,1.36,8.043,0.133,3,25,12.263,7,40,20.0,15,177,7.827,1001,2039,48.767
80,Liam Foudy,C,LDN,17.613,173,64,24,26,88,114,339,18.637,0.383,0.14,0.16,0.523,0.687,2.007,14.603,0.26,17,79,23.313,17,59,28.37,30,201,14.44,336,710,47.473
81,Eric Henderson,LW,OSH/HAM/OSH,19.398,188,41,49,23,90,113,399,9.84,0.22,0.26,0.127,0.477,0.603,2.13,16.007,0.253,17,85,19.863,7,68,8.587,17,246,6.87,343,779,44.61
82,Hugo Leufvenius,LW,SAR,18.975,125,51,43,18,94,112,340,14.93,0.42,0.35,0.145,0.77,0.915,2.795,18.69,0.31,12,39,32.745,5,60,7.355,34,241,14.01,22,56,36.26
83,Jack Kopacka,RW,SSM,19.032,131,61,32,19,93,112,460,13.27,0.465,0.24,0.145,0.71,0.85,3.51,27.22,0.415,8,49,16.67,8,62,13.12,45,349,12.955,36,66,48.475
84,Cole Purboo,RW,WSR,18.245,194,57,36,18,93,111,407,15.1,0.3,0.183,0.093,0.49,0.583,2.143,18.127,0.287,22,96,28.437,15,66,26.527,20,245,8.06,5,27,18.653
85,Luke Burghardt,LW,GUE/NB/NB,19.346,149,43,40,28,83,111,364,10.88,0.263,0.263,0.183,0.527,0.71,2.363,15.28,0.297,8,59,12.7,13,84,16.407,22,221,9.0,639,1288,49.897
86,Johnny Corneil,LW,NIAG,19.583,131,52,37,21,89,110,319,16.515,0.395,0.28,0.16,0.68,0.84,2.435,22.2,0.34,17,52,35.0,15,55,27.49,20,212,9.63,32,79,40.75
87,Damien Giroux,C,SAG,17.536,176,50,29,30,79,109,300,16.427,0.283,0.16,0.173,0.443,0.617,1.68,13.16,0.223,16,71,20.49,13,61,19.357,21,168,14.257,908,1920,46.777
88,Macauley Carson,LW,SBY,18.514,168,53,40,16,93,109,326,16.32,0.3,0.243,0.097,0.543,0.637,1.943,17.447,0.313,19,94,20.007,16,76,19.66,18,156,12.773,1118,2159,53.097
89,Gera Poddubnyi,C,ER,18.27,186,52,33,23,85,108,442,11.33,0.29,0.183,0.123,0.473,0.597,2.417,14.983,0.247,14,58,26.11,10,64,15.65,28,320,8.28,708,1481,47.463
90,Logan DeNoble,C,PBO,19.418,126,65,29,13,94,107,353,18.435,0.52,0.23,0.105,0.745,0.85,2.815,26.01,0.415,23,66,35.0,14,64,21.96,28,223,12.695,218,421,53.375
91,Alex Formenton,LW,LDN,18.007,132,55,29,21,84,105,397,13.327,0.46,0.263,0.187,0.723,0.91,3.417,18.037,0.457,17,73,24.197,13,65,16.97,25,259,9.31,167,321,52.583
92,Brady Gilmour,C,SAG,18.412,158,46,35,23,81,104,305,14.367,0.277,0.223,0.147,0.5,0.65,1.953,12.683,0.247,10,49,20.127,13,65,17.317,23,191,11.143,857,1850,46.51
93,Sean Josling,RW,SAR,18.486,181,48,36,20,84,104,403,11.74,0.263,0.207,0.113,0.473,0.587,2.25,15.163,0.253,13,59,22.527,13,64,18.867,22,280,7.763,26,88,28.057
94,MacKenzie Entwistle,RW,HAM/GUE/HAM,18.174,148,46,38,20,84,104,375,12.117,0.32,0.263,0.14,0.58,0.717,2.567,15.633,0.323,17,81,23.043,11,67,17.73,18,227,7.713,583,1274,45.417
95,Ryan Suzuki,C,BAR,16.801,117,33,44,26,77,103,215,15.545,0.29,0.38,0.23,0.67,0.9,1.89,12.89,0.225,6,28,22.915,7,44,16.25,20,143,13.44,487,1079,45.65
96,Ethan Szypula,C,OS,20.13,131,30,49,24,79,103,320,9.21,0.225,0.375,0.185,0.605,0.785,2.435,17.12,0.26,6,39,15.87,5,51,9.77,19,230,8.12,520,1093,47.175
97,Conor Timmins,D,SSM,18.493,103,15,49,38,64,102,234,6.78,0.16,0.49,0.375,0.65,1.025,2.34,8.525,0.17,3,8,58.335,0,8,0.0,12,218,5.765,5,10,31.25
98,Connor Bunnaman,C,KIT,18.918,130,64,20,18,84,102,369,17.865,0.495,0.155,0.14,0.65,0.785,2.835,28.535,0.44,27,76,35.325,19,85,23.505,18,208,8.905,631,1138,55.32
99,Adam Timleck,RW,PBO,19.551,158,47,35,19,82,101,419,11.597,0.307,0.23,0.123,0.54,0.66,2.647,15.567,0.293,7,35,21.43,14,86,16.753,26,298,9.143,8,18,37.627
100,Maurizio Colella,LW,NB/FLNT/FLNT,19.988,132,41,31,29,72,101,364,11.745,0.31,0.235,0.22,0.545,0.765,2.75,19.985,0.305,10,50,21.265,8,48,15.555,23,266,8.885,59,155,38.5
101,Jake Durham,RW,FLNT,18.443,193,52,31,17,83,100,335,14.383,0.283,0.163,0.093,0.443,0.533,1.773,11.887,0.187,15,42,36.06,12,66,17.433,25,227,10.24,141,377,35.563
102,Markus Phillips,D,OS/GUE/OS,18.489,184,27,39,34,66,100,458,5.787,0.143,0.21,0.177,0.35,0.527,2.523,9.123,0.15,1,13,16.667,3,22,13.69,23,423,5.337,2,2,33.333
103,Brad Chenier,LW,NB,18.653,186,48,35,16,83,99,387,11.827,0.273,0.2,0.09,0.48,0.57,2.187,13.99,0.24,15,62,23.513,14,61,23.38,19,264,6.51,41,99,42.647
104,Danial Singer,RW,NIAG/ER,18.596,173,54,27,18,81,99,390,13.847,0.32,0.153,0.097,0.47,0.577,2.27,15.567,0.27,16,70,23.45,17,73,23.497,21,247,8.34,8,19,41.48
105,Keeghan Howdeshell,LW,SSM,20.056,116,53,30,16,83,99,339,15.07,0.465,0.26,0.14,0.725,0.87,2.975,21.33,0.375,13,63,21.795,15,59,24.105,25,217,10.685,98,256,37.005
106,Ben Hawerchuk,LW,BAR,19.472,160,51,27,20,78,98,415,12.083,0.32,0.17,0.127,0.49,0.613,2.613,15.807,0.3,11,69,16.09,10,62,16.41,30,284,10.37,698,1656,42.907
107,Curtis Douglas,C,BAR/WSR/BAR/WSR,17.528,176,48,30,20,78,98,396,11.327,0.267,0.167,0.113,0.43,0.54,2.207,16.197,0.27,14,86,15.107,13,74,18.837,21,236,8.343,434,901,48.833
108,Petrus Palmu,RW,OS,19.168,62,40,38,20,78,98,278,14.39,0.65,0.61,0.32,1.26,1.58,4.48,29.87,0.48,6,18,33.33,5,22,22.73,29,238,12.18,24,41,58.54
109,Oliver Castleman,LW,NIAG,18.002,180,46,35,17,81,98,308,15.12,0.26,0.193,0.093,0.457,0.55,1.71,11.3,0.187,9,41,21.297,12,49,24.36,25,218,11.643,47,124,46.077
110,Danil Antropov,LW,OSH,16.737,175,36,36,25,72,97,235,15.567,0.203,0.21,0.143,0.413,0.56,1.347,10.02,0.17,9,41,17.103,15,47,31.117,12,147,8.767,19,41,45.37
111,Joey Keane,D,BAR/BAR/LDN,18.207,183,20,35,42,55,97,402,4.487,0.11,0.19,0.233,0.307,0.54,2.243,7.953,0.137,1,7,8.333,1,19,3.03,18,376,4.307,1,3,16.667
112,Brady Hinz,RW,SAR/SAR/PBO/PBO,17.369,182,38,39,20,77,97,251,14.323,0.207,0.213,0.11,0.42,0.53,1.39,9.837,0.163,12,41,34.487,12,44,26.853,14,166,7.783,375,829,45.723
113,Kade Landry,D,BAR/HAM/BAR/HAM,18.371,178,11,42,43,53,96,276,3.903,0.067,0.24,0.24,0.307,0.547,1.553,4.897,0.083,0,5,0.0,0,11,0.0,11,260,4.097,0,0,0.0
114,Adam McMaster,C,NB/NB/OS,17.558,183,28,41,27,69,96,342,8.183,0.153,0.223,0.147,0.377,0.53,1.867,10.67,0.173,3,34,8.61,3,53,5.047,22,255,8.377,665,1555,42.8
115,Zachary Magwood,C,BAR,18.901,129,46,36,14,82,96,273,16.725,0.36,0.275,0.11,0.635,0.745,2.115,17.24,0.265,11,44,25.43,7,48,14.51,28,181,15.34,89,192,45.62
116,Luke Boka,RW,WSR,18.262,186,37,27,31,64,95,340,10.95,0.197,0.147,0.17,0.34,0.51,1.847,13.843,0.223,15,80,18.31,6,56,10.643,16,204,7.69,245,606,38.027
117,Shane Bulitka,LW/C,SBY,18.188,183,32,38,25,70,95,218,14.513,0.177,0.21,0.137,0.387,0.523,1.187,8.36,0.137,9,37,26.527,8,48,17.247,15,133,10.333,1004,1956,50.56
118,Mason Kohn,LW,KIT/OSH/SAG/OSH,19.87,131,31,33,30,64,94,304,10.085,0.235,0.255,0.225,0.49,0.72,2.32,20.18,0.31,7,62,11.355,10,69,13.055,14,173,8.13,700,1399,50.595
119,Mathieu Foget,RW,OTT/MISS/OTT,20.029,100,34,37,23,71,94,207,17.485,0.35,0.36,0.25,0.715,0.965,2.02,13.29,0.25,4,26,14.585,11,39,32.07,19,142,14.335,477,903,49.59
120,Zach Gallant,C,PBO,18.53,134,45,36,13,81,94,331,13.307,0.35,0.25,0.12,0.6,0.717,2.647,12.987,0.303,10,54,17.223,10,50,20.133,25,227,10.633,1539,2644,58.653
121,Cedric Ralph,C/LW,GUE,18.651,180,47,32,14,79,93,247,18.173,0.253,0.18,0.08,0.437,0.517,1.363,11.14,0.183,14,41,34.313,13,61,20.713,20,145,13.557,357,704,53.923
122,Rickard Hugg,C,KIT,19.159,116,33,25,35,58,93,241,12.5,0.315,0.225,0.31,0.54,0.85,2.17,13.13,0.235,2,31,5.0,13,59,21.465,18,151,10.455,460,926,49.745
123,Blade Jenkins,LW,SAG,17.595,123,41,35,17,76,93,269,15.285,0.335,0.29,0.14,0.625,0.77,2.205,16.655,0.27,7,55,12.86,12,49,25.08,22,165,13.27,293,584,50.35
124,Kyle MacLean,C,OSH,18.382,170,32,39,21,71,92,273,11.593,0.2,0.233,0.14,0.43,0.57,1.63,9.847,0.18,7,38,16.987,9,44,19.187,16,191,8.68,665,1352,49.157
125,Marcus Crawford,D,SAG,19.988,128,19,31,42,50,92,395,4.645,0.145,0.245,0.325,0.39,0.715,3.065,12.03,0.19,1,10,25.0,1,14,7.145,17,371,4.485,1,1,50.0
