"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","eTOI","eTOI/GP","eG/60","eA1/60","eA2/60","eP1/60","eP/60","eSh/60","exG/60","QoT TOI","QoC TOI","QoT GF%","QoC GF%","GF%Rel","GF%","GF","GA","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Zachary Beauregard","C","CHA","17.566","53","4","3","5","7","12","48","8.33","0.08","0.06","0.09","0.13","0.23","0.91","4.57","0.09","527.92","9.96","0.45","0.34","0.57","0.8","1.36","5.46","0.52","13.79","13.99","53.37","50.93","-6.55","51.16","22","21","2","8","25.0","0","8","0.0","2","32","6.25","149","368","40.49"
"","Pier-Olivier Roy","LW","GAT","16.521","42","4","3","3","7","10","36","11.11","0.1","0.07","0.07","0.17","0.24","0.86","3.24","0.08","449.24","10.7","0.53","0.4","0.4","0.93","1.34","4.81","0.43","14.11","13.8","45.61","47.29","-3.82","40.54","15","22","3","7","42.86","0","3","0.0","1","26","3.85","1","4","25.0"
"","Julien Anctil","C","SHE","17.446","51","4","3","3","7","10","38","10.53","0.08","0.06","0.06","0.14","0.2","0.75","3.68","0.07","472.46","9.26","0.51","0.38","0.38","0.89","1.27","4.83","0.47","13.32","13.33","51.62","48.9","-9.3","41.67","15","21","4","11","36.36","0","7","0.0","0","20","0.0","205","422","48.58"
"","Gabriel Montreuil","LW","QUE","17.52","50","4","3","3","7","10","56","7.14","0.08","0.06","0.06","0.14","0.2","1.12","4.02","0.08","495.38","9.91","0.48","0.36","0.36","0.85","1.21","6.78","0.49","13.6","13.75","45.14","49.17","3.05","50.0","16","16","1","8","12.5","2","10","20.0","1","38","2.63","8","13","61.54"
"","Xavier Labrecque","C","CHI","17.465","35","4","3","2","7","9","27","14.81","0.11","0.09","0.06","0.2","0.26","0.77","2.27","0.06","379.57","10.84","0.63","0.47","0.32","1.11","1.42","4.27","0.36","13.5","13.74","42.22","49.76","-5.26","48.28","14","15","2","7","28.57","2","7","28.57","0","13","0.0","2","6","33.33"
"","Antoine Rochon","LW","BLB","17.553","47","3","4","1","7","8","44","6.82","0.06","0.09","0.02","0.15","0.17","0.94","3.01","0.06","447.71","9.53","0.4","0.54","0.13","0.94","1.07","5.9","0.4","13.16","13.92","38.39","53.1","1.41","41.18","14","20","2","6","33.33","1","6","16.67","0","32","0.0","2","5","40.0"
"","Anthony Imbeault","LW","SHA","17.922","31","5","2","1","7","8","25","20.0","0.16","0.06","0.03","0.23","0.26","0.81","2.7","0.09","324.56","10.47","0.92","0.37","0.18","1.29","1.48","4.62","0.5","13.77","13.85","32.64","51.22","-2.7","32.26","10","21","3","6","50.0","2","5","40.0","0","14","0.0","1","3","33.33"
"","Marshall Lessard","RW","VDO","15.987","19","6","1","1","7","8","29","20.69","0.32","0.05","0.05","0.37","0.42","1.53","1.48","0.08","233.1","12.27","1.54","0.26","0.26","1.8","2.06","7.46","0.38","14.57","13.6","35.25","51.6","4.15","40.91","9","13","2","4","50.0","1","4","25.0","3","21","14.29","0","2","0.0"
"","Daniil Vertiy","LW","BAT","19.842","32","4","3","0","7","7","55","7.27","0.12","0.09","0.0","0.22","0.22","1.72","3.77","0.12","439.39","13.73","0.55","0.41","0.0","0.96","0.96","7.51","0.51","14.19","13.54","30.19","55.36","-5.29","26.53","13","36","0","5","0.0","1","6","16.67","3","44","6.82","3","15","20.0"
"","Kyle Foreman","LW","MON","17.654","48","2","5","0","7","7","17","11.76","0.04","0.1","0.0","0.15","0.15","0.35","1.3","0.03","399.08","8.31","0.3","0.75","0.0","1.05","1.05","2.56","0.2","13.42","13.48","49.48","48.13","-22.33","36.67","11","19","1","5","20.0","0","0","0.0","1","12","8.33","30","75","40.0"
"","Nicolas Kingsbury-Fournier","RW","MON/BAT/QUE","16.452","50","4","3","0","7","7","25","16.0","0.08","0.06","0.0","0.14","0.14","0.5","2.14","0.04","471.84","9.44","0.51","0.38","0.0","0.89","0.89","3.18","0.27","12.98","13.69","38.09","51.01","-24.85","23.81","10","32","0","5","0.0","3","4","75.0","1","16","6.25","1","3","33.33"
"","Brandon Frattaroli","RW","QUE","18.141","54","0","6","6","6","12","48","0.0","0.0","0.11","0.11","0.11","0.22","0.89","2.95","0.05","564.77","10.46","0.0","0.64","0.64","0.64","1.27","5.1","0.31","13.86","13.67","45.93","49.23","-4.76","42.86","18","24","0","7","0.0","0","8","0.0","0","33","0.0","90","193","46.63"
"","Brock McLeod","C","HAL","19.439","46","2","4","5","6","11","35","5.71","0.04","0.09","0.11","0.13","0.24","0.76","3.0","0.07","422.17","9.18","0.28","0.57","0.71","0.85","1.56","4.97","0.43","13.16","13.49","62.8","47.68","-3.82","62.5","20","12","1","6","16.67","0","8","0.0","1","21","4.76","126","245","51.43"
"","Xavier Bourgault","C","SHA","15.899","50","4","2","4","6","10","36","11.11","0.08","0.04","0.08","0.12","0.2","0.72","3.98","0.08","545.66","10.91","0.44","0.22","0.44","0.66","1.1","3.96","0.44","13.67","13.64","33.48","53.88","-10.58","25.42","15","44","2","9","22.22","0","6","0.0","2","21","9.52","93","263","35.36"
"","Xavier Cormier","C","QUE/SHA","17.295","48","3","3","4","6","10","27","11.11","0.06","0.06","0.08","0.12","0.21","0.56","2.02","0.04","494.94","10.31","0.36","0.36","0.48","0.73","1.21","3.27","0.25","13.37","13.75","41.48","52.2","-9.21","40.48","17","25","2","5","40.0","1","5","20.0","0","17","0.0","123","255","48.24"
"","William Dufour","RW","CHI/ROU","16.63","43","5","1","3","6","9","56","8.93","0.12","0.02","0.07","0.14","0.21","1.3","2.08","0.05","430.05","10.0","0.7","0.14","0.42","0.84","1.26","7.81","0.29","13.0","13.62","61.91","47.32","-11.15","51.61","16","15","2","5","40.0","2","4","50.0","1","47","2.13","2","5","40.0"
"","Frederic Abraham","RW","BLB/VDO","18.169","47","2","4","1","6","7","39","5.13","0.04","0.09","0.02","0.13","0.15","0.83","2.82","0.06","445.53","9.48","0.27","0.54","0.13","0.81","0.94","5.25","0.38","13.38","13.23","34.94","54.17","-9.05","29.73","11","26","1","8","12.5","0","6","0.0","1","25","4.0","75","191","39.27"
"","William Basque","C","GAT","19.434","50","2","4","1","6","7","45","4.44","0.04","0.08","0.02","0.12","0.14","0.9","3.2","0.06","547.86","10.96","0.22","0.44","0.11","0.66","0.77","4.93","0.35","13.82","13.93","43.49","48.99","-13.6","35.42","17","31","1","7","14.29","1","8","12.5","0","30","0.0","203","405","50.12"
"","Charles Beaudoin","RW","SHA","16.564","45","4","2","1","6","7","46","8.7","0.09","0.04","0.02","0.13","0.16","1.02","3.41","0.08","497.52","11.06","0.48","0.24","0.12","0.72","0.84","5.55","0.41","13.94","13.95","34.19","55.62","-6.08","28.0","14","36","1","10","10.0","1","5","20.0","2","31","6.45","3","10","30.0"
"","Mathieu Gagnon","C","ROU","17.377","39","3","3","1","6","7","22","13.64","0.08","0.08","0.03","0.15","0.18","0.56","1.52","0.04","348.24","8.93","0.52","0.52","0.17","1.03","1.21","3.79","0.26","12.29","13.45","66.47","41.47","-17.59","52.0","13","12","1","1","100.0","0","5","0.0","2","16","12.5","131","272","48.16"
"","Isaiah Gallo-Demetris","RW","VIC","19.521","37","3","3","1","6","7","23","13.04","0.08","0.08","0.03","0.16","0.19","0.62","1.92","0.05","414.43","11.2","0.43","0.43","0.14","0.87","1.01","3.33","0.28","13.88","13.64","42.68","55.81","-14.34","30.3","10","23","1","3","33.33","0","5","0.0","2","15","13.33","250","457","54.7"
"","Samuel Dickner","LW","QUE","18.766","29","3","3","1","6","7","32","9.38","0.1","0.1","0.03","0.21","0.24","1.1","2.47","0.09","382.71","13.2","0.47","0.47","0.16","0.94","1.1","5.02","0.39","14.23","14.0","48.2","52.63","-9.6","37.84","14","23","0","4","0.0","1","7","14.29","2","21","9.52","0","1","0.0"
"","Samy Pare","C","VIC","16.731","24","5","1","1","6","7","32","15.62","0.21","0.04","0.04","0.25","0.29","1.33","2.35","0.1","271.69","11.32","1.1","0.22","0.22","1.33","1.55","7.07","0.52","14.38","13.54","46.61","53.87","0.6","44.44","8","10","1","6","16.67","2","5","40.0","2","21","9.52","2","3","66.67"
"","Connor LePage","LW","GAT","16.989","33","5","1","1","6","7","23","21.74","0.15","0.03","0.03","0.18","0.21","0.7","2.41","0.07","264.59","8.02","1.13","0.23","0.23","1.36","1.59","5.22","0.55","14.68","13.9","47.96","57.02","19.81","61.54","8","5","3","6","50.0","2","4","50.0","0","13","0.0","8","18","44.44"
"","Cole Edwards","RW","CHA","18.344","41","4","2","0","6","6","50","8.0","0.1","0.05","0.0","0.15","0.15","1.22","4.58","0.11","404.94","9.88","0.59","0.3","0.0","0.89","0.89","7.41","0.68","13.52","13.46","53.23","51.87","-23.53","35.48","11","20","2","7","28.57","1","12","8.33","1","31","3.23","27","60","45.0"
"","Tyler Boivin","LW","VIC","17.947","53","1","5","0","6","6","50","2.0","0.02","0.09","0.0","0.11","0.11","0.94","3.21","0.06","477.43","9.01","0.13","0.63","0.0","0.75","0.75","6.28","0.4","14.09","13.58","44.51","55.31","-13.12","33.33","8","16","0","8","0.0","0","2","0.0","1","40","2.5","36","84","42.86"
"","Jeremy Cote","LW","VIC","19.371","31","3","2","6","5","11","41","7.32","0.1","0.06","0.19","0.16","0.35","1.32","2.48","0.08","368.84","11.9","0.49","0.33","0.98","0.81","1.79","6.67","0.4","13.85","13.85","40.19","50.73","1.18","43.75","14","18","1","5","20.0","0","5","0.0","2","31","6.45","6","12","50.0"
"","Felix-Antoine Marcotty","RW","CHI","17.744","48","2","3","5","5","10","43","4.65","0.04","0.06","0.1","0.1","0.21","0.9","3.22","0.07","523.93","10.92","0.23","0.34","0.57","0.57","1.15","4.92","0.37","13.99","13.92","44.8","50.69","-3.11","42.22","19","26","1","8","12.5","0","5","0.0","1","30","3.33","27","69","39.13"
"","Logan Chisholm","LW","BAT","17.104","17","2","3","4","5","9","17","11.76","0.12","0.18","0.24","0.29","0.53","1.0","1.22","0.07","217.02","12.77","0.55","0.83","1.11","1.38","2.49","4.7","0.34","14.82","13.86","30.21","50.12","8.97","40.0","10","15","2","5","40.0","0","1","0.0","0","11","0.0","37","85","43.53"
"","Vincent Tremblay-Lapalme","RW","CHI","19.505","42","0","5","2","5","7","43","0.0","0.0","0.12","0.05","0.12","0.17","1.02","4.23","0.1","457.82","10.9","0.0","0.66","0.26","0.66","0.92","5.64","0.55","13.5","13.75","43.09","52.34","-8.0","40.0","14","21","0","9","0.0","0","6","0.0","0","28","0.0","141","254","55.51"
"","Yan-Cedric Gaudreault","RW","BAT","18.579","30","4","1","2","5","7","41","9.76","0.13","0.03","0.07","0.17","0.23","1.37","2.46","0.08","389.04","12.97","0.62","0.15","0.31","0.77","1.08","6.32","0.38","13.6","13.74","33.42","52.08","-3.83","26.09","12","34","3","6","50.0","1","3","33.33","0","32","0.0","81","186","43.55"
"","Frederyck Janvier","C","RIM","16.019","24","2","3","2","5","7","30","6.67","0.08","0.12","0.08","0.21","0.29","1.25","2.06","0.09","253.26","10.55","0.47","0.71","0.47","1.18","1.66","7.11","0.49","13.67","13.24","65.11","50.84","17.11","71.43","15","6","0","4","0.0","1","4","25.0","1","22","4.55","1","3","33.33"
"","Liam Kidney","LW","CAP","17.161","22","2","3","1","5","6","22","9.09","0.09","0.14","0.05","0.23","0.27","1.0","1.61","0.07","215.14","9.78","0.56","0.84","0.28","1.39","1.67","6.14","0.45","13.8","13.42","56.58","36.4","-9.02","52.94","9","8","0","5","0.0","1","2","50.0","1","15","6.67","4","8","50.0"
"","Ludovic Soucy","C","RIM","17.482","37","2","3","1","5","6","17","11.76","0.05","0.08","0.03","0.14","0.16","0.46","1.33","0.04","313.86","8.48","0.38","0.57","0.19","0.96","1.15","3.25","0.25","12.94","13.54","61.57","47.2","-13.31","57.14","12","9","1","2","50.0","0","3","0.0","1","12","8.33","116","229","50.66"
"","Alexandre Pellerin","RW","GAT","17.164","47","1","4","1","5","6","37","2.7","0.02","0.09","0.02","0.11","0.13","0.79","1.81","0.04","435.4","9.26","0.14","0.55","0.14","0.69","0.83","5.1","0.25","13.87","14.14","44.11","53.32","-17.71","26.67","8","22","0","4","0.0","0","7","0.0","1","26","3.85","4","7","57.14"
"","Alexandre David","C","BAT","16.657","37","2","3","0","5","5","13","15.38","0.05","0.08","0.0","0.14","0.14","0.35","0.72","0.02","349.91","9.46","0.34","0.51","0.0","0.86","0.86","2.23","0.12","13.68","13.93","31.16","56.57","-7.05","22.58","7","24","1","1","100.0","0","1","0.0","1","11","9.09","59","167","35.33"
"","Jeremie Rainville","C","SHE","17.61","25","2","3","0","5","5","17","11.76","0.08","0.12","0.0","0.2","0.2","0.68","1.32","0.05","199.99","8.0","0.6","0.9","0.0","1.5","1.5","5.1","0.4","12.64","12.99","49.32","44.41","1.96","50.0","5","5","1","3","33.33","1","2","50.0","0","12","0.0","3","4","75.0"
"","Thomas Lacombe","C","BLB","17.194","17","2","3","0","5","5","27","7.41","0.12","0.18","0.0","0.29","0.29","1.59","2.05","0.12","209.63","12.33","0.57","0.86","0.0","1.43","1.43","7.73","0.59","13.75","14.11","38.78","52.9","6.67","36.0","9","16","1","4","25.0","0","2","0.0","1","21","4.76","20","58","34.48"
"","William Cummings","C","SHA","18.018","43","2","2","4","4","8","48","4.17","0.05","0.05","0.09","0.09","0.19","1.12","3.25","0.08","437.86","10.18","0.27","0.27","0.55","0.55","1.1","6.58","0.44","13.46","13.52","32.3","52.41","-8.65","27.03","10","27","0","7","0.0","0","6","0.0","2","35","5.71","65","143","45.45"
"","Xavier Fortin","LW","CHA","16.603","46","1","3","4","4","8","47","2.13","0.02","0.07","0.09","0.09","0.17","1.02","3.7","0.08","445.87","9.69","0.13","0.4","0.54","0.54","1.08","6.32","0.5","13.79","13.47","52.91","47.43","-7.59","48.48","16","17","1","7","14.29","0","9","0.0","0","31","0.0","55","132","41.67"
"","Blake Richardson","C","BLB","17.139","21","1","3","4","4","8","24","4.17","0.05","0.14","0.19","0.19","0.38","1.14","2.12","0.1","262.06","12.48","0.23","0.69","0.92","0.92","1.83","5.49","0.49","13.06","13.9","39.15","54.81","2.11","34.29","12","23","0","5","0.0","1","3","33.33","0","16","0.0","71","146","48.63"
"","Tristan Pelletier","LW","CHI","17.427","42","3","1","3","4","7","46","6.52","0.07","0.02","0.07","0.1","0.17","1.1","2.36","0.06","404.07","9.62","0.45","0.15","0.45","0.59","1.04","6.83","0.35","13.55","13.9","42.97","53.48","-5.38","39.29","11","17","2","7","28.57","0","1","0.0","1","38","2.63","0","2","0.0"
"","Enrico Di Cesare","C","VIC","17.714","33","1","3","3","4","7","26","3.85","0.03","0.09","0.09","0.12","0.21","0.79","1.87","0.06","355.84","10.78","0.17","0.51","0.51","0.67","1.18","4.38","0.32","13.92","13.82","39.98","54.19","7.78","46.67","14","16","0","2","0.0","1","4","25.0","0","20","0.0","62","189","32.8"
"","Ostap Safin","RW","HAL","19.592","10","1","3","3","4","7","12","8.33","0.1","0.3","0.3","0.4","0.7","1.2","0.61","0.06","126.94","12.69","0.47","1.42","1.42","1.89","3.31","5.67","0.29","14.62","13.73","65.04","42.19","-1.23","64.29","9","5","0","0","0.0","0","2","0.0","1","10","10.0","0","0","0.0"
"","Jacob Stewart","C","MON","17.339","45","4","0","2","4","6","28","14.29","0.09","0.0","0.04","0.09","0.13","0.62","3.13","0.07","353.91","7.86","0.68","0.0","0.34","0.68","1.02","4.75","0.53","12.85","13.02","46.65","48.82","-1.89","50.0","10","10","2","11","18.18","1","9","11.11","1","8","12.5","143","295","48.47"
"","Edouard Ouellet","RW","VIC","18.67","40","2","2","2","4","6","53","3.77","0.05","0.05","0.05","0.1","0.15","1.32","3.08","0.08","454.23","11.36","0.26","0.26","0.26","0.53","0.79","7.0","0.41","14.07","13.64","42.98","56.48","-14.4","28.12","9","23","2","6","33.33","0","8","0.0","0","39","0.0","8","26","30.77"
"","Cole Fraser","LW","BLB","17.64","44","2","2","2","4","6","29","6.9","0.05","0.05","0.05","0.09","0.14","0.66","2.15","0.05","411.43","9.35","0.29","0.29","0.29","0.58","0.87","4.23","0.31","13.05","13.95","39.2","55.11","-9.0","26.47","9","25","0","3","0.0","0","4","0.0","2","22","9.09","3","8","37.5"
"","Samuel Dube","C","HAL","16.296","21","2","2","1","4","5","21","9.52","0.1","0.1","0.05","0.19","0.24","1.0","1.65","0.08","193.95","9.24","0.62","0.62","0.31","1.24","1.55","6.5","0.51","13.64","13.57","61.32","48.96","-7.37","60.0","9","6","0","3","0.0","2","3","66.67","0","15","0.0","23","61","37.7"
"","Jordan Briere","C","VIC","17.139","30","4","0","0","4","4","23","17.39","0.13","0.0","0.0","0.13","0.13","0.77","1.27","0.04","283.17","9.44","0.85","0.0","0.0","0.85","0.85","4.87","0.27","13.75","13.51","38.48","54.82","0.15","42.11","8","11","1","2","50.0","1","2","50.0","2","19","10.53","23","72","31.94"
"","Emile Hegarty-Aubin","LW","GAT","17.67","22","2","2","0","4","4","14","14.29","0.09","0.09","0.0","0.18","0.18","0.64","1.37","0.06","223.7","10.17","0.54","0.54","0.0","1.07","1.07","3.75","0.37","13.64","13.76","42.64","49.61","5.87","43.75","7","9","1","4","25.0","1","2","50.0","0","8","0.0","23","66","34.85"
"","Domenic Malatesta","C","BAT","19.187","18","2","1","3","3","6","12","16.67","0.11","0.06","0.17","0.17","0.33","0.67","1.02","0.06","241.0","13.39","0.5","0.25","0.75","0.75","1.49","2.99","0.25","14.25","13.89","29.78","53.4","-3.17","29.03","9","22","1","2","50.0","0","2","0.0","1","8","12.5","1","3","33.33"
"","Sullivan Sparkes","LW","CHA","19.368","14","1","2","2","3","5","24","4.17","0.07","0.14","0.14","0.21","0.36","1.71","2.92","0.21","149.99","10.71","0.4","0.8","0.8","1.2","2.0","9.6","1.17","13.83","13.67","55.26","50.78","-10.71","46.15","6","7","0","10","0.0","1","4","25.0","0","10","0.0","41","73","56.16"
"","William Provost","C","VDO","16.436","39","1","2","2","3","5","24","4.17","0.03","0.05","0.05","0.08","0.13","0.62","1.29","0.03","422.59","10.84","0.14","0.28","0.28","0.43","0.71","3.41","0.18","13.5","13.34","34.15","54.62","-21.38","20.0","8","32","0","0","0.0","1","6","16.67","0","18","0.0","16","35","45.71"
"","Manix Landry","C","GAT","15.811","43","3","0","2","3","5","15","20.0","0.07","0.0","0.05","0.07","0.12","0.35","1.25","0.03","373.6","8.69","0.48","0.0","0.32","0.48","0.8","2.41","0.2","14.02","13.68","44.17","47.54","-11.62","36.0","9","16","2","4","50.0","0","0","0.0","1","11","9.09","25","77","32.47"
"","Olivier-Luc Hache","LW","ROU","17.947","22","2","1","2","3","5","17","11.76","0.09","0.05","0.09","0.14","0.23","0.77","1.38","0.06","209.62","9.53","0.57","0.29","0.57","0.86","1.43","4.87","0.4","12.49","13.15","62.33","47.47","-13.68","60.0","9","6","2","4","50.0","0","1","0.0","0","12","0.0","4","12","33.33"
"","Cole Stewart","RW","HAL","17.123","28","1","2","1","3","4","15","6.67","0.04","0.07","0.04","0.11","0.14","0.54","0.78","0.03","220.66","7.88","0.27","0.54","0.27","0.82","1.09","4.08","0.21","13.52","13.9","60.53","45.57","-4.55","53.85","7","6","1","1","100.0","0","4","0.0","0","10","0.0","5","14","35.71"
"","Drew Johnston","LW","CHA","17.049","39","2","1","1","3","4","43","4.65","0.05","0.03","0.03","0.08","0.1","1.1","3.58","0.09","344.01","8.82","0.35","0.17","0.17","0.52","0.7","7.5","0.62","13.64","13.66","52.17","55.36","-24.0","28.57","6","15","1","15","6.67","0","6","0.0","1","22","4.55","3","4","75.0"
"","Alec Reid","RW","BLB/DRU","17.818","36","1","2","1","3","4","26","3.85","0.03","0.06","0.03","0.08","0.11","0.72","1.21","0.03","296.9","8.25","0.2","0.4","0.2","0.61","0.81","5.25","0.24","12.69","13.03","52.24","49.03","-3.66","47.37","9","10","0","1","0.0","0","5","0.0","1","20","5.0","5","12","41.67"
"","Vincent Anctil","LW","SHE","17.446","29","1","2","1","3","4","19","5.26","0.03","0.07","0.03","0.1","0.14","0.66","1.94","0.07","235.79","8.13","0.25","0.51","0.25","0.76","1.02","4.83","0.49","13.0","13.68","50.02","50.51","-9.61","41.67","5","7","0","1","0.0","1","6","16.67","0","12","0.0","14","20","70.0"
"","Maxime Collin","C","BLB","18.64","37","2","1","1","3","4","36","5.56","0.05","0.03","0.03","0.08","0.11","0.97","3.02","0.08","330.51","8.93","0.36","0.18","0.18","0.54","0.73","6.54","0.55","13.26","13.42","41.88","49.17","-19.59","30.0","6","14","1","3","33.33","0","8","0.0","1","25","4.0","71","142","50.0"
"","Emil Lessard-Aydin","LW","VDO","18.289","44","3","0","1","3","4","33","9.09","0.07","0.0","0.02","0.07","0.09","0.75","2.03","0.05","423.16","9.62","0.43","0.0","0.14","0.43","0.57","4.68","0.29","13.53","12.98","33.05","53.56","-13.5","22.58","7","24","2","4","50.0","0","2","0.0","1","27","3.7","12","38","31.58"
"","Ozzie King","RW","MON","18.002","42","2","1","0","3","3","19","10.53","0.05","0.02","0.0","0.07","0.07","0.45","2.0","0.05","314.94","7.5","0.38","0.19","0.0","0.57","0.57","3.62","0.38","12.86","13.3","48.19","51.48","-25.58","31.25","5","11","0","4","0.0","2","6","33.33","0","9","0.0","0","4","0.0"
"","Benjamin Dion","LW","VDO","17.449","31","1","2","0","3","3","26","3.85","0.03","0.06","0.0","0.1","0.1","0.84","2.42","0.08","277.52","8.95","0.22","0.43","0.0","0.65","0.65","5.62","0.52","13.55","13.24","34.61","53.63","-2.29","38.89","7","11","0","4","0.0","0","3","0.0","1","19","5.26","0","3","0.0"
"","Ryan Smith","C","CHI","19.283","32","0","3","0","3","3","23","0.0","0.0","0.09","0.0","0.09","0.09","0.72","0.74","0.02","275.93","8.62","0.0","0.65","0.0","0.65","0.65","5.0","0.16","13.85","12.81","41.0","58.79","-13.78","35.71","5","9","0","1","0.0","0","1","0.0","0","21","0.0","80","154","51.95"
"","Mathieu Boulianne","LW","SHA","17.473","17","3","0","0","3","3","13","23.08","0.18","0.0","0.0","0.18","0.18","0.76","0.93","0.05","172.16","10.13","1.05","0.0","0.0","1.05","1.05","4.53","0.32","13.79","13.73","27.73","58.92","-13.22","16.67","3","15","2","4","50.0","0","1","0.0","1","8","12.5","1","3","33.33"
"","Jason Imbeault","RW","RIM","19.647","17","3","0","0","3","3","18","16.67","0.18","0.0","0.0","0.18","0.18","1.06","1.41","0.08","149.92","8.82","1.2","0.0","0.0","1.2","1.2","7.2","0.56","13.75","13.63","57.06","52.11","-7.14","50.0","4","4","0","1","0.0","2","4","50.0","1","13","7.69","3","7","42.86"
"","Jacob Kelly","RW","RIM","18.196","20","2","1","0","3","3","22","9.09","0.1","0.05","0.0","0.15","0.15","1.1","1.78","0.09","195.27","9.76","0.61","0.31","0.0","0.92","0.92","6.76","0.55","13.14","13.55","60.63","52.83","-13.49","50.0","6","6","0","4","0.0","2","3","66.67","0","15","0.0","0","0","0.0"
"","Charles-Andre Cypihot","C","BAT","17.75","7","2","1","0","3","3","6","33.33","0.29","0.14","0.0","0.43","0.43","0.86","0.59","0.08","92.16","13.17","1.3","0.65","0.0","1.95","1.95","3.91","0.39","13.67","13.17","30.04","49.06","27.28","54.55","6","5","1","1","100.0","0","1","0.0","1","4","25.0","0","0","0.0"
"","Anderson MacDonald","LW","MON/BAT","18.333","21","3","0","0","3","3","28","10.71","0.14","0.0","0.0","0.14","0.14","1.33","2.75","0.13","247.92","11.81","0.73","0.0","0.0","0.73","0.73","6.78","0.67","13.63","13.78","34.4","52.81","-9.09","25.0","6","18","0","2","0.0","2","9","22.22","1","17","5.88","16","42","38.1"
"","Zackary Daneau","C","SHA","17.92","21","2","1","0","3","3","14","14.29","0.1","0.05","0.0","0.14","0.14","0.67","1.12","0.05","223.83","10.66","0.54","0.27","0.0","0.8","0.8","3.75","0.3","13.41","13.53","33.85","50.68","9.72","37.5","9","15","1","4","25.0","1","1","100.0","0","9","0.0","88","182","48.35"
"","Julien Letourneau","C","BAC","17.594","31","1","1","3","2","5","10","10.0","0.03","0.03","0.1","0.06","0.16","0.32","0.67","0.02","228.52","7.37","0.26","0.26","0.79","0.53","1.31","2.63","0.18","13.35","13.47","60.46","47.95","-17.53","41.67","5","7","0","0","0.0","1","5","20.0","0","5","0.0","32","65","49.23"
"","Kristian Kovacik","C","BAT","18.237","26","1","1","0","2","2","20","5.0","0.04","0.04","0.0","0.08","0.08","0.77","1.17","0.05","261.0","10.04","0.23","0.23","0.0","0.46","0.46","4.6","0.27","14.16","13.86","32.67","54.68","-12.73","18.18","4","18","0","2","0.0","0","1","0.0","1","17","5.88","153","261","58.62"
"","Andre Simard","LW","GAT","18.21","20","2","0","0","2","2","10","20.0","0.1","0.0","0.0","0.1","0.1","0.5","0.84","0.04","170.6","8.53","0.7","0.0","0.0","0.7","0.7","3.52","0.29","13.08","13.75","41.21","52.08","-24.08","27.27","3","8","1","2","50.0","1","2","50.0","0","6","0.0","0","0","0.0"
"","Spencer Blackwell","LW","QUE","18.692","35","0","2","0","2","2","21","0.0","0.0","0.06","0.0","0.06","0.06","0.6","1.89","0.05","295.32","8.44","0.0","0.41","0.0","0.41","0.41","4.27","0.38","13.48","13.93","46.05","52.5","-20.25","27.78","5","13","0","5","0.0","0","2","0.0","0","14","0.0","1","2","50.0"
"","Zachary Alchorn","RW","MON","17.219","7","1","1","0","2","2","2","50.0","0.14","0.14","0.0","0.29","0.29","0.29","0.13","0.02","64.49","9.21","0.93","0.93","0.0","1.86","1.86","1.86","0.12","13.6","14.24","50.87","48.84","-2.5","60.0","3","2","0","0","0.0","0","0","0.0","1","2","50.0","0","0","0.0"
"","Luke Kutkevicius","C","QUE","20.477","10","1","1","0","2","2","11","9.09","0.1","0.1","0.0","0.2","0.2","1.1","1.02","0.1","109.08","10.91","0.55","0.55","0.0","1.1","1.1","6.05","0.56","13.87","14.42","45.1","58.21","-3.57","42.86","3","4","0","2","0.0","1","1","100.0","0","8","0.0","56","107","52.34"
"","Luke Wilson","C","SNB","17.542","41","1","0","3","1","4","30","3.33","0.02","0.0","0.07","0.02","0.1","0.73","2.53","0.06","401.35","9.79","0.15","0.0","0.45","0.15","0.6","4.48","0.38","13.44","13.67","32.34","54.84","-14.34","17.5","7","33","0","4","0.0","0","6","0.0","1","20","5.0","94","175","53.71"
"","Charles-Edouard Drouin","C","DRU","17.545","15","0","1","2","1","3","14","0.0","0.0","0.07","0.13","0.07","0.2","0.93","0.98","0.07","126.93","8.46","0.0","0.47","0.95","0.47","1.42","6.62","0.47","13.12","13.02","59.85","43.84","-16.15","50.0","4","4","0","1","0.0","0","1","0.0","0","12","0.0","12","22","54.55"
"","Brandon Cianflone","RW","BAT","17.67","34","1","0","1","1","2","15","6.67","0.03","0.0","0.03","0.03","0.06","0.44","2.1","0.06","308.06","9.06","0.19","0.0","0.19","0.19","0.39","2.92","0.41","13.64","13.18","29.69","51.32","-11.37","20.0","5","20","1","3","33.33","0","4","0.0","0","8","0.0","9","33","27.27"
"","Gavin Hart","C","HAL","17.35","4","1","0","0","1","1","4","25.0","0.25","0.0","0.0","0.25","0.25","1.0","0.2","0.05","38.39","9.6","1.56","0.0","0.0","1.56","1.56","6.25","0.32","13.63","13.28","62.6","44.92","-31.67","33.33","1","2","0","0","0.0","0","1","0.0","1","3","33.33","0","0","0.0"
