"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Domenic Malatesta","C","BAT","18.188","45","0","1","0","1","1","0","0.0","0.0","0.02","0.0","0.02","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","2","50.0"
"","Justin Ducharme","RW","BAT","17.564","53","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.13","0.0","0","0","0.0","0","0","0.0","1","1","100.0","1","2","50.0"
"","Antoine Morand","C","BAT","18.574","66","1","0","0","1","1","4","25.0","0.02","0.0","0.0","0.02","0.02","0.06","0.73","0.01","0","1","0.0","0","0","0.0","1","3","33.33","13","19","68.42"
"","Phelix Martineau","C","CAP","20.285","68","1","0","0","1","1","3","33.33","0.01","0.0","0.0","0.01","0.01","0.04","0.37","0.01","0","0","0.0","1","1","100.0","0","2","0.0","6","13","46.15"
"","Declan Smith","C","CAP","19.36","65","0","1","0","1","1","3","0.0","0.0","0.02","0.0","0.02","0.02","0.05","0.28","0.0","0","0","0.0","0","0","0.0","0","3","0.0","12","16","75.0"
"","Egor Sokolov","RW","CAP","17.273","64","1","0","0","1","1","3","33.33","0.02","0.0","0.0","0.02","0.02","0.05","0.56","0.01","0","2","0.0","0","0","0.0","1","1","100.0","0","2","0.0"
"","Nikita Alexandrov","C","CHA","16.997","66","1","0","0","1","1","3","33.33","0.02","0.0","0.0","0.02","0.02","0.05","0.16","0.0","1","1","100.0","0","0","0.0","0","2","0.0","12","19","63.16"
"","Gerald Blackmore","RW","MON","18.007","56","0","1","0","1","1","0","0.0","0.0","0.02","0.0","0.02","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Anderson MacDonald","LW","MON","17.334","58","1","0","0","1","1","2","50.0","0.02","0.0","0.0","0.02","0.02","0.03","0.68","0.01","0","0","0.0","1","2","50.0","0","0","0.0","0","1","0.0"
"","Mathieu Sevigny","LW","VIC","19.513","41","0","1","0","1","1","0","0.0","0.0","0.02","0.0","0.02","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","5","40.0"
"","Chase Harwell","RW","VIC","20.677","67","0","1","0","1","1","1","0.0","0.0","0.01","0.0","0.01","0.01","0.01","0.16","0.0","0","0","0.0","0","0","0.0","0","1","0.0","5","10","50.0"
"","Jeffrey Durocher","LW","GAT","18.673","63","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.27","0.0","0","0","0.0","0","0","0.0","1","1","100.0","4","8","50.0"
"","James Phelan","C","VIC/MON","20.573","64","0","1","0","1","1","1","0.0","0.0","0.02","0.0","0.02","0.02","0.02","0.35","0.01","0","1","0.0","0","0","0.0","0","0","0.0","13","22","59.09"
"","Mitchell Balmas","LW","BAT/GAT","19.494","68","1","0","0","1","1","1","100.0","0.01","0.0","0.0","0.01","0.01","0.01","0.16","0.0","0","0","0.0","0","0","0.0","1","1","100.0","1","3","33.33"
"","Samuel Leblanc","RW","BLB/SNB","18.245","41","0","1","0","1","1","0","0.0","0.0","0.02","0.0","0.02","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Joe Veleno","C","SNB/DRU","17.673","64","0","1","0","1","1","2","0.0","0.0","0.02","0.0","0.02","0.02","0.03","0.29","0.0","0","0","0.0","0","1","0.0","0","1","0.0","16","25","64.0"
"","Anthony Boucher","C","SNB","19.226","68","1","0","0","1","1","3","33.33","0.01","0.0","0.0","0.01","0.01","0.04","0.46","0.01","0","0","0.0","0","0","0.0","1","3","33.33","10","23","43.48"
"","Cedric Pare","C","SNB","18.642","60","1","0","0","1","1","4","25.0","0.02","0.0","0.0","0.02","0.02","0.07","0.71","0.01","0","0","0.0","1","2","50.0","0","2","0.0","20","28","71.43"
"","Derek Gentile","RW","QUE/CHA","18.437","67","0","1","0","1","1","0","0.0","0.0","0.01","0.0","0.01","0.01","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","3","4","75.0"
"","Samuel Houde","C","CHI","17.523","54","0","1","0","1","1","1","0.0","0.0","0.02","0.0","0.02","0.02","0.02","0.15","0.0","0","0","0.0","0","0","0.0","0","1","0.0","4","8","50.0"
"","Mikael Robidoux","RW","QUE","18.415","41","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.17","0.0","0","0","0.0","0","0","0.0","1","1","100.0","1","2","50.0"
"","Jeremy Laframboise","C","QUE","17.698","65","0","1","0","1","1","0","0.0","0.0","0.02","0.0","0.02","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","4","25.0"
"","Jesse Sutton","C","QUE","19.469","68","1","0","0","1","1","1","100.0","0.01","0.0","0.0","0.01","0.01","0.01","0.13","0.0","1","1","100.0","0","0","0.0","0","0","0.0","12","20","60.0"
"","Matthew Boucher","LW","QUE","19.746","66","1","0","0","1","1","2","50.0","0.02","0.0","0.0","0.02","0.02","0.03","0.41","0.01","0","0","0.0","0","1","0.0","1","1","100.0","6","9","66.67"
"","Giordano Finoro","C","GAT","19.332","57","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.33","0.01","0","0","0.0","0","0","0.0","1","1","100.0","3","4","75.0"
"","Luke Henman","C","BLB","17.38","61","0","0","1","0","1","0","0.0","0.0","0.0","0.02","0.0","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","4","7","57.14"
"","Jordan Martel","LW","BAC","19.557","66","0","0","1","0","1","3","0.0","0.0","0.0","0.02","0.0","0.02","0.05","0.3","0.0","0","0","0.0","0","1","0.0","0","2","0.0","0","1","0.0"
"","Carson MacKinnon","C","RIM","18.122","65","0","0","1","0","1","2","0.0","0.0","0.0","0.02","0.0","0.02","0.03","0.26","0.0","0","0","0.0","0","1","0.0","0","1","0.0","5","7","71.43"
"","Gabriel Proulx","RW","CAP","18.481","57","0","0","1","0","1","0","0.0","0.0","0.0","0.02","0.0","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","2","0.0"
"","Jeremy McKenna","RW","MON","18.407","68","0","0","1","0","1","1","0.0","0.0","0.0","0.01","0.0","0.01","0.01","0.25","0.0","0","1","0.0","0","0","0.0","0","0","0.0","7","13","53.85"
"","Mika Cyr","C","MON","18.174","44","0","0","1","0","1","2","0.0","0.0","0.0","0.02","0.0","0.02","0.05","0.22","0.0","0","0","0.0","0","0","0.0","0","2","0.0","6","12","50.0"
"","Maxime Comtois","LW","VIC","18.686","54","0","0","1","0","1","1","0.0","0.0","0.0","0.02","0.0","0.02","0.02","0.08","0.0","0","0","0.0","0","0","0.0","0","1","0.0","2","4","50.0"
"","Alexandre Landreville","C","GAT","20.395","68","0","0","1","0","1","0","0.0","0.0","0.0","0.01","0.0","0.01","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","7","15","46.67"
"","Shawn Boudrias","RW","GAT","18.004","60","0","0","1","0","1","2","0.0","0.0","0.0","0.02","0.0","0.02","0.03","0.35","0.01","0","0","0.0","0","0","0.0","0","2","0.0","2","5","40.0"
"","Ostap Safin","RW","SNB","18.593","61","0","0","1","0","1","3","0.0","0.0","0.0","0.02","0.0","0.02","0.05","0.3","0.0","0","0","0.0","0","1","0.0","0","2","0.0","1","5","20.0"
"","Philipp Kurashev","C","QUE","17.928","59","0","0","1","0","1","0","0.0","0.0","0.0","0.02","0.0","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","3","5","60.0"
"","Lane Cormier","RW","ROU","20.592","5","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Robert Lynch","C","DRU","19.25","67","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","3","33.33"
"","Brandon Skubel","RW","DRU","17.955","60","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Morgan Adams-Moisan","RW","DRU","20.605","68","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Dawson Mercer","RW","DRU","15.885","61","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.08","0.0","0","1","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Cedric Desruisseaux","LW","DRU","17.536","64","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.07","0.0","0","0","0.0","0","0","0.0","0","2","0.0","1","1","100.0"
"","Pavel Koltygin","LW","DRU","18.577","64","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.1","0.0","0","0","0.0","0","0","0.0","0","2","0.0","4","9","44.44"
"","Bastian Eckl","RW","DRU","17.052","46","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Guillaume Desmarais","LW","DRU","16.761","28","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Carl-Olivier Dignard","LW","DRU","16.945","28","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Xavier Simoneau","C","DRU","16.326","61","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.31","0.01","0","0","0.0","0","1","0.0","0","1","0.0","5","6","83.33"
"","Antoine Demers","C","SHA","18.423","67","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","6","18","33.33"
"","Gabriel Denis","C","SHA","16.857","66","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Samuel Guilbault","LW","SHA","19.436","12","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Jan Drozg","LW","SHA","18.459","61","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.05","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","1","0.0"
"","Vincent Senez","RW","SHA","19.012","48","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Jeremy Manseau","C","SHA","19.272","65","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.14","0.0","0","0","0.0","0","0","0.0","0","1","0.0","1","7","14.29"
"","Vasily Glotov","C","SHA","20.031","64","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.29","0.0","0","0","0.0","0","1","0.0","0","0","0.0","5","10","50.0"
"","Samuel Blier","LW","SHA","20.258","57","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.04","0.0","0","0","0.0","0","0","0.0","0","1","0.0","2","4","50.0"
"","Alexandre Alain","C","BLB","20.537","65","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.05","0.61","0.01","0","1","0.0","0","0","0.0","0","2","0.0","2","4","50.0"
"","Maxime Collin","LW","BLB","17.64","55","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","4","25.0"
"","Anthony Poulin","C","BLB","18.056","40","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","3","7","42.86"
"","Thomas Ethier","LW","BLB","17.928","65","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Alex Barre-Boulet","C","BLB","20.321","65","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","3","6","50.0"
"","Mathieu Boissonneault","C","BLB","17.416","56","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Alexander Katerinakis","RW","BLB","19.393","51","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","2","100.0"
"","Joel Teasdale","LW","BLB","18.516","65","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.25","0.0","0","0","0.0","0","0","0.0","0","2","0.0","1","3","33.33"
"","Jan Hladonik","C","BLB","18.078","56","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","4","25.0"
"","Remy Anglehart","C","BLB","18.243","58","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","7","14.29"
"","Ivan Kozlov","LW","VDO","18.475","66","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","3","66.67"
"","Yan Dion","LW","VDO","19.365","64","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.13","0.0","0","0","0.0","0","1","0.0","0","0","0.0","2","5","40.0"
"","Adam Cheezo","RW","VDO","18.87","52","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","4","50.0"
"","Frederic Abraham","C","VDO","17.169","31","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Nicolas Ouellet","LW","VDO","18.683","54","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.16","0.0","0","0","0.0","0","1","0.0","0","0","0.0","2","8","25.0"
"","Nathan Cyr-Trottier","C","VDO","17.651","64","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Zachary Gladu","RW","VDO","19.653","17","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.06","0.02","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Jeremy Michel","LW","VDO","16.373","65","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.17","0.0","0","0","0.0","0","1","0.0","0","1","0.0","0","1","0.0"
"","Alexandre Couture","RW","VDO","17.399","67","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","3","5","60.0"
"","Bailey Peach","RW","SHE","16.523","49","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Nicolas Roy","C","SHE","18.328","58","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.1","0.0","0","0","0.0","0","0","0.0","0","1","0.0","4","6","66.67"
"","Hugo Roy","C","SHE","20.104","64","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","8","12","66.67"
"","Evan MacKinnon","LW","SHE","17.539","62","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.27","0.0","0","1","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Yaroslav Alexeyev","RW","SHE","18.662","63","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.09","0.0","0","0","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Mathieu Olivier","C","SHE","20.592","67","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","0.06","0.23","0.0","0","0","0.0","0","1","0.0","0","3","0.0","4","4","100.0"
"","Samuel Poulin","LW","SHE","16.553","55","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.26","0.0","0","1","0.0","0","0","0.0","0","0","0.0","1","3","33.33"
"","Marek Zachar","LW","SHE","19.264","57","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.12","0.0","0","0","0.0","0","1","0.0","0","0","0.0","6","14","42.86"
"","Felix Robert","C","SHE","18.147","66","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.16","0.0","0","0","0.0","0","0","0.0","0","1","0.0","4","8","50.0"
"","Simon Lefebvre","RW","SHE","18.615","18","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Benjamin Tardif","LW","SHE","17.643","68","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","2","50.0"
"","Tommy Cardinal","RW","VDO/SHA","18.67","63","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Cameron Askew","RW","CHA/SHA","20.343","63","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.36","0.01","0","1","0.0","0","0","0.0","0","0","0.0","1","3","33.33"
"","Samuel Asselin","C","BAT/SHA","19.209","48","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","3","11","27.27"
"","Connor Bramwell","LW","BLB/DRU","20.031","55","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.12","0.0","0","1","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Antoine Girard","LW","BAC","18.982","50","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Samuel Dickner","LW","BAC","17.766","54","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.12","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","1","0.0"
"","Noah Corson","LW","BAC","19.499","10","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Christopher Benoit","C","BAC","18.295","68","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.43","0.01","0","0","0.0","0","0","0.0","0","2","0.0","3","8","37.5"
"","Shawn Element","RW","BAC","17.397","62","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.17","0.0","0","0","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Isaiah Gallo-Demetris","C","BAC","18.522","50","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","7","10","70.0"
"","Jean-Simon Belanger","RW","BAC","19.538","27","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Simon Chevrier","RW","BAC","20.326","58","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Nathan Legare","RW","BAC","16.677","62","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Alexis Lafreniere","LW","RIM","15.929","60","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.05","0.26","0.0","0","0","0.0","0","1","0.0","0","2","0.0","0","0","0.0"
"","Louis-Philippe Denis","LW","RIM","18.714","50","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Yannik Bertrand","LW","RIM","19.842","24","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.08","0.34","0.01","0","0","0.0","0","1","0.0","0","1","0.0","1","1","100.0"
"","Dmitry Zavgorodniy","C","RIM","17.095","62","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.03","0.0","0","0","0.0","0","0","0.0","0","1","0.0","3","11","27.27"
"","Alex-Olivier Voyer","RW","RIM","18.434","55","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.03","0.0","0","0","0.0","0","0","0.0","0","1","0.0","1","2","50.0"
"","Samuel Gaumond","C","RIM","18.621","11","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Mathieu Bizier","C","RIM","16.343","64","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.33","0.01","0","0","0.0","0","0","0.0","0","1","0.0","4","9","44.44"
"","Parker Bowman","C","RIM","18.188","58","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Nicholas Blachman","RW","RIM","19.431","8","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Denis Mikhnin","RW","RIM","18.182","64","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Evan Gallant","C","CHA","17.443","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Nathaniel Doyon","RW","CHA","17.673","50","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Connor Moynihan","LW","HAL","20.156","66","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Nathan Ouellet","RW","RIM","17.309","41","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Anthony Wojcik","LW","QUE","19.3","9","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Peyton Hoyt","RW","CAP","18.574","52","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Felix-Antoine Tourigny","C","ROU","17.618","7","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Benjamin Dion","LW","VDO","16.449","59","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Nicolas Desgroseilliers","LW","DRU","19.308","22","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","2","50.0"
"","Colton McKenna","LW","MON","18.081","17","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Mathieu Samson","RW","SHA","16.803","36","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jeremy Cote","LW","VIC","18.371","52","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Frederik Theoret","LW","SHA","17.687","49","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Nathael Roy","LW","SHE","17.276","8","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Ben Reid","RW","SNB","18.284","35","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","2","100.0"
"","Drew Johnston","C","CHA","16.05","3","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Robbie Burt","LW","SNB","18.3","55","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","3","66.67"
"","Edouard Ouellet","RW","VIC","17.67","54","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","2","0.0"
"","Tristan Pelletier","C","CHI","16.427","3","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Charles-Antoine Giguere","LW","BLB","18.371","53","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Thomas Caron","LW","QUE","17.046","14","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Nicholas Deakin-Poot","RW","SNB","18.631","18","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Cole Fraser","C","BLB","16.641","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
