,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
16,Adam Ruzicka,C,SAR/SAR/SBY,37.698,116,60,45,27,105,132,426,27.880000000000003,1.02,0.78,0.47,1.7999999999999998,2.2699999999999996,7.33,55.91,0.9500000000000001,18,62,60.16,9,69,26.14,33,295,22.119999999999997,1197,2036,117.58
17,Jack Studnicka,C,OSH/NIAG/OSH,38.147000000000006,114,45,56,30,101,131,376,24.52,0.81,0.9600000000000001,0.55,1.77,2.3200000000000003,6.609999999999999,44.79,0.78,14,56,49.81,11,65,33.33,20,255,16.42,1216,2275,106.89
18,Ryan Merkley,D,GUE/GUE/PBO,35.174,114,24,65,40,89,129,261,18.43,0.43,1.14,0.72,1.56,2.2800000000000002,4.58,20.330000000000002,0.35,0,11,0.0,2,17,16.67,22,233,18.93,1,1,100.0
19,Isaac Ratcliffe,LW,GUE,38.164,120,78,28,23,106,129,490,32.29,1.31,0.47,0.39,1.7799999999999998,2.16,8.13,68.07000000000001,1.13,18,84,42.65,25,93,54.04,35,313,22.18,18,59,54.76
20,Owen Tippett,RW,MISS/SAG/MISS,38.158,93,64,38,26,102,128,503,25.369999999999997,1.38,0.8,0.56,2.17,2.73,10.82,59.62,1.27,10,49,40.83,15,69,42.25,39,385,20.29,51,109,77.43
21,Evan Bouchard,D,LDN,36.811,100,34,55,37,89,126,443,14.58,0.64,1.13,0.7,1.78,2.48,8.85,33.02,0.65,4,17,48.08,3,16,23.08,27,410,12.77,0,0,0.0
22,Austen Keating,C,OTT,38.054,122,44,48,34,92,126,310,29.03,0.72,0.8099999999999999,0.5700000000000001,1.54,2.1100000000000003,5.029999999999999,46.41,0.75,14,71,40.4,13,65,41.03,17,174,20.009999999999998,387,783,99.69999999999999
23,Joseph Garreffa,RW,KIT,37.205,124,33,44,48,77,125,284,23.25,0.56,0.7,0.78,1.26,2.0300000000000002,4.74,28.11,0.47,9,35,42.42,6,37,31.88,18,212,19.31,238,460,102.37
24,Ryan McLeod,C,MISS/SAG/MISS,36.97,119,43,46,36,89,125,293,29.03,0.71,0.78,0.6,1.5,2.1100000000000003,4.9399999999999995,32.269999999999996,0.54,5,26,38.75,6,45,25.92,32,222,28.57,1277,2431,104.58
25,Serron Noel,RW,OSH,35.206999999999994,120,58,39,27,97,124,263,45.66,0.97,0.66,0.46,1.63,2.07,4.41,44.64,0.75,27,87,61.9,17,61,60.67,14,115,20.71,13,45,57.0
26,Mac Hollowell,D,SSM,38.941,114,33,48,40,81,121,315,20.77,0.6,0.84,0.72,1.44,2.16,5.72,24.119999999999997,0.44,2,20,21.98,2,18,25.0,29,277,20.53,2,2,200.0
27,Nate Schnarr,C/RW,GUE,38.109,110,43,47,30,90,120,300,28.39,0.79,0.86,0.56,1.6500000000000001,2.21,5.47,39.78,0.72,12,54,44.31999999999999,12,50,48.7,19,196,19.39,652,1233,105.77000000000001
28,Allan McShane,C/LW,OSH,36.171,119,47,53,20,100,120,334,28.1,0.8200000000000001,0.88,0.32,1.7000000000000002,2.0300000000000002,5.71,39.92,0.6799999999999999,12,41,58.21,15,63,45.72,20,230,17.35,826,1465,112.75
29,Barrett Hayton,C,SSM,35.535,99,43,45,31,88,119,293,29.59,0.94,0.98,0.6699999999999999,1.92,2.59,6.26,36.01,0.76,7,40,33.84,6,49,24.009999999999998,30,204,29.61,781,1500,104.80000000000001
30,Aaron Luchuk,C,WSR/BAR,20.447,68,50,36,29,86,115,281,17.79,0.74,0.53,0.43,1.26,1.69,4.13,39.39,0.58,18,60,30.0,11,42,26.19,21,179,11.73,939,1676,56.03
31,Ty Dellandrea,C,FLNT,35.305,118,46,48,21,94,115,402,22.93,0.77,0.8500000000000001,0.36,1.62,1.98,6.77,46.209999999999994,0.78,15,52,60.0,9,59,30.419999999999998,22,291,14.9,1451,2690,108.62
32,Aidan Dudas,C,OS,35.503,125,53,33,28,86,114,390,27.049999999999997,0.8500000000000001,0.52,0.45999999999999996,1.3599999999999999,1.8199999999999998,6.21,46.120000000000005,0.74,13,47,54.89,9,64,25.79,31,279,22.66,832,1705,97.62
33,Cole Coskey,RW,SAG,37.583,120,58,34,21,92,113,310,37.85,1.0,0.59,0.36,1.58,1.95,5.21,35.78,0.61,13,46,58.1,9,44,43.33,36,220,33.32,307,680,90.61
34,Hugo Leufvenius,LW,SAR,37.95,125,51,43,18,94,112,340,29.86,0.8400000000000001,0.7,0.29000000000000004,1.54,1.8299999999999998,5.59,37.38,0.62,12,39,65.49,5,60,14.71,34,241,28.020000000000003,22,56,72.52000000000001
35,Brett Neumann,C,KGN/KGN/OSH,38.164,126,56,32,23,88,111,450,24.64,0.92,0.51,0.37,1.44,1.81,7.21,46.47,0.74,15,52,58.81,15,86,34.85,26,312,16.4,1064,1910,111.37
36,Alan Lyszczarczyk,C/LW,OS/MISS/OS,40.150999999999996,112,54,35,22,89,111,408,26.22,0.98,0.64,0.4,1.62,2.01,7.37,45.620000000000005,0.8200000000000001,18,67,57.81999999999999,7,59,25.72,29,282,20.29,26,56,92.71000000000001
37,Jordan Kyrou,RW,SAR,19.365,56,39,40,30,79,109,166,23.49,0.7,0.71,0.54,1.41,1.95,2.96,27.1,0.48,9,34,26.47,6,26,23.08,24,106,22.64,29,59,49.15
38,Cole Carter,RW,MISS/KIT/MISS,39.39,119,57,35,17,92,109,386,29.35,0.98,0.61,0.29000000000000004,1.61,1.9,6.62,50.14,0.8700000000000001,22,71,62.26,8,69,24.02,27,246,21.69,74,154,95.18
39,Matthew Struthers,C,OS/NB/NB,36.444,111,48,34,26,82,108,323,29.759999999999998,0.88,0.6499999999999999,0.49,1.53,2.02,5.880000000000001,40.22,0.73,10,56,36.89,16,58,55.91,22,209,21.08,902,2005,90.08
40,Liam Hawel,C,GUE,37.824,116,46,35,26,81,107,250,35.629999999999995,0.82,0.61,0.45,1.43,1.88,4.359999999999999,28.88,0.5,12,45,63.34,10,36,53.87,24,169,27.439999999999998,689,1299,105.35
41,Nathan Dunkley,LW,LDN/KGN/LDN,36.061,116,42,35,29,77,106,243,34.879999999999995,0.73,0.6000000000000001,0.5,1.32,1.83,4.21,37.41,0.65,15,56,54.28,12,60,41.63,15,127,23.64,507,908,111.69
42,Albert Michnac,C/LW,MISS/SAG,38.821,115,37,35,34,72,106,296,24.97,0.6499999999999999,0.6100000000000001,0.5900000000000001,1.25,1.8399999999999999,5.13,35.21,0.6,12,34,72.12,10,48,50.42,15,214,14.02,72,128,109.69999999999999
43,Ryan Suzuki,C,BAR,33.602,117,33,44,26,77,103,215,31.089999999999996,0.58,0.76,0.45999999999999996,1.34,1.8,3.7800000000000002,25.78,0.45000000000000007,6,28,45.83,7,44,32.5,20,143,26.880000000000003,487,1079,91.3
44,Riley Damiani,C,KIT,35.979,110,40,42,20,82,102,333,24.09,0.76,0.8400000000000001,0.39,1.59,1.9899999999999998,6.1899999999999995,38.150000000000006,0.7,9,48,36.43,15,59,51.84,16,226,14.16,670,1483,90.03
45,Greg Meireles,RW,KIT,38.41,111,42,30,30,72,102,311,26.15,0.76,0.54,0.54,1.2999999999999998,1.84,5.59,38.36,0.69,13,53,49.42,10,68,30.56,19,190,19.549999999999997,791,1551,100.97
46,Maksim Sushko,RW/LW,OS,38.191,113,46,34,21,80,101,281,32.480000000000004,0.8,0.6100000000000001,0.37,1.4,1.77,4.98,36.28,0.64,9,35,50.349999999999994,17,54,60.45,20,192,21.22,14,36,76.78999999999999
47,Liam Foudy,C,LDN,36.225,115,55,21,23,76,99,289,37.91,0.99,0.37,0.43000000000000005,1.3599999999999999,1.7999999999999998,5.16,37.88,0.68,14,69,39.94,15,52,56.54,26,168,31.2,237,475,100.28999999999999
48,Keeghan Howdeshell,LW,SSM,40.113,116,53,30,16,83,99,339,30.14,0.93,0.52,0.28,1.45,1.7399999999999998,5.95,42.66,0.75,13,63,43.59,15,59,48.21,25,217,21.369999999999997,98,256,74.00999999999999
49,Matt Brassard,D,OSH/NIAG/OSH,39.209,120,26,33,38,59,97,402,12.77,0.43,0.56,0.64,0.99,1.63,6.720000000000001,24.509999999999998,0.41000000000000003,2,6,66.66,2,8,53.33,22,388,11.16,0,3,0.0
50,Dmitry Sokolov,RW,BAR/SBY,19.423,64,50,25,21,75,96,268,18.66,0.78,0.39,0.33,1.17,1.5,4.19,44.71,0.7,9,22,40.91,15,48,31.25,26,198,13.13,4,10,40.0
51,Cole Purboo,RW,WSR,37.49,126,46,33,15,79,94,349,26.33,0.74,0.51,0.24,1.26,1.5,5.58,47.480000000000004,0.76,18,87,40.870000000000005,11,56,39.58,17,206,16.490000000000002,4,20,41.67
52,Jason Willms,C,BAR,38.202,124,41,43,10,84,94,354,22.61,0.65,0.69,0.15000000000000002,1.33,1.49,5.7,48.41,0.77,10,72,27.78,8,56,28.189999999999998,23,226,19.37,1285,2329,110.13
53,Ryan McGregor,C,SAR,38.257000000000005,102,33,33,28,66,94,240,27.22,0.64,0.64,0.54,1.29,1.83,4.6899999999999995,30.23,0.59,6,30,38.89,7,56,21.9,20,154,22.35,1102,2095,104.83
54,Blade Jenkins,LW,SAG,35.19,123,41,35,17,76,93,269,30.57,0.6699999999999999,0.5800000000000001,0.28,1.25,1.54,4.41,33.31,0.54,7,55,25.72,12,49,50.160000000000004,22,165,26.54,293,584,100.7
55,Rickard Hugg,C,KIT,38.31700000000001,116,33,25,35,58,93,241,25.0,0.63,0.44999999999999996,0.62,1.08,1.7,4.34,26.259999999999998,0.47,2,31,10.0,13,59,42.93,18,151,20.909999999999997,460,926,99.49000000000001
56,Sam Miletic,LW,NIAG/LDN,20.367,63,36,32,24,68,92,245,14.69,0.57,0.51,0.38,1.08,1.46,3.89,32.35,0.51,6,35,17.14,7,31,22.58,23,179,12.85,25,51,49.02
57,Domenico Commisso,C,OSH/GUE/OSH,40.141,112,32,28,32,60,92,249,24.509999999999998,0.55,0.49,0.55,1.05,1.5899999999999999,4.42,30.85,0.54,10,37,53.510000000000005,9,44,42.43,13,168,14.64,918,1607,114.28
58,Luke Burghardt,LW,NB,39.691,96,34,33,24,67,91,249,24.810000000000002,0.62,0.6599999999999999,0.47,1.28,1.75,4.92,30.6,0.6,8,44,38.1,12,58,45.370000000000005,14,147,16.189999999999998,390,775,101.15
59,Ivan Lodnia,RW,ER/NIAG,37.085,92,34,35,22,69,91,346,19.42,0.75,0.73,0.52,1.49,2.02,7.8100000000000005,45.0,0.97,10,52,31.43,8,70,22.54,16,224,14.809999999999999,359,906,80.71000000000001
60,Franco Sproviero,C,SAR,39.226,119,29,42,19,71,90,264,21.52,0.51,0.71,0.32999999999999996,1.21,1.54,4.5,32.17,0.54,5,44,22.5,11,62,36.22,13,158,14.75,618,1213,101.96000000000001
61,Curtis Douglas,C,WSR/BAR/WSR,36.055,123,44,28,17,72,89,350,25.28,0.72,0.46,0.28,1.1800000000000002,1.45,5.75,43.58,0.72,13,75,36.23,12,69,36.51,19,206,18.36,297,605,100.22
62,Gera Poddubnyi,C,ER,37.539,121,43,26,19,69,88,342,24.990000000000002,0.73,0.44,0.31,1.17,1.48,5.71,36.769999999999996,0.6100000000000001,11,49,45.0,8,52,30.279999999999998,24,241,19.78,514,1063,95.98
63,Blake Murray,C,SBY,33.394,112,47,20,20,67,87,236,39.989999999999995,0.84,0.36,0.35,1.2,1.55,4.23,29.34,0.53,10,33,58.08,14,51,54.769999999999996,23,152,31.25,591,1127,105.02000000000001
64,Semyon Der-Arguchintsev,C,PBO,34.999,118,18,32,37,50,87,188,18.740000000000002,0.3,0.53,0.64,0.83,1.47,3.2199999999999998,17.799999999999997,0.30000000000000004,2,15,26.79,3,30,20.0,13,143,17.6,835,1687,99.14
65,Noel Hoefenmayer,D,OTT,38.382999999999996,121,22,37,27,59,86,294,14.489999999999998,0.38,0.62,0.46,0.99,1.46,4.9399999999999995,20.159999999999997,0.33999999999999997,2,3,66.67,4,19,39.29,16,272,11.14,1,2,50.0
66,Adam Mascherin,LW,KIT,19.278,67,40,34,12,74,86,254,15.75,0.6,0.51,0.18,1.1,1.28,3.79,32.51,0.49,5,28,17.86,6,45,13.33,29,181,16.02,10,25,40.0
67,Linus Nyman,LW,KGN,18.182000000000002,67,39,26,20,65,85,195,20.0,0.58,0.39,0.3,0.97,1.27,2.91,28.53,0.43,7,28,25.0,12,39,30.77,20,128,15.62,27,53,50.94
68,Boris Katchouk,LW,SSM,19.245,58,42,29,14,71,85,195,21.54,0.72,0.5,0.24,1.22,1.47,3.36,33.06,0.57,12,36,33.33,6,34,17.65,24,125,19.2,30,63,47.62
69,Brad Chenier,LW,NB,38.306,118,41,28,15,69,84,303,27.15,0.72,0.5,0.26,1.23,1.49,5.32,33.97,0.6,13,46,58.04,11,47,48.71,17,210,15.83,27,72,76.09
70,Jake Durham,RW,FLNT,37.885,127,42,26,16,68,84,264,29.07,0.7,0.41000000000000003,0.26,1.1,1.36,4.24,29.48,0.47,12,36,58.18,9,54,27.3,21,174,23.17,128,340,71.55
71,Damien Giroux,C,SAG,36.071999999999996,123,42,23,19,65,84,232,37.519999999999996,0.7,0.37,0.31,1.0699999999999998,1.38,3.76,30.62,0.5,15,54,55.59,12,47,50.93,15,131,26.55,770,1616,94.94
72,Philip Tomasino,RW/C,NIAG,33.268,116,34,34,16,68,84,233,24.97,0.61,0.59,0.28,1.21,1.48,4.11,25.53,0.44,11,42,50.0,8,50,21.05,15,141,18.09,310,637,97.33
73,Cliff Pu,C,LDN/KGN,19.285999999999998,65,29,39,16,68,84,208,13.94,0.45,0.6,0.25,1.05,1.29,3.2,32.74,0.5,7,43,16.28,11,39,28.21,11,126,8.73,583,941,61.96
74,Sean Josling,RW,SAR,37.972,121,37,31,15,68,83,288,25.65,0.61,0.54,0.26,1.15,1.4100000000000001,4.83,34.03,0.5700000000000001,9,44,40.91,11,49,43.269999999999996,17,195,17.41,19,61,58.24
75,Taylor Raddysh,RW,SSM/ER,19.573,58,33,33,17,66,83,212,15.57,0.57,0.57,0.29,1.14,1.43,3.66,33.47,0.58,8,41,19.51,6,36,16.67,19,135,14.07,69,127,54.33
76,Nicolas Mattinen,D,HAM/FLNT/HAM/OSH,40.06399999999999,122,24,25,33,49,82,355,13.44,0.4,0.41,0.55,0.82,1.37,5.84,17.85,0.29000000000000004,4,11,83.33,2,10,47.62,18,334,10.82,3,11,56.67
77,Sean Durzi,D,OS/GUE/OS,38.805,71,23,29,29,52,81,220,20.46,0.64,0.8500000000000001,0.79,1.47,2.26,6.21,16.93,0.48,2,7,70.0,3,20,23.08,18,193,18.42,0,0,0.0
78,Cam Hillis,C,GUE,35.453,93,30,30,21,60,81,173,33.760000000000005,0.63,0.57,0.44,1.2,1.65,3.81,21.3,0.45999999999999996,9,37,49.12,7,35,39.01,14,101,27.45,755,1450,106.18
79,Connor McMichael,C,HAM/LDN/LDN,34.331,115,41,33,6,74,80,279,26.35,0.73,0.5800000000000001,0.11,1.32,1.43,4.93,33.06,0.5900000000000001,17,45,66.59,8,62,25.08,16,172,16.62,418,821,98.85
80,Kody Clark,RW,OTT,36.849000000000004,105,32,29,18,61,79,256,25.0,0.61,0.56,0.34,1.1600000000000001,1.52,4.9,28.07,0.53,6,41,29.43,5,47,19.21,21,168,25.34,26,62,81.03
81,MacKenzie Entwistle,RW,HAM/GUE/HAM,37.348,94,34,28,17,62,79,267,25.240000000000002,0.74,0.6,0.36,1.33,1.69,5.699999999999999,34.05,0.73,12,62,42.81,7,49,30.97,15,156,18.91,396,857,91.41
82,Jordan Sambrook,D,SSM/ER/SSM,39.861,121,25,27,27,52,79,280,17.68,0.43000000000000005,0.45999999999999996,0.44000000000000006,0.8799999999999999,1.3199999999999998,4.74,17.79,0.3,5,12,75.0,3,13,47.22,17,255,13.36,0,0,0.0
83,Kyle MacLean,C,OSH,37.764,102,26,34,19,60,79,196,26.99,0.51,0.63,0.39,1.13,1.52,3.76,22.580000000000002,0.44,6,32,34.29,8,37,43.269999999999996,12,127,19.79,437,890,98.12
84,Jaden Peca,RW,BAR/SSM/BAR,37.824,112,27,31,20,58,78,196,27.39,0.48,0.55,0.36,1.03,1.38,3.55,21.729999999999997,0.4,7,35,39.54,5,28,35.72,15,133,21.74,20,80,48.959999999999994
85,Joey Keane,D,BAR/BAR/LDN,37.413,116,19,26,33,45,78,305,12.43,0.32,0.44,0.5700000000000001,0.77,1.3399999999999999,5.279999999999999,19.25,0.33999999999999997,1,6,25.0,1,16,9.09,17,283,11.84,0,1,0.0
86,Nicolas Hague,D,MISS,18.779,67,35,22,21,57,78,270,12.96,0.52,0.33,0.31,0.85,1.16,4.03,24.69,0.37,5,11,45.45,3,10,30.0,27,249,10.84,4,7,57.14
87,Cedric Ralph,C/LW,GUE,38.301,124,39,26,12,65,77,189,40.73,0.62,0.43,0.2,1.06,1.26,3.05,27.22,0.44,12,35,69.61,11,50,43.959999999999994,16,104,30.91,126,213,114.72
88,Nick Robertson,C,PBO,33.022,104,36,26,15,62,77,258,27.729999999999997,0.74,0.52,0.32,1.26,1.58,5.25,23.119999999999997,0.46,7,19,80.68,4,36,22.85,25,203,24.92,176,413,80.9
89,Danil Antropov,LW,OSH,34.473,115,28,30,18,58,76,160,36.03,0.48,0.53,0.31,1.01,1.33,2.79,22.130000000000003,0.38,9,35,51.31,11,33,64.78,8,92,19.03,15,32,91.67
90,Nikita Korostelev,RW,PBO,20.6,64,30,34,11,64,75,217,13.82,0.47,0.53,0.17,1.0,1.17,3.39,25.87,0.4,5,19,26.32,2,22,9.09,23,176,13.07,3,22,13.64
91,Robert Thomas,C,HAM/LDN,18.207,49,24,30,21,54,75,117,20.51,0.49,0.61,0.43,1.1,1.53,2.39,16.55,0.34,4,14,28.57,8,28,28.57,12,75,16.0,553,966,57.25
92,Kade Landry,D,HAM/BAR/HAM,37.742,117,10,34,30,44,74,195,10.48,0.18,0.59,0.51,0.77,1.28,3.33,10.36,0.18,0,3,0.0,0,6,0.0,10,186,10.940000000000001,0,0,0.0
93,Pavel Gogolev,RW/LW,PBO/GUE/PBO,36.143,100,40,22,12,62,74,284,26.29,0.74,0.5,0.26,1.26,1.5,5.74,31.36,0.6599999999999999,10,35,54.61,11,40,48.81,19,209,17.78,10,28,81.82
94,Shane Bulitka,LW/C,SBY,37.375,123,27,28,19,55,74,171,32.9,0.44999999999999996,0.45999999999999996,0.31,0.91,1.22,2.7800000000000002,20.35,0.32999999999999996,7,31,46.25,6,36,35.07,14,104,27.549999999999997,733,1366,105.75
95,Brady Hinz,RW,SAR/PBO/PBO,35.738,121,33,25,15,58,73,188,35.03,0.54,0.41000000000000003,0.25,0.95,1.2,3.1399999999999997,22.91,0.38,8,34,46.32,12,30,80.56,13,124,20.97,150,321,92.88
96,Drake Rymsha,C,SAR,19.111,68,31,23,19,54,73,198,15.66,0.46,0.34,0.28,0.79,1.07,2.91,30.66,0.45,12,43,27.91,7,40,17.5,12,115,10.43,742,1138,65.2
97,Alexey Toropchenko,RW,GUE,37.452,116,32,23,18,55,73,372,17.27,0.56,0.41000000000000003,0.3,0.97,1.27,6.449999999999999,46.89,0.81,14,80,35.0,7,60,24.17,11,232,9.48,7,12,110.0
98,Andrei Svechnikov,RW,BAR,17.473,44,40,24,8,64,72,174,22.99,0.91,0.55,0.18,1.45,1.64,3.95,21.45,0.49,7,22,31.82,9,33,27.27,24,119,20.17,15,36,41.67
99,Adam McMaster,C,NB/NB/OS,36.116,122,23,30,19,53,72,244,19.45,0.38,0.49,0.31,0.8700000000000001,1.2,3.9899999999999998,22.299999999999997,0.36,1,19,12.5,3,39,15.14,19,186,20.78,464,1088,85.36
100,Danial Singer,RW,NIAG/ER,38.191,108,41,17,14,58,72,254,31.980000000000004,0.76,0.31,0.23,1.06,1.31,4.720000000000001,32.19,0.5900000000000001,10,48,43.08,12,49,49.66,19,157,22.8,4,10,80.0
101,David Levin,LW,SBY,36.997,89,32,23,16,55,71,269,23.96,0.72,0.52,0.37,1.24,1.6099999999999999,6.08,26.990000000000002,0.6100000000000001,7,25,53.89,9,50,36.04,16,194,15.9,396,739,107.18
102,Alex Formenton,LW,LDN,37.014,67,39,17,15,56,71,259,28.39,1.13,0.61,0.47,1.74,2.21,8.13,35.57,1.08,11,44,51.9,10,43,37.269999999999996,18,172,19.880000000000003,78,154,104.46000000000001
103,Jonathan Ang,C,SAR/PBO,19.623,65,25,32,13,57,70,162,15.43,0.38,0.49,0.2,0.88,1.08,2.49,22.0,0.34,6,22,27.27,2,24,8.33,17,116,14.66,389,729,53.36
104,Cole Tymkin,RW,LDN,37.894999999999996,109,28,28,14,56,70,168,33.33,0.53,0.51,0.27,1.0499999999999998,1.31,3.0999999999999996,22.740000000000002,0.42000000000000004,15,40,71.22,7,45,32.14,6,83,14.46,6,12,54.55
105,Adam Timleck,RW,PBO,40.102,92,32,25,13,57,70,242,26.32,0.69,0.54,0.28,1.24,1.51,5.26,24.93,0.55,5,21,50.0,8,42,36.62,19,179,21.55,7,15,79.55
106,Ryan Roth,RW,SSM,35.311,123,34,19,16,53,69,193,35.99,0.57,0.32,0.26,0.8900000000000001,1.1400000000000001,3.14,21.1,0.35,10,36,55.56,6,34,34.43,18,123,30.97,18,32,107.35
107,Christopher Paquette,C,PBO,39.943,117,40,21,8,61,69,317,25.03,0.69,0.36,0.14,1.05,1.19,5.4399999999999995,29.72,0.51,9,27,73.3,7,48,26.43,24,242,19.92,1174,2064,113.21000000000001
108,Jonathan Yantsis,RW,KIT,37.769000000000005,115,44,16,9,60,69,234,31.89,0.7799999999999999,0.28,0.16,1.06,1.22,4.140000000000001,32.25,0.5700000000000001,20,70,58.33,10,48,35.0,14,116,18.29,5,20,49.489999999999995
109,Ethan Keppen,LW,FLNT,33.98,122,35,23,11,58,69,288,23.13,0.58,0.38,0.18,0.97,1.15,4.76,29.58,0.49,11,43,54.239999999999995,11,50,43.959999999999994,13,195,12.01,15,39,76.92
110,Tim Gettinger,LW,SSM,19.423,66,33,21,15,54,69,256,12.89,0.5,0.32,0.23,0.82,1.05,3.88,32.52,0.49,8,31,25.81,8,38,21.05,17,187,9.09,58,102,56.86
111,Ryan Cranford,RW,KGN,39.872,123,30,21,16,51,67,370,16.21,0.49,0.36,0.26,0.84,1.1099999999999999,6.08,32.96,0.54,11,35,62.739999999999995,4,52,15.41,15,283,10.59,39,92,85.86
112,Luke Boka,RW,WSR,37.522999999999996,118,24,22,21,46,67,242,19.58,0.4,0.37,0.36,0.76,1.12,4.1,29.73,0.5,6,46,28.46,5,45,22.84,13,151,17.41,173,418,75.78
113,Ben Hawerchuk,LW,BAR,39.943,103,36,18,13,54,67,294,23.85,0.7,0.35,0.26,1.05,1.3,5.720000000000001,33.9,0.6599999999999999,7,50,27.22,6,46,24.23,23,198,22.97,322,734,87.94
114,Tyler Tucker,D,BAR,36.083,115,12,23,32,35,67,244,9.29,0.21000000000000002,0.41,0.56,0.62,1.1800000000000002,4.27,12.46,0.22,0,6,0.0,1,10,16.67,11,228,9.18,0,4,0.0
115,DJ Busdeker,RW,SAG,36.948,122,24,29,13,53,66,300,16.52,0.41000000000000003,0.49,0.22,0.8899999999999999,1.12,4.92,35.14,0.5800000000000001,4,43,18.4,6,64,19.21,14,193,15.48,181,382,95.38
116,Giovanni Vallati,D,KIT/OSH,36.132,123,13,27,26,40,66,151,15.89,0.22000000000000003,0.45,0.42000000000000004,0.67,1.0899999999999999,2.5,8.52,0.14,0,2,0.0,1,8,20.0,12,141,15.89,1,1,100.0
