"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","eTOI","eTOI/GP","eG/60","eA1/60","eA2/60","eP1/60","eP/60","eSh/60","exG/60","QoT TOI","QoC TOI","QoT GF%","QoC GF%","GF%Rel","GF%","GF","GA","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Manix Landry","C","GAT","15.811","42","4","0","4","4","8","21","19.05","0.1","0.0","0.1","0.1","0.19","0.5","2.26","0.05","447.69","10.66","0.54","0.0","0.54","0.54","1.07","2.81","0.3","18.11","17.3","47.4","47.88","-0.93","45.16","14","17","2","6","33.33","1","2","50.0","1","13","7.69","28","87","32.18"
"","William Cummings","C","SHA","18.018","42","2","2","4","4","8","49","4.08","0.05","0.05","0.1","0.1","0.19","1.17","3.32","0.08","533.13","12.69","0.23","0.23","0.45","0.45","0.9","5.51","0.37","17.15","17.77","33.63","54.76","-18.73","20.37","11","43","0","7","0.0","0","6","0.0","2","36","5.56","78","179","43.58"
"","Christopher Inniss","D","RIM","17.646","41","1","3","4","4","8","31","3.23","0.02","0.07","0.1","0.1","0.2","0.76","0.53","0.01","701.83","17.12","0.09","0.26","0.34","0.34","0.68","2.65","0.05","16.88","17.62","61.4","51.62","-11.49","53.03","35","31","0","0","0.0","0","0","0.0","1","31","3.23","0","0","0.0"
"","Xavier Fortin","LW","CHA","16.603","45","1","3","4","4","8","49","2.04","0.02","0.07","0.09","0.09","0.18","1.09","4.01","0.09","490.7","10.9","0.12","0.37","0.49","0.49","0.98","5.99","0.49","16.95","16.62","49.41","46.05","-3.15","50.0","16","16","1","8","12.5","0","9","0.0","0","32","0.0","63","140","45.0"
"","Hugo Savinsky","D","BAC","18.659","28","1","3","3","4","7","15","6.67","0.04","0.11","0.11","0.14","0.25","0.54","0.29","0.01","397.56","14.2","0.15","0.45","0.45","0.6","1.06","2.26","0.04","17.74","16.92","60.83","42.93","6.36","65.62","21","11","0","0","0.0","1","1","100.0","0","14","0.0","0","0","0.0"
"","Ryan MacLellan","D","ROU","18.615","39","2","2","3","4","7","22","9.09","0.05","0.05","0.08","0.1","0.18","0.56","0.8","0.02","486.74","12.48","0.25","0.25","0.37","0.49","0.86","2.71","0.1","16.15","17.29","68.72","49.87","12.06","80.0","20","5","0","0","0.0","0","2","0.0","2","20","10.0","0","0","0.0"
"","Mederick Racicot","D","VIC/VDO","19.519","37","1","3","2","4","6","34","2.94","0.03","0.08","0.05","0.11","0.16","0.92","0.62","0.02","660.13","17.84","0.09","0.27","0.18","0.36","0.55","3.09","0.06","16.81","17.39","43.2","55.96","-24.66","26.32","15","42","0","0","0.0","0","0","0.0","1","34","2.94","0","0","0.0"
"","Pierre-Olivier Bourgeois","D","ROU/SHA","16.822","40","1","3","1","4","5","23","4.35","0.03","0.07","0.03","0.1","0.12","0.57","1.05","0.03","557.95","13.95","0.11","0.32","0.11","0.43","0.54","2.47","0.11","16.87","17.53","51.48","48.27","-4.17","51.28","20","19","1","2","50.0","0","2","0.0","0","19","0.0","0","0","0.0"
"","Alec Reid","RW","BLB/DRU","17.818","34","2","2","1","4","5","25","8.0","0.06","0.06","0.03","0.12","0.15","0.74","1.51","0.04","338.95","9.97","0.35","0.35","0.18","0.71","0.89","4.43","0.27","15.48","16.39","53.76","48.87","-10.2","43.48","10","13","1","2","50.0","0","5","0.0","1","18","5.56","5","12","41.67"
"","Kristian Kovacik","C","BAT","18.237","25","1","3","0","4","4","21","4.76","0.04","0.12","0.0","0.16","0.16","0.84","1.39","0.06","294.08","11.76","0.2","0.61","0.0","0.82","0.82","4.28","0.28","17.48","17.71","33.75","53.28","-3.72","28.0","7","18","0","2","0.0","0","1","0.0","1","18","5.56","160","271","59.04"
"","Mathieu Boulianne","LW","SHA","17.473","17","4","0","0","4","4","17","23.53","0.24","0.0","0.0","0.24","0.24","1.0","1.69","0.1","219.75","12.93","1.09","0.0","0.0","1.09","1.09","4.64","0.46","17.14","17.56","31.13","58.99","-6.23","28.0","7","18","2","5","40.0","0","1","0.0","2","11","18.18","2","9","22.22"
"","Jeremie Rainville","C","SHE","17.61","24","2","2","0","4","4","17","11.76","0.08","0.08","0.0","0.17","0.17","0.71","1.38","0.06","219.42","9.14","0.55","0.55","0.0","1.09","1.09","4.65","0.38","15.01","16.31","46.15","46.0","-3.9","44.44","4","5","1","3","33.33","1","2","50.0","0","12","0.0","3","4","75.0"
"","Jordan Briere","C","VIC","17.139","30","4","0","0","4","4","23","17.39","0.13","0.0","0.0","0.13","0.13","0.77","1.27","0.04","321.8","10.73","0.75","0.0","0.0","0.75","0.75","4.29","0.24","16.84","16.95","38.0","53.97","-3.31","40.0","8","12","1","2","50.0","1","2","50.0","2","19","10.53","25","78","32.05"
"","Adam Gaudreau","D","QUE/VIC","18.716","46","2","2","0","4","4","28","7.14","0.04","0.04","0.0","0.09","0.09","0.61","1.29","0.03","657.08","14.28","0.18","0.18","0.0","0.37","0.37","2.56","0.12","16.48","17.22","43.25","54.39","-16.34","29.55","13","31","0","2","0.0","0","1","0.0","2","25","8.0","2","6","33.33"
"","Anderson MacDonald","LW","MON/BAT","18.333","18","3","1","0","4","4","31","9.68","0.17","0.06","0.0","0.22","0.22","1.72","3.58","0.2","248.4","13.8","0.72","0.24","0.0","0.97","0.97","7.49","0.86","16.26","17.62","35.01","52.09","-0.32","33.33","8","16","0","2","0.0","3","10","30.0","0","19","0.0","11","36","30.56"
"","Emile Hegarty-Aubin","LW","GAT","17.67","21","2","2","0","4","4","15","13.33","0.1","0.1","0.0","0.19","0.19","0.71","1.58","0.08","232.22","11.06","0.52","0.52","0.0","1.03","1.03","3.88","0.41","17.39","17.51","45.31","50.76","-2.68","43.75","7","9","1","4","25.0","1","3","33.33","0","8","0.0","26","74","35.14"
"","Nicolas St-Pierre","D","VIC","18.809","54","1","2","7","3","10","37","2.7","0.02","0.04","0.13","0.06","0.19","0.69","1.2","0.02","929.09","17.21","0.06","0.13","0.45","0.19","0.65","2.39","0.08","16.99","17.55","47.81","52.64","-3.42","43.04","34","45","0","1","0.0","0","2","0.0","1","34","2.94","0","0","0.0"
"","Alexander Dersch","D","CHA","18.462","40","0","3","6","3","9","36","0.0","0.0","0.07","0.15","0.07","0.23","0.9","0.77","0.02","679.92","17.0","0.0","0.26","0.53","0.26","0.79","3.18","0.07","16.94","17.36","53.71","49.55","-12.74","44.62","29","36","0","0","0.0","0","1","0.0","0","35","0.0","0","0","0.0"
"","Nicolas Savoie","D","QUE","16.296","42","2","1","6","3","9","58","3.45","0.05","0.02","0.14","0.07","0.21","1.38","1.64","0.04","755.07","17.98","0.16","0.08","0.48","0.24","0.72","4.61","0.13","17.7","17.78","48.14","55.08","-4.45","43.55","27","35","0","0","0.0","0","2","0.0","2","56","3.57","0","0","0.0"
"","Mathieu Charlebois","D","BAC/VIC","19.584","49","0","3","5","3","8","61","0.0","0.0","0.06","0.1","0.06","0.16","1.24","1.14","0.02","914.01","18.65","0.0","0.2","0.33","0.2","0.53","4.0","0.07","17.4","17.54","52.15","51.98","-16.11","41.76","38","53","0","1","0.0","0","1","0.0","0","59","0.0","0","1","0.0"
"","Brendan Sibley","D","SNB","17.388","38","0","3","5","3","8","13","0.0","0.0","0.08","0.13","0.08","0.21","0.34","0.38","0.01","672.2","17.69","0.0","0.27","0.45","0.27","0.71","1.16","0.03","16.22","17.53","33.65","53.56","-10.34","27.16","22","59","0","0","0.0","0","2","0.0","0","11","0.0","0","0","0.0"
"","Nathan Lavoie","D","BLB","18.193","38","2","1","4","3","7","53","3.77","0.05","0.03","0.11","0.08","0.18","1.39","2.13","0.06","710.78","18.7","0.17","0.08","0.34","0.25","0.59","4.47","0.18","16.64","17.9","44.56","55.13","-0.26","39.74","31","47","0","2","0.0","1","4","25.0","1","47","2.13","0","0","0.0"
"","Louis Jr Tardif","D","BAT/QUE/BAC","19.592","47","0","3","3","3","6","28","0.0","0.0","0.06","0.06","0.06","0.13","0.6","0.32","0.01","774.19","16.47","0.0","0.23","0.23","0.23","0.46","2.17","0.02","16.76","17.65","54.26","53.92","-15.82","41.56","32","45","0","0","0.0","0","0","0.0","0","28","0.0","0","0","0.0"
"","Domenic Malatesta","C","BAT","19.187","18","2","1","3","3","6","14","14.29","0.11","0.06","0.17","0.17","0.33","0.78","1.12","0.06","292.4","16.24","0.41","0.21","0.62","0.62","1.23","2.87","0.23","18.26","17.53","31.91","53.36","-13.36","23.68","9","29","1","2","50.0","0","2","0.0","1","10","10.0","2","7","28.57"
"","Vincent Martineau","D","RIM","19.373","28","2","1","3","3","6","37","5.41","0.07","0.04","0.11","0.11","0.21","1.32","0.74","0.03","465.6","16.63","0.26","0.13","0.39","0.39","0.77","4.77","0.1","17.76","16.89","66.91","46.7","-6.14","60.53","23","15","0","0","0.0","0","0","0.0","2","37","5.41","0","0","0.0"
"","Samuel Dube","C","HAL","16.296","19","1","2","2","3","5","23","4.35","0.05","0.11","0.11","0.16","0.26","1.21","1.94","0.1","206.84","10.89","0.29","0.58","0.58","0.87","1.45","6.67","0.56","17.15","17.14","59.59","47.1","-6.12","60.0","9","6","0","4","0.0","1","2","50.0","0","17","0.0","25","64","39.06"
"","Sullivan Sparkes","LW","CHA","19.368","14","1","2","2","3","5","30","3.33","0.07","0.14","0.14","0.21","0.36","2.14","4.37","0.31","187.44","13.39","0.32","0.64","0.64","0.96","1.6","9.6","1.4","17.53","17.43","53.37","50.46","-6.92","43.75","7","9","0","14","0.0","1","4","25.0","0","12","0.0","46","86","53.49"
"","Olivier-Luc Hache","LW","ROU","17.947","22","2","1","2","3","5","17","11.76","0.09","0.05","0.09","0.14","0.23","0.77","1.38","0.06","234.58","10.66","0.51","0.26","0.51","0.77","1.28","4.35","0.35","14.97","16.6","60.12","47.05","-9.3","60.0","9","6","2","4","50.0","0","1","0.0","0","12","0.0","5","13","38.46"
"","Zachary Massicotte","D","RIM","17.503","43","1","2","2","3","5","51","1.96","0.02","0.05","0.05","0.07","0.12","1.19","0.77","0.02","599.27","13.94","0.1","0.2","0.2","0.3","0.5","5.11","0.08","17.74","16.98","66.26","48.75","-6.94","57.89","22","16","0","0","0.0","0","0","0.0","1","51","1.96","0","0","0.0"
"","Vincent Sevigny","D","VIC","17.421","55","1","2","2","3","5","36","2.78","0.02","0.04","0.04","0.05","0.09","0.65","1.24","0.02","996.94","18.13","0.06","0.12","0.12","0.18","0.3","2.17","0.07","16.83","18.02","45.21","55.61","-4.25","42.39","39","53","0","2","0.0","0","2","0.0","1","32","3.12","0","0","0.0"
"","Cole Stewart","RW","HAL","17.123","28","1","2","1","3","4","15","6.67","0.04","0.07","0.04","0.11","0.14","0.54","0.78","0.03","274.87","9.82","0.22","0.44","0.22","0.65","0.87","3.27","0.17","17.11","17.89","59.08","49.99","-21.46","41.18","7","10","1","1","100.0","0","4","0.0","0","10","0.0","5","15","33.33"
"","Drew Johnston","LW","CHA","17.049","39","2","1","1","3","4","43","4.65","0.05","0.03","0.03","0.08","0.1","1.1","3.58","0.09","397.49","10.19","0.3","0.15","0.15","0.45","0.6","6.49","0.54","16.72","17.03","47.63","54.82","-22.73","27.27","6","16","1","15","6.67","0","6","0.0","1","22","4.55","3","6","50.0"
"","Maxime Collin","C","BLB","18.64","37","2","1","1","3","4","40","5.0","0.05","0.03","0.03","0.08","0.11","1.08","3.38","0.09","392.85","10.62","0.31","0.15","0.15","0.46","0.61","6.11","0.52","17.16","16.93","42.19","49.7","-21.2","27.27","6","16","1","4","25.0","0","8","0.0","1","28","3.57","80","160","50.0"
"","Emil Lessard-Aydin","LW","VDO","18.289","42","3","0","1","3","4","37","8.11","0.07","0.0","0.02","0.07","0.1","0.88","2.13","0.05","465.62","11.09","0.39","0.0","0.13","0.39","0.52","4.77","0.27","16.58","16.31","32.44","52.62","-17.01","20.59","7","27","2","4","50.0","0","2","0.0","1","31","3.23","12","41","29.27"
"","Dylan Schives","D","QUE","17.208","40","2","1","1","3","4","43","4.65","0.05","0.03","0.03","0.07","0.1","1.07","1.27","0.03","565.34","14.13","0.21","0.11","0.11","0.32","0.42","4.56","0.14","16.46","16.97","47.21","45.96","-2.9","42.42","14","19","0","0","0.0","1","2","50.0","1","41","2.44","0","0","0.0"
"","Benjamin Dion","LW","VDO","17.449","31","1","2","0","3","3","27","3.7","0.03","0.06","0.0","0.1","0.1","0.87","2.46","0.08","313.92","10.13","0.19","0.38","0.0","0.57","0.57","5.16","0.47","16.99","16.57","33.52","53.99","-2.16","38.89","7","11","0","4","0.0","0","3","0.0","1","20","5.0","0","4","0.0"
"","Ryan Smith","C","CHI","19.283","32","0","3","0","3","3","26","0.0","0.0","0.09","0.0","0.09","0.09","0.81","0.77","0.02","356.87","11.15","0.0","0.5","0.0","0.5","0.5","4.37","0.13","17.61","16.9","44.45","58.11","-34.28","21.74","5","18","0","1","0.0","0","1","0.0","0","24","0.0","100","211","47.39"
"","Vincent Anctil","LW","SHE","17.446","28","1","2","0","3","3","18","5.56","0.04","0.07","0.0","0.11","0.11","0.64","1.77","0.06","256.93","9.18","0.23","0.47","0.0","0.7","0.7","4.2","0.41","15.61","17.27","47.81","53.12","-13.34","36.36","4","7","0","1","0.0","1","6","16.67","0","11","0.0","14","20","70.0"
"","Jason Imbeault","RW","RIM","19.647","17","3","0","0","3","3","18","16.67","0.18","0.0","0.0","0.18","0.18","1.06","1.41","0.08","167.81","9.87","1.07","0.0","0.0","1.07","1.07","6.44","0.5","16.64","17.71","56.27","52.63","-9.6","50.0","4","4","0","1","0.0","2","4","50.0","1","13","7.69","3","7","42.86"
"","Jacob Kelly","RW","RIM","18.196","20","2","1","0","3","3","22","9.09","0.1","0.05","0.0","0.15","0.15","1.1","1.78","0.09","214.39","10.72","0.56","0.28","0.0","0.84","0.84","6.16","0.5","15.93","17.08","57.65","52.93","-5.24","53.85","7","6","0","4","0.0","2","3","66.67","0","15","0.0","0","0","0.0"
"","Charles-Andre Cypihot","C","BAT","17.75","7","2","1","0","3","3","6","33.33","0.29","0.14","0.0","0.43","0.43","0.86","0.59","0.08","102.54","14.65","1.17","0.59","0.0","1.76","1.76","3.51","0.35","16.95","16.94","30.77","46.95","17.05","54.55","6","5","1","1","100.0","0","1","0.0","1","4","25.0","1","2","50.0"
"","Zackary Daneau","C","SHA","17.92","19","2","1","0","3","3","15","13.33","0.11","0.05","0.0","0.16","0.16","0.79","1.16","0.06","252.66","13.3","0.47","0.24","0.0","0.71","0.71","3.56","0.28","16.89","17.63","33.1","55.18","-1.55","29.03","9","22","1","3","33.33","1","2","50.0","0","10","0.0","96","201","47.76"
"","Simon Lavigne","D","BLB","17.306","28","1","1","6","2","8","24","4.17","0.04","0.04","0.21","0.07","0.29","0.86","0.58","0.02","554.14","19.79","0.11","0.11","0.65","0.22","0.87","2.6","0.06","16.33","17.68","43.05","49.38","-7.14","42.86","27","36","0","0","0.0","0","0","0.0","1","24","4.17","0","0","0.0"
"","Chris McQuaid","D","GAT","18.705","33","1","1","3","2","5","27","3.7","0.03","0.03","0.09","0.06","0.15","0.82","0.62","0.02","653.94","19.82","0.09","0.09","0.28","0.18","0.46","2.48","0.06","17.8","17.88","50.1","54.34","-32.94","26.76","19","52","0","0","0.0","0","0","0.0","1","27","3.7","0","1","0.0"
"","Julien Letourneau","C","BAC","17.594","31","1","1","3","2","5","10","10.0","0.03","0.03","0.1","0.06","0.16","0.32","0.67","0.02","278.0","8.97","0.22","0.22","0.65","0.43","1.08","2.16","0.14","16.8","16.95","57.06","48.05","-22.74","35.71","5","9","0","0","0.0","1","5","20.0","0","5","0.0","39","76","51.32"
"","Luke Wilson","C","SNB","17.542","40","1","1","2","2","4","29","3.45","0.03","0.03","0.05","0.05","0.1","0.72","2.52","0.06","485.77","12.14","0.12","0.12","0.25","0.25","0.49","3.58","0.31","16.8","17.41","31.51","54.25","-17.33","16.0","8","42","0","4","0.0","0","6","0.0","1","19","5.26","105","197","53.3"
"","Brandon Cianflone","RW","BAT","17.67","34","2","0","1","2","3","17","11.76","0.06","0.0","0.03","0.06","0.09","0.5","2.8","0.08","361.52","10.63","0.33","0.0","0.17","0.33","0.5","2.82","0.47","16.48","16.28","29.94","49.29","-8.42","23.08","6","20","2","5","40.0","0","4","0.0","0","8","0.0","9","33","27.27"
"","Sean Stewart","D","MON","16.956","42","0","2","1","2","3","27","0.0","0.0","0.05","0.02","0.05","0.07","0.64","0.9","0.02","626.58","14.92","0.0","0.19","0.1","0.19","0.29","2.59","0.09","16.98","17.13","51.48","49.44","-18.64","36.36","20","35","0","2","0.0","0","1","0.0","0","24","0.0","0","1","0.0"
"","Ozzie King","RW","MON","18.002","40","2","0","1","2","3","21","9.52","0.05","0.0","0.03","0.05","0.07","0.53","2.09","0.05","363.98","9.1","0.33","0.0","0.16","0.33","0.49","3.46","0.34","16.27","16.57","46.92","51.55","-23.08","31.25","5","11","0","4","0.0","2","6","33.33","0","11","0.0","0","4","0.0"
"","William Provost","C","VDO","16.436","37","1","1","1","2","3","27","3.7","0.03","0.03","0.03","0.05","0.08","0.73","1.77","0.05","429.41","11.61","0.14","0.14","0.14","0.28","0.42","3.77","0.25","16.43","16.9","33.81","54.53","-21.24","17.95","7","32","1","2","50.0","0","5","0.0","0","20","0.0","17","36","47.22"
"","Jeremy Michaud","D","BAC","17.394","28","1","1","1","2","3","15","6.67","0.04","0.04","0.04","0.07","0.11","0.54","0.24","0.01","410.25","14.65","0.15","0.15","0.15","0.29","0.44","2.19","0.04","17.3","17.08","60.08","49.72","-9.43","48.65","18","19","0","0","0.0","0","0","0.0","1","15","6.67","0","0","0.0"
"","Tommy Beaudoin","RW","ROU","19.505","7","2","0","1","2","3","8","25.0","0.29","0.0","0.14","0.29","0.43","1.14","1.18","0.17","83.75","11.96","1.43","0.0","0.72","1.43","2.15","5.73","0.85","17.21","16.74","65.95","55.84","5.38","66.67","4","2","1","3","33.33","1","3","33.33","0","2","0.0","1","1","100.0"
"","Jacob Bernard","D","RIM","17.566","10","0","2","1","2","3","3","0.0","0.0","0.2","0.1","0.2","0.3","0.3","0.04","0.0","159.39","15.94","0.0","0.75","0.38","0.75","1.13","1.13","0.01","17.96","17.28","66.31","48.09","25.45","86.67","13","2","0","0","0.0","0","0","0.0","0","3","0.0","0","0","0.0"
"","Renat Dadadzhanov","D","VDO","19.258","20","1","1","1","2","3","9","11.11","0.05","0.05","0.05","0.1","0.15","0.45","0.2","0.01","340.31","17.02","0.18","0.18","0.18","0.35","0.53","1.59","0.04","16.64","17.61","36.44","50.85","-15.05","30.0","12","28","0","0","0.0","0","0","0.0","1","9","11.11","0","0","0.0"
"","Luke Kutkevicius","C","QUE","20.477","10","1","1","1","2","3","15","6.67","0.1","0.1","0.1","0.2","0.3","1.5","1.75","0.18","137.72","13.77","0.44","0.44","0.44","0.87","1.31","6.54","0.76","17.9","18.57","47.58","60.12","-5.0","40.0","4","6","0","3","0.0","1","2","50.0","0","10","0.0","62","120","51.67"
"","Tyler Higgins","D","SNB","20.121","18","0","2","0","2","2","19","0.0","0.0","0.11","0.0","0.11","0.11","1.06","0.26","0.01","353.32","19.63","0.0","0.34","0.0","0.34","0.34","3.23","0.04","16.13","18.39","28.65","57.39","-13.86","16.67","8","40","0","0","0.0","0","0","0.0","0","19","0.0","0","0","0.0"
"","Andre Simard","LW","GAT","18.21","19","2","0","0","2","2","10","20.0","0.11","0.0","0.0","0.11","0.11","0.53","0.83","0.04","194.24","10.22","0.62","0.0","0.0","0.62","0.62","3.09","0.26","17.02","17.29","42.13","53.93","-26.89","25.0","3","9","1","2","50.0","1","2","50.0","0","6","0.0","0","0","0.0"
"","Simon Dubois-Tiberghen","D","SHA","18.5","29","0","2","0","2","2","23","0.0","0.0","0.07","0.0","0.07","0.07","0.79","0.56","0.02","495.09","17.07","0.0","0.24","0.0","0.24","0.24","2.79","0.07","16.85","17.59","34.89","55.36","-15.56","22.81","13","44","0","0","0.0","0","0","0.0","0","23","0.0","0","0","0.0"
"","Spencer Blackwell","LW","QUE","18.692","33","0","2","0","2","2","21","0.0","0.0","0.06","0.0","0.06","0.06","0.64","2.06","0.06","331.93","10.06","0.0","0.36","0.0","0.36","0.36","3.8","0.37","16.82","17.65","44.68","54.47","-16.63","31.58","6","13","0","5","0.0","0","3","0.0","0","13","0.0","1","1","100.0"
"","Zachary Fortin","D","GAT","17.197","36","1","1","0","2","2","19","5.26","0.03","0.03","0.0","0.06","0.06","0.53","0.82","0.02","432.52","12.01","0.14","0.14","0.0","0.28","0.28","2.64","0.11","15.71","16.53","47.79","43.45","-3.89","42.11","8","11","0","1","0.0","0","0","0.0","1","18","5.56","0","2","0.0"
"","Dilan Savenkov","D","SHE","17.109","14","0","2","0","2","2","12","0.0","0.0","0.14","0.0","0.14","0.14","0.86","0.3","0.02","186.27","13.3","0.0","0.64","0.0","0.64","0.64","3.87","0.1","16.58","16.32","52.53","44.17","23.15","75.0","9","3","0","0","0.0","0","1","0.0","0","11","0.0","0","0","0.0"
"","Zachary Alchorn","RW","MON","17.219","7","1","1","0","2","2","2","50.0","0.14","0.14","0.0","0.29","0.29","0.29","0.13","0.02","75.81","10.83","0.79","0.79","0.0","1.58","1.58","1.58","0.11","17.06","18.03","48.29","51.05","-0.61","60.0","3","2","0","0","0.0","0","0","0.0","1","2","50.0","0","0","0.0"
"","Ryan Poorman","D","BLB","18.202","29","0","1","3","1","4","13","0.0","0.0","0.03","0.1","0.03","0.14","0.45","0.14","0.0","493.95","17.03","0.0","0.12","0.36","0.12","0.49","1.58","0.02","16.46","17.97","44.47","56.86","-18.56","29.17","14","34","0","0","0.0","0","0","0.0","0","13","0.0","0","0","0.0"
"","Alexis Girard","D","QUE/GAT","18.733","6","0","1","2","1","3","6","0.0","0.0","0.17","0.33","0.17","0.5","1.0","0.12","0.02","116.09","19.35","0.0","0.52","1.03","0.52","1.55","3.1","0.06","16.48","17.55","46.77","48.58","13.39","57.14","8","6","0","0","0.0","0","0","0.0","0","6","0.0","0","0","0.0"
"","Charles-Edouard Drouin","C","DRU","17.545","15","0","1","2","1","3","16","0.0","0.0","0.07","0.13","0.07","0.2","1.07","1.24","0.08","146.56","9.77","0.0","0.41","0.82","0.41","1.23","6.55","0.51","16.2","15.98","57.94","43.65","-12.89","50.0","4","4","0","1","0.0","0","1","0.0","0","14","0.0","18","29","62.07"
"","Braeden Virtue","D","QUE/GAT","17.646","27","1","0","2","1","3","23","4.35","0.04","0.0","0.07","0.04","0.11","0.85","0.45","0.02","398.81","14.77","0.15","0.0","0.3","0.15","0.45","3.46","0.07","15.17","16.53","46.43","45.94","-3.78","42.31","11","15","0","0","0.0","0","0","0.0","1","23","4.35","0","0","0.0"
"","Eliott St-Pierre","D","RIM","18.404","12","0","1","2","1","3","9","0.0","0.0","0.08","0.17","0.08","0.25","0.75","0.16","0.01","158.8","13.23","0.0","0.38","0.76","0.38","1.13","3.4","0.06","17.45","16.56","64.17","43.27","9.71","70.0","7","3","0","0","0.0","0","1","0.0","0","8","0.0","0","0","0.0"
"","Colin Paradis","D","SHA","20.386","23","0","1","2","1","3","12","0.0","0.0","0.04","0.09","0.04","0.13","0.52","0.2","0.01","421.97","18.35","0.0","0.14","0.28","0.14","0.43","1.71","0.03","16.69","18.23","37.42","52.76","-36.0","14.0","7","43","0","0","0.0","0","0","0.0","0","12","0.0","0","0","0.0"
"","Antoine Leblanc","D","BAT","16.989","22","0","1","1","1","2","12","0.0","0.0","0.05","0.05","0.05","0.09","0.55","0.46","0.02","274.9","12.5","0.0","0.22","0.22","0.22","0.44","2.62","0.1","15.39","17.79","30.75","57.12","-12.06","20.0","3","12","0","1","0.0","0","1","0.0","0","10","0.0","0","0","0.0"
"","Jacob Arsenault","D","SHE/CHA","19.425","23","1","0","1","1","2","15","6.67","0.04","0.0","0.04","0.04","0.09","0.65","0.16","0.01","364.36","15.84","0.16","0.0","0.16","0.16","0.33","2.47","0.03","16.76","17.49","54.74","49.38","-4.28","48.57","17","18","0","0","0.0","0","0","0.0","1","15","6.67","0","0","0.0"
"","Jacob Rabouin","D","SHE","17.58","25","1","0","1","1","2","16","6.25","0.04","0.0","0.04","0.04","0.08","0.64","0.13","0.01","330.48","13.22","0.18","0.0","0.18","0.18","0.36","2.9","0.02","17.11","17.85","52.36","51.82","-0.85","47.83","11","12","0","0","0.0","0","0","0.0","1","16","6.25","0","0","0.0"
"","Dawson Stairs","C","SNB","16.638","11","0","1","1","1","2","18","0.0","0.0","0.09","0.09","0.09","0.18","1.64","1.52","0.14","136.85","12.44","0.0","0.44","0.44","0.44","0.88","7.89","0.67","18.08","17.7","36.67","55.15","1.3","44.44","4","5","0","3","0.0","0","5","0.0","0","10","0.0","1","2","50.0"
"","Benjamin Roode","D","BAT","16.638","51","0","1","0","1","1","30","0.0","0.0","0.02","0.0","0.02","0.02","0.59","0.52","0.01","843.2","16.53","0.0","0.07","0.0","0.07","0.07","2.13","0.04","16.0","17.44","33.34","52.69","-5.44","26.51","22","61","0","0","0.0","0","1","0.0","0","29","0.0","0","0","0.0"
"","Gavin Hart","C","HAL","17.35","4","1","0","0","1","1","4","25.0","0.25","0.0","0.0","0.25","0.25","1.0","0.2","0.05","44.48","11.12","1.35","0.0","0.0","1.35","1.35","5.4","0.27","16.8","16.55","63.15","42.71","-37.5","33.33","1","2","0","0","0.0","0","1","0.0","1","3","33.33","0","0","0.0"
"","Kevin Mason","C","SNB","18.675","13","0","1","0","1","1","14","0.0","0.0","0.08","0.0","0.08","0.08","1.08","1.13","0.09","149.65","11.51","0.0","0.4","0.0","0.4","0.4","5.61","0.45","16.53","17.38","23.92","51.71","-4.66","21.43","3","11","0","5","0.0","0","1","0.0","0","8","0.0","3","3","100.0"
"","Nathan MacMillan","LW","HAL","16.622","3","0","1","0","1","1","0","0.0","0.0","0.33","0.0","0.33","0.33","0.0","0.0","0.0","25.53","8.51","0.0","2.35","0.0","2.35","2.35","0.0","0.0","15.12","17.7","46.49","31.21","44.44","100.0","1","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Guillaume Desmarais","LW","VDO","17.761","25","0","1","0","1","1","19","0.0","0.0","0.04","0.0","0.04","0.04","0.76","1.14","0.05","270.04","10.8","0.0","0.22","0.0","0.22","0.22","4.22","0.25","16.45","16.72","33.72","58.91","-9.73","26.32","5","14","0","0","0.0","0","1","0.0","0","18","0.0","3","9","33.33"
"","Logan Camp","RW","BAC","16.529","22","1","0","0","1","1","7","14.29","0.05","0.0","0.0","0.05","0.05","0.32","0.58","0.03","188.26","8.56","0.32","0.0","0.0","0.32","0.32","2.23","0.18","15.6","16.31","55.1","53.42","-28.2","28.57","2","5","0","1","0.0","0","1","0.0","1","5","20.0","2","3","66.67"
"","Jordan Spadafore","D","RIM/VDO","18.073","12","1","0","0","1","1","4","25.0","0.08","0.0","0.0","0.08","0.08","0.33","0.14","0.01","153.46","12.79","0.39","0.0","0.0","0.39","0.39","1.56","0.05","16.03","16.42","58.74","50.66","3.48","60.0","6","4","0","0","0.0","0","0","0.0","1","4","25.0","0","0","0.0"
"","Felix-Olivier Chouinard","D","QUE","17.235","42","0","1","0","1","1","33","0.0","0.0","0.02","0.0","0.02","0.02","0.79","0.55","0.01","621.27","14.79","0.0","0.1","0.0","0.1","0.1","3.19","0.05","16.5","17.11","46.15","51.81","-3.82","43.9","18","23","0","0","0.0","0","0","0.0","0","33","0.0","0","0","0.0"
